"IDRSSD"	RCFD0071	RCFD0081	RCFD1754	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1754	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	
859002																																							27114	11422	0	160282	0	142	26316	0	73991	1349344	1075785	16592	1214561	0	10961	122184	0	134783	1	1349344	0	0	9609	0	0	129249	0	90483	985302			0	1061038	1050077	-4076	0	0	0	0	134783		
859141																																							37222	12121	0	146845	1198	7021	15624	1149	25203	679970	581774	5365	608223	0	5857	21084	0	71747	590	679970	0	0	55274	0	0	19149	187	99723	482051			0	439257	433400	-3266	0	0	0	0	71747		
859552																																							84270	7672	0	44326	0	647	24363	809	4003	497205	449678	3150	452828	0	3626	0	0	44377	1010	497205	0	0	14407	0	0	29931	2459	203139	246539			0	332282	328656	-971	0	0	0	0	44377		
859655																																							83966	1038	0	1621	1470	0	7310	0	11958	293119	200490	4630	256702	0	2488	1546	0	36417	1000	293119	0	0	23581	0	0	11839	0	146484	54006			0	157827	155339	-3	30417	0	50036	0	36417		
859712																																							71894	23470	258269	1040793	0	80208	15156	38	185349	5472741	4256612	91855	4757893	180	19899	409426	0	714668	0	5472741	0	0	713561	0	0	46402	0	369032	3887580			0	3817463	3797564	-45295	0	0	0	0	714848		
860053																																							59982	8900	0	186732	0	155	27552	0	38917	1114107	1022687	1916	1024603	0	10406	0	0	89504	497	1114107	0	0	30529	0	0	67631	987	731001	291686			0	800359	789953	-9153	929	0	0	0	89504		
860147																																							3831	3700	15663	13971	0	379	1459	0	6852	177125	151482	849	157331	0	1596	5000	0	19794	398	177125	0	0	19688	0	0	398	0	31437	120045			0	132866	131270	-690	0	0	0	0	19794	0	
860231																																							494	503	21161	0	0	0	52	0	298	34189	24594	151	24745	0	53	0	0	9444	210	34189	0	0	8564	0	0	670	0	3516	21078			0	9620	9567	0	2114	0	0	0	9444		
860259																																							14251	5158	0	23537	0	1383	5522	0	3495	269097	232943	1178	239121	0	2609	5000	0	29976	1000	269097	0	0	6909	0	0	22500	1350	50337	182606			0	217010	214401	-433	0	0	0	0	29976		
860334																																							3585	2970	0	66627	0	0	2732	687	3420	243115	221080	624	221704	0	1558	0	0	21411	720	243115	0	0	15108	0	0	7280	0	79826	141254			0	160927	159369	-1697	3725	0	0	0	21411		
860352																																							750	8032	0	27301	0	2029	1546	0	9268	202669	158542	600	180812	0	2307	18500	0	21857	100	202669	0	0	10820	0	0	11347	0	34149	124393			0	156050	153743	-410	0	0	2975	195	21857		
861153																																							2698	913	0	8059	0	0	154	0	1353	38450	30951	105	33165	0	521	2109	0	5285	100	38450	0	0	4629	0	0	625	0	8760	22191			0	25794	25273	-69	0	0	0	0	5285		
861304																																							9681	8422	7646	21631	0	13583	16766	79	27830	570992	473385	7094	513479	51	4421	31000	0	57461	3593	570991	0	0	3047	0	0	53957	2340	78909	394476			-2802	467341	462920	-334	94	0	0	2000	57512	0	
861658																																							9900	2320	0	29088	0	2241	2101	0	5382	188120	153190	334	160724	0	1632	6000	0	27396	300	188120	0	0	12943	0	0	14700	0	54031	99159			0	138720	137088	-547	0	0	1200	0	27396		
861742																																							2496	2049	0	16337	0	298	1033	281	5929	108859	86015	1020	95752	0	1333	8000	0	13107	600	108859	0	0	5857	0	0	6753	0	15379	70636			0	70937	69604	-103	10832	0	0	717	13107		
861854																																							5455	2449	0	2021	0	0	75	0	3452	62319	43043	257	53941	0	762	10641	0	8378	200	62319	0	0	6002	0	0	2200	0	602	42441			0	47651	46889	-24	1978	0	0	0	8378		
862057																																							15175	3981	52036	0	0	0	1313	0	1935	169523	152677	79	153143	0	1036	387	0	16380	2932	169523	0	0	10237	0	0	3211	0	31472	121205			0	95219	94183	0	900	0	0	0	16380		
862141																																							11232	6019	0	61072	0	3206	12530	1379	10836	295840	238787	3273	262783	0	1548	4550	0	33057	100	295840	0	0	13121	0	0	20984	0	43397	195390			0	190749	189201	-1148	365	0	0	16173	33057		
862945																																							3116	140	0	9629	0	0	364	152	1617	34378	29481	102	31868	0	280	2250	0	2510	75	34378	0	0	1679	0	0	1000	0	5115	24365			0	19640	19360	-244	0	0	35	0	2510		
863362																																							2204	414	0	0	0	1213	1147	0	679	25417	13920	92	17012	0	159	3000	0	8405	750	25417	0	0	4799	0	0	2856	3586	10196	3724			0	16333	16174	0	0	0	0	0	8405		
863607																																							2844	4668	0	55720	0	40	2527	0	9507	326608	258985	4045	289563	0	1685	26533	0	37045	275	326608	0	0	35541	0	0	2055	0	85200	173785			0	247978	246293	-826	5009	0	0	0	37045		
863652																																							5123	627	0	12375	0	0	423	0	2435	57769	48167	940	51283	0	510	0	0	6486	50	57769	0	0	5540	0	0	1186	0	5932	42235			0	37296	36786	-290	0	0	2176	0	6486		
863746																																							6508	11520	0	30691	0	760	7083	325	11964	585662	494354	3888	520690	0	10764	22000	0	64973	223	585663	0	0	53517	0	0	11147	0	119709	374645			0	527575	516811	86	0	0	448	0	64973		
864248																																							7056	3832	0	19770	0	0	182	0	606	58925	52257	95	52352	0	161	0	0	6574	300	58926	0	0	5969	0	0	700	0	11652	40605			0	25138	24977	-395	2502	0	0	0	6574		
864378																																							6269	1404	6259	75571	0	45	1760	0	5026	177280	128247	5183	140430	0	450	7000	0	36850	0	177280	0	0	38139	0	0	0	0	11465	116782			0	81396	80946	-1289	0	0	0	0	36850		
864471																																							55366	11152	261069	15817	0	0	20698	0	6211	891296	654108	6795	661198	0	933	295	0	230098	0	891296	0	0	230333	0	0	0	0	7729	646379			0	521916	520983	-235	0	0	0	0	230098	0	
864846																																							172	6822	11953	299	0	236	9119	0	2809	195271	170755	1107	172583	0	1690	721	0	22688	570	195271	0	0	21029	0	0	1090	0	23639	147116			0	160301	158611	-1	5250	0	0	0	22688		
864855																																							32	609	0	24581	0	0	159	1865	3982	74225	54823	621	58694	0	731	3000	0	15531	100	74225	0	0	14398	0	0	1000	0	6404	48419			0	43728	42997	33	0	0	250	0	15531		
865142																																							4406	1110	0	68600	0	0	1322	2912	13055	365357	298338	1884	333472	0	3904	30000	0	31885	100	365357	0	0	26189	0	0	6100	0	25604	272734			0	277856	273952	-504	0	0	3250	0	31885	0	
865151																																							2965	4569	9724	61528	0	488	4573	1681	4665	367239	313745	1484	318229	0	2867	3000	0	49010	200	367239	0	0	36624	0	0	12847	0	73113	240631			0	277995	275128	-661	1918	0	0	0	49010		
865450																																							1097	4683	0	53992	0	3816	5774	344	6478	369650	311708	588	330766	0	3204	9750	0	38884	100	369650	0	0	17043	0	0	22673	1007	51566	260142			0	295567	292363	-932	0	0	4500	4220	38884	96	
865544																																							8922	7880	2738	37571	0	2545	10623	1965	11905	404774	359374	2806	369815	0	4077	7635	0	34959	400	404774	0	0	27558	0	0	7788	0	77861	281513			0	324702	320625	-787	0	0	0	0	34959		
865759																																							4650	1613	0	71444	0	0	459	0	3403	141427	89824	414	126791	0	821	27980	0	14636	2400	141427	0	0	11292	0	0	2400	0	8912	80912			0	60679	59858	-1456	0	0	0	8573	14636		
865852																																							7418	1676	120	4453	0	0	1229	0	2251	69892	62482	260	63791	0	673	700	0	6101	25	69892	0	0	2225	0	0	3975	0	12842	49640			0	53418	52745	-124	0	0	349	0	6101	0	
866000																																							27257	47316	259106	302034	0	22398	23541	1173	58185	2416527	1951546	22002	2192209	60	16049	151000	0	224258	2937	2416527	0	0	204122	0	0	28158	201	389878	1561668			0	1691365	1675316	-10959	0	0	5158	62503	224318	0	
866055																																							30761	609	0	0	0	6146	1296	100	1887	87942	63395	191	63586	0	0	0	0	24355	5	87941	0	0	85	0	0	24265	0	22064	41331			0	47143	47143	0	0	0	0	0	24355		
866121																																							6236	5330	0	122004	0	2338	8028	370	16064	408961	341951	2357	369727	0	2769	25419	0	39234	201	408961	0	0	40216	0	0	2287	178	99414	242537			0	251182	248413	-3470	0	0	0	0	39234		
866251																																							8990	1196	1160	5698	0	0	116	572	307	32597	27705	54	27759	0	208	0	0	4838	50	32597	0	0	4556	0	0	300	0	5130	22575			0	14766	14558	-68	0	0	0	0	4838		
867070																																							5755	2726	0	205782	0	3983	8395	404	32550	464416	363204	7073	422777	0	1680	52500	0	41639	0	464416	0	0	49349	10	0	0	0	41939	321265			0	206491	204811	-7710	0	0	0	0	41639		
867258																																							7252	689	0	23938	0	0	433	34	4027	106626	75568	367	83735	0	2421	4700	0	22891	200	106626	0	0	21820	0	0	800	0	15174	60394			0	72592	70171	71	82	0	3100	0	22891		
867632	30854	1490	0	42322	0	0	625	0	10395	544998	2725	497867	0	5143	45000	0	47131	36136	544998	0	0	-2842	0	0	15145	0		0	464455	459312	-1308	0	0	47131		0	0	0			0	42322							450142					45000												182449	267693							0	0	0	0			
867650																																							20399	24544	0	293534	163	66949	30188	2966	9483	1358695	1169247	4667	1178447	0	10294	0	0	180248	300	1358695	0	0	27926	0	0	156931	0	254906	914341			0	892633	882339	-4909	28130	0	0	4533	180248		
867856																																							8128	506	0	25658	0	0	6245	382	1716	203872	173390	616	188077	0	1972	14000	0	15795	246	203872	0	0	8434	0	0	7509	0	33167	140223			0	162715	160743	-394	494	0	71	0	15795		
868059																																							9261	1816	0	33217	0	0	149	285	5085	96659	76382	583	79965	0	1357	0	0	16694	50	96659	0	0	14310	0	0	2950	0	23977	52405			0	48203	46846	-616	0	0	3000	0	16694		
868442																																							1787	606	1	12462	0	219	121	0	396	34078	29981	55	30036	0	155	0	0	4042	100	34078	0	0	1023	0	0	3275	0	5145	24836			0	18242	18087	-356	399	0	0	0	4042		
868572																																							2747	351	0	5954	0	0	386	0	578	38212	32648	65	33345	0	179	632	0	4867	0	38212	0	0	4963	0	0	0	0	3602	29046			0	28375	28196	-96	0	0	0	0	4867		
868844																																							2743	271	0	15990	0	0	99	0	1705	33113	28628	59	30142	0	276	1000	0	2971	64	33113	0	0	2978	0	0	400	0	5275	23353			0	12581	12305	-471	0	0	455	0	2971	0	
868956																																							4621	6674	0	72591	0	56	13749	0	6240	347739	291299	1429	319868	0	4404	27140	0	27871	500	347739	0	0	22059	0	0	7250	3771	49698	241601			0	244441	240037	-1938	0	0	0	0	27871		
869346																																							3197	4036	0	35749	0	1095	2365	1489	5821	200400	178581	2150	182290	0	1904	0	0	18110	1500	200400	0	0	13626	0	0	4100	0	21004	157577			0	146775	144871	-1116	1777	0	0	1559	18110		
869524																																							3746	3078	0	4804	0	0	4018	75	6816	199758	178824	2052	180876	0	1708	0	0	18882	300	199758	0	0	12739	0	0	6292	0	36164	142660			0	178803	177095	-449	126	0	0	0	18882		
869551																																							1152	5614	0	95903	0	0	3157	218	14799	333847	258031	613	289822	0	3046	31178	0	44025	300	333847	0	0	40127	0	0	6050	0	41820	216211			0	216050	213004	-2452	0	0	0	0	44025		
869663																																							30408	3686	0	409857	0	0	927	310	11312	719184	467786	1406	575430	0	1739	92000	0	143753	3500	719183	0	0	105851	0	0	40000	0	55307	412479			0	264423	262684	-5598	0	0	82	14156	143753		
869953																																							44254	5000	5918	57086	0	0	2176	0	2712	249103	225520	572	226092	0	2102	0	0	23011	300	249103	0	0	23656	0	0	300	0	54675	170845			0	134059	131957	-1245	0	0	0	0	23011		
870539																																							3962	17491	52366	220954	0	0	19330	9892	23860	616411	505123	20582	534861	0	5391	9156	0	81550	366	616411	0	0	13142	0	0	74952	0	25388	479735			0	273947	268556	-6910	0	0	0	0	81550		
870650																																							5408	4324	0	94584	0	0	9093	63	7318	481918	372556	4842	431253	0	6894	15000	0	50665	500	481918	0	0	53311	0	0	1000	1443	64725	307830			0	366079	359185	-4146	500	0	26500	12355	50665	0	
870856																																							2716	3410	0	17102	0	0	824	94	3356	82915	64539	285	73228	0	1135	8006	0	9687	100	82915	0	0	6840	0	0	3098	0	14236	50303			0	56548	55413	-351	0	0	398	0	9687		
870913																																							4629	253	0	13798	0	1775	1389	0	2975	96072	77113	354	86210	0	854	8743	0	9862	914	96072	0	0	-3529	0	0	13018	0	16530	60583			0	68897	68043	-541	3210	0	0	0	9862	0	
871358																																							1037	1304	0	7027	0	0	133	86	935	62526	52963	42	53755	0	1241	750	0	8771	75	62526	0	0	8633	0	0	225	0	9615	43348			0	48897	47656	-162	4348	0	0	0	8771		
871648																																							2092	1928	0	33197	203	295	1233	216	4342	104605	91662	408	92070	0	713	0	0	12535	200	104605	0	0	8688	0	0	3800	0	17928	73734			0	61446	60733	-153	366	0	0	0	12535		
871769																																							21303	59453	2667908	145892	0	0	97279	0	77120	7309219	5630907	67642	6297575	0	61961	15000	0	1011644	2619	7309219	0	0	898823	54683	0	112044	20407	2183544	3447363			0	4227135	4165174	-1842	0	0	0	584026	1011644		
871956																																							10903	1466	14564	0	0	0	329	0	182	50110	45808	279	46087	0	316	0	0	4023	100	50110	0	0	1623	0	0	2300	0	19530	26278			0	22982	22666	0	0	0	0	0	4023	0	
872047																																							2703	6151	0	78273	0	7105	8575	23	11441	446916	368534	2153	393444	0	6731	16575	0	53472	1003	446916	0	0	39213	0	0	14646	145	62598	305936			0	339231	332500	-1390	0	0	916	5266	53472		
872579																																							9609	2634	0	11519	0	7069	8948	0	4015	197147	151676	526	167053	0	390	14851	0	30094	0	197147	0	0	30619	0	0	0	0	10939	140737			0	153743	153353	-525	0	0	0	0	30094		
873259																																							2137	9735	0	36381	0	0	5321	267	12468	455144	355825	1052	406896	0	4923	50019	0	48248	160	455144	0	0	34140	0	0	14686	0	67409	288416			0	350357	345434	-738	43401	0	0	0	48248		
874050																																							13922	5474	0	77486	0	1635	4893	0	12982	392721	324577	3096	351987	0	2292	15000	0	40734	300	392721	0	0	11836	0	0	29700	373	15480	309097			0	278248	275956	-1102	0	0	0	9314	40734		
874452																																							2315	714	0	9516	0	0	318	0	3210	107545	65170	1775	97095	0	889	30150	0	10450	100	107545	0	0	2840	0	0	7400	0	8870	56300			0	92361	91472	110	0	0	0	0	10450		
874845																																							18419	151047	0	570568	1100	8230	57644	316	132851	4741731	4018483	36130	4231965	89	48343	80000	0	509677	2182	4741731	0	0	408964	849	0	111807	3488	882921	3135562			0	3843125	3794782	-13276	1559	0	20000	77352	509766	878	
875048																																							9452	6368	0	33950	0	1800	3737	1098	6045	257662	230363	1144	231507	0	2711	0	0	26155	400	257662	0	0	15006	0	0	11368	664	31879	198484			0	197259	194548	-619	0	0	0	0	26155		
875057																																							93658	11755	0	62922	0	189	4134	896	12549	365891	321889	1861	323750	0	1825	0	0	42141	750	365891	0	0	35674	0	0	6750	0	118161	203728			0	181613	179788	-1033	0	0	0	0	42141		
875132																																							19652	1939	0	757	0	1457	2762	0	1685	189980	165264	1185	166449	0	877	0	0	23531	937	189980	0	0	10932	0	0	11665	0	36219	129045			0	162605	161728	-3	0	0	0	0	23531		
875655																																							17101	1804	0	0	0	3166	1827	970	1137	84306	71540	629	72169	0	667	0	0	12137	150	84306	0	0	4945	0	0	7042	410	15302	56238			0	58558	57891	0	0	0	0	0	12137		
875758																																							10126	2663	53907	7853	0	0	292	0	4887	138879	121673	1873	123546	0	363	0	0	15333	2000	138879	0	0	6448	0	0	7000	0	48913	72760			0	59514	59151	-115	0	0	0	0	15333		
875879																																							4550	308	14212	0	0	72	319	79	2512	62643	54118	310	54428	0	520	0	0	8215	0	62643	0	0	8215	0	0	0	1368	405	53713			0	39743	39223	0	0	0	0	0	8215		
875936																																							21201	8876	38092	2160	8	0	5537	2211	15094	544252	473141	2743	495884	0	4550	20000	0	48368	1087	544252	0	0	13940	0	0	33302	0	47916	425225			0	450909	446359	39	4714	0	0	0	48368		
876157																																							3444	573	0	5271	0	0	203	693	1771	45956	36896	276	41300	0	656	3328	0	4656	25	45956	0	0	1460	0	0	3350	0	6675	30221			0	34657	34001	-179	0	0	800	0	4656		
876634																																							26173	48423	227923	476015	0	84810	89508	2720	78780	2802851	2417680	25913	2470495	0	14219	20302	0	332356	100	2802851	0	0	207058	0	0	158932	7010	975690	1441990			0	1775041	1760822	-33734	667	0	0	6600	332356	0	
876700																																							41551	6906	0	462829	0	0	16625	0	36650	1234589	919443	35662	955105	0	5358	0	0	279484	0	1234589	0	0	233481	0	0	0	672	66231	853211			0	674671	669313	46003	43	0	0	0	279484		
877154																																							40817	2008	0	0	0	0	7029	0	3918	341903	258759	2197	300155	0	3081	39199	0	41748	550	341903	0	0	30748	0	0	10450	461	92507	166252			0	290751	287670	0	0	0	0	0	41748		
877350																																							2093	1102	7200	8025	0	0	7057	0	4982	142627	125079	209	125288	0	1338	0	0	17339	800	142627	0	0	13498	0	0	3200	0	23094	101986			0	113506	112168	-159	0	0	0	0	17339		
877369																																							162018	171403	0	2396771	0	287532	108246	227	360349	13494679	9933488	194481	11921771	0	131221	1725000	0	1572908	42161	13494679	108464	68802	-320172	17006	0	1918030	2982	3677897	6255591			0	10010902	9879681	-67111	0	0	0	0	1572908		
877752																																							10207	3114	0	27379	0	0	1805	64	6238	265892	233985	2526	238675	0	2710	2164	0	27217	120	265892	0	0	27368	0	0	230	0	32235	201750			0	216930	214220	-501	2865	0	0	0	27217		
877958																																							4	297	0	12288	0	0	1245	0	598	27403	24642	14	24656	0	95	0	0	2747	100	27403	0	0	1843	0	0	900	0	5481	19161			0	10866	10771	-96	2200	0	0	0	2747	0	
878898																																							189634	64681	145148	455454	0	178838	68886	1828	196635	9085337	6812380	167847	7966186	0	66354	945550	0	1119151	2063	9085337	0	0	538272	0	0	601821	22175	1830731	4981649			-11524	7828412	7762058	-11481	0	0	0	40409	1119151		
879000																																							17029	1093	0	28571	0	0	1424	0	10505	359567	299317	1731	329048	0	4171	28000	0	30519	300	359567	3240	0	23945	0	0	6653	0	13762	285555			0	301876	297705	-379	0	0	0	0	30519		
879336																																							8421	1230	0	49576	0	989	1931	105	7434	146668	126258	738	127562	0	2596	0	0	19106	400	146668	0	0	2165	0	0	17891	0	29576	96682			0	77760	75164	-1350	1818	0	0	566	19106		
879439																																							7925	3078	0	21665	0	0	706	0	4110	136487	119169	1528	123597	0	1668	2900	0	12890	257	136487	0	0	6219	0	0	7255	0	26583	92586			0	100671	99003	-841	0	0	0	0	12890		
879457																																							29577	10777	0	163209	0	1790	29383	2398	16943	888247	808054	4981	814035	0	10243	0	0	74212	100	888247	0	0	27065	0	0	49978	0	210506	597548			0	644413	634170	-2931	0	0	0	1000	74212	0	
879550																																							6351	1150	0	7705	0	0	723	0	636	31106	27010	83	27093	0	286	0	0	4013	100	31106	0	0	3893	0	0	150	0	3489	23521			0	14519	14233	-130	308	0	0	0	4013		
879644																																							854	5113	0	56241	0	114	2626	604	11773	328947	272775	763	283584	0	3583	10000	0	45363	300	328947	0	0	41673	0	0	4471	0	57213	215562			0	254968	251385	-1081	237	0	46	0	45363		
879747																																							4142	2708	0	48441	0	168	2710	0	8804	190614	160843	3219	164062	0	1171	0	0	26552	600	190614	0	0	22757	0	0	4259	0	35551	125292			0	121868	120697	-1064	2944	0	0	0	26552		
880332																																							18517	5104	9811	47398	0	0	7761	1798	9554	243292	208897	2047	211103	0	2075	159	0	32189	2602	243292	0	0	26028	0	0	5002	0	48132	160765			0	145424	143349	-1443	0	0	0	0	32189		
880855																																							1314	6763	0	89826	0	0	10450	0	13223	355569	296767	2066	305028	0	4186	0	0	50541	300	355569	0	0	53884	0	0	200	268	87076	209691			0	237911	233725	-3843	0	0	572	5623	50541		
881012																																							6841	10472	0	178211	0	8989	13287	98	31624	722978	531612	2720	636520	0	6800	74	0	86458	1000	722978	0	0	44514	0	0	43626	3339	125204	406408			0	475810	469010	-2682	1107	0	0	102114	86458		
881441																																							261	1677	16840	2187	0	0	291	107	950	65667	50917	192	56423	0	352	4600	0	9244	150	65667	0	0	9085	0	0	100	0	8381	42536			0	43706	43354	-91	0	0	714	0	9244		
881478																																							49315	120833	0	920737	0	262565	80011	2032	142266	5272173	4424427	66294	4522954	0	34475	0	0	749219	1810	5272173	0	0	75769	77953	0	686330	1882	1323920	3100507			0	3649054	3614579	-14690	0	0	0	32233	749219	0	
881544																																							363	2966	7237	15540	0	327	1129	1427	5633	151693	132564	499	133063	0	1259	0	0	18630	200	151693	0	0	18225	0	0	400	0	33354	99210			0	109859	108600	-195	8471	0	0	0	18630		
881852																																							5	998	0	6893	0	1066	536	0	3055	91850	79534	213	81169	0	541	1422	0	10681	200	91850	0	0	6131	0	0	4501	0	9917	69617			0	72823	72282	-151	7015	0	0	0	10681		
881900																																							7470	364	0	15487	0	0	912	0	1178	87467	76744	881	78625	0	447	1000	0	8841	400	87466	0	0	8911	0	0	401	0	18842	57902			-26	62503	62056	-845	0	0	0	0	8841		
882242																																							5735	5505	0	1810	0	7068	5939	0	11167	280967	221297	2318	245415	0	2456	21800	0	35552	260	280967	0	0	14541	0	0	20754	0	61457	159840			0	244716	242260	-3	1483	0	0	0	35552		
882541																																							1796	1226	0	14619	0	0	1715	66	2987	88743	75048	890	78738	0	611	2800	0	10005	200	88743	0	0	9145	0	0	800	0	16021	59027			0	66945	66334	-140	0	0	0	0	10005		
882701																																							16198	19376	2370	240595	0	11115	26116	0	66087	1495564	1198005	34163	1304397	0	11627	72229	0	191167	0	1495564	0	0	203139	0	0	0	3189	292593	905412			0	1122145	1110518	-11972	0	0	0	0	191167		
882952																																							12763	2593	0	51792	0	0	3118	0	6012	237640	212609	784	213393	0	1489	0	0	24247	500	237640	0	0	23565	0	0	1500	0	26739	185869			0	162851	161362	-1318	0	0	0	0	24247		
883351																																							1203	3077	0	41130	0	0	447	0	1706	89343	73852	480	79332	0	600	5000	0	10011	200	89343	0	0	7900	0	0	2300	0	15386	58466			0	42380	41780	-389	0	0	0	0	10011		
883959																																							7205	3003	0	32679	0	69	1395	0	14725	287549	241011	2204	256548	0	2777	13333	0	31002	110	287550	0	0	30272	0	0	990	0	58182	182829			0	218076	215299	-370	13174	0	0	0	31002		
884303																																							81677	31817	2123	246473	0	23738	25512	727	34340	1750057	1582101	14971	1601430	0	19635	4358	0	148627	6472	1750057	0	0	105747	0	0	51695	1715	469903	1112198			0	1320638	1301003	-15287	0	0	0	0	148627	932	
884358																																							14555	7176	0	152584	0	190	3917	67	3627	331774	278644	1007	279651	0	1488	0	0	52123	2200	331774	8114	0	42181	0	0	5800	0	84717	193927			0	143032	141544	1942	0	0	0	0	52123		
884376																																							6554	1160	2469	25792	0	0	387	15	4130	92752	74869	686	82455	0	886	6900	0	10296	373	92751	0	0	4720	0	0	5498	0	2302	72567			0	53131	52245	-295	0	0	0	0	10296		
884442																																							18259	5857	0	91117	0	5017	7006	745	19553	556521	447585	4862	503623	55	3537	43000	0	52843	1200	556521	952	952	39639	0	0	14000	527	82162	365423			0	409525	405988	-1996	1500	0	0	7224	52898		
884648																																							2446	1036	0	7397	0	3296	3517	0	9716	216820	188617	3505	194448	0	2103	2326	0	22372	120	216820	0	0	7497	0	0	15080	0	26041	162576			0	191515	189412	-325	0	0	0	0	22372		
884657																																							1930	972	0	4787	0	0	590	0	1776	53968	46450	309	49603	0	617	1900	0	4366	100	53969	0	0	1038	0	0	3400	0	11671	34779			0	44530	43913	-172	0	0	944	0	4366	0	
885225																																							15508	15783	0	53587	65	7093	10599	4103	12628	737783	622369	1837	667860	0	7226	43654	0	69923	14811	737783	0	0	33065	0	0	23285	0	206127	416242			0	622527	615301	-1238	3116	0	0	0	69923		
885252																																							25060	3090	0	10215	0	0	3390	0	6853	160944	141658	802	144426	0	543	1966	0	16518	108	160944	0	0	7190	0	0	9334	0	28499	113159			0	112879	112336	-114	0	0	0	0	16518		
885430																																							15756	5431	0	173809	0	0	2028	0	2462	286993	254381	835	255216	0	1111	0	0	31777	450	286993	0	0	23157	0	0	11300	0	86828	167553			-1153	88118	87007	-1977	500	0	0	0	31777		
885579																																							2846	73	0	1838	0	125	375	31	687	41443	31228	482	36608	0	711	4898	0	4835	0	41443	0	0	4813	0	0	0	0	359	30869			0	36179	35468	22	0	0	0	0	4835		
885869																																							19862	17343	1462	189468	0	5864	10388	2199	22072	699137	611808	5631	630139	0	4952	12700	0	68998	1000	699137	514	0	51866	0	0	20416	1280	223549	388259			0	433637	428685	-4284	0	0	0	0	68998		
886204																																							30309	10585	162625	284804	0	0	20408	0	48834	1163817	1034956	9836	1044792	0	3281	0	0	119025	0	1163817	0	0	127881	0	0	0	0	82217	952739			0	589495	586214	-8856	20038	0	0	0	119025	0	
886624																																							12155	8878	31526	55438	0	95	12591	505	16122	598765	523375	5785	529160	0	7580	0	0	69605	376	598765	0	0	69808	0	0	1574	3308	146188	377187			0	465727	458147	-2153	0	0	0	0	69605		
887340																																							29145	11235	0	83369	0	8102	23003	3013	24464	1071470	896091	12037	962855	0	10675	40000	0	108615	1305	1071470	0	0	39827	0	0	68368	14969	110860	785231			0	881744	871069	-885	3101	0	0	14727	108615	0	
887827																																							144	1986	6643	15590	0	0	677	0	816	80692	65742	208	68224	0	481	2274	0	12468	343	80692	0	0	11955	0	0	840	0	7102	58640			0	53711	53230	-670	1606	0	0	0	12468		
887854																																							6143	1496	1492	5689	0	0	1321	0	530	47673	42478	41	43019	0	346	500	0	4654	25	47673	0	0	4369	0	0	368	0	11487	30992			0	31348	31002	-108	0	0	0	0	4654		
888002																																							109397	45319	0	1295158	0	14282	37466	158	151646	4794993	4125763	26533	4187329	0	28438	200	0	607664	0	4794993	0	0	33432	0	0	601531	840	1043490	3082273			0	3164570	3136132	-27299	0	4595	0	34833	607664		
888141																																							9720	2365	0	33998	0	0	3492	0	12206	191534	169784	1724	174175	0	955	0	0	17359	600	191534	0	0	3008	0	0	15217	0	27748	142036			0	130708	129753	-1466	0	0	0	2667	17359		
888271																																							20672	1512	40219	4550	0	143	3962	0	5362	365099	279816	1085	298901	0	2929	18000	0	66198	0	365099	0	0	66252	0	0	0	0	16349	263467			0	291608	288679	-54	0	0	0	0	66198		
888552																																							18475	8852	0	85123	0	2347	9234	0	12444	466249	420602	3571	424173	0	3903	0	0	42075	1200	466248	0	0	27709	0	0	15370	0	25432	395170			0	329120	325217	-2204	4557	0	0	0	42075		
888833																																							64896	14516	0	105195	0	335	11194	1358	14224	455469	406855	3327	410465	0	2718	283	0	45004	665	455469	0	0	25191	0	0	26835	0	81644	325211			0	231606	228888	-7687	14863	0	0	0	45004		
890050																																							17686	5434	0	351012	0	0	533	16	8206	514975	455985	1800	457785	0	3366	0	0	57190	100	514975	0	0	63341	0	0	1800	1160	95137	360848			0	134294	130928	-8051	0	0	0	0	57190		
890078																																							9680	464	178	7011	0	0	2087	18	1411	71629	60137	852	63489	0	1134	2500	0	8140	0	71629	0	0	8368	0	0	0	0	14796	45341			0	51914	50780	-228	0	0	0	0	8140		
890603																																							1165	1588	0	13145	0	704	3238	0	5711	163501	127342	1092	148254	0	1228	18300	0	15247	0	163501	0	0	2250	0	0	13071	0	26815	100527			0	139178	137950	-74	0	0	0	1520	15247		
890649																																							6720	909	0	26048	0	0	835	0	1867	123928	104500	564	107064	0	1011	2000	0	16863	400	123927	0	0	15382	0	0	1600	0	13492	91008			0	87279	86268	-519	1281	0	0	0	16863		
