"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
316859	17286	0	7892	15956	0	37543	0	0	226	0	49192	0	2968	10750	9524	5202	3590	29651	46224	0	0	263	226	0	2663	6922	6298	4386	9584	720	3874	1053	788	10744	6435	0	0	4594	248	false							
316934	12046	0	752	11219	0	13893	0	0	0	0	23788	0	245	99	4494	4696	2761	13141	23543	0	0	0	0	0	2553	2977	780	0	5530	0	0	736	0	1816	736	0	0	0	0	false							
317258	40186	8	25483	163613	0	163633	0	0	39324	0	180702	0	41169	48185	33184	73589	11977	136303	139533	1839	0	2695	36339	36339	8656	21702	12470	6944	30357	1733	13499	991	930	16588	17153	33336	0	12247	33336	true							
317342	155089	344	4136	103868	0	226586	0	0	29757	0	2575442	5	185415	186593	196298	2073637	46752	216328	2388911	5778	1111	14170	29757	0	40406	99802	139863	12712	140208	11335	20777	20334	1486	96485	53932	0	0	32112	0	true	5149	29289	333629	1740008	147485	7604	
317379	6259	0	251	134500	0	152249	0	0	0	0	89671	0	4370	0	33734	32617	17004	151998	85301	0	0	4749	0	0	7586	13363	17079	6565	20949	0	2405	3499	298	10859	6202	0	0	2405	0	true							
317650	6388	0	803	18603	0	21631	0	0	0	0	30406	0	479	479	5675	9249	2373	20828	29927	0	0	1137	0	0	3023	7688	1876	155	10711	253	1214	560	0	7067	2027	0	0	1467	0	true							
318639	2005	0	830	4444	0	5750	0	0	445	0	9762	0	970	540	5239	1888	713	4920	8792	0	0	393	445	200	1278	2146	1278	537	3424	630	0	0	0	0	630	0	0	630	0	false							
318835	12271	0	0	68807	0	83885	0	0	44100	0	216787	0	2669	1222	35689	107548	2430	83885	195868	0	18250	805	44100	42613	16969	52604	6216	641	69573	3046	9653	6879	960	40741	20538	14987	0	12699	18250	true							
318947	4668	0	0	30556	0	45856	0	0	11500	0	71725	0	1001	0	6866	37459	3487	45856	70464	0	260	1723	11500	11500	14653	4775	4505	1240	18934	1645	543	1962	275	18307	4425	0	0	1324	249	false							
318974	437193	3	8067	27810	0	93951	0	0	123687	0	1518584	0	42612	43288	379469	464207	95102	85881	1475972	0	0	30721	123687	36160	45390	237170	240850	25330	246399	7651	40521	19759	513	169271	68444	0	0	48172	0	true	4272	29044	327874	136333	152232	284961	
319047	31714	2	13016	40288	0	78895	0	0	2720	0	106710	0	10513	11384	36780	1345	12792	65877	96197	0	0	2332	2720	0	18164	11914	17789	7246	27194	3835	10566	1832	2307	18332	18540	0	0	13418	0	false							
319458	13925	0	13856	35041	0	61799	0	0	0	0	40899	0	431	12339	11072	7489	2220	47943	40468	0	0	894	0	0	6352	6978	3977	0	12844	925	1253	0	0	6236	2178	0	0	2178	0	true							
319551	20106	0	955	46009	0	49798	0	0	25537	0	139448	0	14338	12319	11880	12941	5686	48693	73010	150	52100	1254	25537	24550	16831	49155	5989	0	65986	3367	29054	0	2005	60095	34426	0	0	32421	51351	true							
320034	11232	1	5221	16995	0	26994	0	0	0	0	45853	0	1436	3079	14765	5603	3988	21772	44417	0	0	1538	0	0	4791	13328	5472	0	18119	715	2998	1715	0	8826	5428	0	0	3712	0	true							
320052	197285	0	303	27371	0	50256	0	0	0	0	372853	0	1538	114	28908	126845	9489	49953	371315	0	0	2934	0	0	11074	21359	6307	3902	32433	2409	2900	513	259	13734	6081	0	0	5309	0	true							
320070	18562	0	0	3829	0	13608	0	0	16857	0	61286	0	0	0	14384	6626	5670	13608	61286	0	0	1155	16857	13410	10110	15562	9072	0	25655	517	524	312	0	20361	1353	0	0	1041	0	false							
320119	0	0	0	557998	51998	573041	0	50000	1272714	0	6896241	0	71125	0	711055	3934471	912	521043	6435451	0	339665	667	1272714	1217680	411459	767123	239352	46529	1178582	718425	605316	156271	17295	753408	1497307	175054	0	1323741	0	false							
321152	0	0	3564	3736	0	12863	0	0	0	0	9432	0	4442	8006	2627	0	0	9299	4990	0	0	0	0	0	1180	5877	274	16	7057	1080	747	258	0	4720	2085	0	0	1827	0	false							
321255	2667	0	1683	6421	0	14262	0	0	0	0	12750	0	885	1062	3320	0	350	12579	11865	0	0	0	0	0	2792	4198	2768	0	6990	325	0	0	0	6438	325	0	0	325	0	true							
321273	25084	0	13315	91162	0	95710	0	0	0	0	137534	0	210	11842	45078	24940	34906	82395	137324	0	0	16067	0	0	6350	16288	29784	20932	22637	1187	2713	5253	5003	28276	14156	0	0	3899	0	true							
321330	8185	0	13136	16918	0	37769	0	0	0	0	26622	0	1715	11866	6570	8478	4331	24633	24907	0	0	1887	0	0	1418	3698	3121	1356	5116	0	366	0	0	3023	366	0	0	366	0	true							
321947	76568	0	16237	77653	0	155048	0	0	0	0	226113	0	18160	0	57094	50020	21152	138811	207953	0	0	6417	0	0	9341	24190	35008	22748	33531	1050	3380	1844	1963	34193	8237	0	0	4430	0	true							
322056	41697	0	33472	58443	0	86622	0	0	0	0	451795	0	7078	38373	40092	321830	20127	52576	444712	574	5	6842	0	0	12289	26913	17674	13285	39202	6390	5683	2212	3821	30069	18106	0	0	12073	0	true							
322449	5267	0	10392	10135	0	24293	0	0	4038	0	23968	0	1665	0	5691	1332	1045	13901	22303	0	0	293	4038	0	2349	5096	6110	1244	3096	271	400	1899	0	9109	2570	0	0	671	0	true							
322476	832	0	0	160	0	1446	0	0	0	0	6389	0	0	0	2619	2061	0	1446	6389	0	0	0	0	0	536	1923	1019	18	2459	0	0	0	0	877	0	0	0	0	0	true							
322551	6255	0	670	3896	0	9844	0	0	0	0	18412	0	3324	3066	4719	4509	2052	9174	15088	0	0	1007	0	0	994	2602	2441	837	3596	263	0	511	0	2155	774	0	0	263	0	true							
322757	3522	0	4528	8879	0	19349	0	0	0	0	16186	0	2017	5612	4835	1047	2105	14821	14169	0	0	968	0	0	3521	4254	1449	0	4296	2394	0	0	0	4387	2394	0	0	2394	0	true							
322850	4798	0	5891	17791	0	31707	0	0	3517	0	34397	240	4166	3517	5686	9964	2162	25816	29991	0	0	520	0	0	4120	3851	2467	820	6744	549	3012	2484	2333	5571	8378	0	0	3561	0	false							
323204	241981	1	70029	249154	0	357566	0	0	11107	0	589006	0	98404	82089	89340	122331	24495	287536	490602	0	0	8069	11107	6206	15257	96165	43109	1708	111422	9444	45761	12242	1007	66900	68454	0	0	55205	995	true							
323651	44920	0	570	28277	0	55328	0	0	0	0	124842	0	1221	831	28669	0	10540	54758	123621	0	0	5196	0	0	20118	31979	14663	5040	49460	4210	3050	863	0	43131	8123	0	0	5874	0	false							
324153	16381	10	32956	42103	0	89298	0	0	0	0	98732	0	10179	43106	20002	34289	4249	56332	88553	0	0	1473	0	0	7011	17004	8370	1374	19966	7037	5707	1560	0	13757	14304	1802	0	12744	0	true							
324229	8272	0	7078	7965	0	23731	0	0	0	0	14893	0	383	6298	4667	0	1264	16653	14510	0	0	123	0	0	1551	2894	1728	147	4445	301	0	0	0	1653	301	0	0	301	0	true							
324256	6829	0	4837	14725	0	25920	0	0	0	0	23746	0	4170	8757	6674	3532	364	21083	19576	0	0	0	0	0	4151	5408	197	0	9559	803	2826	0	0	3082	3629	0	0	3629	0	true							
324274	47758	0	0	2911	0	26996	0	0	0	0	286299	0	322	0	128354	17006	51444	26996	285977	0	0	19164	0	0	25453	58147	84494	37658	83600	2363	3746	6169	3505	77398	15783	0	0	6109	0	true							
324340	308020	172	6079	37624	0	57961	0	0	34370	0	520454	6709	77438	0	64526	86720	11163	51710	436307	0	0	731	34370	34370	23288	39948	17370	5832	63236	15277	20772	1859	1368	21912	39276	2549	0	36049	0	true							
324854	43422	0	7921	37035	0	57060	0	0	0	0	94883	0	23835	28359	17711	955	10343	49139	71048	0	0	3779	0	0	6892	14330	5912	10	21128	20617	2416	330	0	9433	23363	0	0	23033	0	false							
324863	620704	0	4030	107207	0	122566	0	0	0	0	935829	0	177135	42345	46762	138563	15716	117704	758694	832	0	3012	0	0	16581	44629	21526	8434	61210	27946	36136	8412	12898	44408	85392	0	0	64082	0	true	117704	0	52495	86068	33616	148616	
324975	13968	0	393	13324	0	35032	0	0	3676	0	55910	0	6760	4764	14089	11739	4438	34086	48653	553	497	1039	3676	947	3006	13238	10109	1242	16244	537	774	997	300	13506	2608	0	0	1311	0	true							
325141	22971	0	26119	38683	0	90895	0	0	0	0	75804	0	5428	20894	22564	10404	9071	64776	70376	0	0	4187	0	0	12911	13369	7802	2336	24451	2597	2329	1085	0	13854	6011	0	0	4324	0	true							
325459	1615	78	650	4641	0	7151	0	0	0	0	11241	0	3148	2713	2995	1718	0	6423	8093	0	0	0	0	0	1859	2688	1222	155	4547	1145	500	0	339	2929	1984	0	0	1645	0	true							
325534	6414	0	6897	34540	0	88723	0	0	0	0	136555	0	29679	31840	50429	21330	14120	81826	106628	0	248	4444	0	0	12674	42208	28590	3338	23298	5231	14253	2257	260	36381	22001	1402	0	19484	0	true							
326054	11639	0	4625	39377	0	62436	0	0	0	0	153216	0	32663	33653	31489	54722	7591	57811	120553	0	0	3299	0	0	15991	16118	26381	1271	29257	16234	6322	4538	0	28272	27094	0	0	22224	0	true							
326344	80934	0	15142	75482	0	142898	0	0	4813	0	236847	661	35822	0	71295	40514	17901	127756	200306	0	58	4691	4813	3212	15391	47078	37585	5960	59257	1290	6362	902	830	34720	9384	0	0	7652	0	true							
326858	771349	0	35938	67376	0	161981	0	0	133343	0	908090	0	65953	92017	91106	0	13125	123310	842137	2733	0	2108	50820	50820	22833	66848	18445	5883	89681	3424	15424	2543	1341	22903	22732	82523	0	18848	0	true	23473	13360	0	0	383155	358214	
326979	48509	0	3265	64323	0	158334	0	0	0	0	357067	0	17452	0	90564	146601	28442	155069	339615	0	0	7480	0	0	22659	56785	46622	9128	79444	2982	12112	11104	565	44630	26763	0	0	15093	0	true							
327220	29716	0	4086	52807	0	54335	0	0	999	0	55704	0	1388	3573	6884	17165	3684	50249	53317	0	999	132	0	0	1189	2432	2533	1670	3498	0	999	0	0	940	999	0	999	999	0	true							
327305	221643	0	8140	35408	0	55054	0	0	217165	0	602171	0	50480	0	81161	195119	15851	46914	523413	0	28278	2967	217165	200065	69439	52313	36461	11343	119070	2257	2523	2355	8717	88395	15852	141374	0	4780	19937	true							
327435	270558	0	12323	34265	0	56488	0	0	0	0	412929	0	10205	9497	17606	115368	8959	44165	402724	0	0	2195	0	0	4175	10510	7215	3404	14685	0	0	566	1133	7698	1699	0	0	0	0	true							
327556	10738	22	23271	64135	0	64518	0	0	6415	0	92316	0	8374	20622	17094	11562	4905	41225	83942	0	0	2520	6415	400	12668	12430	17686	712	25098	6224	4055	12934	3307	26402	26520	6865	0	10279	0	true							
327855	27994	0	14907	165716	0	223506	0	0	0	0	257795	0	4134	17062	39004	113085	13573	208599	253661	0	0	4881	0	0	16994	41619	20077	9466	58613	6220	12190	6838	3312	49152	28560	0	0	18410	0	true							
328058	5059	0	995	7295	0	13115	0	0	0	0	26797	0	547	1542	5923	9748	1899	12110	26250	10	0	0	0	0	3913	6617	613	0	10530	335	512	0	0	5220	847	0	0	847	0	false							
328357	9551	0	303	45323	0	47615	0	0	2275	0	42820	0	2559	2196	9981	13378	2194	47312	35561	0	4700	843	2275	1041	4161	5774	4648	2675	9935	1043	1592	0	0	7277	2635	0	0	2378	6954	true							
328656	27123	0	1966	26383	0	39976	0	0	1892	0	78871	0	6045	2762	19513	20502	7116	38010	72826	0	0	0	1892	747	7039	9301	10555	447	16340	1500	0	2404	0	7829	3904	0	0	1500	0	true							
328777	243630	0	11067	34202	0	44989	0	0	64617	0	1453515	0	137429	131016	287699	734531	126608	33677	1289284	245	26802	28654	64617	49944	50688	112815	240404	21436	144052	2943	19084	26786	1199	137644	50012	1794	0	22024	22725	true	4842	8209	424072	188057	212199	20146	
329149	15802	0	5718	25801	0	44289	0	0	3610	0	63611	0	21829	24681	8744	15749	3702	38180	41782	391	0	0	3610	3610	6592	7126	5152	1242	10108	3423	5776	2748	0	11369	11947	0	0	9199	0	true							
329345	24863	0	25405	47883	0	112228	0	0	25855	0	307284	0	22417	39974	59281	55039	22252	86823	246099	0	38768	11453	25855	25855	18914	59138	73042	13289	78052	14202	33075	14071	1651	105102	62999	0	0	42277	37285	true							
329550	26493	0	21793	64677	0	130081	0	0	0	0	140174	0	3254	18299	39600	37930	15634	108276	136920	12	0	3970	0	0	17246	34738	11540	1490	51984	0	5210	5527	0	25414	10737	0	0	5210	0	true							
329952	41744	0	21991	165326	0	264370	0	0	0	0	267508	0	309	20806	27173	146102	11193	242379	267199	0	0	3565	0	0	13142	36331	15368	910	49317	3014	6880	4017	0	38578	13911	1050	0	9894	0	true							
330239	45060	1	24190	78664	0	118906	0	0	0	0	122410	0	17600	29999	35083	18825	12251	94715	104810	0	0	3327	0	0	13449	26140	8994	4664	38006	295	4732	0	251	18164	5278	0	0	5027	0	true							
330248	24492	0	5865	31017	0	50458	0	0	0	0	75342	0	5485	6702	24548	11976	7577	44573	69857	20	0	2458	0	0	7473	17992	11458	456	25465	662	0	833	0	12831	1495	0	0	662	0	true							
330855	200687	0	103586	186070	0	298966	0	0	65217	0	1148028	0	57034	131787	157154	599520	41658	195215	1088967	165	2027	11656	65217	65217	52851	166732	75475	3921	154398	19157	18706	10980	0	141825	48843	16329	0	37863	0	true	54502	52950	382298	217222	180212	20475	
330873	35610	0	205	23492	0	45099	0	0	15276	0	148848	0	0	0	40942	32278	9789	44627	148848	267	0	3837	15276	15276	22973	15904	22232	3101	38877	632	3228	8663	4227	23268	16750	0	0	3860	5195	true							
330949	15379	0	8458	54563	0	59084	0	0	0	0	100356	0	7823	12591	36593	17172	13868	50626	92533	0	0	2829	0	0	6257	13072	27600	12019	19329	0	2424	6433	0	22355	8857	0	0	2424	0	true							
331076	25025	0	3519	30510	0	39659	0	0	14000	0	155073	0	2314	0	33560	41910	10506	36140	145028	0	7731	3918	14000	14000	7957	28877	17954	2760	36834	4541	20928	4008	1113	23988	30590	0	0	25469	7731	true							
331375	36782	0	0	29652	0	74311	0	0	3981	0	148579	0	16644	0	19857	43841	6089	73811	119908	500	12027	2515	0	0	6591	7667	29230	5213	14258	2530	1387	9767	5571	28844	19255	0	0	3917	11645	true							
331544	16789	0	4437	33637	0	33637	0	0	0	0	47924	0	1797	2829	15117	8471	7503	29200	46127	0	0	2222	0	0	1789	4412	10743	4107	6201	0	684	659	270	5934	1613	0	0	684	0	true							
331553	10103	0	2865	15386	0	20707	0	0	0	0	18668	0	2336	2367	3883	3574	341	17842	16332	0	0	0	0	0	1010	2435	802	219	3445	525	0	0	0	583	525	3721	0	525	0	true							
331713	32232	2	20313	85632	0	85632	0	0	0	0	292602	0	73017	63496	54798	101610	19855	65317	219585	0	0	5259	0	0	10136	32164	38096	5309	42300	31477	11168	26548	3862	30907	73055	0	0	42645	0	false							
332055	20520	0	20926	21886	0	109633	0	0	0	0	66828	0	3175	13329	21251	6555	8197	88707	63653	0	0	1892	0	0	3626	16251	10815	1497	19877	3790	1688	782	1303	10939	7563	0	0	5478	0	true							
332224	32960	296	9201	53337	0	79433	0	0	12138	0	153727	2524	21531	10212	11752	27627	1677	69731	128427	205	1245	796	12138	8996	22285	48020	5596	482	70305	990	14458	1309	0	64631	16757	59631	0	15448	0	true							
332345	7111	0	781	3382	0	5469	0	0	0	0	13063	0	2475	2515	2840	0	250	4688	10588	0	0	0	0	0	1319	2655	1978	0	3974	0	0	0	0	3112	0	0	0	0	0	true							
332402	101138	0	0	72113	0	115894	0	0	60580	0	331968	0	3349	0	56985	70670	22133	115894	328619	0	0	8048	60580	40603	33084	50667	48444	9894	83751	1612	5933	5187	5339	85104	18071	0	0	7545	0	true							
332671	190	0	15	3287	0	31047	0	0	0	0	22207	0	0	0	5576	5277	6546	31032	22207	0	0	3676	0	0	1607	5328	3179	589	6935	959	2450	1703	925	5127	6037	0	0	3409	0	true							
332756	7144	0	3298	7592	0	14249	0	0	493	0	19320	0	738	3241	6300	174	2248	10951	17859	0	723	0	493	245	1614	2702	6032	455	4216	0	345	854	0	4503	1199	0	0	345	0	true							
333034	20882	0	21335	54183	0	87428	0	0	0	0	93835	0	1586	17987	37840	9928	9687	65973	92249	120	0	2256	0	0	15648	32323	12472	0	47971	970	961	652	0	22602	2583	0	0	1931	0	true							
333203	322369	1597	13742	44175	0	73014	0	0	16000	0	635465	0	89111	2109	64601	184021	27621	56203	541834	1472	4520	7651	16000	16000	41904	45557	22870	6694	77377	3994	3356	3207	1493	52424	12050	114184	0	5698	0	true							
333650	212778	0	7361	15707	0	32588	0	0	21840	0	283503	0	68869	62753	47553	0	6869	24984	214633	243	1	1355	21840	2391	14044	18516	23328	9400	32328	1010	3921	254	253	17736	5438	0	0	4931	0	true							
333856	20230	0	3037	66408	0	92652	0	0	0	0	91222	0	7004	10041	11997	39992	4230	89615	84218	0	0	2014	0	0	4225	16555	3210	0	20779	1151	4134	1725	0	11993	7010	0	0	5285	0	true							
333940	11179	0	819	18350	0	22320	0	0	4558	0	36166	0	821	300	9837	7168	4048	21501	30787	0	4558	823	4558	4558	3839	4841	3365	5274	8680	0	0	0	500	7482	500	0	0	0	0	true							
334264	28951	0	26389	140706	0	218304	0	0	0	0	176795	0	6820	7297	25983	63394	6267	191915	169975	0	0	1541	0	0	3724	35662	18903	0	39386	1977	16814	7370	0	32306	26161	0	0	18791	0	false							
334648	13891	0	2019	28779	0	52438	0	0	0	0	103472	0	19065	19297	22641	36796	10131	50419	84282	0	125	4810	0	0	6798	11665	16214	3673	18463	327	10171	1924	2013	15709	14435	345	0	10498	0	true							
334657	19367	0	1343	16551	0	31970	0	0	0	0	41924	0	4017	2457	7624	10984	1865	30627	37907	0	0	0	0	0	1787	4398	3045	1150	6185	254	366	251	322	2756	1193	0	0	620	0	true							
335346	11530	3	13079	40002	0	70624	0	0	1	0	67127	0	11997	6435	18464	22406	6236	57498	55031	44	99	2003	1	0	12962	16925	1270	0	29026	526	1251	257	0	12693	2034	0	0	1777	0	true							
335355	9805	0	2603	23420	0	42530	0	0	9827	0	66325	0	13357	7426	18253	22385	2459	39927	52968	0	0	0	9827	3651	2300	9277	11600	1434	11577	2959	5638	645	282	6358	9524	0	0	8597	1216	true							
336147	17655	5	5842	27331	0	46668	0	0	0	0	41378	0	3937	5239	12371	6063	3541	40821	37441	0	0	224	0	0	3318	4771	6291	2426	8019	290	565	0	0	4435	855	0	0	855	0	true							
336361	14078	0	3988	31291	0	45614	0	0	0	0	67127	0	3261	6249	17234	13940	3924	41626	63866	0	0	1164	0	0	5840	18344	7454	1993	24183	3430	801	800	448	16396	5479	0	0	4231	0	true							
336576	44892	0	385	26341	0	74368	0	0	0	0	169041	0	250	1	51131	35842	8702	73983	168791	0	0	2312	0	0	9674	24504	13368	31413	34178	960	2233	863	5293	27827	9349	0	0	3192	0	true							
336950	6957	0	101	3804	0	3804	0	0	104	0	15426	0	2415	1000	4294	0	0	3703	13011	0	0	0	104	104	1253	3220	2287	456	4473	1000	252	0	0	2923	1252	0	0	1252	0	true							
337247	5299	0	3804	5003	0	10692	0	0	0	0	28458	0	3311	6012	8990	8812	1073	6888	25147	0	0	214	0	0	1679	4468	4503	718	6108	2246	479	0	253	2378	2978	0	0	2725	0	true							
337340	26688	0	0	20298	0	42909	0	0	153	0	83740	0	0	0	9629	40756	3034	42909	83740	0	0	0	153	0	4626	6064	2537	417	10690	0	2374	278	0	4015	2652	0	0	2374	0	true							
338178	32697	0	0	18094	0	37277	0	0	0	0	207314	0	0	0	45782	42999	14616	37277	181209	0	26105	5467	0	0	13822	44230	45043	2376	58052	3326	10940	11881	0	59690	26147	0	0	14266	19299	true							
338646	19351	2	8790	82473	0	114969	0	0	0	0	89663	0	16654	22113	21511	21503	10370	106177	69527	0	3482	4047	0	0	3630	12179	12064	4533	15761	11751	2761	1626	265	10895	16403	0	0	14512	3482	true							
338851	0	0	409	15036	0	33437	0	0	0	0	37456	0	393	535	11634	25083	1752	33028	37063	0	0	0	0	0	2475	7858	1505	283	10333	0	252	0	0	487	252	0	0	252	0	true							
338945	8262	0	1470	9031	0	13633	0	0	0	0	40774	0	5031	4140	8780	9067	311	12163	35660	0	83	0	0	0	2630	5522	6093	1718	8152	3763	1883	1835	0	7183	7481	0	0	5646	0	true							
339054	6937	0	3722	15618	0	21561	0	0	0	0	36068	0	7000	8737	3399	10182	2027	17839	29068	0	0	812	0	0	3145	6247	2053	0	9318	2261	2605	2636	0	8047	7503	0	0	4866	0	false							
339072	18068	0	0	102241	0	114463	0	0	0	0	485710	0	0	0	33416	414157	17217	114463	485710	0	0	3945	0	0	12087	20656	13077	3198	32531	1139	779	2294	256	15601	4468	0	0	1918	0	true	15744	7266	88982	325175	17496	572	
339353	10221	0	4485	17942	0	33445	0	0	0	0	27544	1755	5461	6867	2986	13405	458	28960	20328	0	0	0	0	0	968	1749	641	56	2717	0	505	0	0	427	505	0	0	505	0	true							
339456	20286	0	3238	185486	0	201202	0	0	0	0	173527	0	473	2710	18014	76435	5030	197164	173054	800	0	2955	0	0	13874	21353	13770	457	35227	6136	15665	5296	255	31440	27352	0	0	21801	249	true							
339607	10691	0	2823	94316	0	129639	0	0	79194	0	528677	0	18860	0	166267	186474	54597	126816	486866	0	22951	17096	79194	52983	50926	92749	112061	30402	143675	8953	7443	11608	17370	119871	45374	15302	0	16396	20458	true							
339773	369274	103	662	6344	0	58036	0	0	93218	0	1445629	525	56587	0	300645	307973	71548	57265	1378987	6	9530	35206	93218	80218	178099	221422	123220	24658	399521	115100	55889	41227	8766	246755	220982	0	0	170989	0	true	118	57147	307973	0	263664	45477	
339858	505470	4394	562263	2186811	0	4396982	0	0	1078780	0	17778638	0	893232	2726	530771	15229479	275183	3640426	16880994	189899	4412	118113	1007875	769894	344098	585765	193370	198110	929863	94817	189567	149169	288793	790572	722346	1718750	70905	284384	0	true	817078	754905	6609190	8620289	492665	12805	
339876	1194	0	0	0	0	0	0	0	1955	0	31330	0	505	0	11526	3262	2348	0	27596	0	3229	887	1955	1955	3607	8455	7310	5698	12061	0	519	1285	0	13544	1804	0	0	519	0	false							
340135	547888	156	15531	69616	0	102802	0	0	41280	0	970686	0	128152	135426	85585	277604	17326	86638	833504	477	9030	6036	41280	22861	23235	47256	28926	14572	69484	6322	13250	6912	4721	28404	31205	4643	0	19307	0	true	13824	24074	137565	70295	283265	206441	
340144	344325	43	1341	33431	0	59773	0	0	52860	0	669998	159	55221	31780	116808	148615	27209	58097	611868	292	2750	9283	52860	46618	34680	67620	45279	7348	55683	2304	10383	8549	895	38119	22131	2099	0	12427	2483	false							
340256	137060	0	1044	16413	0	22555	0	0	137102	0	403201	0	7876	8920	176438	82137	9643	21511	395325	0	0	2069	137102	134110	110879	58838	11019	1258	169717	0	2010	0	0	5556	2010	0	0	2010	0	false							
340443	13397	0	6760	14282	0	36599	0	0	0	0	43252	0	10685	15783	6298	17130	1407	29839	32567	0	0	646	0	0	1196	3947	1916	929	5143	0	3027	1711	0	1689	4738	0	0	3027	0	true							
340742	15348	0	989	67428	0	101088	0	0	23293	0	439763	0	9869	5924	130177	164899	22637	99650	428720	449	1174	8048	23293	8293	27954	165573	19438	19726	101063	4121	17978	2846	1880	102514	26825	0	0	22099	0	false							
340751	193626	0	11832	37617	0	47936	0	0	82867	0	468659	0	30396	21391	40184	94655	11788	36088	437550	16	713	5090	82867	57867	46416	59482	38844	285	97357	13674	21001	675	0	104844	35350	0	0	34675	0	false							
341310	394744	0	0	16803	0	38590	0	0	0	0	473734	0	0	0	33276	24801	11003	38590	473734	0	0	2110	0	0	8615	18816	18237	2412	27431	0	2532	3579	0	14804	6111	0	0	2532	0	true							
342054	211925	0	5321	11798	0	35938	0	0	0	0	293544	0	39387	44708	19168	51720	10910	30617	254157	0	0	3312	0	0	4429	10596	8554	3427	14902	0	1451	1442	0	7838	2893	0	0	1451	0	false							
342362	51209	0	20920	76375	0	132723	0	0	0	0	528092	0	95501	109027	48486	230332	26128	111803	432341	0	250	0	0	0	47157	99881	22450	4204	147038	25883	45505	1126	345	125206	72859	0	0	71388	0	true							
342410	113515	0	25415	151216	0	232054	0	0	127719	0	1355337	0	247577	145487	258234	857925	39476	206639	1100547	0	7213	10467	127719	78687	77638	149421	106809	9683	148789	14123	19094	4683	2447	85317	40347	78585	0	33217	44542	true	0	47682	286288	571637	102475	11040	
342634	5171230	4100	148524	1674370	0	2274843	0	0	23857	0	9106005	98449	2051264	2057538	909706	2046876	285481	2121130	6950403	1089	5889	84236	23857	23857	259876	871763	306721	42971	1131639	91347	255858	44802	14561	571625	406568	0	0	347205	0	true	105408	164143	1412738	599723	2701999	474114	
343051	9648	0	13883	21728	0	48818	0	0	0	0	36977	0	3398	16531	7345	4411	3783	34935	33579	0	0	1693	0	0	7367	6616	1232	0	13983	5318	2385	0	0	7869	7703	0	0	7703	0	false							
343248	3340	0	73	6213	0	9935	0	0	0	0	15563	0	1594	0	3970	3652	676	9862	13969	0	0	0	0	0	1917	2705	2911	0	4622	262	256	520	0	3563	1038	0	0	518	0	true							
