"IDRSSD"	RCFD0071	RCFD0081	RCFD1754	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1754	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	
791942																																							38528	2175	18811	31004	0	0	1099	30	4383	216674	186330	1118	187448	0	3043	0	0	29226	1550	216674	0	0	14033	0	0	13972	0	34696	151634			0	123417	120374	-329	270	0	0	0	29226		
792248																																							19	992	0	12210	0	0	473	31	1019	55128	41004	205	49240	0	723	7869	0	5888	200	55128	0	0	3935	0	0	1800	0	5640	35364			0	40707	39984	-47	400	0	162	0	5888		
792453																																							6248	2083	1867	3572	0	0	164	0	830	90601	78038	71	79109	0	931	1000	0	11492	200	90601	0	0	10567	0	0	750	0	15180	62858			0	74588	73657	-25	2180	0	0	0	11492		
792640																																							1690	2165	355	0	0	0	531	188	1546	112700	98387	450	101837	0	1170	3000	0	10863	700	112700	0	0	7638	0	0	2525	0	17282	81105			0	106475	105305	0	920	0	0	0	10863		
792659																																							1801	4245	0	160308	0	0	3318	0	1645	253131	232697	287	232984	0	864	0	0	20147	705	253131	0	0	22415	0	0	1471	0	43816	188881			0	82678	81814	-4444	0	0	0	0	20147		
793571																																							14616	2143	44325	0	0	0	8461	0	21986	601220	456347	1766	542337	0	5596	84224	0	58883	200	601220	0	0	28144	0	0	32227	0	50522	405825			-1688	515285	509689	0	0	0	0	0	58883		
794149																																							276	5405	0	74379	0	0	3491	91	1717	209208	193623	163	193786	0	1012	0	0	15422	702	209208	0	0	16860	0	0	702	0	19706	173917			0	120386	119374	-2842	4475	0	0	0	15422		
794336																																							54450	5348	50537	43664	0	0	8195	0	8190	704467	601136	1334	635139	0	6966	0	0	69328	4000	704467	0	0	37998	0	0	29000	0	187867	413269			0	541049	534083	-1670	0	0	0	32669	69328		
794345																																							5157	3460	9115	61721	0	0	2896	0	9092	196185	154226	504	166954	0	2389	12069	0	29230	131	196184	0	0	27144	0	0	3000	0	19213	135013			0	107133	104744	-1045	0	0	155	0	29230		
794475																																							4563	348	0	5499	0	0	779	0	6158	99933	54556	2376	87956	0	850	31024	0	11977	0	99933	0	0	12145	0	0	0	1162	1075	53481			0	82274	81424	-168	0	0	0	0	11977		
794653																																							3366	434	0	2683	0	0	1592	17	771	29802	26483	66	27206	0	267	657	0	2596	12	29802	0	0	2415	0	0	286	0	4569	21914			0	20649	20382	-117	557	0	0	0	2596		
795249																																							10682	641	0	42693	141	0	721	0	2048	111355	86687	301	97992	0	594	5715	0	13363	610	111355	0	0	12024	0	0	1390	0	10265	76423			0	52346	51752	-661	2677	0	0	5289	13363		
795548																																							2246	3793	2392	123775	0	7155	3022	0	13969	391014	316249	1737	346511	0	3002	21900	0	44503	1000	391014	0	0	46500	0	0	1795	174	41118	275131			0	237490	234488	-4792	0	0	6625	0	44503		
795959																																							215	2954	0	26474	0	0	2143	35	6062	113765	91102	196	102648	0	534	9900	0	11117	200	113765	252	0	11517	0	0	200	0	24167	66935			0	75258	74724	-800	906	0	1450	0	11117		
795968	365457	312303	3590899	2092870	14019	41971	142791	2926	464682	17096331	168767	15918833	0	108188	236011	0	1177498	14908	17096331	38332	15816	536098	68921	0	680347	16025		0	10053323	9945135	-53855	0	504193	1177498	0	1051701	433691	618010			3590899	2092870							13942345					236011					38332	15056						4346200	9596145							0	0	0	504193		0	
796152																																							15715	4714	9278	39574	0	0	1937	0	4990	189068	171878	1429	173307	0	1326	0	0	15761	750	189068	0	0	10590	0	0	5250	0	79536	92342			0	104906	103580	-829	9280	0	0	0	15761		
796451																																							114836	2908	0	151870	0	512	4369	0	6558	464655	383005	534	417722	0	2178	0	0	46933	518	464655	0	0	46561	0	0	1000	0	65085	317920			0	169908	167730	-1146	15872	0	0	34183	46933		
796572																																							28494	3576	0	80346	0	2920	8207	701	8426	726027	643066	2943	646009	0	9328	0	0	80018	10	726027	0	0	25885	0	0	55602	3585	161212	481854			0	598921	589593	-1479	0	0	0	0	80018	179	
796657																																							12349	2922	0	72327	0	15	2281	0	1003	141019	129376	321	130312	0	807	0	0	10707	800	141019	0	0	6436	0	0	4400	120	34046	95330			0	50809	50002	-929	0	0	0	615	10707	0	
797140																																							6960	3771	0	33394	314	2180	2711	314	11193	278953	219173	1830	246655	0	3360	19750	0	32298	200	278953	0	0	20981	0	0	11293	0	51123	168050			0	220498	217138	-176	978	0	3259	2643	32298		
797775																																							42690	5385	2500	130669	0	2360	32759	2284	27427	1708400	1316068	11614	1494682	0	13500	167000	0	213718	200	1708400	0	0	214696	775	0	0	0	20060	1296008			0	1475051	1461551	-1178	0	0	0	0	213718		
798277																																							4415	1672	6347	17748	0	883	2905	0	10194	322044	221969	2137	292724	0	1411	68618	0	29320	1	322044	0	0	18840	0	0	11038	7300	9857	212112			-297	271991	270580	-262	0	0	0	0	29320	0	
798512																																							126	1263	0	19658	0	0	360	0	1107	59383	52295	406	52701	0	442	0	0	6682	1000	59383	0	0	4149	0	0	2000	0	10512	41783			0	36029	35587	-467	1282	0	0	0	6682		
799359																																							8080	2706	0	2004	0	1461	320	0	306	36672	32644	71	32715	0	245	0	0	3957	250	36672	0	0	898	0	0	2809	0	6419	26225			0	20390	20145	0	1650	0	0	0	3957		
799751																																							4030	4983	0	35007	0	3818	9788	633	2373	197694	168171	516	174688	0	1910	0	0	23006	895	197694	0	0	8924	0	0	13701	0	30258	137913			0	138972	137062	-514	0	0	0	6001	23006		
799854																																							4552	1493	0	66848	0	0	883	65	1204	123140	112072	85	112157	0	855	0	0	10983	250	123140	0	0	10130	0	0	2500	0	22452	89620			0	48950	48095	-1897	0	0	0	0	10983		
799939																																							90	156	155	4587	0	0	62	0	194	14045	12224	8	12232	0	207	0	0	1813	600	14045	0	0	865	0	0	440	0	2985	9239	4		0	8679	8472	-92	329	0	0	0	1813		
799948																																							18	4334	0	52445	0	0	8906	0	8433	196216	174576	1000	175576	0	1418	0	0	20640	1000	196216	0	0	20926	0	0	1000	0	13632	160944			0	122123	120705	-2286	1375	0	0	0	20640		
800134																																							3145	4573	0	58315	0	2434	6650	49	7482	226134	198641	1031	202672	0	1287	3000	0	23462	1170	226134	0	0	15427	0	0	8278	124	48959	149682			0	139545	138258	-1413	5104	0	0	0	23462		
800442																																							10235	3737	0	47379	0	0	2251	114	4570	115605	99213	4125	103338	0	506	0	0	12267	450	115605	0	0	5351	0	0	6900	0	22639	76574			0	47825	47319	-434	0	0	0	0	12267		
800479																																							8840	238	0	17	0	0	635	0	1973	46579	39567	51	39618	0	114	0	0	6961	0	46579	0	0	6958	0	0	0	0	0	39567			0	34990	34876	3	0	0	0	0	6961		
800657																																							86183	143927	646801	2416922	0	124246	103219	2930	383399	12006339	10343804	73146	10867795	0	113151	201464	0	1138544	4608	12006339	18361	31318	779145	0	0	438188	32362	2871114	7472690			0	8160606	8047455	-83397	534	0	0	218063	1138544	0	
800853																																							25673	1242	0	121660	0	0	2118	0	6588	244462	223379	2538	225917	0	1593	0	0	18545	318	244462	0	0	16349	0	0	4860	0	81728	141651			0	88774	87181	-2982	0	0	0	0	18545		
801047																																							14438	4852	0	118210	0	1031	2331	13	14221	302789	249189	778	265467	0	3154	15500	0	37322	200	302789	0	0	27673	0	0	11457	35	37105	212084			0	149228	146074	-2008	1584	0	0	0	37322		
801056																																							2693	2885	0	37464	0	0	1198	0	3117	110437	94091	386	100606	0	928	6129	0	9831	550	110437	0	0	9285	0	0	950	0	21324	72767			0	64008	63080	-954	0	0	0	0	9831		
801654																																							34271	2514	0	70532	0	0	1266	0	6068	140800	114622	608	122905	0	224	5000	0	17895	800	140800	0	0	14244	0	0	5300	0	36597	78025			0	26373	26149	-2449	0	0	2675	0	17895	0	
802866	1587623	1024695	15898263	9377190	75837	0	57911	0	1005966	55073093	674841	51004175	0	286709	418612	0	4068918	4750	55073093	295819	356796	2765052	0	0	1382837	0		0	25996191	25709482	-83721	37378	0	4068918	2929	3643443	1089044	2554398			15898263	9377190							45910483					418612					295819	356796						40170888	5739595							0	37378	0	0		2929	
803256																																							4165	4632	44	9274	0	113	585	0	934	62605	55558	566	56124	0	574	0	0	6481	40	62605	0	0	2586	0	0	3960	0	12929	42629			0	40332	39758	-105	3100	0	0	0	6481		
803265																																							2136	1045	0	22722	0	0	441	0	993	43161	37720	104	37824	0	309	0	0	5337	200	43161	0	0	3199	0	0	2400	0	10431	27289			0	15233	14924	-462	900	0	0	0	5337		
803649																																							25362	8823	0	56119	1048	3202	3942	72	5573	475776	431320	1600	433770	0	5960	850	0	42006	1300	475776	0	0	35335	0	0	6700	160	45384	385936			0	364692	358732	-1329	12743	0	0	0	42006		
803658																																							4025	1171	488	17004	0	0	69	4738	2857	59930	48205	886	50591	0	505	1500	0	9339	90	59930	0	0	4505	0	0	4910	0	11561	36644			0	28683	28178	-166	1400	0	0	0	9339		
803957																																							1494	2067	0	20517	0	587	579	362	4066	146413	127685	539	128224	0	1648	0	0	18189	550	146413	0	0	12431	0	0	5389	0	27379	100306	9		0	116489	114841	-181	1900	0	0	0	18189		
804150																																							9265	1435	5474	6357	0	0	246	0	498	48199	40746	174	40920	0	390	0	0	7279	50	48199	0	0	3973	0	0	3350	0	7959	32787			0	19868	19478	-94	5446	0	0	0	7279		
804338																																							141218	10790	165194	24377	0	0	1870	0	13420	1692613	1405285	5208	1525675	0	9708	112600	0	166938	1750	1692613	0	0	103060	0	0	63905	0	141143	1264141			0	1345452	1335744	-1777	0	0	0	2582	166938		
804374																																							3542	3525	25988	29377	119	0	12247	1177	12850	422230	361259	2309	375205	0	3425	11637	0	47025	15304	422230	0	0	32767	0	0	0	6761	58988	302271			0	321269	317844	-1046	8800	0	0	0	47025		
804422																																							5855	1643	21650	0	0	0	491	0	514	62395	50841	104	50945	0	484	0	0	11450	1050	62395	0	0	10170	0	0	230	0	10484	40357			0	32630	32146	0	96	0	0	0	11450		
804815																																							5206	374	24854	8991	0	0	331	0	485	59834	48291	58	48739	0	268	390	0	11095	3000	59834	0	0	5604	0	0	3000	0	8001	40290			0	19861	19593	-509	0	0	0	0	11095		
804860																																							236	2827	4767	29979	0	0	6035	92	1117	83400	70594	160	75654	0	604	4500	0	7746	3400	83400	0	0	3244	0	0	1617	0	11486	59108			0	38951	38347	-515	0	0	400	0	7746		
804963	7737771	822805	31569	12077445	0	4231815	348044	8984	2989186	89557184	1066442	77575797	18735	614806	7587057	0	11962652	6	89557184	49465	117351	2878191	471009	0	9732148	74314		0	61322321	60707515	-647693	0	245118	11981387	7262														68559829										0	0						16855427	51704402							0		0			0	
805045																																							1534	2340	0	10415	0	0	128	0	1815	109787	84563	312	98769	0	978	12000	0	11018	170	109787	0	0	6102	0	0	4930	0	14137	70426			0	94533	93555	-184	0	0	1894	0	11018		
805250																																							3593	2471	0	69029	0	81	1584	298	4093	193696	145759	914	169766	0	1823	23093	0	23930	2000	193696	0	0	14055	0	0	9423	0	31951	113808			0	114370	112547	-1548	0	0	0	0	23930		
805335																																							20225	1215	0	14740	0	0	965	69	2801	107675	96819	1004	97823	0	522	0	0	9852	173	107675	0	0	3115	0	0	6962	0	14497	82322			0	65677	65155	-398	2505	0	0	0	9852		
805447																																							995	3061	30801	5643	0	0	192	0	891	68542	51121	108	54738	0	586	3509	0	13804	200	68542	0	0	12224	0	0	1300	0	11549	39572			0	25595	25009	80	1950	0	0	0	13804	0	
805670																																							7183	1301	0	2830	0	0	64	0	2951	69497	63612	611	66473	0	3730	2250	0	3024	100	69497	0	0	264	0	0	2830	0	17140	46472			0	58898	55168	-170	0	0	0	0	3024		
805755																																							54532	8551	4135	86834	0	2964	8023	200	5058	525173	466852	1335	469699	0	4823	0	0	55474	440	525173	0	0	49004	0	0	8160	3242	73143	393709			0	356457	351634	-2130	0	0	0	1512	55474		
805876																																							7352	3522	0	49828	0	229	1737	307	8170	180624	137118	466	153482	0	456	15898	0	27142	0	180624	0	0	27996	0	0	0	0	31185	105933			0	109935	109479	-854	0	0	0	0	27142		
806220																																							17727	1686	0	7502	0	857	15694	130	3816	178700	156469	669	162138	0	1298	5000	0	16562	90	178700	0	0	-2664	0	0	19296	0	13817	142652			0	132586	131288	-160	0	0	0	0	16562		
806846																																							2488	14481	0	185087	0	10086	31806	3030	24235	1174797	887704	5388	1074656	0	5291	114000	0	100141	400	1174797	0	0	73313	0	0	29879	13240	138396	749308			0	895635	890344	-3451	0	0	0	67564	100141		
806958																																							8058	3361	0	21931	0	229	3181	129	8461	445883	383774	2571	406145	0	3676	2000	0	39738	250	445883	0	0	12370	0	0	27250	7755	73861	309913			0	396454	392778	-132	0	0	17800	0	39738		
807272																																							7210	14507	0	69482	0	2849	7587	988	21722	473796	414992	6283	423385	0	4019	1169	0	50411	0	473796	0	0	30329	0	0	22404	254	60377	354615			-1037	341933	337914	-1285	11283	0	0	941	50411		
807348																																							5852	1666	0	13970	0	85	3016	198	2861	98507	83224	486	87460	0	830	3750	0	11047	750	98507	0	0	8945	0	0	1522	145	12620	70603			0	70117	69287	-170	1427	0	0	0	11047		
807432																																							12408	2858	0	38038	0	399	3066	244	3346	130112	115993	552	116545	0	880	0	0	13567	300	130112	0	0	8818	0	0	6075	0	28487	87506			0	70633	69753	-1626	0	0	0	0	13567		
807656																																							13329	6473	12490	31787	0	0	2667	233	3307	209286	174898	1885	189662	0	1300	106	0	19624	1650	209286	0	0	16164	0	0	2249	739	68893	106005			0	111190	109890	-439	28371	0	0	12773	19624		
807946																																							5228	3047	0	10032	0	425	1276	0	2876	103324	84461	141	94497	0	724	9895	0	8827	100	103324	0	0	610	0	0	8345	296	7126	77335			0	76198	75474	-228	4670	0	0	0	8827		
807955																																							54149	30363	67	469878	0	0	18044	0	12995	1404653	1293783	2846	1296629	0	15146	0	0	108024	3057	1404653	0	0	100843	0	0	10390	624	441794	851989			0	833679	818533	-6266	0	0	0	0	108024		
808176																																							425325	290024	221030	4650915	0	1296214	317725	22260	778790	30037882	23575881	201830	26190696	0	136576	1915164	0	3847186	0	30037882	12913	38608	1108075	0	0	2854340	78843	6951599	16624282			0	22078541	21941965	-115229	0	0	0	459213	3847186	1878	
808260																																							55408	51939	52210	447265	0	782	29051	873	155032	3085871	2698681	73780	2772461	0	51137	0	0	313410	1	3085871	0	0	251612	0	0	67177	0	1166672	1532009			0	2344448	2293311	-5380	0	0	0	0	313410		
808345																																							9372	1795	0	7607	0	0	436	0	1466	39580	34768	89	34857	0	991	0	0	4723	3370	39580	0	0	-9664	0	0	11208	0	5848	28920			0	19895	18904	-191	0	0	0	0	4723		
808354																																							9039	906	1	809	0	0	162	0	1339	77439	58578	144	58722	0	1150	0	0	18717	125	77439	0	0	8722	0	0	9875	0	10117	48461			0	66333	65183	-5	0	0	0	0	18717		
808448																																							7485	1351	0	45597	0	45	652	63	2193	84348	62032	731	62763	0	221	0	0	21585	240	84348	0	0	19037	0	0	2200	0	10214	51818			0	27183	26962	108	0	0	0	0	21585		
808653																																							5145	2667	472	25888	0	0	457	0	2791	134463	110965	323	118665	0	1068	7377	0	15798	600	134463	0	0	12935	0	0	2600	0	22031	88934			0	93211	92143	-337	4900	0	0	0	15798		
809070																																							5129	168	13	0	0	0	1624	0	466	49258	33846	112	36128	0	200	2170	0	13130	0	49258	0	0	13130	0	0	0	0	2471	31375			0	42058	41858	0	0	0	0	0	13130		
809276																																							18983	1033	0	920	0	3900	5363	546	11088	235808	207463	2842	210305	0	3742	0	0	25503	910	235808	0	0	-181	0	0	24800	26650	9605	197858			0	171067	167325	-26	0	0	0	0	25503		
809379																																							73	1923	0	40648	0	0	690	0	1265	73688	61936	110	65396	0	647	3350	0	8292	250	73688	0	0	5829	0	0	2635	420	11522	50414			0	29316	28669	-422	0	0	0	0	8292	0	
809539																																							22374	10307	40600	7	0	0	3016	1410	8939	248116	213376	1020	214396	0	2761	0	0	33720	375	248116	0	0	27720	0	0	5625	0	39629	173747			0	164124	161363	0	100	0	0	0	33720		
809650																																							70	3516	0	18870	0	0	6980	1115	3752	216079	179712	1078	198946	0	1722	18156	0	17133	64	216079	0	0	5182	0	0	12061	2890	36606	143106			0	180484	178762	-174	124	0	0	0	17133		
809678																																							4353	3160	278	734	0	0	282	0	450	43871	38158	73	38231	0	217	0	0	5640	0	43871	0	0	5656	0	0	0	0	51	38107			0	34831	34614	-16	0	0	0	0	5640		
809771																																							279801	26129	648847	65787	0	0	9660	74	96996	1785618	1332980	21988	1354968	0	3652	0	0	430649	0	1785617	0	0	430756	0	0	0	0	23897	1309083			0	661976	658324	-107	0	0	0	0	430649		
809856																																							9000	5710	0	10620	0	0	493	0	3464	56852	43840	197	49037	0	450	5000	0	7815	600	56852	0	0	4831	0	0	2400	0	12516	31324			0	28015	27565	-16	0	0	0	0	7815		
809940																																							3640	4919	0	41806	0	0	2411	0	4903	192424	167044	455	167499	0	2748	0	0	24925	500	192424	0	0	22290	0	0	2500	374	18164	148880			0	135988	133240	-365	1131	0	0	0	24925		
810544																																							8078	4225	694	18344	0	269	3544	68	2485	188015	169858	429	170321	0	1861	34	0	17694	400	188015	0	0	12121	0	0	5564	538	29848	140010			0	151631	149770	-391	0	0	0	0	17694		
810777																																							8160	26422	0	362144	0	29333	25984	2299	95964	2007238	1523113	15202	1802555	0	12729	263367	0	204683	70	2007238	873	873	49789	177	0	159565	3927	283669	1239444			0	1464535	1451806	-4741	149	0	0	0	204683		
810919																																							534353	52476	498454	256436	6377	174117	67514	102	162956	5770733	4309819	60070	4884889	606	43068	515000	0	885238	0	5770733	0	0	299151	0	0	615492	287	601190	3708629			0	4023307	3980239	-29405	0	0	0	0	885844	37422	
811046																																							68598	81027	0	544239	0	0	25994	0	102460	4421748	3414679	52125	4022055	0	56727	355000	0	399693	38903	4421748	0	0	240417	0	6000	124343	5397	1109148	2305531			0	3650760	3594033	-9970	0	0	66738	133513	399693		
811279																																							15980	12219	0	141161	0	29195	7706	354	36669	980050	719424	4809	849714	0	4358	121103	0	130336	10	980050	0	0	37740	0	0	94696	0	139915	579509			0	739294	734936	-2110	0	0	0	4378	130336	1830	
811457																																							3976	1156	5227	0	0	0	57	0	248	21315	19408	12	19420	0	81	0	0	1895	25	21315	0	0	1445	0	0	425	0	9339	10069			0	7660	7579	0	3072	0	0	0	1895		
811541																																							127	2009	0	13149	0	0	1231	360	982	79444	70086	425	72916	0	404	5	0	6528	200	79444	0	0	1430	0	0	5485	0	22612	47474			0	59151	58747	-587	2839	0	0	2400	6528		
811550																																							3568	3904	0	8726	0	0	685	124	3657	66739	58418	920	59338	0	246	0	0	7401	1625	66739	0	0	4019	0	0	1944	0	11303	47115			0	46300	46054	-187	21	0	0	0	7401		
811747																																							10492	4973	5004	5492	80	3587	8972	0	5732	228232	184557	1515	203972	0	2381	17900	0	24260	291	228232	0	0	10020	0	0	14040	0	24443	160114			0	184759	182378	-91	1522	0	0	0	24260		
812164																																							13948	194	0	0	0	0	0	0	1303	15445	0	55	55	0	0	0	0	15390	500	15445	0	0	14140	0	0	750	0	0	0			0	0	0	0	0	0	0	0	15390	0	
812379																																							16199	2485	6511	0	0	0	5092	733	5132	109194	92438	2926	99864	0	524	4500	0	9330	0	109194	0	0	4130	0	0	5312	0	12746	79692			-136	72610	72086	24	956	0	0	0	9330	0	
812436																																							22179	5993	0	93242	0	0	10105	625	5156	528938	475362	2339	477963	0	4340	262	0	50975	639	528938	0	0	40457	0	0	10826	0	141183	334179			0	395978	391638	-947	0	0	0	0	50975		
812557																																							7326	8301	0	31067	0	7227	15279	1897	11695	566966	432033	7497	507983	0	5599	46500	0	58983	300	566966	0	0	15305	0	0	44287	1800	104276	327757			0	487973	482374	-909	0	0	13000	8953	58983		
812614																																							5297	6592	17872	63967	0	50	2131	10	2620	176261	151513	396	151909	0	867	0	0	24352	1000	176261	0	0	17923	0	0	7000	0	53423	98090			0	77620	76753	-1571	969	0	0	0	24352		
813059																																							4765	1363	879	987	0	0	789	0	407	39882	35638	150	36390	0	289	602	0	3493	100	39883	0	0	2104	0	0	1300	0	7912	27726			0	29381	29092	-11	1600	0	0	0	3493		
813572																																							27695	1488	0	54071	0	0	5042	24512	5049	209504	141373	945	195818	0	695	53500	0	13686	1075	209504	0	0	-47046	0	0	62335	0	23229	118144			0	92342	91647	-2678	0	0	0	0	13686		
813853																																							5514	1155	0	33594	0	4290	8997	0	7119	298046	246441	1457	261883	0	3178	13985	0	36163	800	298046	0	0	15389	0	0	20700	583	43289	203152			0	239968	236790	-726	4	0	0	0	36163		
813947																																							56554	24643	0	271040	0	95476	17803	53	32876	1320279	1109727	9409	1137020	0	23	17884	0	183259	3360	1320279	0	0	10642	0	0	169451	824	131247	978480			0	780425	780402	-194	40014	0	0	0	183259	594	
814074																																							6687	708	927	0	0	853	4266	638	8315	129963	88561	1691	116752	0	466	26500	0	13211	3	129963	0	0	6352	0	0	6856	29091	8471	80090			0	78944	78478	0	0	0	0	0	13211		
814355																																							1952	740	0	17095	0	13	11	0	108	32307	27019	51	27070	0	371	0	0	5237	61	32307	0	0	3261	0	0	1939	0	5287	21732			0	12139	11768	-24	620	0	0	0	5237		
814430																																							804066	122592	1300	2207879	0	268051	87887	388	612771	14100092	10911681	133143	12446286	0	24424	1140000	0	1653806	14211	14100092	20205	20241	185265	0	0	1488415	1151	3400770	7510911			0	9998226	9973802	-34085	0	0	0	241221	1653806		
814458																																							1180	5821	0	112657	0	0	3671	174	1643	271853	239928	2628	243556	0	2862	0	0	28297	1232	271853	0	0	10872	0	0	14160	0	108385	131543			0	149569	146707	2033	0	0	0	1000	28297		
814476																																							22360	1289	23	61653	0	0	1283	0	1800	134090	116985	488	117473	0	1347	0	0	16617	0	134090	0	0	18103	0	0	0	0	11315	105670			0	47029	45682	-1486	0	0	0	0	16617	0	
814551																																							32051	4163	0	34245	0	0	1419	40	1404	186629	166953	472	167425	0	1525	0	0	19204	600	186629	0	0	18295	0	0	750	0	45890	121063			0	114832	113307	-441	0	0	0	0	19204	0	
814711																																							42361	8451	0	16000	0	1645	5082	1646	10873	259337	238980	444	244424	0	2550	5000	0	14913	500	259337	0	0	-8796	0	0	23700	0	43050	195930			0	175829	173279	-491	0	0	0	0	14913		
815053																																							10891	2430	0	51242	0	0	3752	14	2150	173627	152889	197	156390	0	1190	3304	0	17237	514	173627	0	0	14107	0	0	3036	0	39704	113185			0	104013	102823	-420	325	0	0	0	17237		
815147																																							7876	4918	21572	0	0	498	3303	712	5467	238144	208754	826	217648	0	2082	6380	0	20496	750	238144	0	0	8496	0	0	11250	0	46408	162346			0	183620	181538	0	12260	0	0	1688	20496		
815156																																							25029	6835	0	201158	0	1668	9091	0	18831	752908	667008	5760	689412	0	7792	1000	0	63496	170	752908	0	0	52130	0	0	12330	4967	86714	580294			0	493121	485329	-1134	0	0	0	15644	63496		
815277																																							23263	513	0	7337	0	968	523	1674	7069	254724	205080	442	233522	0	1829	28000	0	21202	0	254724	0	0	14176	0	0	7030	5199	11974	193106			0	210007	208178	-4	0	0	0	0	21202		
815754																																							10044	2449	0	7663	0	32	1986	0	1426	103665	94112	274	94386	0	872	0	0	9279	150	103665	0	0	4165	0	0	5079	0	17939	76173			0	74178	73306	-115	6759	0	0	0	9279	0	
815772																																							2603	571	0	0	0	178	2115	0	4382	88290	60922	325	67247	0	622	6000	0	21043	1	88290	0	0	21042	0	0	0	0	6117	54805			0	78363	77741	0	700	0	0	0	21043		
816210																																							1210435	79431	0	536845	0	7638	16600	67217	160617	5201849	4170517	89440	4277510	0	130865	16190	0	924339	108712	5201849	1375	1363	488210	0	0	361889	18839	1019977	3150540			0	3233717	3102852	-34472	0	0	0	0	924339		
816256																																							973	4434	0	27755	0	0	621	57	1340	74737	62787	1266	64053	0	502	0	0	10684	200	74737	0	0	10141	0	0	200	0	16416	46371			0	40059	39557	143	0	0	0	0	10684		
816304																																							11917	2599	0	13766	0	95	1544	0	9847	212029	188697	5302	193999	0	903	0	0	18030	0	212029	0	0	0	0	0	19335	0	25413	163284			0	173164	172261	-1305	0	0	0	0	18030		
816603																																							73315	59990	11411	776693	0	76271	27740	3206	192361	4737855	3324584	57488	4297414	0	26174	901053	0	440441	3000	4737855	14097	14289	274700	547	0	197680	35207	580372	2744212			0	3490567	3464393	-34939	0	0	0	0	440441	2624	
816751																																							7758	904	2137	272	0	0	315	0	337	27818	25425	11	25436	0	227	0	0	2382	100	27818	0	0	1330	0	0	950	0	5258	20167			0	16322	16095	2	0	0	0	0	2382		
817477																																							6941	2097	0	32729	0	186	3495	112	1324	158800	140632	854	144236	0	948	2750	0	14564	100	158800	0	0	14197	0	0	900	0	14605	126027			0	112683	111735	-633	181	0	0	0	14564		
817824	21932651	5421556	19850014	60200702	0	11555780	4506318	120077	18477839	368950936	4869496	330856903	12570	2580704	46395128	3667463	38081463	240060	368950936	2526248	2179216	10303228	0	0	28369065	1324576		0	222800170	220219466	-830890	1919582	2695550	38094033	588502	8872201	117073	8755128			19850014	60200702							262176349					46329624					2526248	2179216						79503345	182673004							307625	1919582	1500	2695550		588502	
818401																																							42361	10678	0	131037	0	14536	11559	0	33142	1007951	842387	11747	891196	0	5229	37062	0	116755	10	1007951	0	0	117687	0	0	0	1654	148248	694139			0	768211	762982	-942	2	0	0	0	116755		
818540																																							15069	1568	0	10669	0	0	572	0	716	69544	57272	329	57601	0	723	0	0	11943	75	69544	0	0	11770	0	0	150	0	5227	52045			0	41673	40950	-52	0	0	0	0	11943		
818559																																							14666	1518	0	37764	0	450	1561	160	512	79335	72787	119	72906	0	186	0	0	6429	100	79335	0	0	2814	0	0	4250	0	9652	63135			0	22890	22704	-735	0	0	0	0	6429		
818652																																							22000	3731	0	64074	0	0	446	0	2045	105497	95958	136	96094	0	215	0	0	9403	289	105497	0	0	10554	0	0	150	0	28821	67137			0	13416	13201	-1590	0	0	0	0	9403	0	
819154																																							1712	3615	11936	48302	0	638	1620	0	1812	115145	107113	422	107675	0	551	140	0	7470	200	115145	0	0	3655	0	0	5200	0	49848	57265			0	46061	45510	-1585	0	0	0	0	7470		
819172																																							5414	1052	2	1582	0	0	947	51	3484	118930	91394	3136	108502	0	976	13972	0	10429	0	118931	0	0	11671	0	0	0	0	8295	83099			0	107374	106398	-1242	0	0	0	0	10429		
819453																																							989	1918	0	45096	0	0	1849	713	4159	242647	187659	360	192519	0	1397	0	0	50128	600	242647	0	0	48120	0	0	1900	0	34051	153608			0	188002	186605	-492	1318	0	0	4500	50128		
819556																																							8569	9431	100875	105465	851	1402	6380	2622	10604	490446	412255	3857	430370	0	1001	0	0	60076	2500	490446	0	0	24813	0	0	35000	725	105251	307004			0	244523	243522	-2237	0	0	0	14258	60076		
819855																																							33242	9781	0	59934	0	1397	13820	0	5734	479206	424366	1944	428310	0	3225	2000	0	50896	1000	479206	0	0	31668	0	0	19027	2820	104157	320209			0	341723	338498	-799	13980	0	0	0	50896		
