"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RIADG377	
113601																																																															0	0	96806		0			53831	6429		0	839704	2038	0	292	2170	0	1107	231	743	817	0	0	47	316	103360	127438	270358	260576	53118	23265				0	3			0	0	75877	170765	88868	346869			0			571	0													0	140416	0	0	0	7886		0	0							0	0	0	0	0	6430	885			0	0	0	0	0	124	0	0	
113740																																																																0	12893	0	0	72591	0	72591	32862		0	541648	0	0	0	105273	4158	33291	220211	18002	10170	12069	24575	34038	5772	174993	17046	58854	114861	69151	572	0	0	0	0	146	0		0	0	5035	28311	103672	117765	0	0	0			3568	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0				4312	109	54874	109							0	3959	0	0	0	538	206	0	0	0	0	0	0	0	0	0	0	
113937																																																																13169	3990		1939			21068	8819		4549	178760	0	0	390	59821	1073	9070	42785	1308	5057	13598	12795	21552	5263	25523	10897	26899	36672	17123	999				0	1122			0	0	3660	12532	27299	8012			0			817	0														59821	0	0	0	1294		0	1085							0	6690	0	34	0	0	0			0	0		0	0	3932	443		
114149																																																															0	14938	4908		6674			28209	2991		4870	141874	0	0	0	32691	1750	0	45812	1419	3515	13215	10578	3719	0	25214	15664	36939	27684	1888	0				130	40			0	0	3154	1659	29006	6574			0			0	0														32322	0	0	0	535		0	5							0	2190	0	0	0	0	0			333	0	333	0	0	2085	202		
114251																																																																23253	256		45519			6466	696		80	84353	0	0	264	2181	26	43	42908	294	231	370	1191	36	59	32329	10684	15372	18197	5514	38				0	29			0	0	280	0	4504	648			0			0	0														28418	0	0	0	134		0	0							0	205	0	0	0	0	0			134	134	0	0	0	210	0		
114260																																																															0	783	98266	0	63516	336295	18317	354612	67556		26430	2010438	0	0	551	89538	8337	39018	229804	21033	1745	13334	6090	24596	21561	599991	15120	266321	145174	437909	450263	0	0	0	2733	5862	0		0	0	64140	275600	383253	557151	0	0	0			959	969	0	0	0	0	0	0	0	0	0	0	0	0		108927				21564	3310	0	3310							0	2540	0	639	189	5651	2345	11781	0	0	0	0	0	0	6811	11781		
114457																																																																26135	81		24162			23931	0		2847	167727	0	0	0	41382	253	40702	35531	6836	27424	320	392	1519	4166	107767	9757	4464	2391	1301	0				0	0			0	0	648	0	33993	12060			0			0	0													0	0	0	0	0	0		0	16							0	784	0	0	0	0	0			0	0	0	0	0	1435	0	0	
114774																																																																0	0		0			0	1994		0	40246	0	0	0	20233	539	267	16175	37	352	184	664	6887	12109	1383	14403	278	232	3717	0				0	0			0	0	15934	1523	0	0			0			490	111													0	0	0	0	0	490		0	0							0	0	0	0	0	0	0			0	0		0	0	23	0	0	
114840																																																															0	27163	7785		3757			32026	3469		1	220250	0	0	0	47642	4245	16479	50903	3648	9716	23084	7037	708	3315	36021	30845	71186	23491	10251	632				0	26			0	0	3853	20265	43909	22683			0			0	0														210489	0	0	0	0		0	797							0	771	0	0	0	0	0			0	0		0	0	1858	0		
114859																																																																7525	0		8594			3883	0		156	35166	0	0	430	9201	0	0	7571	13	235	268	182	2335	6168	7442	1079	3303	2664	8672	2805				0	37			0	0	103	1601	710	1577			0			0	0														10151	0	0	0	1504		0	32							0	842	0	0	0	0	0			1504	0	1504	0	0	905	0		
115146																																																															0	18525	63		27557			8086	38		4646	78232	0	0	0	8884	1249	681	27569	0	484	2018	3811	2571	0	21695	6430	7276	14844	17445	1660				0	4			0	0	398	503	4602	1792			0			0	0														19945	0	0	0	0		0	25							0	1184	0	0	0	0	0			0	0	0	0	0	676	0		
115575																																																																0	26170		0			46004	26789		0	719349	0	0	0	437177	6832	145446	26124	6019	10602	42417	46060	102382	228068	65783	12089	33375	65487	61694	42757				0	120			1443	1411	25757	14427	67351	50821			0			1455	1000														355079	260942	265563	20	1455		0	37							0	563	0	0	0	0	0			0	0	0	0	0	17301	0		
116358																																																																2569	67		1532			2768	2676		0	37697	0	0	0	15640	625	0	8268	124	1061	2097	6966	5212	0	4622	5196	4044	4554	2647	399				0	34			0	0	2189	942	2977	2193			0			261	0														15460	0	0	0	261		0	12							0	1038	0	0	0	0	0			0	0		0	0	2435	0		
116554																																																																222	0		1192			3210	0		0	10461	1	0	0	5152	21	0	1924	105	78	295	141	242	4230	469	1273	1366	1193	585	423				0	0			0	0	0	0	0	260			0			0	0														0	0	0	0	0		0	1							0	80	0	0	0	0	0			0	0	0	0	0	324	0		
116741																																																															0	26530	1876		28185			8737	457		849	96475	0	0	0	19701	0	2571	23610	1032	2292	5522	9070	1693	92	5917	20446	19689	28856	1626	240				0	20			0	0	0	128	627	3967			0			0	0														19701	0	0	0	324		0	32							0	3004	0	0	324	0	0			0	0	0	0	0	2362	0		
117038																																																															0	11340	3193		17221			15388	2209		2571	111424	0	0	2083	25534	1072	0	31229	1680	3316	6910	13198	354	0	5616	20617	16751	33680	9195	0				0	0			0	0	5560	7888	13954	673			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	49							0	2318	0	0	0	0	0			0	0	0	0	0	2454	0		
117074																																																																0	20308		0			0	1724		0	180659	0	0	0	138909	1591	12084	49	516	1246	809	947	40022	95227	3332	1774	1906	453	6607	27678				0	0			0	0	622	0	9833	6176			0			146	0														105317	0	0	0	146		0	0							0	300	0	0	0	0	0			0	0		0	0	1196	0		
117458																																																																102865	9313		117299			61510	7328		0	545113	0	0	0	55271	3562	7709	160123	3757	3953	20009	11653	14447	1441	126287	60256	125709	120052	36410	19059				0	99			0	0	336	37186	14324	126205			0			0	0													0	141401	133	148	15	0		0	187							0	7624	0	0	0	0	0			0	0	0	0	0	2004	0	0	
117775																																																															0	754	1804		222			13601	3347		0	59848	0	7751	0	7550	412	1169	20588	320	124	569	3443	3065	0	11633	13790	6678	7348	11184	378				0	581			0	0	3178	3072	8057	8606			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				69		0	0							0	163	0	0	0	0	0			0	0		0	0	750	69		
118156																																																															0	44237	2888		1359			110796	13740		6037	356509	0	0	0	66140	1088	10756	115880	7488	5703	16016	17575	16438	2810	53730	62150	48794	64853	60149	624				0	0			0	0	2171	12355	45909	41053			0			0	0														0	0	0	0	0		0	205							0	3305	0	0	0	0	0			0	0	0	0	0	5226	0		
118660																																																															0	691	13666		0			517	0		0	161997	596	0	0	56891	0	6678	1647	14248	11543	30759	341	0	0	24358	6641	55970	9561	9172	0				0	0			0	0	0	4443	7395	78990			0			0	0														99766	0	0	0	0		0	0							0	0	0	0	0	0	0			0	0		0	0	0	0		
118736																																																															0	22479	1609		3841			12847	2995		4599	135680	0	0	0	42887	1507	276	43096	1375	1924	9947	18135	11383	123	17747	24340	19327	27484	3895	0				803	78			0	0	2300	10257	10140	15546			0			0	84														80965	0	0	0	1291		0	191							0	1490	0	0	0	0	1291			0	0		0	0	2111	0		
119153																																																																5814	1653	0	7436	11474	0	11474	4681		10752	184173	0	0	0	66602	16	9589	40916	799	2547	6143	1379	26663	29049	26326	21832	16625	18356	12228	21349	0	0	0	0	83	0		0	0	1829	3391	17613	48060	0	0	0			37	0	0	0	0	0	0	0	0	0	0	0	0	0		0				37	0	0	0							0	2068	0	0	0	0	0	0	0	0	0	0	0	0	2701	0		
119528																																																																3048	20693		1743			40342	14023		20392	698521	0	0	0	401512	17483	45951	6932	3535	6017	17331	25615	146476	200734	68454	12171	66207	89503	47022	9734				215	1806			0	0	3105	19968	49403	96103			0			0	1040														164750	0	0	0	0		0	106							0	5623	0	0	0	0	0			0	0	0	0	0	2956	0		
119779																																																																0	10767	0	0	33755	0	33755	32547		0	819446	0	0	0	476628	23439	449755	11283	22964	93118	160725	130967	43369	21455	76758	15906	65873	103007	48650	30932	0	0	0	0	266	0		0	0	29620	19737	77562	114465	0	0	0			4903	2446	0	0	0	0	0	0	0	0	0	0	0	0	0	432413				5092	0	0	0							0	0	0	0	0	0	0	185	0	4	0	0	0	0	660	185	0	
119872																																																																0	4839		0			21620	11123		0	333677	0	0	0	210091	445	18835	6846	1303	3473	6467	8738	30750	159048	22884	8347	32396	29330	21975	8654				0	22			0	0	11763	3636	54090	14436			0			0	0														193975	0	0	0	0		0	0							0	95	0	0	0	0	0			0	0	0	0	0	1517	0		
120476																																																																0	177		0			0	3540		0	36076	0	0	0	30898	22	7943	985	206	462	2197	930	8692	18246	2253	879	23	366	1419	177				0	0			0	0	736	70	239	154			0			0	0														1235	0	0	0	0		0	0							0	110	0	0	0	0	0			0	0		0	0	130	0		
120542																																																																10383	6392		4558			26969	4158		7053	220287	1	0	6	34229	1188	23839	32390	745	4454	8330	11952	7796	856	18911	37021	34898	29135	61564	1201				17	64			1570	1435	2894	8090	64551	46948			0			128	0														22495	0	0	0	2532		0	190							0	1127	0	0	0	1875	0			0	0		0	0	1477	529		
120609																																																																248	22107	0	0	66857	0	66857	34632		0	722285	199	0	0	301244	10399	49086	16401	4171	4716	14216	17870	67586	189316	65169	25419	83878	124645	107582	12401	0	0	0	0	42	0		0	0	8490	26193	139647	100627	0	0	0			4961	1277	0	0	0	0	0	0	0	0	0	0	0	0		218539				8526	273	0	273							0	579	0	66	1351	1973	0	175	0	0	0	0	0	0	11146	175		
120953																																																																44551	0		40025			13558	0		0	117059	276	0	156	0	0	0	46512	0	0	0	0	0	0	34643	11870	11749	15058	23373	20602				0	0			0	0	0	0	3897	8722			0			0	0														0	0	0	0	0		0	0							0	2300	0	0	0	0	0			0	0	0	0	0	4282	0		
121642																																																															0	156808	34006	1490	80616	338144	0	338144	97250		0	2129526	0	0	0	390231	95565	10406	389310	23207	34154	68431	125397	120236	16142	500614	174976	419810	405577	213518	14965	0	0	0	0	11910	0		0	0	56741	161087	366990	285729	0	0	0			1968	90	0	0	0	0	0	0	0	0	0	0	0	0		2063167				4258	3937	0	5427							0	14988	0	0	0	0	1855	435	0	0	0	0	0	0	34034	435		
121651																																																															0	1329	0		524			3225	0		0	29481	0	0	1486	13934	301	0	2992	189	208	2685	3143	5343	1814	2299	1701	3238	5175	2621	182				0	0			0	0	732	0	4169	314			0			125	0														0	0	0	0	472		1000	455							0	1898	0	0	0	0	0			226	0		0	0	1600	121		
121914																																																																14377	89		1694			7878	3060		10530	284699	0	0	0	183413	16407	41236	10815	5589	10190	7945	16330	67759	74093	11472	8919	17444	26622	25135	9379				0	1726			0	0	2871	273	2391	17392			0			49	1424													0	0	0	0	0	3280		0	0							0	10890	0	0	0	89	75			3067	3067	0	0	0	11708	0	0	
122153																																																															0	0	0		100			3566	0		19	18808	0	0	0	8316	0	0	1417	6	27	153	687	3546	3847	1360	1308	2972	1412	2369	919				0	0			0	0	0	0	3071	0			0			0	0														0	0	0	0	0		0	303							0	2274	0	0	0	0	0			0	0	0	0	0	1159	0		
122546																																																																4689	732		948			2990	0		0	37565	0	0	0	17848	1299	0	3027	284	228	2520	7120	7061	456	297	2219	4559	7095	3617	1931				0	0			0	0	216	0	2943	734			0			0	0														17848	0	0	0	0		0	0							0	2354	0	0	0	0	0			0	0		0	0	2812	0		
122854																																																																88669	485308	3155	19016	1352068	17189	1369257	85234		90187	11341013	2581	72373	27699	1452861	35372	548286	2152058	69270	95678	196914	377951	473607	237681	2948686	697096	1756510	2237707	1987289	237192	0	0	0	0	7315	4945		389877	350726	379422	1164361	1762656	3583502	0	72373	0			0	0	2077390	2150683	73293	234124	238340	4216	44621	51535	5914	121009	132797	11788	413478	6226246				0	113163	572432	116318							0	6372	0	0	0	0	0	0	0	0	0	0	0	0	52939	0	1932	
123075																																																																705	509		0			0	0		0	41994	55	0	0	37519	955	19081	4902	904	2592	5607	9366	2607	16443	470	936	610	778	502	1234				0	0			0	0	80	449	0	845			0			0	0														0	0	0	0	0		0	0							0	0	0	0	0	0	0			0	0		0	0	987	0		
123374																																																																0	0		0			4601	0		0	47145	0	0	0	30821	213	0	6254	545	682	54	130	3329	25191	884	4143	1702	2878	5549	1150				0	0			0	0	2026	2093	2951	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	4							0	831	0	0	0	0	0			0	0		0	0	3605	0		
124344																																																															0	1340	57245		50			27028	8299		564	367328	0	0	0	33033	1820	4529	92133	469	3744	6839	7818	10904	3259	58281	29639	67846	117448	59010	0				1535	79			0	0	6956	54867	59727	111699			0			225	0														228817	0	0	0	225		0	413							0	1061	0	0	0	0	0			0	0	0	0	0	1612	0		
124830																																																															0	11635	1484		15152			8059	0		0	58255	0	0	0	13165	107	0	27505	947	1308	4712	4658	1131	92	5894	19357	4789	8223	3387	2927				284	0			0	0	1439	2998	983	1606			0			124	0														0	0	0	0	775		0	331							0	678	0	0	0	0	0			649	649	0	0	0	334	2		
125154																																																																8364	5478	0	0	7796	0	7796	0		1221	150764	330	0	0	52770	965	0	16575	20	4111	3873	1276	8914	34218	11437	1034	7819	4387	57137	16510	0	0	0	593	148	0		0	0	0	290	376	53598	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70226				0	11177	0	11177							0	5447	0	0	0	0	0	0	0	0	0	0	0	0	2871	0	0	
125471																																																																1635	4677946	0	0	5243874	0	5243874	146071		1047405	20397527	0	0	393279	2632570	8032	2252533	3582333	347167	1076511	407540	292912	248755	192160	5501593	1133740	3496340	3364136	3320123	824440	0	0	0	0	7679	0		170911	136656	32621	306352	986516	4070824	0	0	0			10348	42374	0	0	0	457172	524121	5009	0	0	0	0	0	0		7567738				28536	5100	1227893	5100							0	20	0	0	0	2453	6337	9398	0	0	0	0	0	0	2989	9398		
125855																																																																86166	9215		56826			109469	4681		3377	743194	0	0	0	98191	1823	20992	295180	21368	13071	48421	5934	815	7779	310224	69471	173026	77522	5851	7973				1268	957			0	0	12197	54333	167024	123768			0			370	0														323412	0	0	0	1157		0	0							0	3346	0	0	0	0	0			4	0	0	0	0	10553	783		
125873																																																																209	5238		21			2552	1840		0	72891	0	0	0	30277	221	14913	7926	1773	3600	433	587	14252	9631	5000	5949	11041	3788	4919	11918				0	0			0	0	4027	3843	5834	18347			0			0	0														20975	0	0	0	0		0	0							0	117	0	0	0	0	0			0	0		0	0	365	0		
125958																																																																5757	0		7259			1001	0		0	18216	0	44	0	1814	0	0	3421	65	120	124	210	1192	103	878	3686	4054	5241	2543	0				0	0			0	0	0	71	231	6			0			0	0														0	0	0	0	0		0	1							0	1145	0	0	0	0	0			0	0	0	0	0	887	0		
126012																																																															0	333	33498		14			24952	6682		251	258880	0	0	0	67484	3205	21434	5552	3579	1107	444	17180	15590	29321	22546	2776	7245	105341	43254	9765				0	4			0	0	207	4578	39016	43565			0			0	0														78506	0	0	0	0		0	1823							0	32363	0	0	0	0	0			0	0	0	0	0	905	0		
126049																																																																7009	2131		6160			11244	336		60	68292	0	0	0	16846	225	0	21713	1292	3661	7349	3937	607	0	3674	13098	15261	14613	3712	258				0	12			0	0	1308	4983	15117	1539			0			0	0														65530	0	0	0	258		0	0							0	397	0	0	0	0	0			0	0	0	0	0	925	258		
126375																																																															0	0	211		0			0	0		0	62006	0	9	0	54987	158	0	1175	220	65	459	1058	18009	34317	240	650	1212	1616	2423	837				0	0			0	0	0	0	2599	143			0			0	0														0	0	0	0	0		0	0							0	2299	0	0	0	0	0			0	0		0	0	1600	0		
126553																																																																0	10695		0			9053	17527		11472	190826	0	0	0	81998	6779	37628	28750	10606	16576	10327	9818	14052	20587	31718	14525	20938	31535	5428	4684				0	313			0	0	8517	3387	20884	18695			0			931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80606				1175		0	19							0	272	0	0	0	244	0			0	0		0	0	1215	0	0	
126740																																																																15963	9357		2810			30387	16293		17208	367407	0	0	0	127324	3911	4312	64437	9784	6585	19129	31361	50268	9221	27831	32770	50932	69931	54835	3037				0	12			0	0	10107	15154	63202	31064			0			366	1052														150845	0	0	0	377		0	0							0	11396	0	0	0	0	11			0	0	0	0	0	13219	0		
126834																																																																6989	2173		4539			26877	3499		517	254405	0	0	0	65776	3809	50789	101672	5306	15076	14165	22457	8287	485	77040	37828	14237	24436	20533	14540				0	0			0	0	8099	37837	12013	62098			0			0	0														0	0	0	0	0		0	2270							0	7408	0	0	0	0	0			0	0	0	0	0	10501	0		
127055																																																															0	0	3497		0			10639	1415		1721	80195	0	0	0	21739	717	535	25912	2610	1339	4580	9912	2688	352	10994	10969	13274	19837	1427	1128				856	82			0	0	461	471	27542	9296			0			0	47														48406	0	0	0	0		0	23							0	738	0	0	0	0	0			0	0		0	0	998	0		
127224																																																																100	522		0			10252	1575		1550	167283	0	0	0	114192	2650	71873	69178	43211	12593	17445	5641	17875	16552	13268	4384	13795	9657	7558	4303				0	1516			0	0	1540	0	16550	1235			0			0	250													0	0	0	0	0	10		0	0							0	9251	0	0	0	0	0			0	0		0	0	6350	10	0	
128258																																																															0	1985	481		6951			1852	0		297	14801	0	0	0	25	0	0	5741	0	0	0	0	25	0	4238	2288	3694	3166	1390	0				106	0			0	0	0	0	1847	0			0			0	0														0	0	0	0	0		0	0							0	685	0	0	0	0	0			0	0	0	0	0	572	0		
128904																																																																0	760085	0	0	1797566	0	1797566	673725		229514	9028704	2149	0	80073	1559858	294397	531074	4376332	42064	63945	80552	176462	145557	1044994	3997443	272880	817803	897859	1082995	375961	0	0	0	0	15434	0		25714	14852	0	306498	869141	1867726	0	0	0			24082	2473	0	0	0	0	0	0	0	0	0	0	0	0		2330855				40001	2128	227496	2128							0	305748	0	0	0	0	4425	11494	0	0	0	0	0	0	121537	11494		
129349																																																																6501	1234		3154			10785	1360		128	93414	0	139	0	41825	925	0	25572	3560	5709	13114	15717	2976	248	5886	10511	12262	15457	7178	178				0	0			0	0	1524	212	473	16915			0			458	0													0	0	0	0	0	506		0	20							0	5860	0	0	0	0	28			20	0		8	11	2359	0	0	
129358																																																																1435	893		36			3622	755		0	80829	204	0	0	36924	4432	7179	33054	8220	8561	15857	4286	0	0	12255	9083	10302	11183	1286	0				0	0			0	0	11195	1125	8590	11958			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44481				0		0	0							0	0	0	0	0	0	0			0	0		0	0	68	0	0	
129479																																																															0	63679	16786		100932			24501	1524		0	355692	0	0	0	17568	366	9842	94869	867	1062	1326	4019	2994	7300	117692	9306	55093	95554	59806	518				1122	320			0	0	1873	26194	34951	65581			0			0	109														95156	0	0	0	154		0	0							0	37	0	0	0	0	0			0	0	0	0	0	258	154		
129732																																																															0	1462	307374	31417	0	1250699	0	1250699	102898		6194	3881621	0	187384	24180	352228	10372	53958	747498	30696	24747	46321	45695	45105	158555	1629478	167186	627084	665533	287726	119466	0	0	0	0	6042	0		418800	294551	21134	233335	808604	504872	0	187384	0			114	1947	173570	214584	9051	38714	49921	4972	957	1113	14	34	42	2		1365687				1529	41331	9409	72748							0	489	0	0	96	1105	0	214	0	0	0	0	0	0	6377	214		
129853																																																																36683	790		35233			12739	0		2279	123443	0	191	0	12594	19	0	46185	240	472	4243	6763	660	0	12878	33089	19065	36629	7558	988				497	0			0	0	0	0	15076	2855			0			70	0														26764	0	0	0	2671		0	288							0	1245	0	0	0	0	0			701	698	3	0	0	2954	1900		
129910																																																																38649	16288		5758			22421	8073		347	328671	0	0	871	120340	2967	105004	30115	7242	17766	7714	13340	10256	63812	30733	31367	16329	29173	29943	70134				0	13			0	0	10468	8107	52883	36087			0			294	72														164602	0	0	0	294		0	535							0	2272	0	0	0	0	0			0	0	0	0	0	3463	0		
130345																																																																7256	2281		16234			71477	4892		10370	274681	0	0	0	38490	508	4622	99771	734	4813	14872	8830	4711	4303	47923	46301	71173	54876	11938	3011				0	0			0	0	5211	19879	55364	39283			0			2238	0														38490	0	0	0	6262		0	1517							0	1093	0	0	0	2152	984			765	0	765	0	0	826	123		
130541																																																																71225	230703	0	50717	399604	0	399604	240259		44353	3667854	0	0	0	852440	29367	330459	442198	21375	73538	81362	91187	495555	84313	934555	134834	470420	667672	565897	30744	0	0	0	0	5519	0		0	0	44536	139666	407889	630819	0	0	0			1918	347	0	449016	0	0	97919	0	0	7242	0	0	29000	0		1112031				2057	19097	133430	19097							0	344058	0	0	0	139	0	0	0	0	0	0	0	0	24172	0		
130813																																																																18038	19487		8315			33670	9550		1006	263277	5	0	0	42716	1282	37593	25872	4213	8809	3503	1194	11054	13920	39690	7674	18277	39713	43489	69894				0	13			0	0	410	18447	43131	64721			0			79	0													0	188092	0	0	0	79		1751	10							0	217	0	0	0	0	0			0	0	0	0	0	518	0	0	
131034																																																																211	4095		0			17201	3397		2387	219771	237	0	0	27669	4407	6750	24547	2020	1731	3189	10092	6389	4248	33998	10940	45480	68835	32401	0				144	0			0	0	12	24332	59738	73076			0			0	0													0	0	0	0	0	1904		0	1753							0	1575	0	0	0	0	1904			0	0	0	0	0	11	0	0	
131173																																																																35737	88456	2973	6721	107082	0	107082	22243		0	760776	588	183	23814	123663	3094	43316	176963	15068	26012	45359	24957	2239	7815	196775	88807	208129	110873	21263	2991	0	0	0	0	276	0		4037	3308	25064	75298	121644	142993	0	183	0			0	1181	0	0	0	0	0	0	0	0	0	0	0	0		355488				5247	167	0	3140							0	3353	0	0	0	5247	0	0	0	0	0	0	0	0	2417	0		
131436																																																															0	33334	8674	0	14574	21165	0	21165	5267		2777	273579	0	0	0	58432	1965	52038	25770	2619	1028	11359	860	8527	34039	28920	10557	31451	13852	56578	73487	0	0	0	920	135	0		0	0	549	15633	61442	40444	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		95773				560	0	0	0							0	884	0	184	0	0	121	0	0	255	251	0	0	0	7384	0		
131650																																																																952927	408205	12935	1094179	1444887	0	1444887	192983		808939	9886980	14287	0	0	480112	34955	270504	2609245	44429	76974	82721	96300	119761	56516	3203289	669116	1870421	2173761	1257329	132590	0	0	0	16398	6573	0		145444	58022	105642	602789	1274560	2364245	0	0	0			338	398	0	0	0	0	0	0	0	0	0	0	0	0	0	5690448				43909	1999	66048	14934							0	21471	0	1641	0	87	15478	2504	0	23861	9627	14226	0	0	11420	2504	0	
131717																																																															0	505	1611		6			2181	1041		532	22542	0	0	0	9214	330	0	4808	13	109	778	733	5536	1905	2750	1936	855	2739	3306	1389				380	14			0	0	14	665	1549	2266			0			59	0	0	0	0	0	0	0	0	0	0	0	0	0		0				59		0	60							0	439	0	0	0	0	0			0	0		0	0	1735	0		
131940																																																																535	1634		727			8421	1700		341	63416	0	0	0	32387	1398	0	16262	1337	3540	10549	14519	1551	618	2655	8730	8277	10105	923	73				0	83			0	0	7268	239	5033	2146			0			421	57														2000	0	0	0	772		0	6							0	1153	0	104	0	95	0			0	0		0	0	345	152		
132107																																																																1190	33400		109			118696	19237		25441	920471	0	14574	10155	290077	503	95946	71349	6637	3896	14170	40362	101340	121265	158098	31317	100850	125833	170453	27040				0	505			0	0	4570	9225	151029	250291			0			1417	25														291486	0	0	0	4888		0	0							0	118	0	0	0	0	0			0	0	0	0	0	1506	3471		
132451																																																																2114	422		249			3472	3813		0	59670	0	3384	0	31211	1801	17908	17438	1617	3895	2669	3658	7810	11562	5410	6516	4843	5407	4707	1576				0	0			0	0	961	3958	5328	2189			0			0	0														24303	0	0	0	0		0	13							0	424	0	0	0	0	0			0	0		0	0	331	0		
132554																																																															0	4136	10943	66	1054	205842	0	205842	30401		1526	1060703	0	0	750	237329	6083	145827	159010	145362	4500	8620	13324	47228	15930	215369	63213	197442	261385	74516	9140	0	0	0	1128	1154	0		11189	3434	11051	36803	229995	264811	0	0	0			646	567	0	0	0	0	0	0	0	0	0	0	0	0		66662				5024	0	0	66							0	6879	0	769	0	1031	904	1674	0	0	0	0	0	0	11502	1674		
132778																																																															0	500	1345		106			1455	966		0	46531	0	0	0	32628	1410	6022	1182	551	4911	3421	4145	10846	8308	2821	1135	2300	3498	3265	885				0	10			0	0	0	516	5574	1132			0			952	0														9081	0	0	0	1033		0	10							0	545	0	0	55	0	26			0	0		0	0	334	0		
132938																																																															0	3365	0		7604			3051	0		1250	36241	0	0	0	3467	0	0	11518	989	345	858	817	457	0	5612	4779	8173	8822	5370	0				0	0			0	0	447	806	2876	11173			0			36	0														0	0	0	0	62		0	102							0	370	0	0	0	0	0			26	26	0	0	0	1730	0		
133579																																																															0	0	6369	0	0	9077	0	9077	18914		1799	335981	0	0	420	240304	605	22975	6850	266	81	1453	3184	54818	179328	2556	3947	7098	11441	29875	38838	0	0	0	0	0	0		0	0	1202	722	29276	27028	0	0	0			30	1550	0	0	0	0	0	0	0	0	0	0	0	0		158779				366	0	0	0							0	5	0	0	0	336	0	0	0	0	0	0	0	0	680	0		
133850																																																															0	67489	31788	1859	38057	83141	0	83141	33699		6231	1004794	1569	0	0	185931	9882	134666	245344	15627	14038	39956	53601	26557	35148	219123	96196	197247	240416	64507	251	0	0	0	0	688	0		6127	5076	52352	95077	129809	237848	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		662747				0	1615	6507	3474							0	6535	0	0	0	0	0	0	0	0	0	0	0	0	17855	0		
133971																																																															0	0	1460		1389			2760	4060		0	233843	0	0	0	204948	221	0	2694	2	39	906	2316	67582	129880	8378	2530	426	964	4073	9802				0	0			0	0	444	67	3358	15136			0			3273	361														145607	0	0	0	5024		0	0							0	0	0	0	0	0	1751			0	0	0	0	0	0	0		
134156																																																															10	20491	0		33023			16279	0		175	81647	0	0	0	3254	57	125	28780	311	713	736	1238	241	0	12478	20591	6914	12833	9550	11165				0	0			0	0	163	0	3436	801			0			0	0														11909	0	0	0	0		0	0							0	1772	0	0	0	0	0			0	0	0	0	0	2186	0		
134437																																																															3001	28120	22733	0	10029	103126	0	103126	8873		13470	578279	0	0	0	142548	3604	122297	84932	12954	23154	26802	36723	20822	20665	121325	49667	59537	79484	76340	45905	3001	0	0	0	6049	0		0	0	10563	61505	76980	67279	0	0	0			395	863	0	0	0	0	0	0	0	0	0	0	0	0		79718				4944	227	0	227							0	4688	0	70	0	4025	0	0	0	454	266	0	0	0	15484	0		
