"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA243	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONJ472	RCONJ473	RCONJ474	RCONK219	RCONK220	RCONK221	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP755	RCONP756	RCONP757	RCONP758	RCONP759	
255556	0	0	3085	54021	0	128899	0	0	0	0	0	43653	0	2915	4113	11671	9042	4814	8865	0	2949	5937	1888	897	4311	14042	2651	1936	125814	40738	0	0	2190	0	14304	8636	0	0	9995	8358	0	true								
255574	122995	0	1274	148601	0	148601	0	0	22775	22775	0	530815	6	2332	3308	222342	105965	115630	117163	0	63750	64282	76780	17530	22825	23850	23866	8972	147164	527678	163	799	38347	0	69498	10015	0	0	38422	4951	738	false								
255659	311414	1	32277	210173	0	313344	0	0	0	5042	0	1902330	0	171132	168406	182379	1187548	60268	140915	0	43772	97187	34542	6878	51166	112596	48776	8451	280970	1730386	96	812	19947	5042	142912	78077	2077	0	109657	54105	0	true	40574	62760	177636	150449	219781	263111	41949	
255873	13729	0	0	11609	0	32103	0	0	297	1682	0	69048	0	248	0	16687	29727	3578	10456	99	3871	6585	4827	1404	1601	4582	1717	1005	32103	66804	0	1996	812	1385	8653	252	1045	0	5931	252	1046	true								
256049	1780	0	1284	3406	0	3407	0	0	0	0	0	4439	0	154	558	1942	718	0	1034	0	394	640	635	273	0	0	0	0	2123	4285	0	0	0	0	0	0	0	0	0	0	0	false								
256058	31065	0	14681	55151	0	98708	0	0	694	34359	0	202714	0	10261	8976	50670	13937	16782	33054	496	9546	23508	13875	3741	15458	51457	36015	4112	83971	192453	56	0	6732	20975	70087	36955	9930	7052	38712	28202	0	true								
256076	16819	0	629	7524	0	25355	0	0	0	0	0	54087	0	6017	2502	15407	3173	3788	12694	0	4382	8312	2713	0	4041	12405	2243	0	24726	48070	0	0	606	0	14759	3930	0	0	12904	3542	0	false								
256179	10038	2	2875	14837	0	22922	0	0	0	0	0	30145	0	1069	0	8558	7104	1889	7153	0	3100	4282	1066	110	2650	1583	102	110	20045	29076	0	0	0	0	2373	2072	0	0	2161	2072	0	true								
256553	690316	0	78910	199378	0	233193	0	0	0	0	0	1660013	0	104809	155514	324386	456437	57790	156219	0	62143	95896	118783	47563	40329	55132	69849	23564	153925	1555204	358	0	11119	0	119828	69046	0	0	36190	31392	0	true	54075	16408	83442	456437	0	690316	0	
257233	27669	0	54839	120071	0	120071	0	0	0	0	0	199604	0	48142	0	56309	37846	21822	36380	0	8941	27499	14768	5101	9042	36124	21816	10798	65232	151462	0	0	11446	0	36419	41361	0	0	22919	22128	0	false								
257345	22974	0	11655	36445	0	54467	0	0	882	1532	0	114164	0	10957	11895	39345	27410	14259	25365	487	8043	17322	10825	3155	3144	10001	9190	2100	42812	103207	0	0	4990	650	18430	6005	300	0	9971	3174	0	true								
257466	9518	1	78	47200	0	65524	0	0	0	0	0	56559	0	402	137	10402	14402	3519	8908	0	3111	5797	1494	0	7073	10518	4646	0	65445	56157	0	0	100	0	10718	11519	0	0	9382	8209	0	false								
257578	3977	0	0	168264	0	168264	0	0	0	249	0	119836	0	0	0	59725	0	14969	39496	0	8804	30692	16511	3718	9276	36041	8915	1901	168264	119836	0	0	2723	249	42610	13523	0	0	32050	13267	0	false								
257653	12522	0	5839	14295	0	25849	0	0	0	0	0	28081	0	483	4961	8599	3543	1795	7504	0	2701	4803	819	276	621	2029	542	225	20010	27598	0	0	240	0	3417	0	0	0	2650	0	0	true								
257756	14609	0	979	31374	0	69830	0	0	3024	3757	0	55428	0	4827	5806	9700	7277	2770	7525	0	498	7028	1770	404	3432	11910	6408	2093	68851	50351	0	250	1092	0	13625	10218	0	0	9408	5933	250	true								
258146	5226	0	694	7387	0	10957	0	0	0	0	0	19372	0	1919	1040	8468	2932	1198	5826	0	1291	4535	2639	2	242	1479	1025	0	10263	17453	0	0	0	0	1978	768	0	0	1453	268	0	false								
258306	84166	2	1867	53994	0	100372	0	0	94	1970	0	247511	0	3294	0	55193	80201	15417	38276	94	12796	25665	13235	3497	7108	12861	7268	714	98442	244205	61	12	3068	1876	22677	5274	1876	0	16539	3430	0	true								
258379	11596	0	180	4461	0	18316	0	0	0	0	0	64840	0	306	180	29273	3100	10657	12326	0	4259	8067	13568	3379	1844	3421	13620	1986	18136	64534	0	0	1979	0	15780	5091	0	0	4238	1027	0	true								
258445	179070	0	839	20961	0	33878	0	0	0	0	0	493220	0	1957	545	131949	128482	34679	76381	0	22855	53527	44402	11165	8344	23083	17204	5088	33024	490651	15	612	8474	0	45847	7872	0	0	24168	4626	0	true								
258539	16121	0	572	15353	0	22747	0	0	0	0	0	58146	0	2278	679	22528	5883	12428	9901	0	2113	13636	4281	2498	1207	7197	2670	2540	22175	55868	0	0	7677	0	10901	2713	0	0	4331	850	0	true								
258632	10001	0	2757	31001	0	34666	0	0	0	0	0	36233	0	5459	6580	4807	12300	844	4334	0	1537	2797	473	0	6402	1768	955	0	31909	30774	0	0	0	0	2935	6190	0	0	1980	6190	0	true								
258771	824283	0	0	67320	0	131599	0	0	174274	176141	0	2325819	0	12296	0	305805	1007059	32627	240645	173231	104279	136366	60676	4483	25083	53802	104853	4934	131599	2244820	0	68703	9807	1867	158441	30231	1867	0	72139	6746	68703	false								
258874	13271	0	15	1408	0	11685	0	0	0	0	0	47144	0	378	0	19421	8185	4118	9766	0	2876	6890	5393	4262	1655	2644	1664	303	11670	46766	0	0	1684	0	5691	575	0	0	4299	0	0	false								
259059	19446	0	4387	21315	0	51001	0	0	0	0	0	57277	0	7793	10704	18170	10604	4420	9140	0	3721	5793	7218	1438	1486	3859	3482	230	46614	49484	0	0	1313	0	6579	2478	0	0	3125	1954	0	false								
259330	44844	0	9663	17098	0	48458	0	0	7756	8698	0	435265	0	67645	58110	116773	199637	31294	79469	4805	27783	51730	28789	8471	14873	31776	24210	3152	38758	359907	37	7713	12179	942	58940	15071	842	0	39948	6700	0	true								
259442	19486	9	18315	39004	0	84213	0	0	689	9326	0	156446	0	6205	2635	56974	41904	15591	27315	400	16408	17740	16321	6505	6766	10855	12747	7714	65889	140567	0	9674	4972	4648	29801	8281	1781	0	12513	2671	7337	true								
259956	12919	0	12421	6860	0	53380	0	0	0	0	0	37797	0	4863	0	14235	1511	3342	9004	0	2823	6181	5122	109	660	4094	4378	0	40954	32934	5	0	792	0	6109	3023	0	0	2928	1826	0	false								
260055	91866	452	24575	188434	0	267134	0	0	22519	62127	0	1855176	0	165803	143049	99382	1520943	18612	78980	22351	39770	39210	15502	4900	41797	62396	29434	9358	239306	1687623	2801	1750	3859	39608	96800	46185	38143	0	72061	32130	0	true	32781	75786	130739	675691	715166	84841	6267	
260354	10631	0	1282	20361	0	32751	0	0	8361	8361	0	70256	0	1943	1541	35139	12740	5536	12481	475	4250	8417	11141	11331	1698	4130	4743	1175	31469	68313	0	0	910	0	9646	2100	0	0	3728	2100	0	true								
260831	4316	0	1190	13498	0	17709	0	0	0	0	0	17840	0	190	87	6792	1046	336	5499	0	1834	3665	1293	0	832	4235	619	0	16519	17650	0	0	0	0	5362	324	0	0	4734	324	0	true								
260868	7846	0	40	110830	0	194009	0	0	0	0	0	341726	0	17751	653	64784	100859	22713	44897	0	11674	33223	15523	4364	24383	76514	52709	14631	193969	301314	0	22661	11415	0	138961	29276	0	0	87698	13198	20928	true								
261146	6640	0	16815	25187	0	47201	0	0	97	9000	0	83210	0	2346	17413	21490	23104	7748	15367	97	4980	10387	4871	1253	14686	11189	3906	2195	30386	73508	0	7356	2464	8903	29673	2303	8903	0	24661	1214	7598	true								
261258	13818	0	0	26830	0	36435	0	0	0	1599	0	64217	0	450	0	24444	16589	7046	18048	0	8888	9160	4894	1502	3319	2426	2494	1127	36252	63414	183	353	1613	1599	8456	910	1149	0	4333	1412	0	true								
261360	37957	0	12448	51764	0	77902	0	0	0	0	0	317517	0	24334	35188	54266	188793	9296	46472	0	14380	32092	6294	1500	5387	24549	4995	1570	65454	293183	0	0	1888	0	23795	12706	0	0	18877	11059	0	false								
261940	121286	2	3201	11754	0	26975	0	0	1079	7394	0	333103	0	42943	34872	80903	64648	21934	55467	811	20566	38462	16047	5828	13879	28760	19559	4068	23772	288723	0	1437	7651	6315	50447	15819	5548	0	31030	10758	0	true								
262059	15386	14	6524	49716	0	89612	0	0	1781	23049	0	145134	0	34673	31082	21724	54152	8424	16066	1391	6352	10367	3615	1390	20776	20593	11653	850	83074	109270	0	1191	2458	21268	39613	14259	17028	0	28817	12439	0	true								
262237	8485	0	767	23049	0	41543	0	0	0	0	0	86623	0	5270	5026	15950	40609	4212	11582	0	3960	7622	2849	1519	1912	8722	4623	6322	40776	81353	0	0	229	0	13307	8272	0	0	6638	3996	0	true								
262358	14638	0	3894	47087	0	66294	0	0	0	0	0	176523	0	50222	15218	24978	36358	7157	17265	0	7913	10061	5810	1194	26362	58963	11834	3391	62018	126290	382	11	2324	0	53685	46865	0	0	40743	44123	22639	true								
262741	18745	0	8356	19266	0	46467	0	0	0	0	0	55388	0	3708	8474	24089	0	9774	5082	0	10060	6789	6185	1055	3833	2292	6429	0	38111	51680	0	0	2685	0	9900	2654	0	0	4326	692	2494	true								
262844	100293	0	21321	76917	0	137405	0	0	5684	9918	0	410070	0	28115	28077	93942	109749	37001	48847	1249	19009	50325	18899	5709	26309	54551	13801	11425	116084	381955	0	0	0	4234	61837	44249	3444	0	3444	20708	0	true								
262956	21043	0	10284	19436	0	38584	0	0	170	1252	0	62226	0	1189	0	20518	0	7401	8801	170	2538	6263	8154	3563	1301	3898	10426	5040	28300	61037	0	0	3821	1082	13352	7313	1082	0	4641	558	0	true								
263243	71729	4	6006	69300	0	93274	0	0	12524	12524	0	213683	0	2253	4746	71956	21748	18246	32912	0	11005	22001	21318	17632	4774	12414	11306	19756	87264	211430	0	0	4047	0	39004	9246	0	0	14532	2656	0	true								
263551	2670	0	0	7588	0	15243	0	0	0	8065	0	30268	0	2	0	4029	15216	773	3528	0	1002	2526	363	138	1352	5374	1627	0	15240	30266	3	0	0	8065	5148	3205	0	0	3778	2947	0	false								
263627	24301	0	36131	31484	0	89460	0	0	0	0	0	56072	0	5032	28887	17084	3132	6488	11932	0	3462	8470	3229	1923	4118	6038	735	664	53329	51040	0	0	2227	0	4435	7120	0	0	3036	7120	0	true								
264455	196635	0	7722	34378	0	49094	0	0	0	7351	0	288305	0	44496	48545	36036	21934	11597	28869	0	14438	15750	5081	767	13560	11307	6911	1922	41372	243809	0	0	4054	7351	20941	12759	7351	0	15471	8623	0	true								
264772	112310	0	15756	227012	0	262487	0	0	1488	24602	0	302468	0	40203	0	12896	77706	3520	9348	1354	4479	4869	3224	322	19056	60566	19193	742	246731	194682	0	67583	909	23114	91083	8474	22325	0	71398	8224	67544	false								
265340	18491	0	21611	21289	0	36969	0	0	0	0	0	153035	0	10478	22233	39463	35937	19442	18284	0	4605	13679	14487	6692	8817	17426	20520	12381	15358	142557	0	0	8822	0	38686	20458	0	0	15725	10518	0	true								
265407	114368	3	580	75965	0	114657	0	0	9809	75604	0	860572	0	54804	53007	137405	520939	68872	82456	9809	28160	54296	35886	19063	14489	41305	21437	10630	114074	805768	0	0	20844	61707	50689	37172	61707	4088	29295	26499	0	true	20945	31700	61429	308517	182136	105307	9061	
265452	8753	0	14226	9055	0	31468	0	0	0	0	0	26354	0	1134	12027	10668	1324	2338	6822	0	2301	4521	3183	663	1016	2276	1600	717	17242	25220	0	0	244	0	4736	873	0	0	2419	873	0	false								
265676	7819	0	956	20825	0	25091	0	0	0	0	0	73902	0	4025	3716	24010	9465	5689	22146	0	6905	15241	1780	84	10119	19251	2881	356	24135	59212	0	10665	1605	0	27394	5213	0	0	25157	4213	10713	true								
266066	10734	0	6897	42643	0	58930	0	0	1181	8710	0	109701	0	17343	20567	14739	35862	3208	10960	1014	3492	7468	3779	0	11538	20314	16514	0	52004	87720	29	4638	858	7529	30134	18232	5214	0	19219	12632	3826	true								
266244	24617	1	5715	15461	0	43286	0	0	0	0	0	85841	0	4677	431	37357	5500	5611	16165	0	3746	12419	12023	9169	3058	6222	4980	4108	37570	81164	0	0	2336	0	14147	4221	0	0	5735	3295	0	true								
266253	10829	0	8153	21349	0	43971	0	0	547	2961	0	33936	0	1436	9589	6518	2702	682	5144	355	1756	3388	943	431	3099	4082	6078	628	35818	26556	0	5944	230	2414	6723	7164	365	0	4219	2962	4473	false								
266271	9425238	7	27022	495480	0	1098108	0	0	497562	563791	0	14528278	0	3421	959	1722017	2055396	805923	1084398	356910	348364	736034	605966	31653	248671	495356	527519	54081	1071079	14524857	0	0	147929	41014	1022814	302813	41014	25215	582138	161888	0	true	189968	607227	273884	1633753	421643	8382388	1042757	
266655	14905	0	1503	6950	0	18304	0	0	0	0	0	37651	0	5179	5130	13702	2359	3680	8833	0	5240	3593	3248	1621	3889	1139	1290	367	16801	32472	0	0	830	0	3764	2921	0	0	2575	2453	0	true								
266851	21084	0	8071	24327	0	46805	0	0	0	0	0	92745	0	12702	20773	28166	21588	9149	14549	0	6280	8269	8641	4976	7439	5522	6125	2823	38734	80043	0	0	2805	0	12684	9225	0	0	4687	8171	0	false								
266879	15950	0	294	3021	0	13297	0	0	0	0	0	48051	0	139	0	15075	2334	5027	9427	0	2777	6651	4279	1368	1052	10051	3404	185	13003	39121	0	8791	1287	0	13285	1407	0	0	11103	0	5796	true								
266945	37550	5	13150	45617	0	133462	0	0	297	2044	0	341301	0	26911	32111	85655	103872	37120	47805	297	15452	32353	27081	10769	14085	34903	48124	17112	120307	313597	0	793	14230	1348	73303	40921	1348	399	31932	17056	695	true								
267652	11464	0	8148	25109	0	34582	0	0	0	0	0	47434	0	4208	7932	8946	24119	2688	6546	0	2469	4594	1638	245	219	1548	637	500	26434	43226	0	0	388	0	2904	0	0	0	1766	0	0	false								
268006	383455	10	10828	118372	0	168691	0	0	19662	66400	0	873240	0	27352	2752	200743	170497	86474	104429	1248	40674	64321	39282	56466	32234	37575	22888	25848	157853	844826	0	1062	30597	46738	94402	24143	45306	0	57707	12102	0	true	31300	33191	93362	116690	20656	305141	71364	
268136	10967	0	13660	25144	0	51691	0	0	0	0	0	84407	0	1422	13441	30262	18604	10947	27513	0	8480	19033	2359	390	8324	14399	1619	232	38031	82985	0	0	3862	0	21551	3023	0	0	19699	3023	0	true								
268677	94479	0	436	83476	0	86118	0	0	2373	38294	0	442297	0	8120	0	45578	151753	6234	26026	2373	4516	21547	13266	6249	24636	51549	57058	17244	84901	351639	781	82538	1069	35921	123120	27367	35905	0	63965	12220	5184	false								
268828	88036	36	2247	49829	0	67572	0	0	0	0	0	188283	0	2867	3070	45051	3874	16386	36186	0	11286	24900	8520	345	15026	26295	9368	633	65289	185416	0	0	6123	0	35403	15919	0	0	30018	11303	0	true								
268976	133651	0	0	23206	0	103366	0	0	0	0	0	398709	0	0	0	70207	14420	28808	48697	0	13959	34738	21508	3	39260	81322	59847	0	103366	398709	0	0	13846	0	75618	104811	0	0	47903	72679	0	true								
269049	26517	0	31619	80021	0	130233	0	0	20493	20493	0	187142	0	12208	39298	81618	45076	6883	45551	6901	11316	34661	26610	9031	8154	13128	8695	3953	98614	174934	0	0	1410	0	21243	12687	0	0	11410	9872	0	true								
269058	11957	0	8834	26178	0	53175	0	0	0	0	0	65221	0	4177	12949	15010	30617	11993	9081	0	3899	5826	4479	806	1733	1242	3611	1051	44341	61044	0	0	5470	0	6058	1579	0	0	2011	863	0	true								
269478	27357	0	16	6707	0	20258	0	0	6237	6237	0	64408	0	221	0	18510	10161	3630	6898	0	1472	5426	8246	3366	1525	3903	2852	100	20242	64187	0	0	520	0	5124	3256	0	0	2707	2721	0	true								
269571	6107	0	0	6001	0	6001	0	0	0	0	0	67841	0	0	0	31913	5686	31416	7013	0	2034	4979	7078	17822	1703	2931	3804	15697	6001	67841	0	0	15961	0	19167	4968	0	0	4042	592	0	true								
269759	7646	0	311	11602	0	14153	0	0	0	0	0	22739	0	910	557	7445	4660	2368	6240	0	2751	3489	1205	0	1416	1421	151	0	13842	21829	0	0	820	0	2281	707	0	0	2130	707	0	false								
270148	18601	249	7286	28662	0	45590	0	0	0	0	0	65131	0	9942	10755	16787	18596	3962	12113	0	3355	8758	3744	930	4622	5963	562	0	38055	55189	0	0	913	0	7512	3635	0	0	6950	3635	0	true								
270353	6994	0	3031	9186	0	15887	0	0	0	0	0	31840	0	4343	2601	9528	9515	2252	6177	0	1908	4269	2985	366	1094	3056	1249	404	12856	27497	0	0	0	0	5303	500	0	0	3650	500	0	true								
270504	206966	0	40424	81539	0	84691	0	0	131	20053	0	408808	0	33835	36279	67737	88820	30199	43423	131	14618	29123	18059	5937	9095	20328	10675	5187	44267	374973	0	0	9088	19922	34700	10585	19922	0	20784	8638	0	true								
270531	3131	0	0	18458	0	27412	0	0	0	0	0	79576	0	0	0	26204	12067	5681	17401	0	4172	13229	7143	1660	3515	16233	16492	1935	27412	64702	0	14874	2078	0	30344	7831	0	0	15026	4722	0	true								
270652	5210	0	3323	13933	0	21963	0	0	0	0	0	43107	0	7790	5219	19628	3986	10806	12664	0	7119	7183	3473	1853	3992	5414	1798	3079	18640	35217	0	100	3634	0	11139	3144	0	0	7158	1621	0	false								
271136	19656	0	152	27950	0	38824	0	0	0	0	0	29656	0	12	64	4514	3220	1076	2940	0	1185	1895	826	608	100	1779	387	0	38672	29644	0	0	0	0	1962	304	0	0	1575	304	0	false								
271154	7957	0	1441	15961	0	31238	0	0	175	4004	0	57697	0	2867	2120	23789	8329	7517	16050	175	5721	10329	5956	1783	2134	7884	5159	2444	29797	54632	0	198	2630	3327	11926	5695	3676	0	5994	4024	0	false								
271275	69752	0	1432	49216	0	63604	0	0	4125	4125	0	150383	0	2952	0	30947	24664	10200	17204	0	5617	11588	11987	1755	5276	12720	6414	610	62172	144997	0	2434	2873	0	17959	7061	0	0	12104	5892	2434	true								
271341	12231	0	167	15135	0	27936	0	0	0	0	0	41933	0	0	0	13987	9548	13074	7069	0	2081	4989	5060	1857	414	1346	3919	488	27769	41933	0	0	4458	0	4917	1250	0	0	1346	414	0	false								
271529	93536	0	3772	54427	0	118331	0	0	0	7159	0	149618	0	660	3250	7639	35652	0	5034	0	1376	3658	1525	1080	749	5295	5789	957	114559	141799	0	7159	0	0	5313	7477	0	3108	2618	3426	0	false								
271631	155751	0	1474	21738	0	32079	0	0	0	0	0	316830	0	12557	14031	43204	65791	15089	36526	0	18891	17679	6530	103	20190	25240	6655	0	30605	304273	0	0	0	0	37277	14808	0	0	31773	13657	0	false								
271752	13377	0	152	40826	0	52061	0	0	0	0	0	52575	0	365	0	16912	3377	2086	15466	0	6237	9267	1408	0	8049	9745	1115	0	51909	52210	0	0	418	0	10526	8383	0	0	9411	8383	0	true								
272030	1746	0	8965	11793	0	19877	0	0	3484	3484	0	26109	0	2466	8870	10611	3995	250	6645	2242	2809	3836	3595	371	2239	2689	3930	900	10912	23643	0	0	0	0	7654	2104	0	0	3427	1500	498	true								
272058	1491	0	167	4771	0	6824	0	0	396	1791	0	27754	0	2248	1144	11848	5310	2082	8976	99	3073	5908	2674	193	1874	5088	1781	362	6657	23715	0	1791	488	1395	7726	1379	598	0	5876	1086	0	true								
272151	2868	0	1126	6720	0	12035	0	0	0	0	0	16448	77	245	1371	4536	4485	486	4108	0	1781	2327	428	0	1232	3211	116	0	10909	16126	0	0	0	0	3538	1021	0	0	4443	0	0	true								
272245	3556	2	543	4162	0	7707	0	0	0	0	0	7394	0	444	500	2433	223	219	1837	0	707	1204	356	166	0	517	665	0	7162	6950	0	0	0	0	1182	0	0	0	517	0	0	false								
272272	434282	0	8027	69893	0	131638	0	0	992	75610	0	931894	0	72278	56544	187959	78814	61664	132489	931	43523	88966	40628	14842	46804	97082	57562	29391	123611	857964	0	1652	22576	52040	169597	61242	49670	17578	102320	41566	1542	true								
272302	188409	0	13558	97569	0	249542	0	0	37511	37511	0	1477976	0	15411	0	348655	315198	123284	125094	37511	59547	65547	177127	46434	64813	83793	388902	88206	235984	1462565	0	0	63643	0	323713	302001	0	0	81648	66958	0	false								
272870	11197	0	0	15042	0	15860	0	0	0	0	0	72409	0	3005	0	11284	11548	1733	8827	0	2454	6373	2295	162	4022	18222	16136	0	15860	56912	0	12492	810	0	22798	15582	0	0	9426	12817	0	false								
273149	12803	0	43846	43378	0	138131	0	0	50	253	0	140016	0	11838	47212	52338	16273	16605	30095	0	9653	20442	18404	3839	8536	24722	23198	2146	94285	128178	0	0	6308	203	41177	17425	0	0	21333	11925	0	true								
273251	7830	0	4951	29193	0	53249	0	0	0	0	0	54477	0	6836	11601	26417	12679	5531	18579	0	10121	9886	4887	1523	3666	2757	438	690	48298	47641	0	0	1429	0	6411	1140	0	0	5283	1140	0	false								
273336	25909	0	0	137090	0	192655	0	0	396	29046	0	963191	0	344	94	9706	895736	8273	8304	347	3109	5383	821	393	14618	16203	794	225	192655	962847	0	0	961	28650	13494	18346	28350	0	12019	18346	0	true	13289	29491	149876	624853	270538	25909	0	
273550	33896	0	18396	53861	0	124897	0	0	0	0	0	205104	0	31721	44869	48602	81094	16460	33038	0	12834	20204	13104	2460	8337	16503	15462	1210	106496	173383	5	0	4608	0	17029	24483	0	0	9722	15118	0	true								
273653	12367	0	741	13577	0	21103	0	0	0	0	0	30357	0	292	197	12556	0	1752	8609	0	2708	5901	3947	0	417	1541	3476	0	20362	30065	0	0	0	0	5168	266	0	0	1958	0	0	false								
273662	313354	0	23062	40164	0	64550	0	0	0	0	0	1186887	0	188925	205675	40895	448976	8868	26683	0	13771	20833	6291	0	285397	66528	31737	0	41465	997952	23	10	2081	0	55169	328493	0	0	47349	292861	0	true								
273840	18893	1	7356	41754	0	67988	0	0	0	2954	0	74901	0	3493	6671	26321	11283	6788	21295	0	6977	14319	4409	616	6198	8353	3034	819	60631	71408	0	0	1267	2954	13634	4770	2954	0	10083	4468	0	true								
273859	3170	0	138	6305	0	6305	0	0	0	0	0	8675	0	504	512	2416	0	0	2416	0	945	1471	0	0	1399	1413	128	150	6167	8171	0	0	0	0	2174	916	0	0	1796	916	0	true								
274025	0	0	2277	4277	0	11527	0	0	0	0	0	3394	0	1028	2090	2025	0	0	1593	0	628	965	432	0	220	548	601	0	9250	2366	0	0	0	0	868	501	0	0	768	0	0	false								
274052	3826	0	4609	7762	0	13742	0	0	0	0	0	20766	0	1532	5283	9621	1887	2714	3500	0	638	2862	3819	2302	500	1398	1847	1687	9133	19234	0	0	1173	0	3420	2012	0	0	898	1000	0	true								
274164	22411	2	5952	78314	0	106715	0	0	132	4008	0	175510	0	4329	6553	37360	60995	14394	28749	132	8649	20100	6426	2185	12535	23942	14311	3956	100761	171181	0	0	6189	3876	40988	13756	3876	0	26674	9803	0	false								
274548	21353	0	4413	34152	0	71955	0	0	5567	9806	0	100280	0	9251	0	33288	26779	3274	13990	38	3656	10385	15487	3760	1794	7993	8569	504	67542	90531	0	498	473	4239	11167	7693	4239	0	4864	4923	0	true								
274641	8043	0	818	5078	0	10643	0	0	0	0	0	40368	0	2022	408	12749	10149	3411	8192	0	2585	5607	4552	5	2234	5507	1686	0	9825	38346	0	0	309	0	7678	1749	0	0	5992	1749	0	true								
274829	213426	0	10330	16694	0	36086	0	0	0	0	0	352554	0	58506	0	84504	7917	23767	63789	0	20011	43778	17851	2864	11294	23724	9843	1846	25756	294048	0	0	3931	0	33784	12923	0	0	23592	11426	0	true								
274856	25726	0	775	12668	0	27080	0	0	73	2191	0	63380	0	11870	9242	24275	0	6630	12697	20	4089	8608	7979	3599	2205	4482	4420	2272	26305	51510	0	0	1621	2118	9253	4126	1470	0	4468	2219	0	true								
275255	8842	1	1229	9530	0	24715	0	0	138	4591	0	73835	0	18099	7016	21306	18555	8842	12466	138	3431	9035	7253	1587	2619	10606	9853	2054	23485	53160	0	2576	0	4453	21195	3937	4453	0	11300	1925	3412	false								
275358	246886	315	5238	33113	0	33122	0	0	35	7196	0	472129	837	123612	63584	73278	92375	14907	47967	35	22238	30397	16707	3936	19716	22981	7435	9458	27569	347680	0	0	3498	336	34539	25051	336	1000	25688	14235	0	true								
275479	24732	0	0	11391	0	18598	0	0	0	10285	0	95869	0	0	0	14772	20424	5047	11932	0	3847	8085	2325	515	7517	11570	14500	2354	18598	88052	0	7817	1239	10285	20034	15907	0	948	14550	4536	8508	true								
275509	55579	0	10338	50595	0	111634	0	0	0	0	0	155602	0	476	9599	51482	7656	20960	30100	0	9159	20941	16236	5146	4694	17445	16892	1854	101296	155126	0	0	8274	0	33210	7675	0	0	19261	2878	0	true								
275657	4876	61	11769	15628	0	39803	0	0	0	0	0	20197	0	4274	14416	7055	0	1197	5838	0	2105	3733	1217	0	4386	3364	517	0	27741	15923	232	0	389	0	4181	4086	0	0	3663	4086	0	false								
276074	18021	0	131	11872	0	26898	0	0	0	0	0	73111	0	124	0	29987	8807	4211	20987	0	9173	11814	6822	2178	4422	6073	3936	1865	26767	72987	0	0	714	0	12847	3449	0	0	8667	1828	0	true								
276159	9134	0	7169	30560	0	49585	0	0	0	0	0	66211	0	10227	13094	19926	23830	3239	14107	0	4554	9553	5231	588	3051	7108	2532	630	42416	55737	0	247	694	0	8449	4872	0	0	6111	4048	0	false								
276355	4275	0	683	12567	0	17830	0	0	0	0	0	28360	0	998	898	9163	2890	1171	7059	0	1976	5083	1753	351	2765	3523	4318	1426	17147	27122	0	240	1171	0	10173	1859	0	0	5111	1177	0	false								
276551	12425	0	6288	28061	0	39893	0	0	0	0	0	50623	0	7062	9349	11373	18736	4508	10512	0	4531	5981	861	0	3136	4587	364	0	33605	43561	0	0	1064	0	6171	1916	0	0	6004	1718	0	false								
276579	9844791	0	104445	1972343	0	2081292	0	0	229	45835	0	14551523	0	524740	0	268104	4188223	203091	183320	229	60735	122585	52343	32441	79472	101937	40784	28212	1679372	14021014	297475	5769	26213	24717	131340	119065	24716	20890	100417	80992	0	true	172603	90416	1416353	1868927	2319296	1575500	565154	
276645	48971	0	2845	18822	0	37793	0	0	0	15431	0	104211	0	25368	25869	14360	6636	3537	6381	0	1668	4713	5841	2138	5260	6731	14929	7324	34948	78843	0	0	279	661	8720	25524	0	1500	3537	8454	0	true								
276654	12356	0	1817	11463	0	26684	0	0	0	0	0	41369	0	6347	5989	9785	7990	974	6226	0	1802	4424	2413	1147	4091	2996	4151	0	24867	35022	0	0	0	0	5036	6202	0	0	2587	4500	0	true								
276850	86952	32	43778	388023	0	388023	0	0	1271	68809	0	352734	0	34676	51920	120981	48110	18547	70563	627	23920	46643	44929	5489	14590	33340	43454	5307	343840	317821	373	237	673	67538	57078	39613	64005	0	27026	20904	0	true								
276953	16017	0	126	10080	0	10080	0	0	0	0	0	33358	0	1913	1271	8917	0	1529	8266	0	2943	5323	651	0	3532	4789	103	0	9954	31445	0	0	435	0	6899	1525	0	0	6796	1525	0	false								
277053	27614	0	4955	49790	0	67714	0	0	0	0	0	99509	0	12523	10858	21897	24312	10547	16840	0	7385	9717	4052	743	4711	14600	4055	2320	62759	86986	0	0	3256	0	13484	12202	0	0	8734	10577	0	true								
277240	34258	0	389	31110	0	40095	0	0	0	0	0	204615	0	15300	15439	49281	34001	12224	33617	0	10358	23259	14776	888	15188	43553	26150	2184	39610	189315	96	0	3627	0	56587	30488	0	0	34384	24356	0	true								
