"IDRSSD"	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	RCONL136	RCONL137	RCONL138	
824738	0	0	0	0	0	0	0	0	0	42616	0	0	0	0	0	42013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	872	6722	0	0	0	4757	0	0	84	0	3480	0	0	0	0	0	0	0	0	0	0	8256	33757	0	0	0	0	0	1052	0	54	130	0	-371	186	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	659	0	0	0	659	0	0	0	926	15089	8256	35470	0	3018	4128	35470	42616	0	0	0	5260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59487	0	59487	
825146	0	0	0	0	0	0	5543	0	1513	1919100	0	0	0	0	0	1911244	1173	14663	14663	3114	3114	0	0	0	3114	0	2514	17100	142	0	0	0	0	69663	22538	0	0	0	0	0	0	-32751	108548	606678	0	5716	0	0	0	78	0	0	75594	25961	458999	1350690	0	0	0	0	0	148976	17242	6093	15785	1279	-41030	3523	0	0	0	3523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68696	0	0	0	68696	0	5135	408	259898	676258	460764	1554979	0	135252	230382	1554979	1920613	0	161	161	327647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2843092	0	2825850	
825454	0	0	0	0	0	0	0	0	643	117915	0	0	0	0	0	130844	0	0	0	313	313	0	0	0	313	0	0	0	0	0	0	0	0	9831	375	0	0	0	0	0	0	-1059	107	9656	0	1899	0	0	0	0	0	0	0	0	47471	83373	0	0	0	0	0	5365	0	3	256	164	-3184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2156	0	0	0	2156	0	0	0	9941	10287	47635	92683	0	2057	23818	92683	118558	0	0	0	16647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157156	0	157156	
825548	0	0	0	0	0	0	0	0	0	193987	0	0	0	0	0	117253	1509	18863	18863	654	8175	0	0	0	8175	0	0	0	0	0	0	0	0	0	897	15579	0	0	0	0	0	-1444	0	72332	0	2743	0	0	0	0	131	0	0	0	0	117253	0	0	0	0	0	9658	0	0	0	0	-2892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6939	0	0	0	6939	0	0	0	0	73229	0	179341	0	14646	0	179341	193987	0	0	0	27174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219623	0	219623	
825753	0	0	0	0	0	0	0	0	3849	193312	0	0	0	0	0	198720	0	0	0	110	110	0	0	0	110	0	0	0	41	0	0	0	0	34255	1682	0	0	0	0	0	0	-1838	4303	57492	1106	2207	0	0	0	0	0	0	0	1492	42822	154406	0	0	0	0	0	7457	41	1356	0	0	-8111	281	0	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39914	60666	43928	163064	0	12133	21964	163064	197161	0	0	0	26741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302576	0	302535	
825847	0	0	0	0	0	0	0	0	0	219887	0	0	0	0	0	219060	0	0	0	95	95	0	0	0	95	0	0	1696	0	0	0	0	0	7586	3461	0	0	0	2671	100	0	9	0	3552	500	0	0	0	0	0	0	0	329	8397	15767	194567	0	0	0	0	0	8513	1696	0	1642	0	-506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7921	0	0	0	7921	0	0	0	7915	19723	16367	207758	0	3945	8184	207758	219887	0	0	0	22017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234833	0	233137	
825940	0	0	0	0	0	0	0	0	0	44960	0	0	0	0	0	38194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	871	0	0	0	0	0	0	121	187	2365	24971	559	0	0	0	0	0	0	0	0	17775	20419	0	0	0	0	0	2411	0	186	508	0	-248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	793	4461	42746	22695	0	892	21373	22695	44960	0	717	717	7668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71566	0	71566	
826255	0	0	0	0	0	0	0	0	32	22723	0	0	0	0	725	13698	24	151	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	10777	0	0	0	0	0	0	513	0	4486	854	3095	0	0	0	0	0	0	0	0	0	13698	0	0	0	0	0	1455	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	151	0	0	0	317	15263	854	19275	0	3053	427	19275	22755	0	0	725	3610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36467	0	36467	
826451	0	0	0	0	0	0	0	112	514	26308	0	0	0	0	0	11655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2313	591	0	0	0	0	0	0	186	4	6283	22712	288	0	0	0	0	0	0	0	0	3502	8153	0	0	0	0	0	3250	0	0	0	0	-664	44	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2317	9901	26214	11735	0	1980	13107	11735	26822	0	3027	3027	5528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50232	0	50232	
826648	0	0	0	0	0	0	0	0	0	94173	0	0	0	0	0	75467	0	0	0	568	568	0	0	0	568	0	0	0	0	0	0	0	0	713	6760	0	0	0	0	0	0	-852	0	19841	21637	0	0	0	0	0	0	0	0	0	18560	56907	0	0	0	0	0	5307	0	0	0	0	-1668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5981	5981	0	0	5981	0	0	0	0	0	0	0	2982	0	0	0	2982	0	0	0	713	26601	46178	65764	0	5320	23089	65764	94173	0	0	0	14376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132094	0	132094	
826956	0	0	0	0	0	0	0	0	153	582307	0	0	0	0	0	565668	0	0	0	3847	3847	0	0	0	3847	0	0	1281	0	0	0	0	0	1938	9565	0	0	0	0	0	0	1622	20280	32925	2395	986	0	0	0	0	0	0	0	6774	96345	462549	0	0	0	0	0	25175	1281	45	1694	221	-4531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33471	0	0	0	33471	0	0	0	22263	50958	98961	522787	0	10192	49481	522787	582460	0	0	0	60570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	656570	0	655289	
827355	0	0	0	0	0	0	0	0	0	48236	0	0	0	0	0	42323	0	0	0	255	255	0	0	0	255	0	0	0	0	0	0	0	0	869	1562	0	0	0	0	0	0	-534	0	45072	2269	0	0	0	0	0	0	0	0	0	16610	25713	0	0	0	0	0	2328	0	72	0	0	-1124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	725	0	0	0	725	0	0	0	941	49238	18879	28948	0	9848	9440	28948	48236	0	2604	2604	12208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95954	0	95954	
827458	0	0	0	0	0	0	0	0	407	153952	0	0	0	0	0	132836	0	0	0	860	860	0	0	0	860	0	0	0	0	0	0	0	0	32765	2388	0	0	0	0	0	0	-1536	16431	46995	15470	97	0	0	0	0	0	0	0	2574	4692	125570	0	0	0	0	0	8169	0	288	622	53	-3872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	49484	52579	20215	133735	0	10516	10108	133735	154359	0	0	0	23948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228667	0	228667	
827560																																																																																																																																															
828110	0	0	0	0	0	0	0	0	0	126231	0	0	0	0	0	61235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3716	2962	0	0	0	0	0	0	-89	16380	23679	0	69039	0	0	0	0	0	0	0	0	34545	26690	0	0	0	0	0	6514	0	0	0	0	-942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1915	0	0	1055	860	0	0	0	20096	26641	35600	103103	0	5328	17800	103103	126231	0	0	0	16982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185665	0	185665	
828174	0	0	0	0	0	0	0	0	0	92964	0	0	0	0	0	129837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9663	2405	0	0	0	0	0	0	0	0	6765	0	0	0	0	0	0	0	0	0	0	103607	26230	0	0	0	0	0	13883	0	0	649	535	-850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9663	9819	104142	38929	0	1964	52071	38929	92964	0	0	0	28058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161703	0	161181	
828473	0	0	0	0	0	0	0	0	0	160336	0	0	0	0	0	248933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1345	13222	0	0	2152	0	0	0	731	9416	30320	0	0	0	0	0	0	0	0	0	26	234521	14385	0	0	0	0	0	15999	0	0	768	835	-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5009	0	0	0	5009	0	0	0	12913	44336	235356	33791	0	8867	117678	33791	160336	0	0	0	40529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321373	-731	320642	
828651	0	0	0	0	0	0	0	0	0	1289353	0	0	0	0	0	777793	0	0	0	1142	1142	681	0	0	461	0	0	0	0	0	0	0	0	65291	27409	0	0	0	0	0	0	-5557	157910	670626	6615	220018	0	0	0	0	0	0	6046	3207	127506	641034	0	0	0	0	0	148989	0	2713	3201	291	-17019	3741	1119	0	0	2622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3055	3055	0	0	2909	146	0	0	0	0	0	0	73247	0	0	1018	72229	0	0	0	233760	704443	138339	1079294	0	140889	69170	1079294	1289353	0	0	0	183496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2077824	0	2077824	
828745	0	0	0	0	0	0	0	0	0	19624	0	0	0	0	0	11731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6547	0	0	6480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11731	0	0	0	0	0	250	0	0	250	0	-147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6730	0	18278	0	1346	0	18278	19624	0	0	0	2871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25162	0	25162	
829032	0	0	0	0	0	0	0	0	0	73595	0	0	0	0	0	58650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6845	112	0	0	0	0	0	0	-1011	0	21874	9764	0	0	0	0	0	0	0	0	0	15663	42987	0	0	0	0	0	13041	357	40	176	0	-1568	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	226	0	0	0	226	0	0	0	0	0	0	766	0	0	0	766	0	0	0	6885	22162	25427	56449	0	4432	12714	56449	73595	0	0	0	12128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107918	0	107537	
829041	0	0	0	0	0	0	0	0	408	114902	0	0	0	0	0	116338	0	0	0	130	130	0	0	0	130	0	0	0	50	0	0	0	0	3881	0	221	0	0	0	0	0	-1612	14225	28914	12420	0	0	0	0	0	0	0	2706	0	34479	79153	0	0	0	0	0	4612	50	0	785	0	-3411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2639	0	0	0	2639	0	0	0	20812	29699	46899	85920	0	5940	23450	85920	115310	0	0	0	29677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177980	0	177930	
829050	0	0	0	0	0	0	0	0	1386	215734	0	0	0	0	0	199834	0	0	0	441	441	0	0	0	441	0	0	0	0	0	0	0	0	6849	42594	0	0	0	2166	0	0	-483	63657	63350	13738	0	0	0	0	0	0	0	0	3278	54606	141950	0	0	0	0	0	14084	0	42	1311	0	-4233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5287	0	0	0	5287	0	0	0	70548	112699	68344	160408	0	22540	34172	160408	217120	0	0	0	32986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392594	0	392594	
829256	0	0	0	0	0	0	0	0	0	291231	0	0	0	0	0	246767	0	0	0	0	0	0	0	0	0	0	0	7247	0	0	0	0	0	15979	7742	0	0	0	59528	3149	0	-1585	98	63882	0	10860	0	0	0	0	0	0	1848	2548	28502	213869	0	0	0	0	0	20123	7247	1761	1402	38	3935	1902	0	0	0	1902	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12059	0	0	0	12059	0	0	0	19686	135102	31689	248366	0	27020	15845	248366	291231	0	0	0	56197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428980	0	421733	
829452	0	0	0	0	0	0	0	0	1071	34208	0	0	0	0	0	33047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16220	1418	0	0	0	0	0	0	79	500	17937	1499	1593	0	0	0	0	0	0	0	0	17028	16019	0	0	0	0	0	3768	0	0	0	0	-1433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	202	0	0	0	16720	22166	18527	21582	0	4433	9264	21582	35279	0	2811	2811	11318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77381	0	76217	
830113	0	0	0	0	0	0	0	0	44	124889	0	0	0	0	0	129650	0	0	0	0	0	0	0	0	0	0	0	354	0	0	0	0	0	0	5351	0	0	0	4087	0	0	249	12246	226	0	0	0	0	0	175	0	0	0	0	42817	86833	0	0	0	0	0	11920	354	45	414	119	-1002	0	0	0	0	0	65	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7055	0	0	7055	0	0	0	0	12291	10143	50166	97821	0	2029	25083	97821	124933	0	0	0	13766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160324	0	159970	
830252	0	0	0	0	0	0	0	0	0	37463	0	0	0	0	0	26975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8799	1445	142	0	0	0	0	0	-870	27	41767	432	0	0	0	0	0	0	0	0	0	6818	20157	0	0	0	0	0	4897	0	0	0	0	-1264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8826	43212	7250	25196	0	8642	3625	25196	37463	0	0	0	12826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81928	0	81928	
830355	0	0	0	0	0	0	0	0	350	221756	0	0	0	0	0	192855	0	0	0	1262	1262	0	0	0	1262	0	0	0	0	0	0	0	0	7776	6774	0	0	0	0	0	0	-1020	21364	202203	0	0	0	0	0	0	0	0	0	5190	51236	136429	0	0	0	0	0	16697	0	300	726	0	-3988	147	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29440	214893	51236	153509	0	42979	25618	153509	222106	0	0	0	52487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445274	0	445274	
830542	0	0	0	0	0	0	0	0	226	312244	0	0	0	0	0	270508	0	0	0	1581	1581	0	0	0	1581	0	0	1415	77	0	0	0	0	2617	16627	0	0	0	0	0	0	1223	17193	91974	10557	0	0	0	0	0	350	0	400	260	57004	212844	0	0	0	0	0	24821	2474	496	1211	0	-435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	285	0	0	0	285	0	0	0	0	0	0	20435	0	0	0	20435	0	0	0	20706	112772	67561	256135	0	22554	33781	256135	312470	0	2700	2700	42633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428290	0	425816	
830645	0	0	0	0	0	0	0	0	19	21799	0	0	0	0	0	23779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1596	3175	0	0	0	0	0	0	-396	39	11735	53	0	0	0	0	0	0	0	0	0	12650	11129	0	0	0	0	0	1529	0	13	207	0	-688	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1648	15117	12703	12443	0	3023	6352	12443	21818	0	0	0	6070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42185	0	42185	
830748	0	0	0	0	0	0	0	0	0	173854	0	0	0	0	0	155295	321	4013	4013	1679	1679	0	0	0	1679	0	0	0	0	0	0	0	0	5028	2113	0	0	0	0	0	0	-2819	16680	154305	2807	138	0	0	0	0	0	0	0	434	44946	109915	0	0	0	0	0	4621	0	14	1821	577	-3917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21722	158673	48330	117954	0	31735	24165	117954	173854	0	0	0	44230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340264	0	340264	
831008	0	0	0	0	0	0	247	0	0	319622	0	0	0	0	0	356315	0	0	0	0	0	0	0	0	0	0	0	1049	0	0	0	0	0	13095	5006	0	0	0	0	0	0	435	3468	129259	0	20743	0	0	0	0	0	0	0	0	238895	117420	0	0	0	0	0	34915	0	0	0	0	-3137	116	0	0	0	116	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	16563	134265	239142	173198	0	26853	119571	173198	319622	0	0	0	72785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	560332	0	559283	
831044	0	0	0	0	0	0	0	0	300	71676	0	0	0	0	0	26182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36925	197	0	0	0	0	0	0	1199	1002	0	28402	29583	0	0	0	0	0	0	0	0	2646	23536	0	0	0	0	0	1514	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1780	0	0	0	1780	0	0	0	37927	197	31048	56413	0	39	15524	56413	71976	0	0	0	22256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122891	0	122891	
831352	0	0	0	0	0	0	0	0	9	34745	0	0	0	0	0	29908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	3180	0	0	3	115	0	0	-4	534	6946	0	0	0	0	0	0	0	0	0	0	846	29062	0	0	0	0	0	1241	0	10	0	0	-392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1130	0	0	0	1130	0	0	0	706	14541	846	31423	0	2908	423	31423	34754	0	4300	4300	3976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45828	0	45828	
831549	0	0	0	0	0	0	0	0	0	20022	0	0	0	0	0	14243	0	0	0	0	0	0	0	0	0	0	0	1337	0	0	0	0	0	1972	786	0	0	0	0	0	0	-140	2191	10905	3503	1314	0	0	0	0	0	0	50	0	2298	11895	0	0	0	0	0	3103	1338	165	108	46	1019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	69	0	0	0	4378	11865	5847	14725	0	2373	2924	14725	20022	0	66	66	3825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37708	0	36371	
831576	0	0	0	0	0	0	0	0	1102	214490	0	0	0	0	0	189408	0	0	0	146	146	0	0	0	146	0	0	3370	0	0	0	0	0	6869	4039	0	0	0	2048	0	0	-17255	2457	11136	0	19222	0	0	0	0	0	0	1262	3213	39818	145115	0	0	0	0	0	28300	3370	701	2489	0	-17682	156	0	0	0	156	204	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4272	0	0	0	4272	0	0	0	11289	24140	39818	190855	0	4828	19909	190855	215592	0	1215	1215	25624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243817	0	240447	
831642	0	0	0	0	0	0	0	0	288	158801	0	0	0	0	0	150011	0	0	0	835	835	0	0	0	835	0	0	0	0	0	0	0	0	11439	4774	0	0	0	37255	6061	0	-60	0	20097	0	0	0	0	0	0	0	0	0	0	53346	96665	0	0	0	0	0	16031	0	0	939	41	-2289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11439	84068	59448	112551	0	16814	29724	112551	159089	0	21003	21003	41794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250087	0	250087	
831875	0	0	0	0	0	0	0	0	99	38279	0	0	0	0	0	66026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	792	1275	0	0	10012	2427	0	0	0	0	0	0	0	0	0	0	0	0	0	1880	0	55236	8910	0	0	0	0	0	2947	0	7	2160	204	-579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12691	5862	55440	9486	0	1172	27720	9486	38378	0	0	0	15713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82900	0	82900	
831941	0	0	0	0	0	0	36	0	0	117127	0	0	0	0	0	117525	0	0	0	870	870	0	0	0	870	0	0	0	0	0	0	0	0	2437	2414	0	0	0	0	0	0	-1032	2068	21557	13002	1000	0	0	0	0	0	0	0	738	42861	73926	0	0	0	0	0	5997	0	9	996	99	-2192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2563	0	0	0	2563	0	0	36	4514	29382	55998	83252	0	5876	27999	83252	117127	0	3677	3677	18811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168431	0	168431	
832528	0	0	0	0	0	0	0	0	635	34646	0	0	0	0	0	48188	0	0	0	57	57	0	0	0	57	0	0	0	0	0	0	0	0	14490	549	0	0	0	0	0	0	183	169	14232	0	0	0	0	0	0	0	0	0	0	35136	13052	0	0	0	0	0	1721	0	6	24	139	-893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	21	0	0	0	14665	14805	35275	14682	0	2961	17638	14682	35281	0	0	0	10551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80290	0	80290	
832546	0	0	0	0	0	0	0	0	32	236003	0	0	0	0	0	235903	0	0	0	386	386	0	0	0	386	0	0	163	75	0	0	0	0	14484	3420	0	0	0	0	0	0	-397	13705	96280	3266	0	0	0	0	290	0	0	150	12655	66788	156309	0	0	0	0	0	23900	238	33	2789	188	-3141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393	0	0	0	393	0	0	0	28372	115144	70532	177740	0	23029	35266	177740	236035	0	0	0	31982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388261	0	388023	
833271	0	0	0	0	0	0	495	0	57	468897	0	0	0	0	0	470169	0	0	0	3575	3575	0	0	0	3575	0	0	104	42	0	0	0	0	5232	8740	0	0	0	0	0	0	-2260	1003	143836	0	9485	0	0	0	0	0	0	12853	13844	103397	340075	0	0	0	0	0	51020	4643	6586	11231	1408	-3250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487	0	0	0	487	0	0	495	25674	177651	105300	380774	0	35530	52650	380774	468954	0	0	0	56620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	661994	0	657251	
833404	0	0	0	0	0	0	0	0	0	538417	0	0	0	0	0	505875	4980	62250	62250	0	0	0	0	0	0	0	0	2651	0	0	0	0	0	65217	12713	0	0	2896	9182	0	0	-1378	29107	79329	200	1050	0	0	0	19	0	0	0	5316	207090	293469	0	0	0	0	0	50840	3043	0	5451	423	-4182	264	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13174	0	0	0	13174	0	0	0	97220	112106	207732	412130	0	22421	103866	412130	538417	0	115	115	72886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	744370	392	742111	
