"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	
196752																																								397	300	24	0	0	0	3310	0	1846	90631	48730	570	80300	0	988	0	31000	0	10331	50	90631	0	0	1663	0	0	8618	0	7109	41621	4	1231	0	77257	76269	0	8485	0	0	0	10331		
196800																																								26709	9362	1752	0	54805	0	15048	0	18320	818969	586428	4135	725563	0	5194	0	135000	0	93406	0	818969	0	0	1565	0	0	93954	46827	113630	472798	1a	1231	0	651340	646146	-2113	0	0	0	0	93406	0	
197142																																								837	2983	0	65256	61345	0	1560	125	14421	303341	223868	9983	261724	0	2048	0	21722	0	41617	300	303341	0	0	31765	0	0	13200	0	42921	180947	1a	1231	0	153066	151018	-3648	5796	0	0	6151	41617	0	
197254																																								3395	1148	85	2896	0	0	229	0	509	37325	29685	76	31541	0	485	983	1780	0	5784	60	37325	0	0	1162	0	0	4562	0	5835	23850	4	1231	0	21565	21080	0	7000	0	0	0	5784		
197302																																								9674	1779	175	169	95262	0	4595	0	26293	428903	369724	3789	379513	0	3912	0	6000	0	49390	0	428903	0	0	51908	0	0	0	0	60736	308988	1b	1231	0	286865	282953	-2518	8003	0	0	0	49390		
197478	2278137	422671	26196	0	2811416	105201	119733	734	727064	37665418	498958	33666247	0	297654	465547	354728	0	3999171	23775	37665418	0	0	2179189	230957	0	1852011	46181	2a	0	29605248	29307594	-55804	1050000	50000	3999171	30987	1960858	163	1960695				0	2571753						30801703						324451												11916990	18884713		1231					43000	1050000	0	50000		30987	
197759																																								7854	3229	0	0	40484	0	3564	37	9204	201379	174815	555	179370	0	1953	510	4000	0	22009	1512	201379	0	0	11699	0	0	9622	0	34852	139963	2a	1231	0	138147	136194	-824	303	0	0	0	22009		
198046																																								15734	1521	166	0	3946	0	777	15	1950	82992	74103	1304	75407	0	750	0	0	0	7585	100	82992	0	0	4896	0	0	2600	0	17816	56287	2a	1231	0	59633	58883	-11	0	0	0	0	7585		
198073																																								1749	527	0	0	0	0	424	451	1085	84085	67633	753	74427	0	831	0	6041	0	9658	1266	84085	0	0	7089	0	0	1303	0	747	66886	4	1231	0	75471	74640	0	0	5209	0	0	9658		
198149																																								7285	6462	2628	0	66554	0	12601	125	9020	472846	401374	1196	431070	0	4241	0	23000	0	41776	3000	472846	0	0	30076	0	0	10027	493	56185	345189	8	1231	0	371911	367670	-1327	8	0	0	5500	41776		
198251																																								8386	4497	1	0	15193	0	4475	1568	606	109591	101327	354	101681	0	1302	0	0	0	7911	75	109592	0	0	1678	0	0	6516	135	36680	64647	4	1231	0	76032	74730	-358	0	0	0	0	7911		
198961																																								27723	3876	0	24	9802	0	889	0	5308	125873	112712	277	113452	0	1169	0	463	0	12421	200	125873	0	0	12100	0	0	200	0	34190	78522	4	1231	0	79420	78251	-79	0	0	0	0	12421		
199052																																								6980	1087	0	0	13216	0	452	0	4033	118338	100487	958	104828	0	1417	0	3383	0	13510	182	118338	0	0	3884	0	0	9518	0	23008	77479	1b	1231	0	93371	91954	-74	616	0	0	0	13510		
199137																																								2243	2336	0	19721	31814	0	528	0	873	83520	68461	32	68493	0	297	0	0	0	15027	187	83520	0	0	15117	0	0	225	0	17380	51081	2b	1231	0	26302	26005	-502	0	0	0	0	15027		
199351																																								11367	1846	249	485	0	0	1258	155	2395	124530	109763	213	110014	0	1062	2381	0	0	14516	100	124530	0	0	2818	0	0	11598	0	12806	96957	4	1231	0	105456	104394	0	0	0	0	38	14516		
199436																																								5019	6153	0	0	36006	0	1918	446	5526	162545	144711	437	145148	0	1657	0	0	0	17397	200	162545	0	0	11754	0	0	6800	0	42525	102186	2b	1231	0	108283	106626	-1357	851	0	0	0	17397		
199463																																								11327	3144	530	0	46767	0	12228	13	5217	235693	216582	770	217352	0	1512	0	0	0	18341	586	235693	0	0	4377	0	0	14939	0	55747	160835	4	1231	0	157979	156467	-1561	0	0	0	0	18341		
200042																																								12847	3625	0	0	9505	0	181	125	524	40003	35109	37	35146	0	66	0	0	0	4857	292	40003	0	0	3775	0	0	907	0	5966	29143	4	1231	0	13243	13177	-117	19	0	0	0	4857		
200378																																								310615	33139	15249	0	2424593	0	129487	1024	439574	10316637	7154597	130324	9191259	0	54763	37144	1906338	0	1125378	53	10316637	0	0	238526	0	0	898341	50068	1083548	6071049	1a	1231	0	6930507	6875744	-11542	0	0	0	0	1125378		
200435																																								60344	8571	0	73730	69893	495	6893	1259	5431	663784	585567	2563	590031	0	7148	0	777	0	73754	1000	663785	0	0	72909	0	0	1500	0	162341	423226	1a	1231	0	444316	437168	-1655	0	0	0	1124	73754		
200640																																								5731	13397	0	300	200524	0	2955	680	3442	869783	744195	5531	772215	0	10003	0	2338	0	97568	2500	869783	0	0	82175	0	0	20000	0	288067	456128	2b	1231	0	652756	642753	-7107	1	0	0	20151	97568		
201254																																								3465	501	0	0	13928	0	1941	43	2294	112414	100566	460	103676	0	1092	0	1500	0	8738	50	112414	0	0	-8508	0	0	17460	0	18211	82355	4	1231	0	91334	90242	-264	0	0	1150	0	8738		
201647																																								6632	2810	0	0	35731	0	488	0	3275	160749	124857	384	139779	0	1991	0	14538	0	20970	100	160749	0	0	18707	0	0	2400	0	19032	105825	8	1231	0	113767	111776	-237	37	0	0	0	20970		
201834																																								173905	5494	0	0	46285	0	28324	1957	45588	1594466	1329098	7045	1406424	0	27630	0	67000	0	188042	2230	1594466	0	0	144189	0	0	48474	1182	360179	968920	1a	1231	0	1319361	1291731	-6851	0	0	0	3281	188042		
202514																																								5901	4123	230	4518	18784	0	3084	83	2903	203141	176530	653	177183	0	4602	46	0	0	25958	400	203141	0	0	16625	0	0	9100	0	59309	117220	2b	1231	0	163573	158971	-167	4498	0	0	0	25958		
202541																																								9830	959	0	0	84238	0	1460	82	2685	177103	139276	198	159997	0	1092	0	0	0	17106	600	177103	0	0	16587	0	0	1900	0	23439	115837	4	1231	0	78941	77849	-1981	0	0	0	20523	17106		
202907																																								373479	148575	28660	0	2986769	167	111337	1865	289498	10752321	8898319	105519	9285581	3210	48492	632416	2042	0	1463530	5407	10752321	0	0	475951	0	0	1017585	628	2494042	6404277	1a	1231	0	6227419	6178927	-35413	0	0	0	279701	1466740		
203043																																								40987	2705	1837	0	30027	0	4357	0	6374	284070	248913	2971	252384	0	2162	1116	500	0	31686	2060	284070	0	0	22862	0	0	7200	1413	104754	144159	1a	0930	0	197416	195254	-436	0	0	0	0	31686		
203052																																								19508	3071	0	305	6936	0	432	0	438	78046	66791	84	66875	0	751	0	0	0	11171	100	78046	0	0	10736	0	0	400	0	18362	48429	8	1231	0	42850	42099	-65	5257	0	0	0	11171		
203070																																								67218	2496	0	28722	0	0	1384	0	6030	266104	223520	1863	225383	0	1798	0	0	0	40722	1615	266105	0	0	25742	0	0	13365	0	92558	130962	2a	1231	0	162052	160254	0	0	0	0	0	40722		
203418																																								351	3697	542	0	95261	0	4283	110	2882	315224	277040	1859	282353	0	1489	1690	1147	0	32871	400	315224	18	18	24844	2508	0	9525	44	71572	205468	2a	1231	0	195358	193869	-1898	9969	0	0	2289	32871	0	
203575																																								7575	554	0	0	19436	0	1927	50	2248	78106	62450	383	68030	0	288	0	5197	0	10076	0	78106	0	0	7929	0	0	2535	0	5567	56883	2a	1231	0	46604	46316	-388	0	0	0	0	10076		
204004																																								9095	73350	8120	466945	1039597	0	61659	7252	365281	9733779	6788596	38446	8468110	149	62521	411600	1494944	0	1265520	500	9733779	11486	9560	176055	0	0	1122921	0	1472527	5316069	2a	1231	-17260	7291138	7228617	-16696	0	50777	0	136564	1265669		
204077																																								18967	904	0	3187	6859	0	1899	865	6720	180038	157337	889	158226	0	1092	0	0	0	21812	1	180038	0	0	21384	0	0	534	660	18037	139300	1a	1231	0	141069	139977	-107	0	0	0	0	21812		
204237																																								19256	1698	0	0	12836	0	768	11310	1289	171920	150814	307	155121	0	1408	282	4000	0	16799	500	171920	0	0	606	0	0	15932	0	41121	109693	1a	1231	0	125889	124481	-239	0	0	0	0	16799		
204826																																								68631	4409	0	0	69165	0	2177	0	2542	273770	245708	916	246758	0	2199	0	134	0	27012	788	273770	0	0	26275	0	0	1464	36	40580	205128	1b	1231	-51	128286	126087	-1464	723	0	0	0	27012		
205243																																								18244	9729	0	0	108845	0	7560	158	17386	331646	283917	4456	288373	0	3279	647	0	0	43273	360	331646	0	0	24604	0	0	19235	0	43945	239972	1a	1231	0	172356	169077	-926	0	0	0	0	43273		
205346																																								24049	5766	0	1751	84478	0	4310	0	1730	289877	265205	915	266949	0	1762	0	0	0	22928	562	289877	0	0	17098	0	0	6000	409	60256	204949	6	1231	0	169124	167362	-732	22	0	0	829	22928		
205458																																								3124	166	0	0	7897	0	838	1464	765	46856	41446	167	42613	0	502	0	1000	0	4243	150	46856	0	0	28	0	0	4400	0	4706	36740	4	1231	0	33104	32602	-335	0	0	0	0	4243		
205542																																								2060	2667	0	0	69797	0	429	0	3611	220846	181932	242	197472	0	1899	0	0	0	23374	803	220846	0	0	19842	0	0	4007	0	15383	166549	4	1231	0	144158	142259	-1278	23	0	0	15298	23374		
205654																																								9517	10003	0	7824	470910	0	26053	6449	53857	1278721	1148421	8933	1159654	0	11238	0	2300	0	119067	800	1278721	0	0	55180	0	0	72878	0	19988	1128433	2a	1231	0	705346	694108	-9791	0	0	0	0	119067		
206156																																								22065	3500	0	12858	37812	0	11699	8383	7638	368894	324059	1286	333122	0	4447	0	7777	0	35772	6500	368894	0	0	8691	0	0	21500	0	115860	208199	1b	1231	0	268453	264006	-919	933	0	0	0	35772		
206174																																								34798	1382	0	0	78525	0	13301	75	8907	394143	324853	1731	346810	0	1920	395	20226	0	47333	0	394143	0	0	48490	0	0	0	0	32901	291952	1a	930	0	258680	256760	-1157	0	0	0	0	47333		
206473																																								7200	3182	312	0	6611	0	932	0	1220	167377	128614	397	141231	0	380	0	12220	0	26146	500	167377	0	0	25782	0	0	0	1136	7805	120809	1b	1231	0	147164	146784	-136	0	0	0	0	26146		
206772																																								22831	790	0	0	3923	0	26	0	1014	112022	92741	148	92889	0	1145	0	0	0	19133	4237	112022	0	0	12733	0	0	2187	0	5575	87166	1b	1231	0	84583	83438	-24	0	0	0	0	19133		
206950																																								3861	1694	0	0	6919	0	234	15	2349	51946	43914	393	47904	0	320	0	3597	0	4042	150	51946	0	0	3358	0	0	520	0	13212	30702	4	1231	0	36355	36035	14	839	0	0	0	4042		
207041																																								4482	2423	0	0	11764	0	301	29	969	38107	33856	317	34173	0	338	0	0	0	3934	140	38107	0	0	3731	0	0	224	0	5152	28704	4	1231	0	18477	18139	-161	0	0	0	0	3934		
207050																																								2165	9778	9873	31286	34339	0	16920	0	7736	532850	464773	3322	475395	0	5428	0	7300	0	57455	515	532850	0	0	25903	0	0	31485	29672	135167	329606	4	0930	0	396509	391081	-448	0	0	0	0	57455		
207452																																								7123	3708	0	0	67278	0	4277	305	5701	226716	185444	1233	195027	0	3106	0	8350	0	31689	1000	226716	0	0	29279	0	0	1400	0	22574	162870	5	1231	0	141430	138324	10	0	0	0	0	31689		
207470																																								38949	7343	499	57866	16781	5	2922	725	14732	237760	189218	7927	203145	0	658	0	6000	0	34615	0	237760	0	0	36368	0	0	0	580	30106	159112	1b	630	0	98016	97358	-1753	0	0	0	0	34615		
207555																																								10884	2538	0	0	18474	0	1718	0	1364	130922	114158	475	116133	0	1622	1371	1500	0	14789	150	130922	0	0	6194	0	0	8650	0	18201	95957	1a	1231	0	96195	94573	-205	0	0	0	0	14789		
207845																																								22811	17494	5315	6500	218758	1653	21861	1247	19392	1119615	967441	6249	991989	0	9203	24699	15500	0	127626	1200	1119615	0	0	91768	0	0	37525	983	235714	731727	2b	1231	-825	787803	778600	-2042	302	0	0	2799	127626		
207872																																								32601	7164	2558	19595	9292	0	13770	1142	12002	350053	265083	1822	310085	0	3287	0	20000	0	39968	41064	350053	0	0	-5939	172	0	5182	6363	106570	158513	2a	1231	0	248681	245394	-339	0	0	0	23180	39968		
207957																																								8303	1766	0	0	7310	0	283	49	261	22598	20511	44	20555	0	128	0	0	0	2043	100	22598	0	0	996	0	0	1000	0	6022	14489	4	1231	0	4754	4626	-53	0	0	0	0	2043		
208057																																								9144	6769	1075	0	201639	0	3060	234	9279	539553	459316	622	459938	0	5820	0	0	0	79615	50	539553	0	0	56022	0	0	24950	343	82303	377013	2b	1231	0	295630	289810	-1407	18200	0	0	0	79615		
208244	86219	192022	73213	535153	3218320	0	453356	5403	790760	17392739	125745	15112230	0	50381	828804	1667961	12000	2280509	65070	17392739	3503	4625	455053	0	0	1821205	17635	2a	0	11238732	11188351	-60819	0	308189	2280509		0	0	0				348388	2973243						12843684						1667961					3503	4625						900023	11943661		1231					0	0	150026	308189			
208347																																								2200	1111	0	110	2351	0	1503	135	1069	64834	55905	319	59511	0	814	0	2977	0	5323	60	64834	0	0	4274	0	0	1320	0	9329	46576	1a	1231	0	57169	56355	-331	0	0	310	0	5323		
208440																																								3711	3707	0	0	15880	0	898	674	3115	103754	90774	656	92230	0	985	0	800	0	11524	100	103754	0	0	10039	0	0	1650	0	11473	79301	1b	1231	0	76754	75769	-265	0	0	0	0	11524		
208459																																								20	370	0	0	2680	0	26	0	500	63574	52320	118	52438	0	738	0	0	0	11136	83	63574	0	0	9429	0	0	1617	0	4795	47525	2a	1231	0	56791	56053	7	3925	0	0	0	11136		
208570																																								50307	1978	0	7	6421	0	4048	0	11952	366594	307547	4412	311959	0	5486	0	0	0	54635	31235	366594	0	0	23762	0	0	0	0	26189	281358	1a	1231	0	297367	291881	-362	0	0	0	0	54635		
208655																																								6453	7077	0	0	98669	0	3834	0	4455	305351	237131	314	269121	0	2942	680	15675	0	36230	433	305351	0	0	29181	0	0	6931	0	60583	176548	4	1231	0	187125	184183	-315	0	0	0	16001	36230		
208972																																								6881	1148	0	0	23880	0	1246	0	2091	77008	59779	699	66407	0	184	0	5929	0	10601	0	77008	0	0	11129	0	0	0	0	1060	58719	1a	630	0	41946	41762	-528	0	0	0	0	10601		
209148																																								42300	7009	800	0	48761	0	10241	495	6056	404807	365778	1292	367070	0	2382	2036	0	0	37737	200	404807	0	0	19883	0	0	18089	0	91157	274621	1a	1231	0	288723	286341	-435	768	0	0	0	37737		
209362																																								24745	836	1893	0	0	0	89	0	1449	57449	46377	650	47027	0	1100	0	0	0	10422	6146	57449	0	0	4276	0	0	0	0	9146	37231	2a	1231	0	29537	28437	0	0	0	0	0	10422	0	
209447																																								8345	1924	0	0	19301	0	646	0	2842	74883	65811	435	66246	0	316	0	0	0	8637	135	74883	0	0	2171	0	0	6500	0	17923	47888	4	1231	0	37741	37425	-169	4400	0	0	0	8637		
209559																																								3470	1139	0	0	33219	0	135	0	3353	75228	53872	448	57395	0	935	0	0	0	17833	100	75228	0	0	17933	0	0	200	0	10618	43254	4	1231	0	32058	31123	-400	2789	0	0	3075	17833		
209830																																								14302	2557	0	0	26871	0	6943	1097	8203	236215	201299	2022	213321	0	2184	0	10000	0	22894	180	236215	0	0	14201	0	0	9150	0	30799	170500	2b	1231	0	178426	176242	-637	0	0	0	0	22894		
209858																																								4672	4199	0	142704	0	0	6229	3775	3100	315946	269519	615	271645	0	3041	0	0	0	44301	1365	315946	0	0	33609	0	0	9267	0	84587	184932	1a	0331	0	151433	148392	60	2875	0	0	1511	44301		
210238																																								72442	7171	0	15670	111171	0	10866	4694	13495	440944	392989	993	393982	0	3411	0	0	0	46962	2500	440944	0	0	9728	504	0	36691	0	99153	293836	2b	1231	0	199342	195931	-1957	9000	0	0	0	46962		
210256																																								13643	3100	498	1170	41326	0	1067	33	2835	168090	150202	269	150536	0	872	1344	0	0	17554	1000	168090	0	0	5138	0	0	11750	0	32403	117799	1a	1231	0	103946	103074	-334	0	0	65	0	17554		
210434	37165391	3287005	159591	14286238	34257966	0	439663	4142	4631270	129222706	2116019	119810634	2347	125439	571159	9019627	1316144	9409725	3563	129222706	902861	574025	8061874	0	0	1790659	49105	2a	0	32059778	31934339	-446371	1503976	809976	9412072		69751664	9676346	60075318				231750	33468260						36206179						8670188					574977	439655						18387447	17818732		1231					30000	1351831	17000	790796			
210452																																								3383	684	0	610	533	0	325	0	832	39118	24335	125	34365	0	572	150	9905	0	4753	150	39118	0	0	2705	0	0	1873	0	3166	21169	4	1231	0	33173	32601	25	0	0	0	0	4753		
210779																																								14479	1643	0	0	13797	0	1429	0	2499	113378	94821	120	98813	0	1053	0	3872	0	14565	18	113378	0	0	4959	0	0	9743	0	3365	91456	2b	630	0	80584	79531	-155	0	0	0	0	14565	0	
211114																																								748	4490	0	0	38237	302	4226	458	1565	125588	104001	310	114076	0	620	0	1700	0	11512	236	125588	0	0	4987	0	0	6464	0	25165	78836	4	1231	0	76182	75562	-175	0	0	1546	6519	11512		
211271																																								29132	6739	12253	0	127390	0	11455	5645	29640	1897519	1464548	8724	1669694	0	18546	3562	196422	0	227826	2334	1897520	0	0	161039	0	0	67118	86195	92567	1371981	1a	930	-3029	1604054	1585508	364	0	0	0	0	227826		
211338																																								16570	1825	0	0	10090	0	2201	123	2016	182583	158274	911	161736	0	2493	0	2551	0	20847	440	182583	0	0	20309	0	0	321	727	25639	132635	1a	1231	0	151524	149031	-223	0	0	0	0	20847		
211851																																								5947	1290	0	0	11808	0	361	0	679	61428	54254	53	54326	0	820	0	19	0	7101	120	61427	0	0	1079	0	0	6130	0	12932	41322	4	1231	0	42163	41343	-228	0	0	0	0	7101		
212018																																								2208	10180	196	0	114661	0	6396	0	21080	506569	412954	3896	458224	0	3846	0	39000	0	48345	500	506569	0	0	40746	0	0	8115	0	63124	349830	2a	1231	0	351424	347578	-1016	4270	0	0	2374	48345		
212335																																								37828	3387	0	0	60159	0	5393	6037	2431	321036	298347	417	302875	0	1999	0	4111	0	18161	225	321036	0	0	-3634	0	0	23577	0	85585	212762	2a	1231	0	207800	205801	-2007	0	0	0	0	18161		
212344																																								2685	2097	0	0	26999	0	502	36	1277	92304	67795	289	70718	0	631	641	2634	0	21586	400	92304	0	0	20429	0	0	1300	0	11379	56416	4	1231	0	58587	57956	-543	111	0	0	0	21586		
212465	2851013	1658642	296005	11393161	15669179	134430	595932	75	4871494	120912504	1799200	104385285	100377	427036	3224671	16930783	750000	16426842	604577	120912504	769167	418626	7203808	0	0	9867482	213386	2a	0	79652752	79225716	-1249025	0	0	16527219	9633	0	0	0				11393161	15669179						84486676						16930783					769167	418626						33194357	51292319		1231					0	0	0	0		9633	
