"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA243	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONJ472	RCONJ473	RCONJ474	RCONK219	RCONK220	RCONK221	RCONK222	RCONK223	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	BROKERED DEPS LT 100000	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TM DEPS LT 100000 MAT LESS 1 YR	BROKERED DEPS LT 100000 MAT LE 1 YR	TM DEPS LT 100000 MAT/REPRCE LE 3 MO	TM DEPS LT 100000 MAT/REPRCE 3-12 MO	TM DEPS LT 100000 MAT/REPRCE 1-3 YR	TM DEPS LT 100000 MAT/REPRCE GT 3 YR	TM DEPS GE 100000 MAT/REPRCE LE 3 MO	TM DEPS GE 100000 MAT/REPRCE 3-12 MO	TM DEPS GE 100000 MAT/REPRCE 1-3 YR	TM DEPS GE 100000 MAT/REPRCE GT 3 YR	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	BROKERED DEPS LT 100K GE 250K	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	BRKRD DEP 100000 - 250000 MAT LE 1 Y	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP 100000 - 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	
290052	89027	2	1074	80646	0	89327	0	0	1730	75794	0	820682	0	77744		129969	522332	49353	103989	1334	53028	52099	21985	2857	20182	45966	11670	1536	81729	742236	6522	702	14085	72313	69255	10099	1633	67694	57798	8350	0	
290230	26285	0	14362	39786	0	69966	0	0	54	1347	0	129210	0	4617		49927	3476	16314	33145	54	10992	22153	10612	6170	9292	21643	10803	7784	55604	124593	0	0	7455	1293	34030	15492	1293	0	21020	9915	0	
290249	393195	0	40039	39844	0	91912	0	0	0	0	0	577710	0	4861		55557	101064	23251	40618	0	15647	27068	10952	1890	9306	14574	2987	1028	51873	572849	0	0	8458	0	17333	10562	0	0	12150	8622	0	
290838	6359	0	821	7345	0	10950	0	0	0	0	0	12570	170	380		3466	494	2272	2772	0	741	2031	694	0	1539	501	211	0	10129	12020	0	0	558	0	1507	744	0	0	1296	744	0	
290922	14660	0	7905	10629	0	26315	0	0	0	0	0	46179	0	2176		19790	172	5395	10446	0	2948	7498	7759	1585	2916	4504	2956	1181	17799	44003	611	0	1368	0	6657	4900	0	0	3920	3500	0	
291059	9878	0	2152	23461	0	32442	0	0	0	1135	0	65014	0	1785		17547	15111	3217	14422	0	4083	10339	2489	636	5680	14366	2019	412	30290	63229	0	0	1431	1135	18037	4440	1135	0	15226	4440	0	
291273	70942	0	0	4735	0	18646	0	0	0	0	0	220560	0	0		67882	1369	17294	36456	0	11210	25246	24636	6790	4819	35375	30461	9712	18646	155691	0	64869	7682	0	71443	8924	0	0	33167	7027	68206	
291330	5655	0	9704	11211	0	37868	0	0	1042	1042	0	25500	0	853		13488	560	3035	11307	0	3046	8261	1087	1094	1828	2067	1322	580	28164	24647	0	0	661	0	4979	818	0	0	3331	563	0	
291376	1341	0	0	705	0	2547	0	0	0	0	0	23186	2	0		10562	8449	5127	5369	0	1201	4168	4214	979	666	608	1560	0	2547	23184	0	0	1179	0	2128	706	0	0	998	276	0	
291611	94916	0	19524	38444	0	75054	0	0	0	0	0	294308	0	20767		61095	76139	23068	43699	0	12086	31613	17396	0	13253	42260	6645	0	55272	273183	258	358	0	0	31178	30980	0	0	25816	29697	0	
291732	12007	0	487	9585	0	11619	0	0	0	0	0	43261	0	12587		6905	10527	3711	5396	0	1400	3996	999	510	3569	3341	4444	2468	11132	30674	0	0	1097	0	10327	3495	0	0	4115	2795	0	
292234	24806	0	8794	39877	0	70844	0	0	0	771	0	79984	0	3359		36703	5168	11660	25491	0	11894	13714	8417	2678	4493	4148	2617	2049	62050	76625	0	0	2637	771	10521	2786	0	0	6953	1688	0	
292467	11690	0	1676	21841	0	36249	0	0	0	0	0	47574	0	3911		12620	16074	3866	10959	0	5526	5433	1270	391	2669	3570	951	0	34573	43663	0	0	0	0	6173	1017	0	0	5477	762	0	
292524	234179	0	501	58976	0	71191	0	0	13582	29851	0	586942	0	36448		119012	70238	30123	60238	5416	22874	37364	51844	6930	26981	51148	68096	17288	70690	550283	0	211	11809	16269	125815	37698	12919	0	51221	20451	28646	
292850	8470	836	1119	8229	0	12156	0	0	0	0	0	30769	1219	4385		10623	3827	1683	8733	0	2876	5857	1785	105	2718	4071	1062	0	10201	25165	0	0	281	0	6179	1672	0	0	5368	1420	0	
292908	521225	0	2089	49915	0	64957	0	0	0	1233	0	633248	0	37426		66102	0	20663	23388	0	8060	15328	32851	9863	3129	8370	25597	8825	62868	595822	0	0	7121	0	31467	14454	0	0	7557	3942	0	
293053	87427	0	21691	464987	0	533502	0	0	0	0	0	341489	0	27436		18817	177450	8232	16413	0	5104	11309	2382	21	29037	24431	4325	0	511811	314053	0	0	2365	0	19036	38757	0	0	13912	37455	0	
293352	4380	0	740	6935	0	9045	0	0	0	0	0	27523	0	7431		10006	8794	2214	7422	0	2340	5082	2028	556	298	2024	1315	706	8305	20092	0	0	700	0	4343	0	0	0	2322	0	0	
293437	13583	0	20207	13685	0	39569	0	0	0	0	0	97310	0	975		36481	6768	11148	29621	0	10361	20237	4351	1532	8136	20049	7405	4888	19362	96085	0	250	4772	0	32200	8278	0	0	22650	5398	0	
293651	9762	0	1273	8710	0	18936	0	0	20766	26038	0	59184	0	3577		35530	0	1778	18476	5287	5217	13259	9041	8013	4867	7429	1294	302	17663	52468	0	3139	0	5272	11713	2179	3979	0	11017	1279	0	
293754	5505	0	144	17024	0	30370	0	0	0	0	0	50775	0	935		12060	20413	5234	10217	0	3399	6818	1173	670	3530	8685	171	411	30226	49840	0	0	2126	0	10346	2451	0	0	9764	2451	0	
294023	50929	0	21701	31373	0	89079	0	0	500	10072	0	142854	0	20623		55733	8986	16124	28932	207	7043	21889	14566	12236	3660	5595	10934	7016	67118	121991	260	240	3551	9572	21341	5864	3855	0	6744	2511	0	
294153	4548	13	714	5409	0	12529	0	0	0	0	0	23716	0	6421		7800	7492	1756	5620	0	1072	4548	1919	261	1618	2157	101	0	11802	17295	0	0	618	0	3321	555	0	0	3220	555	0	
294256	41156	0	5522	49982	0	139765	0	0	0	924	0	238172	0	14383		77447	86558	21456	57930	0	15897	42033	16504	3013	6489	17938	7223	1361	134243	223690	0	99	5256	924	28617	4394	924	0	21089	3338	0	
294564	144297	0	2307	39155	0	51256	0	0	32147	36858	0	440985	0	6720		92375	42974	19109	56778	12652	14474	42305	17326	18271	38813	59881	50923	11722	48948	415562	1	18703	8958	4711	114769	46570	3216	0	71452	26992	17345	
294676	1262	0	2039	24342	0	32016	0	0	3529	8481	0	49094	0	839		14128	13629	7272	7353	2554	3519	3961	4042	2606	3203	5450	5470	5952	29977	43291	0	4964	2826	4952	14211	5864	4952	0	4965	3688	0	
294751	43626	2	708	67612	0	178722	0	0	0	0	0	117356	0	0		26518	27170	5491	17506	0	8980	8526	5282	3730	7633	7832	2748	1829	177124	117356	888	0	2429	0	13986	6056	0	0	9409	6056	0	
294779	279994	0	5155	19425	0	49009	0	0	1190	1190	0	547178	0	1353		115303	85703	40730	77056	0	25756	51300	26594	11653	12049	27541	17560	9029	43854	544537	0	1288	16248	0	58696	7483	0	0	34877	4713	1288	
294827	38421	0	612	40988	0	46698	0	0	0	0	0	63804	0	1271		19335	0	4436	15917	0	5221	11206	1918	990	2005	3343	700	0	46086	62533	0	0	645	0	3953	2095	0	0	3253	2095	0	
295011	61236	0	10991	40283	0	91943	0	0	0	0	0	226623	0	13440		95881	28522	34312	36517	0	12982	23535	45330	14034	8767	9611	16507	6099	80952	213183	0	0	10021	0	27846	13138	0	0	10222	8156	0	
295057	12283	0	697	15749	0	27760	0	0	0	6002	0	52140	0	2797		15803	7050	3585	11294	0	3188	8106	3902	607	1812	7351	5656	2184	27063	42746	0	6597	493	4511	13999	3004	742	1491	6158	3004	6597	
295646	3198	0	217	3719	0	6780	0	0	0	0	0	10813	0	228		4904	0	217	3285	0	1197	2088	1619	0	696	512	1504	0	6560	10585	3	0	0	0	1728	984	0	0	1208	0	0	
296456	14891	0	8336	39122	0	57933	0	0	0	0	0	141174	0	10626		33647	12633	8301	26598	0	8945	17732	6970	0	18675	36245	25083	0	49597	130325	0	223	3605	0	52067	27936	0	0	32748	22172	0	
296474	14606	0	420	2055	0	15118	0	0	0	0	0	74382	0	2733		33982	11590	9878	13791	0	3551	10240	12860	7331	1964	3180	4780	4279	14698	71649	0	0	3847	0	10370	3833	0	0	4337	807	0	
296559	30361	0	5143	73014	0	73014	0	0	0	0	0	138541	0	32154		42479	29079	17877	24698	0	16899	16220	6636	2724	16172	16988	2089	1373	67871	106387	0	0	5390	0	19512	17110	0	0	13450	16425	0	
296755	2975	0	395	21709	0	26187	0	0	0	0	0	49625	0	1559		9301	14223	1911	8893	0	2209	6684	407	1	5816	16736	574	0	25792	48066	0	0	924	0	14808	8318	0	0	14234	7866	0	
296858	6348	0	6450	12619	0	25050	0	0	0	0	0	14743	95	433		3861	0	0	3723	0	933	2790	138	0	1150	2558	826	0	18600	14215	0	0	0	0	4234	300	0	0	3708	0	0	
297051	9514	0	1274	11618	0	28417	0	0	0	0	0	48281	0	6321		18929	6971	3446	13386	0	3831	9555	4378	1165	5226	5151	1853	637	27143	41712	0	248	553	0	8885	3982	0	0	6795	3582	0	
297257	2361	0	66	16868	0	20809	0	0	0	0	0	55546	0	274		9728	27008	3138	9093	0	3498	5597	635	0	6283	9880	285	0	20542	55272	201	0	1222	0	13990	2458	0	0	13705	2458	0	
297378	6725	0	0	7835	0	11322	0	0	0	0	0	62918	0	0		17462	13133	6601	12122	0	3975	8147	4439	901	9998	10148	4658	793	11322	62918	0	0	2123	0	22308	3289	0	0	18152	1994	9029	
297547	5915	1	684	3208	0	7174	0	0	0	0	0	9473	0	302		2810	437	1283	2361	0	1632	729	449	0	196	115	0	0	6489	9171	0	0	196	0	311	0	0	0	311	0	0	
297631	13641	1	15145	30737	0	51330	0	0	0	0	0	71205	0	4677		14603	19956	4037	11086	0	3306	7780	3455	62	5306	11498	5604	596	36184	66528	0	0	1325	0	13291	9713	0	0	10451	6353	0	
297761	14763	0	0	30642	0	52921	0	0	0	3787	0	117362	0	150		56336	1967	6426	37674	0	6420	31279	12559	6078	7760	17819	11836	6881	52873	92904	48	24308	2135	0	33789	10507	0	0	21454	4125	18785	
298049	20967	0	3041	15047	0	25889	0	0	0	103	0	74013	0	1067		35223	9130	8689	20307	0	18150	10690	5168	1215	4319	2591	1395	388	22848	72946	0	0	0	103	7213	1480	103	0	4418	886	0	
298218	203784	0	6412	132972	0	132972	0	0	0	0	0	308403	0	48323		57552	20654	19188	39223	0	13962	28654	9792	5144	4989	13986	3851	3587	126560	260080	0	0	3507	0	14630	11783	0	0	8338	10278	0	
298245	8393	0	22626	23142	0	58345	0	0	44451	44451	0	247950	0	14051		77205	116995	10876	20546	16000	10713	25124	18362	23006	5491	16496	11911	11459	35146	231465	573	2434	3258	0	26443	18914	0	0	14597	7232	0	
299046	78910	122	10427	83355	0	101613	0	0	39	3382	0	1096428	0	36097		160258	778144	61406	108364	39	53234	58485	43243	5296	18852	30602	21216	8446	89809	1057665	1255	2666	13295	1492	50992	28124	1492	0	30146	18787	0	
299251	4815	0	927	7062	0	10555	0	0	0	0	0	21451	0	1235		11436	2219	3580	7148	0	2460	4688	3447	841	0	2077	446	458	9628	20216	0	0	896	0	2472	509	0	0	1568	509	0	
299868	26205	0	0	249	0	249	0	0	0	0	0	176962	1710	642		52775	0	10753	33813	0	9864	26926	11160	4825	17286	38427	28620	13650	249	124941	0	49669	558	0	88309	9674	0	0	44204	4825	45006	
300009	103001	0	13149	39079	0	94193	0	0	549	20167	0	358719	0	5404		112653	83142	51591	74198	316	24496	49702	25414	13041	11562	23803	18359	6199	81044	353315	0	0	17635	11061	41601	18322	9058	3963	25719	9646	0	
300036	182018	0	3259	13569	0	27250	0	0	0	0	0	284336	0	16495		72088	7519	9661	56031	0	17495	38536	15060	997	6007	11067	5307	330	23991	267841	0	0	2110	0	20178	2533	0	0	15343	1731	0	
300063	31077	0	0	20402	0	28857	0	0	0	0	0	132580	2865	31515		23965	3387	537	23827	0	6717	17110	138	0	22606	44269	7276	0	28857	85002	0	13198	0	0	36119	38032	0	0	28843	38031	13198	
300157	8347	0	6001	9624	0	27346	0	0	0	0	0	34462	0	1968		13778	7817	4917	8623	0	1934	6689	4443	712	587	2364	1469	100	21345	32494	0	0	966	0	4209	311	0	0	2640	311	0	
300250	3827	0	934	9728	0	16747	0	0	84	84	0	29659	104	2130		13391	2861	3124	8746	84	2800	5946	2532	2113	2541	2157	1858	3024	15813	27341	0	84	327	0	8019	1561	0	0	4698	0	0	
300353	27048	24	20340	69283	0	105526	0	0	0	0	0	125139	182	7826		44207	12161	15110	38170	0	13534	24636	4337	1700	13222	20211	4674	3616	85162	117131	0	0	7630	0	30666	11057	0	0	25572	7861	0	
300456	5591	0	448	8582	0	10182	0	0	0	0	0	13024	0	765		4142	1914	1339	2336	0	1180	2060	848	54	349	1028	0	0	9734	12259	0	0	357	0	966	411	0	0	966	411	0	
300933	13578	0	11017	73439	0	110992	0	0	0	0	0	148896	0	6880		56652	38195	23462	44282	0	12201	32081	10318	2052	8070	19214	11271	1916	99663	139575	312	2441	8892	0	35420	5051	0	0	23257	4027	1838	
300942	11364	0	8892	28293	0	50619	0	0	0	0	0	71524	0	1308		21557	13032	5907	11219	0	3567	7652	9278	1059	4481	10635	10047	407	41727	70216	0	0	1220	0	17818	7752	0	0	9735	5381	0	
300960	51215	0	1081	23074	0	37167	0	0	0	0	0	174205	0	2424		15876	99454	5194	9257	0	3021	6236	5820	799	1207	3657	2685	112	36086	171781	0	0	971	0	7113	548	0	0	4864	0	0	
301574	108870	0	0	34176	0	76400	0	0	5	4146	0	320182	0	2684		127675	9712	33124	52638	5	15972	36666	52700	22337	7132	15125	35917	15751	76400	317254	0	244	9082	4141	57289	16636	4141	0	20520	1737	0	
301640	9667	0	2335	17899	0	30532	0	0	4382	4382	0	34380	0	1646		16796	4920	2998	11469	2290	4576	6893	4793	534	267	428	1939	363	27822	32734	375	0	267	0	2597	400	0	0	295	400	0	
301800	320402	0	0	20663	0	45644	0	0	0	0	0	599360	0	0		143376	72174	28205	104415	0	49285	58150	28356	7585	22122	24594	12137	4556	45644	599360	0	0	6177	0	53780	9629	0	0	38637	7027	0	
302030	5945	0	4268	33308	0	40606	0	0	0	0	0	47521	0	10899		1537	38993	694	1304	0	528	776	205	28	256	690	100	0	36338	36622	0	0	134	0	504	542	0	0	403	542	0	
302133	2230	0	374	1987	0	6217	0	0	99	2528	0	10098	0	0		2648	1792	1418	2549	99	2008	541	99	0	1107	478	249	1594	5843	7570	0	2528	408	2429	3428	0	685	0	1585	0	0	
302553	12951	0	14227	16591	0	71309	0	0	0	0	0	51070	0	3289		7904	0	4383	6684	0	2064	4620	1220	0	7829	19055	3331	0	57082	47781	0	0	2329	0	14850	15365	0	0	13471	13413	0	
302656	11397	21	10895	72948	0	126075	0	0	0	0	0	296636	0	3798		75455	177853	10972	54768	0	12555	42213	18996	1691	4248	13496	13504	683	115159	284347	0	8491	774	0	26313	5618	0	0	13257	4487	8491	
302665	8492	0	10712	14983	0	36010	0	0	0	0	0	53109	0	513		13472	10070	4438	12396	0	3599	8797	1076	0	5605	14717	752	0	25298	51852	0	744	1174	0	14057	7017	0	0	14056	6266	0	
303550	94731	0	24335	52517	0	77953	0	0	683	11593	0	1232585	0	95816		214408	826836	58659	126042	591	42598	84767	61081	25962	22735	35938	22413	15524	53618	1136575	0	194	12553	6409	60733	35877	6409	1108	36693	20312	99	
303653	15231	0	5863	68900	0	92974	0	0	0	0	0	106858	0	6475		21952	30645	3870	19650	0	6326	13583	2043	0	7717	29230	2083	0	87111	100383	0	0	1634	0	32802	6228	0	0	30718	6228	0	
303701	26367	0	638	21169	0	35218	0	0	153	1331	0	96412	0	1204		28819	29128	10288	18593	153	5921	12678	7923	2297	3383	4641	2899	1175	34580	95208	0	0	2982	767	10200	1898	767	0	6630	1393	0	
303747	10216	0	4006	8202	0	24610	0	0	0	0	0	34458	0	1616		10473	2723	2655	8129	0	1958	6177	2327	11	3304	5349	2053	340	20604	32842	0	0	1061	0	8381	2665	0	0	5860	2665	0	
303952	24074	0	15383	56408	0	111560	0	0	0	0	0	161232	0	11500		77441	36719	15876	58758	0	23779	34979	16778	1905	6073	11196	2780	2949	96177	149732	0	0	3984	0	16374	6624	0	0	11372	5897	0	
304155	5416	0	398	10289	0	11900	0	0	0	0	0	35677	0	1911		14516	7101	2885	12638	0	2874	9764	1234	644	1557	5677	870	540	11502	33766	0	0	750	0	7994	650	0	0	6584	650	0	
304173	110601	0	19478	44395	0	96057	0	0	0	0	0	586110	0	3532		223058	160906	107203	92214	0	26277	65937	71068	59776	8678	18708	31790	32369	76579	578171	0	4407	37494	0	73949	17596	0	0	24336	3038	0	
304520	7481	0	608	16339	0	30333	0	0	0	0	0	38726	0	0		10729	8630	3916	5702	0	1860	3842	3541	1486	1492	3465	5405	1524	29725	38726	0	0	1760	0	7964	3922	0	0	3033	1923	0	
304575	5072	0	0	1538	0	3988	0	0	0	0	0	15505	0	0		7147	839	1749	5883	0	1677	4206	1031	233	368	879	1095	105	3988	15505	0	0	274	0	2191	256	0	0	1247	0	0	
304762	3509	0	1115	10733	0	15853	0	0	0	0	0	21703	0	7991		5193	6232	984	5138	0	3031	2107	0	55	3738	3031	0	0	14738	13712	0	0	266	0	5025	1744	0	0	6769	0	0	
304913	0	0	0	2842	0	2842	0	0	0	0	0	1000	0	0		0	0	0	0	0	0	0	0	0	1000	0	0	0	2842	1000	0	0	0	0	0	1000	0	0	0	1000	0	
305059	945	0	612	12059	0	12059	0	0	0	0	0	11596	0	161		3512	3081	0	3512	0	1391	2121	0	0	1176	2882	0	0	11447	11435	0	0	0	0	3100	958	0	0	3100	958	1392	
305077	19839	0	3304	4983	0	19109	0	0	0	0	0	103547	0	583		37109	28082	11661	20716	0	4654	16062	11569	4824	2173	5857	8565	1923	15805	102964	0	0	3749	0	16578	1940	0	0	6926	1104	0	
305152	6183	0	1634	24797	0	49293	0	0	0	0	0	45131	0	7390		11831	21135	3738	6983	0	2085	4898	4024	824	3034	1168	1436	345	47594	37741	65	0	494	0	3732	2251	0	0	2202	2000	0	
305237	8757	0	10142	51366	0	76475	0	0	0	0	0	66357	0	777		22385	10980	13707	13937	0	3680	10257	4570	3878	2658	8833	8908	3836	66331	65331	2	249	7027	0	15552	8683	0	0	7891	3600	0	
305433	7075	0	2272	12110	0	18713	0	0	0	0	0	53084	0	9124		14273	6961	5933	11524	0	6151	7061	952	109	7319	13742	2784	930	16441	43960	0	0	1856	0	16382	8393	0	0	12020	7121	0	
305442	46411	0	7463	35922	0	76690	0	0	0	0	0	137027	0	9524		38917	34202	16190	19130	0	5720	13658	14541	4998	2962	7069	5479	1986	69227	127503	0	0	5575	0	13189	4307	0	0	6359	3672	0	
305648	7592	0	3882	17403	0	36369	0	0	0	0	0	30987	0	1789		8911	6489	4416	6725	0	2236	4489	1585	601	1188	5353	1456	0	32487	29198	0	0	638	0	5875	2122	0	0	4669	1872	0	
305750	44449	0	1035	126942	0	126942	0	0	0	0	0	80787	0	0		20489	8142	4269	11967	0	4832	7135	7542	980	3093	3221	956	437	125589	80787	318	0	422	0	6371	1336	0	0	4978	1336	0	
306056	3485	0	653	2970	0	5231	0	0	0	0	0	14037	0	1780		3208	1026	513	2605	0	732	1873	603	0	2521	3797	0	0	4474	11935	104	322	0	0	5946	372	0	0	5946	372	0	
306140	13267	0	5017	11755	0	15158	0	0	0	0	0	45437	0	5078		8341	19318	1806	7134	0	2538	4596	1167	40	1184	2608	563	156	10141	40359	0	0	111	0	2871	1640	0	0	2404	1388	0	
306159	7782	0	3	10563	0	31280	0	0	0	0	0	174278	478	5731		47195	80730	8941	33348	0	8135	25213	9894	3953	1580	29376	5005	2610	31277	151132	0	16937	1584	0	32813	5758	0	0	27598	3358	19538	
306270	9450	0	0	7153	0	9736	0	0	105	2540	0	32067	0	0		8490	9565	1989	4275	0	1900	2375	2019	2196	0	407	1669	2486	9736	32067	0	0	182	2435	4158	404	0	0	407	0	0	
306337	24764	0	8484	28757	0	72302	0	0	0	0	0	148215	0	1220		53349	40807	16746	5446	0	9373	28883	10352	4741	6281	15147	3884	3981	63800	146995	18	0	5446	0	20418	8875	0	0	13063	7695	0	
306579	35805	0	0	0	0	0	0	0	0	0	0	35875	0	0		70	0	0	0	0	0	0	39	31	0	0	0	0	0	35875	0	0	0	0	0	0	0	0	0	0	0	
306739	0	0	288	8217	0	13235	0	0	0	0	0	16501	0	1879		4637	8385	1224	3304	0	551	2753	1333	0	1116	1591	772	0	12947	14622	0	0	601	0	2437	1042	0	0	1665	1042	0	
306908	195629	0	18049	19303	0	26542	0	0	0	0	0	363689	0	33275		79098	35606	27236	54741	0	19800	34941	17877	6480	23607	18697	7847	3205	8493	330414	0	0	5111	0	35255	18101	0	0	25640	16663	0	
307062	123590	0	4409	27429	0	37461	0	0	0	0	0	294078	0	892		57772	64802	24236	44555	0	13744	30811	12171	1046	12370	22739	10958	1848	33052	292936	0	250	8174	0	32961	14954	0	0	23938	11171	0	
307334	8590	0	6354	9285	0	20050	0	0	0	0	0	55133	0	2047		25030	1688	3276	14128	0	3735	10393	9376	1526	1635	5968	10552	1670	13696	52987	0	99	1296	0	18574	1251	0	0	7351	252	745	
307361	165048	0	4013	10556	0	11316	0	0	0	0	0	304590	0	38432		29425	27109	9547	15930	0	6579	13007	7371	2468	48574	22923	8174	3337	7275	266158	28	0	3578	0	24981	58027	0	0	15074	56423	0	
307679	279068	0	2745	29322	0	53027	0	0	462	24578	0	538403	0	33893		54182	118088	26007	35029	181	10926	24228	13929	5099	11237	29920	25130	20778	50252	503040	30	1470	11636	4382	50671	36394	3817	3000	28920	12111	1000	
307745	21642	4	4857	42710	0	78739	0	0	0	0	0	155233	0	17233		54278	54659	13591	37453	0	8920	28533	13088	3737	3510	15051	4967	1128	71390	138000	2488	0	1936	0	20417	4239	0	0	14322	4239	0	
307932	12356	0	1307	10040	0	16064	0	0	0	0	0	24082	0	2504		6099	0	930	4837	0	1713	3124	1073	189	1165	3723	739	0	14757	21578	0	0	0	0	4252	1375	0	0	3513	1375	0	
307950	5513	0	2849	17576	0	43471	0	0	0	0	0	51287	0	2587		18453	13683	4294	12690	0	3710	9002	3941	1800	2878	6020	2921	1819	40622	48700	0	0	1580	0	11700	1938	0	0	7104	1680	0	
308256	3683	0	13151	10326	0	30765	0	0	0	0	0	24924	0	5311		11282	4578	1986	7961	0	2249	5725	2939	369	1809	2427	1145	0	17614	19613	0	0	255	0	4229	1152	0	0	3626	609	0	
308340	7148	4	6209	12107	0	25346	0	0	469	1055	0	108125	0	8389		32419	33263	13824	17575	297	9650	9754	7855	5160	6957	16929	7505	3905	19133	99626	0	110	4412	586	20328	14968	358	0	10844	12631	0	
308443	30315	0	3454	16838	0	40532	0	0	329	6162	0	242649	0	4417		42135	136912	7397	35237	329	10203	25221	6256	455	11646	15553	5631	457	37078	238116	0	116	1012	5833	28284	5003	5833	0	23240	3959	0	
308836	5138	0	2324	15336	0	18644	0	0	0	0	0	54223	0	11947		16289	9782	4245	11710	0	3576	8134	4089	491	5287	13252	3753	722	16287	42276	33	0	1707	0	10598	12416	0	0	5124	12416	0	
309150	14350	0	6005	37082	0	56861	0	0	0	0	0	113674	0	13707		46685	35758	9440	28926	0	8329	20598	12889	4869	1278	7086	6055	2462	50856	99967	0	0	3068	0	13681	3200	0	0	6738	1626	0	
309570	64602	227	100	101537	0	110340	0	0	0	0	0	1019423	0	0		226031	163661	53451	145865	0	42306	103559	61361	18805	136853	231400	175916	20961	110013	617596	0	401827	19020	0	481994	83136	0	0	312471	55782	400987	
309655	3316	0	4335	52702	0	57037	0	0	497	16258	0	96486	0	8037		13457	13796	2842	11282	244	4117	7263	1863	214	22211	17643	15822	10240	52702	87273	0	1176	976	15761	56847	9069	14160	0	31617	8237	21194	
309851	3998	0	2310	4172	0	23783	0	0	0	0	0	36487	0	1534		17541	9749	3584	11059	0	3045	8014	4999	1483	465	2318	1023	1393	21473	34953	0	0	592	0	3729	1470	0	0	2356	427	0	
309972	16373	0	0	347	0	3047	0	0	0	0	0	106827	0	0		22615	22195	9034	18714	0	3555	15159	3741	160	7462	31830	5036	1315	3047	106827	0	0	3549	0	34845	10798	0	0	30190	9102	0	
310071	18508	0	0	206	0	8934	0	0	0	0	0	108915	0	0		43232	15927	15376	21356	0	7059	14297	14295	7581	5190	9542	12052	4464	8934	108915	0	0	4072	0	29276	1972	0	0	13109	1623	9749	
310437	2364	0	0	13370	0	16047	0	0	0	0	0	46026	0	0		16100	12034	2263	12270	0	4193	8077	2698	1132	4067	7338	3745	378	15974	45861	73	165	622	0	13331	2197	0	0	9510	1895	0	
310754	1146	0	162	2673	0	4588	0	0	0	3297	0	35826	0	809		18471	1999	985	15213	0	10628	4585	2385	873	6482	2988	4317	422	4426	35017	0	0	0	0	9189	5020	0	0	7748	1722	16069	
310875	19769	0	2754	61170	0	115862	0	0	5091	6006	0	136283	0	2104		47504	45821	11882	23832	91	5066	18766	11454	12218	1654	9926	5664	5945	113108	134088	0	91	3782	915	21851	1338	915	0	11326	254	0	
310950	2779	0	718	5301	0	19122	0	0	0	2432	0	29398	0	4393		8394	7356	2219	7462	0	2982	4480	771	161	3961	4476	2183	249	18356	22324	48	2681	253	2432	7943	2926	0	0	5511	2926	0	
310978	144099	0	0	19517	0	28273	0	0	0	100	0	886478	0	989		503982	60488	117232	340568	0	98099	242469	136085	27329	35605	87062	44918	10324	28273	885489	0	0	23178	100	151332	26577	0	0	102971	19696	0	
311050	437266	0	8520	45406	0	78459	0	0	0	0	0	716154	0	73712		117641	31149	55558	86516	0	39418	51254	23422	3547	44408	58428	24162	3100	68734	642385	1205	57	21634	0	63301	66797	0	0	45818	53602	0	
311144	1843	0	2207	13956	0	18843	0	0	0	0	0	16871	0	3453		4671	3963	939	2983	0	890	2093	1287	401	1063	3643	1488	200	16636	13418	0	0	376	0	5313	1081	0	0	3625	1081	0	
311256	9297	0	447	16926	0	20649	0	0	0	0	0	44656	0	497		11601	11588	3277	9218	0	2948	6270	2363	20	5843	3733	2593	0	20202	44159	0	0	531	0	10575	1594	0	0	8827	0	8849	
