"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
399517	2291608	0	19974	100463	0	200799	0	0	0	0	2675209	0	217889		170647	9517	73793	180825	2457320	0	0	20733	0	0	4305	145176	134009	16789	149481	527	29561	41924	1793	129632	73805	8452	0	30088	0	true	22255	53532	0	1618	1323492	732077	
399731	13092	0	6002	30398	0	43964	0	0	0	0	40777	0	3007		9946	805	3234	37962	37770	0	0	1613	0	0	2774	11052	8412	860	13826	470	568	2142	601	13153	3781	0	0	1038	1734	false							
399973	29971	0	727	14251	0	22484	0	0	0	0	89325	0	14443		27554	7180		21666	74882	91	0	1898	0	0	6802	17657	12034	7476	24459	2154	2972	2804	275	16415	8205	0	0	5126	0								
400057	23458	1	4006	42507	0	58905	0	0	7074	0	75609	53	2754		30735	8735		54898	72802	0	0	1810	7074	0	8316	21636	3670	7668	29942	1019	812	295	0	10555	2126	0	0	1831	0								
400141	81739	5	23928	179605	0	183351	0	0	36505	0	237467	0	9863		79143	25199		159418	216175	0	11429	857	36505	10315	11026	36397	57349	15712	47411	1253	5468	2721	604	41340	10046	0	0	6721	11378								
400365	22743	0	2629	149710	0	175538	0	0	0	0	139876	0	9623		9767	95821		172909	130253	0	0	944	0	0	3896	7860	5729	0	11756	1191	1667	969	0	7718	3827	0	0	2857	0								
400767	20229	0	9561	56753	0	69780	0	0	0	0	57372	0	5669		1019	34838		59869	51703	350	0	0	0	0	785	1276	245	0	2061	0	0	0	0	1287	0	0	0	0	0								
400945	7675	0	747	13030	0	28057	0	0	0	0	89284	0	11387		23960	26692		27310	77897	0	0	6816	0	0	3980	24152	15392	3790	28132	507	3735	2539	822	23354	7603	0	0	4242	0								
401072	14455	1	741	938	0	7793	0	0	0	0	63964	0	10165		11395	8796		7051	53551	0	248	1592	0	0	4758	15031	6597	1099	19789	825	8787	1779	1836	16091	13227	0	0	9612	0								
401559	7357	0	7298	20865	0	38986	0	0	0	0	28860	0	6430		3367	8478		31688	21975	0	455	0	0	0	1083	10050	1597	295	11031	0	0	0	0	9658	0	8766	0	0	248								
401755	16848	0	4077	30323	0	49667	0	0	0	0	74839	0	7703		16633	4055		45590	67136	0	0	680	0	0	10801	24593	6613	257	35394	3737	5661	1996	277	25631	11671	3338	0	9398	0								
401906	92876	0	0	159631	0	214979	0	0	17500	0	276983	0	0		68086	59278		214979	276983	0	0	11180	0	0	15074	35102	29862	12544	50176	20533	8286	2365	1063	24496	32247	0	17500	28819	0								
401951	1034	0	693	2626	0	6282	0	0	0	0	5873	0	1972		1116	700		5589	3901	0	0	0	0	0	975	751	396	183	1726	750	1084	0	0	1189	1834	0	0	1834	0								
402462	20100	0	17286	39783	0	58917	0	0	0	0	43501	0	5640		9366	8694		41621	37861	10	0	599	0	0	4026	9468	418	13	13493	260	522	0	0	4559	782	0	0	780	0								
402846	4954	0	11464	11132	0	30376	0	0	1476	0	45244	0	4991		12953	11710	4127	18912	40253	0	0	1368	1476	979	2840	14624	6041	825	17457	3000	1250	0	0	11377	4250	0	0	4250	0								
402873	16918	0	0	1623	0	5768	0	0	0	0	33405	0	0		10064	454		5768	33405	0	0	2598	0	0	5799	2778	5848	298	6324	554	0	756	0	4659	1310	0	0	0	0								
403067	3200	0	0	30772	0	43326	0	0	1929	0	77321	0	5109		3548	41373		43326	64564	0	7648	0	0	0	8714	9714	2233	3344	18428	6052	255	1932	504	20457	8743	4504	1929	6307	7648								
403106	220812	1	13970	59234	0	96144	0	0	293269	0	1430736	0	127632		303707	674731	37084	81192	1303104	981	0	11588	270372	251480	236565	122878	54679	8255	358662	34725	55575	21364	1152	118670	112816	6720	0	90300	2480	true	-51029	-67611	169860	420006	202534	18278	
403151	123274	63	79110	285965	0	533176	0	0	96291	0	907209	38	138187		202426	220975	45210	396228	724188	57775	44796	6978	90084	56834	80061	210508	162353	5639	290569	14080	61704	28351	264	256135	104399	57299	4552	75784	41222	true	52108	233153	2535	2231	114573	8701	
403179	155838	0	14979	161881	0	300520	0	0	37241	0	678092	0	65768		80472	243190	30385	285541	611922	0	402	11092	37241	37241	95977	53896	31683	12365	110701	29351	37453	17705	634	113449	85143	0	0	66448	0	true	61916	130981	228257	14933	143344	12494	
403254	222	0	0	17366	0	18530	0	0	0	0	1125	0	0		285	105		18530	1125	0	0	0	0	0	27	26	149	83	53	0	0	261	252	0	513	0	0	0	0								
403656	8248	0	12209	10152	0	24159	0	0	0	0	32791	0	18316		2120	5661	604	11950	14475	0	0	142	0	0	989	5233	644	195	6079	7001	3810	1010	0	4941	11821	0	0	10811	0	false							
403870	44589	13	14452	35727	0	92800	0	0	32542	0	466798	0	55099		167447	98116		78335	391481	0	20218	18680	32542	19028	54134	139016	88360	2457	188725	4840	27546	7027	713	116520	40126	0	0	31828	20218								
403946	63356	0	62	79205	0	171021	0	0	58027	0	636088	0	3306		92743	441820		170959	632782	0	0	1505	58027	58027	68470	35384	11841	774	103854	4680	8234	1531	0	23724	14445	48805	0	12914	0								
404653	2723	0	273	10265	0	12567	0	0	0	0	43190	0	493		5743	14550		12294	42697	0	0	1246	0	0	1745	6624	5539	1423	8369	266	7971	2035	315	9588	10587	0	0	8237	0								
404943	7866	0	195	12822	0	23812	0	0	992	0	28464	0	1338		6022	5836		23617	24162	0	2964	630	992	992	2131	3765	4726	834	5896	660	1312	1332	0	5436	3304	982	0	1972	0								
406022	33336	0	232	81634	0	100381	0	0	0	0	135254	0	2636		24671	50775		100008	132590	141	28	2131	0	0	3254	10015	13414	10297	13269	294	5184	3249	5436	12309	14163	480	0	5478	0								
406059	19011	2	209	108923	0	120434	0	0	0	0	131268	0	499		12206	51360		120223	130769	0	0	1492	0	0	6163	16951	3536	681	22680	9923	17769	4086	1788	15125	33566	0	0	27692	0								
406666	13189	28	8239	38882	0	66270	0	0	0	0	48572	0	3650		9540	8086		58003	44922	0	0	966	0	0	6183	12385	3175	272	18568	2982	1458	843	0	12476	5283	0	0	4440	0								
406778	9204	0	0	5201	0	7679	0	0	3475	0	39865	0	4408		13895	365		7679	35457	0	0	190	3475	3475	4314	12884	6101	238	17198	2601	3857	300	0	9642	6758	247	0	6458	0								
406974	20541	19	219	13763	0	22348	0	0	0	0	158848	0	0		2002	134833		22110	158848	0	0	0	0	0	864	740	377	270	1564	0	921	0	301	250	1222	0	0	921	0								
407168	7288	0	3328	37236	0	55395	0	0	0	0	69773	0	11706		8806	18510		52067	58067	0	0	1845	0	0	6850	16565	4092	0	23415	2564	11169	2736	0	18701	16469	0	0	13732	0								
407506	528407	1	46179	191252	0	215834	0	0	32150	0	878292	0	40579		111611	153483		165973	806455	3681	31258	9927	32150	32150	53158	71818	50773	4545	124976	3300	5185	7373	251	68682	16109	107347	0	8485	16970								
407645	250382	7	837	14139	0	24081	0	0	0	0	365040	0	35074		45805	0		23237	329966	0	0	9098	0	0	15353	23786	36382	5063	38983	6000	19538	8213	323	34779	34074	1826	0	25538	0								
407850	1266	0	805	4138	0	6994	0	0	0	0	7570	0	786		1873	0		6189	6784	0	0	0	0	0	348	1945	1635	656	2293	1420	300	0	0	2711	1720	0	0	1720	1345								
408307	43682	0	5743	49992	0	146213	0	0	20661	0	229710	0	2319		69589	54044	24052	140470	227391	0	0	7921	20661	11894	19205	38301	36832	6636	57506	4110	14763	11718	419	31385	31010	0	0	18873	0	true							
408642	6435	0	1718	263073	0	370448	0	0	175508	0	200682	0	14946		135767	15958		115285	165308	253445	20428	106	175508	106164	31326	61021	85441	0	84845	251	250	0	0	42021	501	9002	0	501	18072								
408875	10369	0	0	87579	0	93045	0	0	69115	0	406589	0	47780		119803	98711		93045	356279	0	2530	10012	69115	69115	49683	102881	56750	4717	152563	5777	25771	49859	2070	94228	83477	731	0	31547	2530								
409265	3705	0	1175	16595	0	16595	0	0	0	0	22758	0	4874		4037	0		15420	17884	0	0	299	0	0	3952	8889	900	0	12841	2791	2522	0	0	9704	5313	0	0	5313	0								
410159	2378	0	1420	3244	0	6244	0	0	0	0	13128	0	8083		2306	2085		4824	5045	0	0	110	0	0	1272	765	725	0	1665	1909	3191	804	0	456	5904	0	0	5100	0								
410560	125262	0	8325	16573	0	24032	0	0	0	0	187466	0	12912		13202	12786		15707	174554	0	0	1554	0	0	12916	19160	0	0	32076	8234	9108	0	0	18874	17342	0	0	17342	0								
410748	28759	2	32663	45957	0	92016	0	0	0	0	174386	0	24590		46689	24322	16879	59351	149796	0	0	3351	0	0	10602	31219	24872	14722	41821	4895	17092	15003	2900	34726	39890	0	0	21987	0	true							
410917	151719	0	28344	23180	0	76318	0	0	0	0	270790	0	3263		43524	14919		47974	267527	0	0	4438	0	0	13560	33474	31026	0	45261	6018	15097	4977	0	34537	26092	0	0	21115	0								
410944	3489	0	10046	10756	0	27449	0	0	3000	0	19560	0	3298		6978	0		17403	16262	0	0	1245	0	0	5842	2006	1924	216	6803	2049	3523	512	0	3011	6084	0	3000	5572	0								
411062	27647	0	9732	59527	0	91143	0	0	0	0	76148	0	22327		3055	24875		81411	53821	0	0	199	0	0	2490	8756	97	0	11047	3187	9095	0	0	8288	12282	0	0	12282	0								
411174	7518	0	0	0	0	0	0	0	0	0	23496	0	0		10179	0		0	23496	0	0	964	0	0	2322	5448	3242	3283	7770	0	359	809	515	4116	1683	0	0	359	0								
411231	8146	0	3588	18389	0	26816	0	0	0	0	30506	0	4538		10823	4449		23228	25968	0	0	805	0	0	2481	8987	1899	1917	11468	424	1400	805	0	4461	2627	0	0	424	0								
411240	8977	0	748	10737	0	14731	0	0	0	0	45256	0	6505		20085	5116		13983	38751	0	0	725	0	0	2552	4843	9681	12093	7384	490	375	876	253	9084	1994	0	0	865	0								
411473	69375	0	0	222773	0	222773	0	0	7017	0	438160	0	599		99206	142621	42425	222773	434572	0	2989	16260	699	699	19318	74540	83520	14084	93858	7290	12667	12615	2130	92256	34701	1006	6318	19956	0	true							
411512	175317	0	3759	26153	0	62368	0	0	30068	0	588743	0	69205		61832	151892	13930	58609	514729	0	4809	7177	9540	9540	39529	73368	36189	154	112897	31763	58628	7619	14285	87408	112295	30703	20528	90391	4809	true							
411549	8255	0	1553	5210	0	22262	0	0	0	0	15585	0	815		5126	0		20709	14770	0	0	644	0	0	971	3907	1607	470	4878	375	0	0	0	1828	375	0	0	375	0								
411576	7683	0	312	10035	0	10544	0	0	0	0	48494	0	2707		13601	18089	3770	10232	45787	0	0	618	0	0	1919	5702	7824	1695	7621	510	3895	680	498	3538	5583	0	0	4405	0	true							
411624	31901	0	1956	31819	0	42243	0	0	0	0	125816	0	1150		37532	18733	14081	40287	124666	0	0	5377	0	0	8627	20503	26733	8964	29130	1301	3946	4594	514	27295	10355	0	0	5247	0	true							
411651	30253	16	23404	19355	0	65718	0	0	0	0	46244	0	8054		8930	0		42298	38190	0	0	104	0	0	4146	5952	5544	35	10098	314	0	0	0	6747	314	5177	0	314	0								
412153	18700	0	15037	57647	0	90788	0	0	28802	0	115160	0	9962		42725	21264		74279	98833	1472	6365	0	28802	12069	11578	20640	29537	8145	32218	795	2081	2418	0	27177	5294	31473	0	2876	6140								
412452	6677	0	2951	15692	0	20140	0	0	0	0	14537	0	870		2934	224		17189	13667	0	0	0	0	0	1526	4317	687	0	5576	0	1106	0	0	3596	1106	0	0	1106	0								
412555	23268	0	16453	44353	0	64246	0	0	0	0	91803	0	24510		19349	28379		47793	67044	0	249	1579	0	0	5974	17021	8942	547	22995	4283	2526	557	306	13136	7672	0	0	6809	0								
412667	20757	0	378	51717	0	75630	0	0	0	0	64848	0	49		8023	8935		75252	64799	0	0	217	0	0	4693	16931	3283	30	21624	4677	4530	1015	0	16913	10222	0	0	9206	0								
412751	420995	0	19587	328277	0	438358	0	0	0	0	5179059	0	495031		101329	4594710	55659	418763	4684028	8	0	4633	0	0	28660	74220	23160	18549	98853	0	10661	3148	4956	43260	18765	0	0	10661	0	true	134525	95309	2546423	1554138	420995	0	
412845	121363	42	3637	17238	0	26196	0	0	0	0	279840	63	43264		43569	83101		22240	232401	277	4112	1334	0	0	9158	17858	31230	5455	24381	671	2291	5674	3041	20132	11677	0	0	2291	0								
412872	11879	0	1329	20374	0	20374	0	0	4900	0	40344	40	1584		18050	0	10272	19045	38720	0	0	3291	4900	0	2310	3828	8043	12619	5900	0	1400	0	265	8750	1665	0	0	1400	0	true							
413141	3575	0	0	30636	0	53906	0	0	523714	0	1422493	0	14088		767770	187514	57616	53906	1362032	0	46373	33590	523714	56867	70384	257971	277316	496569	328102	17192	53131	22364	36477	334471	129164	253	0	70322	46372	false							
413208	44501506	267	2126	18832046	5028932	30488534	175371	1646913	22455414	2300010	99639247	0	516045		8744100	16779268	0	24965644	95060297	316194	115982	0	16032802	8621898	880553	975276	2614614	4928442	1855828	17564438	10482385	143057	769708	654785	28959588	0	6360437	28046823	0	true	182085	6199795	2394046	13305374	32864800	10959067	
413347	6744	0	11724	6952	0	24951	0	0	0	0	18918	0	1618		5786	0		13227	17300	0	0	182	0	0	1515	5502	3808	767	7017	293	289	0	0	5806	582	0	0	582	0								
413543	15245	0	2502	25433	0	35359	0	0	0	0	72152	0	2116		16252	33595		32857	70036	0	0	933	0	0	9849	4428	5316	2358	8557	0	0	308	1053	5700	1360	0	0	0	0								
413646	33334	0	25014	57173	0	126678	0	0	16400	0	218745	0	31927		61511	45751		101634	175495	30	11323	2875	16400	15000	41303	54208	16718	1661	95511	14837	8685	2248	0	52379	25770	0	0	23522	11372	true							
413673	17242	0	9811	37656	0	59185	0	0	0	0	58691	0	4807		11947	17936		49374	52649	0	1235	646	0	0	3332	8132	7183	810	11452	1133	1644	279	1000	7510	4056	8947	0	2777	992								
413758	9000	0	2968	19805	0	27565	0	0	13997	0	81954	4000	2063		14880	13251		24597	62614	0	13277	867	7070	1576	7812	15813	18801	4993	7255	1613	5919	4451	300	32539	12283	10865	5877	7532	4608								
414102	73668	1	3465	71958	0	100207	0	0	0	0	196969	0	21019		36026	52877		96741	175950	0	0	3629	0	0	5094	33245	11175	4112	38339	0	14979	1356	463	17600	16798	0	0	14979	0								
414652	7887	0	627	23658	0	27163	0	0	0	0	67165	0	8929		10385	39523		26536	58236	0	0	2994	0	0	8253	8848	653	0	11273	2001	0	0	0	7369	2001	0	0	1431	0								
414764	22670	0	22529	84281	0	134162	0	0	0	0	275861	0	26024		39640	116721		111633	248481	0	1356	4119	0	0	20160	47822	23843	5481	65470	11274	19038	7438	1414	57665	39165	2171	0	28309	2768								
414858	22793	0	15226	39986	0	86335	0	0	0	0	62304	0	3409		10738	12870		71109	58895	0	0	660	0	0	4446	13386	4264	1184	17832	673	788	0	1900	12542	3361	0	0	1461	1524								
415770	13095	0	0	4522	0	11078	0	0	0	0	62649	0	687		22795	6436		11078	61962	0	0	2432	0	0	5211	14623	10402	8049	19834	606	1774	1367	1086	15490	4833	0	0	2380	0								
415855	1637	6	3598	5128	0	10279	0	0	696	0	6616	0	1849		1423	1577	750	6075	4664	600	103	242	696	0	764	1213	1392	32	1977	0	0	0	0	1977	0	0	0	0	0								
416245	608877	1	49487	692356	0	692356	0	0	72031	0	5688717	0	590208		635626	3721563	166501	641690	5095352	1178	3157	56498	66518	66272	188291	498933	308851	70830	687189	50567	167330	64741	8734	431279	291372	318651	514	217897	0	true	61062	43559	1728010	1529555	574467	32740	
416272	12729	0	1342	6887	0	16478	0	0	0	0	41345	0	189		15094	488		15136	41156	0	0	3356	0	0	3431	15409	8265	4	18840	385	262	372	0	12015	1019	0	0	647	0								
416339	8139	0	7952	10189	0	25184	0	0	0	0	49049	0	12386		12222	14557	212	17232	36178	0	485	212	0	0	2984	9874	9266	40	12858	3223	434	532	0	9942	4189	4578	0	3657	996	true							
416357	5753	319	2712	10372	0	18633	0	0	4938	0	23044	357	6452		4528	1553		15602	16235	0	0	0	4938	249	4366	3537	5171	141	7903	1477	1046	0	0	8687	2523	0	0	2523	0								
416656	18037	0	43251	17813	0	98151	0	0	32074	0	139169	0	16002		28295	1906		54900	122924	0	243	2556	0	0	14845	45193	14414	1920	60038	519	8701	29633	4000	48077	42853	28192	4767	4220	0								
416674	18098	0	5520	76649	0	117473	0	0	12646	0	210977	0	31340		46565	75035		111953	177156	0	2481	4883	12646	8670	13590	48738	32522	723	9694	5314	11516	5439	0	49008	22269	10530	0	16830	0								
416973	0	0	1223	6436	0	32314	0	0	5115	0	19649	0	0		11564	0		31091	19649	0	0	1094	5115	1143	2002	6629	6320	2846	8631	295	605	952	0	6233	1852	0	0	900	0								
417626	34272	0	39757	75449	0	195723	0	0	0	0	303489	0	11241		73774	0		155966	292248	0	0	21089	0	0	67157	64249	49715	10312	131406	12154	48258	15019	2353	117659	77784	0	0	60412	0								
417710	6772	0	3092	8562	0	11227	0	0	2100	0	27095	0	3308		8048	128		8135	21799	0	1988	530	2100	1100	3341	7384	4313	2968	10725	267	1391	531	0	9958	2189	0	0	1658	1739								
418100	38925	12	0	71396	0	125761	0	0	0	0	229409	0	3850		38459	91867		125749	225559	0	0	4774	0	0	4017	44819	21852	1475	48836	1862	18859	5734	0	33703	26456	0	0	20721	0								
418249	56512	404	34893	245126	0	431706	0	0	14269	0	358972	0	22375		86093	151548		380210	336597	16199	0	5242	14269	11437	17750	41536	56474	7609	59057	9301	6431	11554	257	37276	27543	0	0	15732	0								
418436	3637	0	1951	3938	0	9352	0	0	0	0	7741	0	1694		2624	0		7401	6047	0	0	0	0	0	728	1854	542	0	2582	980	0	0	0	499	980	0	0	980	0								
418856	5450	0	14308	9451	0	25968	0	0	0	0	14176	0	17		3649	3051		11660	14159	0	0	849	0	0	718	2692	1578	0	687	687	0	0	0	1339	687	0	0	687	0								
419255	25500	0	6899	48979	0	73873	0	0	0	0	64074	0	2203		18427	5999		66974	61871	0	0	2337	0	0	5993	16844	5347	0	22837	256	4136	0	0	9757	4392	0	0	4392	0								
419406	1803431	0	196704	431363	0	474287	0	0	181794	0	3063312	0	94486		402978	667546	115641	277583	2968826	0	0	28059	181794	146763	170764	170082	127791	49674	340846	8299	20709	37746	7269	115333	74023	212272	0	29008	0	true	52440	62061	274586	340374	1699942	103486	
419460	20834	0	3817	46858	0	69527	0	0	0	0	85810	0	16385		12041	28537		65710	69425	0	0	3021	0	0	3764	10311	5308	1663	13202	587	9559	4901	346	9005	15393	0	0	10146	0								
419675	75740	2	18105	99825	0	208206	0	0	65889	0	444617	0	35182		177454	82023		190099	409435	0	0	11520	65889	39481	86412	82490	62668	13678	166686	9443	18420	11341	2402	67794	41606	4447	0	27599	0								
419947	9417	0	2125	5946	0	14738	0	0	0	0	20236	0	3481		6522	1409		12613	16755	0	0	424	0	0	1328	2829	2292	2704	4157	256	0	0	0	2632	256	0	0	256	0								
420578	19228	0	9306	16535	0	43569	0	0	8137	0	99403	0	6100		23574	14956		34263	93303	0	0	7368	562	371	23260	26150	5277	1225	49410	3318	3351	2638	0	32337	9307	8137	574	6669	0								
420644	34238	0	34887	48865	0	71485	0	0	0	0	110345	0	0		31670	25307		36598	110345	0	0	462	0	0	19044	15884	8019	1150	31100	3315	1395	1991	0	12429	6701	0	0	4393	0								
420653	8717	0	1870	23784	0	32513	0	0	0	0	90175	1258	8928		10902	16650	4693	30643	77650	0	2339	2179	0	0	9254	15563	20073	3187	24817	5959	8619	1754	399	37176	16730	0	0	14578	17744	true							
420877	17136	0	5588	7125	0	39456	0	0	0	0	52058	0	1976		14904	1690		33868	50082	0	0	3708	0	0	5579	14124	6305	1558	18202	251	2866	2547	0	12664	5664	0	0	3117	0								
421445	27537	0	11509	30557	0	57379	0	0	0	0	75182	0	4275		19512	6452	5321	45870	70907	0	0	1252	0	0	5753	13579	11636	1164	19332	3442	2861	2758	0	12620	9061	0	0	6303	0	true							
421539	25179	0	1272	33824	0	86057	0	0	0	0	49656	0	3732		10906	5107		84785	45924	0	0	634	0	0	4601	9409	3832	0	13183	0	1527	0	0	6938	1527	0	0	1527	0								
422059	3289	0	1061	10320	0	10320	0	0	0	0	35834	0	9769		5345	12709	3453	9259	26065	0	0	1469	0	0	2523	6941	4837	633	9464	1500	1767	1635	0	9589	4902	0	0	3267	0	true							
422116	11540	6	1317	19892	0	25809	0	0	0	0	37344	0	219		9749	1299		24486	37125	0	0	1636	0	0	5425	8266	4149	1348	13131	1002	2365	1950	0	9439	5317	0	0	3367	0								
422433	108826	0	5639	10459	0	11525	0	0	63574	0	1598116	0	550727		191896	841580	58643	5886	1040832	0	6557	25666	63574	60191	33598	106115	131284	124085	139713	119900	54943	26618	51167	203185	252629	70973	0	174843	0	true	1765	1207	85877	375939	68718	40108	
422657	12177	0	10360	22990	0	51106	0	0	0	0	39489	0	6316		5765	3654		40746	33173	0	0	1233	0	0	1497	4770	3867	212	6267	4587	2682	6040	0	4583	13309	0	0	7269	0								
423159	20445	0	17012	50249	0	83342	0	0	0	0	138335	0	4919		20646	60417		66330	133416	0	0	1933	0	0	8194	23203	9010	1422	31397	4781	7746	3116	0	21184	15643	0	0	12527	0								
423449	317792	0	58386	38543	0	88437	0	0	30	0	396594	0	57060		31698	0		30051	339534	0	0	3890	30	0	16134	12948	16340	1525	29082	14012	13160	4401	282	15249	31855	0	0	27172	0								
423636	5865	0	3731	9505	0	21235	0	0	0	0	35416	0	1374		8041	2979		17504	34042	0	0	2606	0	0	4849	8757	6242	2139	12311	0	912	3023	650	13946	4585	0	0	912	0								
423739	301145	0	7330	51416	0	73008	0	0	10040	0	762568	0	64222		79599	230889		65669	698346	9	0	13464	10040	10040	33604	97584	31123	6582	131188	7636	39159	11534	3313	89293	61642	16085	0	46750	0								
423841	7031	0	1181	6334	0	10338	0	0	1500	0	18553	0	648		7859	1369		9157	17905	0	0	0	1500	1500	1647	2964	3990	51	4611	0	1500	0	0	794	1500	0	0	1500	0								
424156	11309	0	3478	18339	0	33120	0	0	5061	0	70242	0	8374		18353	9550		29642	56807	0	5061	1870	5061	5061	9815	21093	969	0	27715	2402	15103	0	0	13524	17505	0	0	17505	0								
424240	24053	0	2847	23570	0	73770	0	0	0	0	102682	0	2430		24643	33162		70923	100252	0	0	8442	0	0	4274	14160	17045	5927	12329	1004	1661	1144	252	16763	4061	0	0	2665	0								
424352	13775	0	24798	41794	0	94860	0	0	0	0	65847	0	27913		8198	6279		70062	37934	0	0	347	0	0	3962	10259	2252	265	14221	24987	3468	600	0	8540	29055	0	0	28455	0								
424437	6446	0	918	3734	0	4878	0	0	0	0	14368	4	2193		3550	1640	360	3960	12171	0	0	136	0	0	874	2262	1044	843	3136	1260	0	0	0	1473	1260	0	0	1260	0	true							
424633	7574	0	6770	16531	0	33359	0	0	0	0	56543	0	2498		16845	5937		26589	54045	0	0	2685	0	0	4794	17421	12585	919	22215	725	1865	4118	605	18874	7313	0	0	2590	0								
425050	5481	0	4192	4378	0	12556	0	0	0	0	12998	0	3130		4615	0		8364	9868	0	0	0	0	0	1702	3672	1032	86	5374	300	726	0	0	1877	1026	0	0	1026	0								
425108	75103	0	0	56139	0	111988	0	0	19069	0	220336	0	0		47923	18872		111988	220336	0	0	7061	0	0	11900	32970	38545	1865	44870	12431	11898	16753	0	37356	41082	0	14000	24329	0								
425818	38121	0	17644	53614	0	95738	0	0	249	0	145610	0	8369		46987	8500		78094	136992	0	249	9867	249	0	16529	38206	25157	624	54735	3326	7829	6706	612	33529	18473	0	0	11155	0								
425845	15514	0	7393	59342	0	59342	0	0	20456	0	93266	5000	2340		44880	15037		51949	85926	0	0	395	17747	12416	5539	32476	20862	2212	38015	251	820	302	253	16209	1626	2709	0	1071	9905								
425911	203706	4	7616	85964	0	118588	0	0	0	0	828592	0	21408		91979	488107		110968	807184	0	0	9515	0	0	13440	52781	39653	22863	66221	0	3183	2228	2631	36758	8042	45000	0	3183	0								
426057	3787	0	0	33076	0	34550	0	0	508	0	41589	0	0		2098	22361		34550	41589	0	0	0	508	0	1826	3356	2131	60	5182	0	7114	954	0	5275	8068	0	0	7114	0								
426141	6449	0	460	6210	0	9232	0	0	0	0	14284	0	881		4923	1046		8772	13403	0	0	366	0	0	1595	3308	1037	349	4903	0	500	0	0	1366	500	0	0	500	0								
426534	1267329	7	75638	214826	0	383845	0	0	0	0	2017301	0	71683		212530	441165	66702	308002	1944231	198	1387	12768	0	0	63374	135086	74648	15288	195703	4184	10103	5846	279	75865	20412	19850	0	14287	0	true	33960	149286	334049	65409	344836	27598	
426758	13504	0	18623	18485	0	47326	0	0	0	0	40757	0	6902		7723	5843		28703	33855	0	0	1594	0	0	3525	7290	4250	1764	10746	601	2972	300	708	9106	4581	0	0	3573	0								
426945	22969	0	3203	19629	0	39342	0	0	0	0	73431	0	4245		11619	16157		35632	69186	507	0	537	0	0	5718	11665	3764	1164	17247	5026	4734	1043	1192	10692	11995	0	0	9760	0								
427241	33222	0	55818	36570	0	148706	0	0	0	0	186137	0	25394		38773	56030		92888	160743	0	0	5362	0	0	30829	13301	15442	5039	43826	10479	18120	3364	311	25838	32274	0	0	28599	0								
427353	25299	0	32885	151957	0	273804	0	0	21654	0	279654	0	26056		25014	127021		239537	243301	1382	10297	3688	21654	14073	15259	50052	16204	2160	65311	12719	20641	5061	5238	58661	43659	19148	0	33360	0								
427858	17684	0	4032	73468	0	77183	0	0	0	0	29899	0	1140		842	11122		73151	28759	0	0	0	0	0	172	858	62	0	1030	0	0	0	0	250	0	0	0	0	0								
427960	9959	0	2691	24494	0	45577	0	0	0	0	48282	0	3703		5731	26204		42886	44579	0	0	862	0	0	1881	5757	1528	1193	7638	271	1234	254	0	4630	1759	0	0	1505	0								
428060	280215	0	490	46527	0	63278	0	0	76500	0	722622	0	48978		113563	202209		61663	596203	1125	77441	5840	76500	64500	39699	84915	34810	3880	124614	15910	38302	20107	2575	49741	76894	21494	0	54212	350								
428462	52037	0	14093	89929	0	112751	0	0	0	0	100603	0	9110		16569	21322		98658	91493	0	0	3314	0	0	5466	8788	8520	0	12505	0	1812	2658	0	6205	4470	8400	0	1811	249								
428547	118428	4	14374	257433	0	312114	0	0	101181	0	758944	0	77131		102981	351922	40608	294861	681813	2875	0	14012	100877	100158	22808	107538	94068	3010	130346	11535	26744	22634	257	124443	61170	15806	0	38279	0	true	35168	48652	109775	242147	76150	42278	
428855	13290	0	11804	23421	0	43195	0	0	452	0	76234	0	2016		25460	17926		31391	74218	0	0	0	452	0	4570	21604	8902	4535	26174	276	3348	335	1448	14151	5407	0	0	3624	0								
429021	70683	0	26176	105381	0	152620	0	0	0	0	252111	0	11476		65830	31121		126444	240635	0	0	2117	0	0	11320	37569	67662	5956	48889	600	13738	13462	0	56677	27800	70	0	14338	0								
429487	56560	0	79	195653	0	267772	0	0	0	0	347354	0	38685		79283	48323		267693	302449	0	6220	9587	0	0	10527	35747	122273	495	46274	6024	14997	52408	0	89759	73428	651	0	21020	6220								
430036	27146	0	11171	70363	0	117484	0	0	10030	0	172769	0	17400		32326	46471	16886	106177	154450	136	919	9237	7000	5767	11914	28618	30274	4537	40532	4091	12129	6909	679	43018	23808	5292	3030	16219	0	false							
430054	47086	0	0	28626	0	41657	0	0	0	0	108986	0	1962		15298	12691		41657	106719	0	305	1195	0	0	7409	18293	8577	465	25702	3524	9529	1415	0	19445	14467	6926	0	13053	0								
