"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
255574																																							57445	7275	5217	0	103166	0	35301	2821	25206	780021	583568	7660	643841	0	4828	5786	52613	0	136180	0	780021	0	0	135328	242	0	0	45409	79921	503647			0	496981	492153	852	0	0	0	0	136180	
255659																																							151194	54970	5585	0	750819	0	65552	1189	23605	3203351	2671981	9449	2883056	0	33700	35527	55185	0	320295	5000	3203351	0	0	224207	0	0	82229	14519	218887	2453094			0	2134091	2100391	8859	0	0	0	146441	320295	
255873																																							5880	2612	0	2340	1119	0	5176	0	4980	140502	114300	615	129142	0	1502	0	12897	0	11360	1	140502	0	0	-1091	0	0	13087	1721	9011	105289			-640	118176	116674	3	0	0	1330	0	11360	
256049																																							2788	535	0	0	0	0	37	0	65	7733	6997	41	7038	0	56	0	0	0	695	100	7733	0	0	-259	0	0	854	0	2912	4085			0	4364	4308	0	0	0	0	0	695	
256058																																							3839	12698	0	0	132361	0	6029	79	6688	377504	316993	2202	336370	0	3330	0	17175	0	41134	1500	377504	0	0	29022	0	0	7795	0	49234	267759			0	214895	211565	2817	4245	0	0	0	41134	
256076																																							7521	811	0	0	14102	0	2872	773	3326	99831	88104	367	88471	0	630	0	0	0	11359	0	99830	0	0	11308	0	0	0	0	9621	78483			0	71056	70426	51	0	0	0	0	11359	
256179																																							1906	4079	0	3297	4518	0	511	0	2944	70826	59264	979	60243	0	894	0	0	0	10583	672	70826	0	0	9216	0	0	689	0	16927	42337			0	45513	44619	6	8952	0	0	0	10583	
256553																																							13946	33820	1538	1018	260138	0	44560	882	92266	2271843	1911225	20485	2022710	0	26633	5285	91000	0	249133	10765	2271843	0	0	179624	0	0	57067	788	248886	1662339			0	1844235	1817602	1677	0	0	0	0	249133	
257233																																							6157	2301	0	0	167728	0	6665	3374	13455	383636	317869	3621	321490	0	2045	0	0	0	62146	1219	383636	0	0	56738	0	0	1259	0	53106	264763			0	185426	183381	2930	575	0	0	0	62146	
257345																																							7646	7737	0	0	40515	0	3799	0	1382	198325	173378	638	174016	0	1954	0	0	0	24309	327	198325	0	0	21778	0	0	1604	0	35655	137723			0	136197	134243	600	3003	0	0	0	24309	
257466																																							2968	1773	0	0	52131	0	904	176	939	112355	100081	814	100895	0	421	0	0	0	11460	1500	112355	0	0	8344	0	0	1500	0	40827	59254			0	51885	51464	116	2000	0	0	0	11460	
257578																																							7391	25443	6344	0	0	0	8351	540	25923	351220	290281	11535	306816	0	2452	0	5000	0	44404	130	351220	0	0	42117	2296	0	2157	18521	37385	252896			0	258863	256411	0	0	0	0	0	44404	
257653																																							5312	3338	0	0	19727	0	24	0	340	53885	47022	86	47108	0	476	0	0	0	6777	200	53885	0	0	6183	0	0	300	0	14419	32603			0	17848	17372	94	7772	0	0	0	6777	
257756																																							1128	4821	1204	0	24064	0	4113	0	5243	159264	127901	530	142049	0	1586	0	5554	0	17214	400	159263	0	0	10679	0	0	6433	0	33950	93951			0	116247	114661	-298	4030	0	0	8064	17214	
258146																																							3719	497	0	0	5055	0	120	0	896	35016	30033	80	30113	0	268	167	0	0	4903	270	35016	0	0	4346	0	0	270	0	7901	22132			0	24830	24562	17	0	0	0	0	4903	
258306																																							10147	8485	548	4094	23939	0	5707	917	20829	421297	349806	10351	377376	0	3358	0	17219	0	43921	0	421297	0	0	42359	0	0	3888	0	62431	287375			0	349963	346605	-2326	26	0	0	0	43921	
258379																																							2962	2726	0	0	8610	0	747	47	6592	101620	89486	3084	92570	0	1363	0	0	0	9050	0	101620	0	0	10145	0	0	0	0	5563	83923			0	79505	78142	-1095	1794	0	0	0	9050	
258445																																							39770	4615	4988	2307	90988	0	12337	2500	2801	602101	509423	2079	533076	0	4690	1184	0	0	69025	419	602101	0	0	39653	0	0	28236	1916	95015	414408			0	443385	438695	717	0	0	0	21574	69025	
258539																																							15094	5355	0	0	26725	0	64	0	670	85658	74191	138	74329	0	444	0	0	0	11329	338	85658	0	0	8650	0	0	1913	0	12839	61352			0	38194	37750	428	0	0	0	0	11329	
258771																																							32378	19046	158645	42250	937582	5913	69824	7997	212474	6190985	4524767	117344	5530031	0	33975	19900	887920	0	660954	10	6190985	0	0	287879	27285	0	365158	893513	1109201	3415566			0	3798153	3764178	7907	0	0	0	0	660954	
258874																																							13043	243	0	11259	382	0	405	0	545	73923	62606	516	63122	0	176	0	0	0	10801	0	73923	0	0	10868	0	0	0	0	2280	60326			0	46952	46776	-67	1270	0	0	0	10801	
259059																																							3661	410	0	0	62936	0	1160	0	1169	122257	105389	194	110525	0	597	0	4942	0	11732	500	122257	0	0	1931	0	0	8700	0	18630	86759			0	49790	49193	601	3728	0	0	0	11732	
259330																																							18475	7617	0	28315	181251	5	15481	5391	26349	600025	493978	7312	521627	-13	3668	0	20000	0	78411	25	600025	0	0	67597	20	0	9619	0	81862	412116			0	320789	317121	1170	0	0	0	337	78398	
259442																																							6751	5323	0	3300	34528	0	3674	24	10675	330387	270157	1561	298642	0	3380	0	26924	0	31745	360	330387	0	0	17567	0	0	13600	1462	42366	227791			0	267573	264193	218	457	0	0	0	31745	
259956																																							0	4286	6	0	54667	1646	2406	1285	1708	124394	104035	111	109492	0	584	0	3538	0	14902	500	124394	0	0	6160	0	0	7430	0	7984	96051			0	58974	58390	812	0	0	0	1808	14902	
260055																																							71065	46593	0	517151	131771	212	68858	7791	94316	2964900	2596915	23616	2677095	507	29217	17612	193	0	287298	4410	2964900	8068	8068	185628	0	0	97485	13847	864934	1731982			0	2016833	1987616	-225	0	0	0	48303	287805	
260831																																							3789	1366	0	0	3928	0	1262	163	314	49679	45040	173	45213	0	580	0	0	0	4466	200	49679	0	0	-2048	0	0	6267	0	15546	29494			0	39437	38857	47	0	0	0	0	4466	
260868																																							137507	16133	7220	6765	1933	0	28649	429	13058	940539	767931	1372	845917	0	3930	4475	76614	0	94622	240	940539	0	0	20576	0	0	73817	0	145076	622855			0	728300	724370	-11	0	0	0	0	94622	
261146																																							818	3015	6241	0	19243	0	2320	224	4613	198565	162162	2334	176703	0	1321	0	12207	0	21862	100	198565	0	0	10308	0	0	11266	33629	35361	126801			0	119194	117873	188	10589	0	0	0	21862	
261258																																							392	4069	0	34122	0	0	1004	543	1782	139113	101318	266	101584	0	1147	0	0	0	37529	1200	139113	0	0	32029	0	0	4300	0	31707	69611			0	86848	85701	0	11500	0	0	0	37529	
261360																																							26490	13014	0	4383	89916	0	15934	831	12154	444738	388424	6367	394791	0	3250	0	0	0	49947	1000	444738	0	0	40377	0	0	8025	0	37229	351195			0	285266	282016	545	0	0	0	0	49947	
261940																																							8955	10476	0	53005	43645	0	7672	2221	16211	443963	381709	4008	402814	0	2999	650	17097	0	41149	300	443963	0	0	39487	0	0	850	831	42047	339662			0	283721	280722	512	19575	0	0	0	41149	
262059																																							18165	3355	0	0	43198	0	13510	755	12183	308941	267780	2868	270648	0	3878	0	0	0	38293	1000	308941	0	0	34821	0	0	2000	185	49954	217826			0	221468	217590	472	0	0	0	0	38293	
262237																																							2423	4892	0	0	24984	0	1777	0	3248	159280	129757	1288	139345	0	1925	0	8300	0	19935	756	159280	0	0	9909	0	0	9255	0	23680	106077			-623	123881	121956	638	0	0	0	0	19935	
262358																																							11795	4135	56	1815	24391	0	16964	600	9427	289972	238425	475	259900	0	1921	4628	21000	0	30071	400	289971	0	0	3664	0	0	25314	0	51155	187270			0	214015	212094	693	4067	0	0	0	30071	
262741																																							4552	3378	0	6170	11852	0	6217	0	5053	168832	129904	942	146596	0	2014	0	15750	0	22236	425	168832	0	0	14934	0	0	6575	0	26578	103326			0	133624	131610	302	0	0	0	0	22236	
262844																																							8571	13179	3562	0	190883	0	9073	203	21550	714447	608850	2978	640374	0	6511	4954	10532	0	74073	750	714447	0	0	53244	0	0	17940	0	93112	515739			0	463231	456720	2139	5752	0	0	18014	74073	
262956																																							190	3467	0	1007	40833	492	1020	785	6579	133382	113298	1464	114762	0	1892	1550	0	0	18620	300	133382	0	0	5759	0	0	12000	0	29150	84148			0	77351	75459	561	2000	0	0	0	18620	
263243																																							2673	7245	0	27979	65127	0	13036	301	10682	399328	326082	2793	359815	0	3900	745	26875	0	39513	90	399328	0	0	11560	0	0	26301	76	75522	250560			0	275364	271464	1562	0	0	0	4065	39513	
263551																																							286	1909	0	0	9210	0	384	10	683	40807	32913	220	33133	0	585	0	0	0	7674	1241	40807	0	0	2452	0	0	3898	0	6320	26593			0	28903	28318	83	7	0	0	0	7674	
263627																																							37271	1654	0	22918	0	0	1302	45	11582	164055	144873	3462	148335	0	451	0	0	0	15720	2500	164055	0	0	10720	0	0	2500	0	32596	112277			0	79548	79097	0	10186	0	0	0	15720	
264455																																							26822	15215	0	0	126045	538	5493	125	5344	422491	372766	3042	375808	0	3212	0	0	0	46683	4000	422491	0	0	25533	0	0	16000	0	128720	244046			0	243451	240239	1150	2670	0	0	0	46683	
264772																																							41735	618	3710	0	69800	0	2286	188	33204	850060	703096	5997	777296	0	910	0	59722	0	72764	0	850060	0	0	1221	0	0	71273	3574	65695	637401			0	695855	694945	270	0	0	0	8481	72764	
265340																																							1077	3452	0	3	83611	0	3653	264	6296	230581	195446	493	196039	0	1798	0	0	0	34542	180	230581	0	0	32526	0	0	772	0	26432	169014			0	132828	131030	1064	1195	0	100	0	34542	
265407																																							55334	23705	1910	7335	293987	0	23802	426	43928	1423760	1193630	15792	1275304	0	8789	25658	3098	0	148456	250	1423760	0	0	144753	430	0	0	3143	264356	929274			0	952891	944102	3453	0	0	0	62784	148456	
265452																																							252	949	0	15138	24688	0	604	0	1369	73131	52163	244	62879	0	554	740	6500	0	10252	65	73131	0	0	6416	0	0	2750	0	7927	44236			0	29945	29391	1021	0	0	1702	2270	10252	
265676																																							6175	2451	0	0	19162	0	3185	2245	1414	96335	87414	309	88185	0	1554	0	462	0	8150	232	96335	0	0	5553	0	0	2591	0	25254	62160			-230	59705	58151	4	3552	0	0	0	8150	
266066																																							7243	3870	0	4343	50967	0	3773	0	5952	202802	156238	1563	177682	0	1983	0	19881	0	25120	1000	202802	0	0	20837	0	0	1000	0	41258	114980			0	126972	124989	2283	1665	0	0	0	25120	
266244																																							15600	6257	0	0	24603	0	3083	706	4430	151928	126085	680	137265	0	1284	0	10500	0	14663	231	151928	0	0	12672	0	0	1731	0	14880	111205			0	98533	97249	29	0	0	0	0	14663	
266253																																							252	1981	0	0	15443	0	1389	0	5234	115431	89025	483	105455	0	1795	0	15947	0	9976	300	115431	0	0	6922	0	0	2667	0	15480	73545			0	92927	91132	87	0	0	0	0	9976	
266271	392035	265264	2028	185230	1419821	0	354652	33712	601542	21095375	630395	18731341	18926	155841	225640	449731	264265	2345108	241900	21095375	0	0	1103051	0	0	1014496	386673		-21234	17384619	17228778	6895	0	1514	2364034	0	0	0				185230	1419821						17385436						449731												3424870	13960566							0	0	0	1514		
266655																																							4373	1893	0	0	8877	0	279	0	4464	80997	50287	554	68555	0	636	0	16892	0	12442	150	80997	0	0	2035	0	0	10150	0	6216	44071			0	61747	61111	107	0	0	822	0	12442	
266851																																							20932	1582	0	0	18377	0	5158	500	5636	189230	160446	507	167753	0	1752	0	6800	0	21477	100	189230	0	0	19467	0	0	1718	577	34537	125909			0	138220	136468	192	0	0	0	0	21477	
266879																																							7284	1719	0	0	0	0	1018	325	1999	72747	66666	521	67187	0	474	0	0	0	5560	0	72747	0	0	5560	0	0	0	0	6308	60358			0	60876	60402	0	0	0	0	0	5560	
266945																																							24626	3020	284	0	124006	0	13836	767	22132	554639	490137	2774	492911	0	4913	0	0	0	61728	900	554639	0	0	41739	0	0	17100	0	41811	448326			0	370880	365967	1989	1	0	0	0	61728	
267652																																							8509	1966	0	0	22787	0	3431	335	4199	95276	83255	984	84239	0	929	0	0	0	11037	270	95276	0	0	3399	0	0	7230	0	26856	56399			0	54978	54049	138	0	0	0	0	11037	
268006																																							11896	17658	3419	0	139191	0	26529	1331	51141	1476052	1214637	13933	1331179	0	13336	8260	86707	0	144873	250	1476052	0	0	145656	0	0	0	0	208099	1006538			0	1229963	1216627	-1033	0	0	0	15902	144873	
268136																																							10076	4812	0	0	19099	216	2810	470	5711	170821	150721	2035	152756	0	3174	0	0	0	18065	650	170821	0	0	7824	0	0	9238	0	33260	117461			0	130801	127627	353	0	0	0	0	18065	
268677																																							69216	5288	196	14458	53346	0	5585	1311	10327	699988	590965	14358	635323	0	4747	0	25000	5000	64665	0	699988	0	0	-40381	0	0	105321	15975	61734	529231			-10	529033	524286	-265	0	0	0	0	64665	
268828																																							33314	6828	0	0	133993	0	8890	1566	12191	317538	247186	983	248169	0	1418	0	0	0	69369	10000	317538	0	0	48762	0	0	10000	0	51896	195290			0	122174	120756	607	0	0	0	0	69369	
268976																																							43603	7996	0	136586	0	0	1986	0	4444	603531	528781	842	529623	0	1404	0	0	0	73908	0	603531	0	0	0	0	0	73908	0	29993	498788			0	410320	408916	0	0	0	0	0	73908	
269049																																							30237	4752	174	0	13888	0	10677	3661	6365	446719	345059	1473	399032	0	5333	408	52500	0	47687	12250	446719	0	0	4065	0	0	31297	896	79663	265396			0	380994	375661	75	0	0	0	0	47687	
269058																																							10851	1112	0	15927	34850	0	1183	857	4043	143194	124057	1288	125845	0	1068	0	500	0	17349	500	143194	0	0	5903	0	0	10500	756	29527	94530			0	74683	73615	446	0	0	0	0	17349	
269571																																							2039	176	0	23599	2982	0	133	26	1871	86273	73483	290	73773	0	278	0	0	0	12500	0	86273	0	0	12412	0	0	0	0	0	73483			0	55725	55447	88	0	0	0	0	12500	
269759																																							8324	504	0	0	8514	0	305	0	858	48651	42379	32	42411	0	518	0	0	0	6240	200	48651	0	0	1235	0	0	4800	0	17089	25290			0	30664	30146	5	0	0	0	0	6240	
270148																																							2450	5068	0	0	46000	0	3099	276	2814	127781	114248	771	115019	0	809	0	0	0	12762	150	127781	0	0	9970	0	0	2025	0	31811	82437			0	62873	62064	617	6010	0	0	0	12762	
270353																																							7418	2323	0	0	22940	0	398	0	1650	56160	49498	840	50338	0	380	0	0	0	5822	175	56160	0	0	2272	0	0	3325	0	8866	40632			0	21811	21431	50	0	0	0	0	5822	
270504																																							3716	11706	1556	56837	26370	1915	10833	409	14267	605211	504437	2550	539110	0	5180	11574	6289	0	66101	350	605211	0	0	46294	0	0	19254	709	30235	474202			0	470499	465319	203	0	0	0	25834	66101	
270531																																							25353	886	0	0	8871	0	1780	8512	708	116749	106953	611	107564	0	1889	0	0	0	9185	1000	116749	0	0	-22396	0	0	30668	0	23400	83553			0	72528	70639	-87	0	0	0	0	9185	
270652																																							0	2065	0	0	21614	0	588	0	1621	76157	67571	174	67745	0	246	0	0	0	8412	150	76157	0	0	4601	0	0	3550	0	13735	53836			0	47515	47269	111	3000	0	0	0	8412	
271136																																							9039	1387	0	1000	0	0	4754	6975	1793	75663	66051	513	66564	0	1800	0	0	0	9099	1430	75663	0	0	3052	0	0	4617	0	26182	39869			0	49540	47740	0	2975	0	0	0	9099	
271154																																							833	1423	0	0	25868	0	930	0	2662	116966	92635	444	106251	0	832	0	13172	0	10715	1329	116966	0	0	6692	0	0	2500	150	12033	80602			0	85657	84825	194	275	0	0	0	10715	
271275																																							11241	2637	220	4197	48402	0	6167	0	9091	282619	242188	2825	257513	0	2391	0	12500	0	25106	0	282619	0	0	1129	0	0	23407	896	68876	173312			0	202159	199768	570	0	0	0	0	25106	
271341																																							5816	6295	143	0	12478	0	1673	12	2303	85476	74562	311	74940	0	887	0	67	0	10536	271	85476	0	0	3537	0	0	6400	0	18675	55887			0	57030	56143	328	613	0	0	0	10536	
271529																																							20039	5963	261	0	105709	0	7405	2699	6354	378994	301432	4206	348757	0	2987	938	11144	0	30237	1800	378994	0	0	16773	0	0	12200	7977	78531	222901			0	224636	221649	-536	0	0	0	31975	30237	
271631																																							30424	2836	0	0	108933	0	10715	944	12514	462970	384607	4326	419032	0	3551	0	8000	0	43938	600	462970	0	0	36614	0	0	5300	0	124195	260412			0	300155	296604	1424	0	0	0	22099	43938	
271752																																							2106	1205	0	0	67552	0	166	0	5035	115309	92326	2420	100059	0	745	0	0	0	15250	765	115309	0	0	11895	0	0	1474	0	35011	57315			0	39990	39245	1116	0	0	5313	0	15250	
272030																																							2608	1460	0	0	10779	0	3059	255	1405	61923	55808	324	56132	0	350	0	0	0	5791	77	61923	0	0	537	0	1510	3608	0	12786	43022			0	42707	42357	59	0	0	0	0	5791	
272058																																							259	335	0	1605	0	0	15	0	1805	49249	34800	70	44270	0	327	0	0	0	4979	66	49249	0	0	1029	0	0	3884	0	2967	31833			0	45557	45230	0	0	0	9400	0	4979	
272151																																							6788	697	0	0	17065	0	40	0	1352	32637	26950	240	27190	0	215	0	0	0	5447	155	32637	0	0	4724	0	0	155	0	6694	20256			0	6910	6695	413	0	0	0	0	5447	
272272																																							3463	18514	3102	0	124249	0	44602	3181	64871	1465880	1171518	4323	1330475	109	14456	126	129184	0	135296	1	1465880	0	0	55444	0	0	78353	2261	138708	1032810			0	1215967	1201511	1498	0	0	0	25450	135405	
272302																																							106332	14122	4363	145038	291091	0	34587	150	85279	2745734	2215418	11779	2469900	0	9164	9435	214478	0	275834	0	2745734	0	0	271690	15281	0	0	0	128962	2086456			0	2046932	2037768	4144	2288	0	0	28225	275834	
272870																																							10918	2486	271	0	13577	0	1562	0	1552	119879	100054	913	110019	0	509	0	9052	0	9860	0	119879	0	0	0	0	0	9806	8801	22231	77823			-181	81221	80712	235	0	0	0	0	9860	
273336																																							93271	30468	0	116438	286397	0	16565	0	47682	1515892	1379924	10884	1390808	0	11543	0	0	0	125084	2000	1515892	0	0	76547	0	0	45558	0	597434	782490			0	936613	925070	979	1	0	0	0	125084	
273550																																							33410	7329	539	16	145234	3378	3801	50	12254	436531	330387	5145	383665	0	2781	3506	43089	0	52866	430	436531	0	0	27850	0	0	22360	0	53985	276402			0	225125	222344	2226	4670	0	5044	0	52866	
273653																																							6379	1518	0	0	5078	0	1037	90	588	54278	47807	99	48906	0	852	0	0	0	5372	150	54278	0	0	1831	0	0	3350	0	11990	35817			0	40440	39588	41	0	0	1000	0	5372	
273662																																							434201	9323	0	0	743492	0	3673	188	12770	1502103	1370547	9255	1379802	0	3556	1498	0	0	122301	1800	1502103	0	0	83324	0	0	27200	0	169955	1200592			0	300514	296958	9977	0	0	0	0	122301	
273840																																							233	7287	43	0	15123	0	5700	64	5610	168833	152004	340	152344	0	1847	1915	0	0	16489	746	168833	0	0	3631	0	0	11683	706	43212	108792			0	133999	132152	429	0	0	0	0	16489	
273859																																							1240	882	0	3766	0	0	85	0	363	18172	16118	13	16131	0	94	0	0	0	2041	150	18172	0	0	1666	0	0	225	0	7003	9115			0	6090	5996	0	5840	0	0	0	2041	
274025																																							5057	483	0	0	3328	0	75	0	211	17978	15991	26	16017	0	105	0	0	0	1961	250	17978	0	0	1439	0	0	250	0	4991	11000			0	5217	5112	22	3712	0	0	0	1961	
274052																																							9	766	0	0	5494	0	679	84	550	39882	32996	141	37158	0	302	0	3785	0	2724	225	39882	0	0	1902	0	0	475	0	7188	25808			0	32602	32300	122	0	0	236	0	2724	
274164																																							35106	15883	0	15952	27	0	6227	0	7920	352081	306387	2723	315137	0	3283	0	6027	0	36944	350	352081	0	0	28711	0	0	7883	0	92924	213463			0	269249	265966	0	5000	0	0	0	36944	
274548																																							14592	5788	0	3381	15231	0	1394	0	6523	220010	185799	1095	190380	0	3707	1419	3225	0	29630	655	220010	0	0	17073	0	0	11772	760	28812	156987			0	174629	170922	130	0	0	0	261	29630	
274641																																							6855	2842	0	0	8153	0	440	0	1976	58441	50153	86	50239	0	661	0	0	0	8202	157	58441	0	0	7391	0	0	471	0	5758	44395			0	38836	38175	183	0	0	0	0	8202	
274829																																							19473	3898	0	0	163719	0	10698	2820	21974	434083	373796	3335	392607	0	2058	0	0	0	41475	918	434082	0	0	31567	0	0	7628	0	80920	292876			0	213559	211501	1362	0	0	0	15476	41475	
274856																																							3237	1726	0	68	20682	0	436	0	2036	99698	83885	382	85267	0	1141	300	1000	0	14431	100	99698	0	0	9084	0	0	4900	0	8580	75305			0	72354	71213	347	0	0	0	0	14431	
275255																																							394	1317	34	0	10249	0	846	0	3034	130788	100823	369	117192	0	1363	530	16000	0	13596	118	130788	0	0	7397	0	0	6795	2217	8383	92440			-855	113530	112167	141	0	0	0	0	13596	
275358																																							6286	18256	839	0	110112	0	8841	2441	22488	623570	509031	5154	547524	0	5415	6590	26166	0	76046	1291	623570	0	0	23093	0	0	50359	515	129177	379854			0	451887	446472	1303	730	0	0	7173	76046	
275479																																							18385	1203	0	1075	25789	0	1276	0	6431	183359	124164	2878	158042	0	756	0	31000	0	25317	0	183359	0	0	24725	0	0	0	0	12092	112072			0	129342	128586	592	614	0	0	0	25317	
275509																																							17825	3340	0	0	68234	0	5778	1903	12510	337397	301869	1737	307606	0	3027	0	4000	0	29791	9591	337397	0	0	14220	0	0	5239	0	62283	239586			0	230834	227807	741	0	0	0	0	29791	
275657																																							383	2681	0	6745	20555	0	379	0	769	58260	47127	50	47177	0	1004	0	0	0	11083	300	58260	0	0	9550	0	0	800	0	10911	36216			0	27752	26748	433	0	0	0	0	11083	
276074																																							1514	847	0	0	18632	0	1997	289	6746	154434	117923	390	142637	0	1285	0	24324	0	11797	0	154434	0	0	13488	0	0	0	0	15061	102862			0	125694	124409	-1691	0	0	0	0	11797	
276159																																							0	1794	0	0	62227	0	669	0	1086	116192	101727	872	104094	0	707	0	0	0	12098	100	116192	0	0	10897	0	0	250	0	27309	74418			0	51098	50391	851	25	0	1495	0	12098	
276355																																							12006	1310	0	14367	0	0	271	30	387	53915	48006	329	48335	0	496	0	0	0	5580	1150	53915	0	0	3280	0	0	1150	0	11522	36484			0	26040	25544	0	0	0	0	0	5580	
276551																																							12719	3123	33	14125	13817	0	1719	30	3208	111853	95212	404	96989	0	1039	1005	1373	0	14864	100	111853	0	0	9990	0	0	4644	0	27312	67900			0	60073	59034	130	3040	0	0	0	14864	
276579	1235901	805323	35723	710717	10317327	42844	930388	7334	1730184	60877956	659050	53255908	0	597137	1014129	750784	0	7622048	30	60877956	214599	168334	1562374	56538	830900	5216437	160287		0	42538154	41941017	12307	1556059	207561	7622048	118762	0	118762				710717	10317326						51250052						750784					214599	168334						22740645	28509407							119586	1556059	101365	207561		
276645																																							2780	4787	86	0	33235	0	4108	218	5877	188108	148195	687	170214	0	1571	210	18464	0	17894	250	188108	0	0	10250	0	0	6800	0	17221	130974			0	138378	136807	594	0	0	0	2868	17894	
276654																																							887	3112	0	0	21483	0	916	25	873	82798	67583	261	70144	0	615	304	2300	0	12654	100	82798	0	0	5604	0	0	6562	0	13936	53647			0	54771	54156	388	1042	0	0	0	12654	
276850																																							19841	28371	3014	4172	211389	0	20464	0	24256	950507	699610	2908	857139	0	10893	10387	154621	0	93368	2000	950507	0	0	31708	2236	0	59000	727	154047	545563			0	636543	625650	660	0	0	0	0	93368	
276953																																							3152	356	0	0	24019	0	181	0	1790	52744	43591	674	44265	0	273	0	0	0	8479	75	52744	0	0	7017	0	0	925	0	7805	35786			0	23519	23246	462	0	0	0	0	8479	
277053																																							15771	5113	61	0	57335	0	3009	1694	3456	213259	186471	409	186880	0	1212	2487	0	0	26380	300	213260	0	0	12932	0	0	13172	0	60277	126195			0	125545	124333	-24	0	0	0	0	26380	
277240																																							26100	1728	0	0	24813	305	3456	2596	4775	320945	254837	930	282908	0	8985	94	17800	0	38037	1691	320945	0	0	20065	0	0	16276	0	34520	220317			0	265809	256824	5	254	0	0	9341	38037	
277277																																							10557	1176	114	15	3549	0	1172	56	4531	138846	107878	397	127392	0	1040	0	19117	0	11454	0	138846	0	0	11440	0	0	0	0	3344	104534			0	118716	117676	14	0	0	0	0	11454	
277679																																							1285	189	0	3	0	0	28	0	147	7938	5792	64	6238	0	105	0	382	0	1700	0	7938	0	0	1700	0	0	0	0	0	5792			0	6391	6286	0	0	0	0	0	1700	
277736																																							11867	3678	0	0	281	0	3474	1491	1006	144515	121026	824	123986	0	1608	0	1948	0	20529	410	144515	0	0	18315	0	0	1795	0	31601	89425			0	119326	117718	9	5000	0	0	188	20529	
277820																																							15397	17056	783	150353	139344	0	1806	272	9023	536980	437693	3603	454829	0	4829	0	0	0	82151	600	536980	0	0	65079	0	0	14300	1081	20811	416882			0	185823	180994	2172	20871	0	0	13533	82151	
278078																																							18278	6482	138	0	67417	0	3976	0	17421	664484	497084	4140	603580	0	5307	0	102356	0	60904	0	664484	0	0	36362	0	0	25021	2217	81622	415462			-1316	553862	548555	837	0	0	0	0	60904	
278153																																							10786	2574	55	0	1641	0	3864	0	3852	108746	83465	327	99414	0	712	0	15622	0	9332	600	108746	0	0	3243	0	0	5437	0	29596	53869			0	85913	85201	52	773	0	0	0	9332	
278256																																							5196	1671	0	0	31753	0	272	0	3627	132716	94982	1569	113737	0	891	0	14521	0	18979	200	132716	0	0	17245	0	0	1000	0	15253	79729			0	90883	89992	534	205	0	0	2665	18979	
278555																																							4448	8365	0	0	84875	0	6825	1350	8763	591860	530316	3505	537140	0	5522	1165	3319	0	54720	950	591860	0	0	37227	0	0	16925	0	162448	367868			0	481591	476069	-382	0	0	0	0	54720	
278733																																							3107	1110	0	0	18089	0	3286	656	2574	74969	64717	359	65076	0	851	0	0	0	9893	200	74969	0	0	-327	0	0	9995	0	11189	53528			0	46588	45737	25	410	0	0	0	9893	
278751																																							3224	3409	0	0	3547	0	959	682	481	35070	31774	98	31872	0	242	393	0	0	3198	70	35070	0	0	671	0	0	2412	0	8398	23375			0	19617	19375	45	3000	0	0	0	3198	
278818																																							11021	20893	5179	10864	249914	0	33049	703	63156	1965187	1569753	10766	1714504	0	15712	63369	133985	0	250683	1485	1965187	0	0	82121	0	0	168955	360	346725	1223028			0	1522391	1506679	-1878	0	0	0	0	250683	
278872																																							16956	530	2	0	0	0	4293	116	5644	114860	99978	1613	101624	0	1118	0	33	0	13236	0	114860	0	0	13236	0	0	0	6038	5082	94896			0	82399	81281	0	0	0	0	0	13236	
278957																																							94	5279	0	0	37431	219	5924	1477	9062	255286	212740	1826	228990	0	2853	559	13024	0	26296	1150	255286	0	0	6058	0	0	18636	0	47898	164842			0	198094	195241	452	0	0	1400	0	26296	
279105																																							27721	19954	145	97361	109880	0	11700	25	47378	1275506	1068819	26020	1152490	0	5121	0	57651	0	123016	0	1275506	0	0	126104	0	0	0	0	227445	841374			0	966450	961329	-3088	13	0	0	0	123016	
279673																																							7336	2379	146	0	8260	0	1996	397	1595	99497	86831	182	90163	0	707	0	3150	0	9335	0	99498	0	0	2719	0	0	6528	0	17873	68958			0	78095	77388	88	0	0	0	0	9335	
279842																																							11820	5687	520	0	41546	0	5173	0	2897	455018	382509	690	396289	0	3986	2754	12000	0	58729	650	455018	0	0	33060	0	0	24075	0	42597	339912			0	386731	382745	944	1876	0	0	1090	58729	
