"IDRSSD"	RCFD0071	RCFD0081	RCFD1754	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1754	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	
28013																																							62594	15147	9505	808031	0	39564	25605	0	222152	4409433	3326853	27506	3786212	108	27497	431853	0	623113	0	4409433	8925	0	255876	0	0	397376	0	416460	2910393			-20992	3245170	3217673	-9147	0	0	0	0	623221	237	
28152																																							11649	2753	0	22715	0	0	1641	0	5312	144717	129437	871	131471	0	1373	163	0	13246	105	144717	0	0	3344	0	0	10000	0	32805	96632			0	102020	100647	-203	0	0	1000	0	13246	0	
28255																																							48357	9039	0	62953	0	0	7065	1358	11754	434881	394903	2124	397027	0	3469	0	0	37854	600	434881	0	0	32219	0	0	5836	0	90680	304224			0	297824	294355	-801	0	0	0	0	37854		
28406																																							24618	15170	307763	0	9179	11355	19071	3649	65818	2805410	2164454	44825	2454952	0	19335	233000	0	350458	5	2805410	12689	12673	338305	5689	0	14745	4368	252881	1911573			0	2335777	2316442	-2597	0	0	0	0	350458	9599	
28675																																							543	2023	0	67662	0	298	1944	167	1323	141156	112153	575	124728	0	629	12000	0	16428	0	141156	0	0	16265	0	0	0	0	4649	107504			0	67825	67196	163	0	0	0	0	16428		
28732																																							3734	2070	362	13815	0	0	3260	0	2547	100966	88111	1508	89619	0	940	0	0	11347	250	100966	0	0	11032	0	0	307	0	28925	59186			0	76118	75178	-242	0	0	0	0	11347		
29476																																							1484	801	3622	1890	0	199	1519	108	3722	95391	77460	644	85538	0	856	7434	0	9853	0	95391	0	0	3821	0	0	6068	0	6211	71249			0	81852	80996	-36	1050	0	0	0	9853		
29636																																							8080	12592	0	444746	15	3150	19717	3440	40717	958362	757817	10562	876360	0	3372	15	0	82002	1	958362	0	0	15524	0	0	81452	0	170030	587787			0	429277	425905	-14975	0	0	0	107966	82002	0	
29878																																							30700	8532	0	24860	0	0	15609	4849	20236	1882986	1206770	27107	1263877	0	13376	30000	0	619109	0	1882986	0	0	624213	0	0	0	0	33428	1173342			0	1791576	1778200	-5104	0	0	0	0	619109		
30052																																							3083	1136	0	0	0	0	2585	0	281	28288	23455	121	23721	0	312	145	0	4567	1000	28288	0	0	3036	0	0	531	0	8271	15184			0	20398	20086	0	1117	0	0	0	4567		
30502																																							2191	15941	0	225410	0	9934	11746	230	10333	922168	729262	3474	825924	0	7134	13848	0	96244	542	922168	0	0	65990	0	0	33734	428	143371	585891			0	635112	627978	-4022	0	0	0	79340	96244	17977	
30650																																							15825	468	0	16581	0	0	2208	635	897	119295	103323	257	103580	0	1372	0	0	15715	96	119295	0	0	1714	0	0	14145	0	43315	60008			0	83676	82304	-240	377	0	0	0	15715	0	
30810	14154128	657768	236924	3133217	0	6450	351072	142	1616109	108015112	3227688	97140919	0	3038993	22960818	1695267	10874193	35	108015112	0	0	6249348	294794	0	4590731	0		0	90498193	87459200	34079	0	0	10874193	105308						0	0							69257146										0	0						734929	68522217							0		0			0	
31134																																							28513	2091	0	16926	0	0	3887	0	2481	139260	114700	1422	116122	0	1050	0	0	23138	200	139260	0	0	22841	0	0	250	0	31139	83561			0	86412	85362	-153	0	0	0	0	23138		
31255																																							49980	11871	0	95535	0	1371	8028	0	19252	761477	688096	8678	696774	0	5700	0	0	64703	2989	761477	0	0	34546	0	0	28811	0	215813	472283			0	581140	575440	-1643	0	0	0	0	64703		
31657																																							0	3494	62451	0	0	0	1285	0	4796	145753	125454	420	126193	0	919	0	0	19560	60	145753	0	0	17290	0	0	2210	0	30345	95109			0	74646	73727	0	0	0	319	0	19560		
31826																																							31904	3617	0	50109	0	865	9061	586	9828	297305	246183	2453	258636	0	3023	0	0	38669	800	297305	0	0	37879	0	0	800	0	78135	168048			0	194358	191335	-810	0	0	10000	0	38669	0	
31835																																							755	2721	2210	26526	0	0	2266	2	17219	150852	115663	5656	137756	0	1808	15100	0	13096	461	150852	0	0	-202	0	0	14750	0	40416	75247			0	100961	99153	-1913	0	0	1337	0	13096		
32234																																							803	2555	0	138025	0	1083	2994	0	4808	171778	153184	1615	158851	0	31	0	0	12927	332	171778	0	0	3681	0	0	12061	0	17152	136032			0	21541	21510	-3147	0	0	4052	0	12927		
32766																																							33665	1466	7709	5	0	0	69	0	314	62457	56079	122	56201	0	196	0	0	6256	320	62457	0	0	5456	0	0	480	0	23739	32340			0	19425	19229	0	0	0	0	0	6256		
32971																																							10172	1840	2	32838	0	390	6800	135	12549	257313	213715	2616	226331	0	1807	10000	0	30981	0	257312	0	0	31064	0	0	0	262	36622	177093			0	194132	192325	-83	0	0	0	0	30981		
33147																																							10550	3848	0	14794	0	0	6544	595	8497	266601	214374	674	240624	0	3811	25576	0	25977	0	266601	0	0	14167	0	0	11975	0	11978	202396			0	205584	201773	-165	20000	0	0	0	25977	0	
33259																																							68250	2448	0	87564	0	0	13743	7923	10859	796738	662964	7545	717509	0	6976	37000	0	79229	919	796738	0	0	42712	0	0	37724	230	30362	632602			0	612697	605721	-2126	0	0	10000	0	79229		
33268																																							8456	2601	0	76037	0	0	1958	0	3854	161034	144787	181	144968	0	1183	0	0	16066	500	161034	0	0	9435	0	0	6500	0	58738	86049			0	69311	68128	-369	0	0	0	0	16066		
33370																																							7670	290	4177	0	0	0	194	0	740	25894	19380	133	22013	0	116	2500	0	3881	0	25894	0	0	3881	0	0	0	0	171	19209			0	12939	12823	0	0	0	0	0	3881		
33839																																							5321	823	0	5668	0	0	125	0	374	32988	28492	83	28992	0	103	0	0	3996	200	32988	0	0	3290	0	0	550	0	3814	24678			0	20780	20677	-44	0	0	0	417	3996		
33857																																							28251	3740	0	59963	0	15218	2852	249	13361	806125	633491	2083	714700	0	7704	79126	0	91425	200	806125	0	0	22015	0	0	69800	301	105475	528016			0	689894	682190	-590	0	0	0	0	91425		
34425																																							21802	7685	0	81948	0	13673	17728	3597	34550	1076167	858242	3420	967751	0	7902	100000	0	108416	5703	1076167	0	0	30894	0	0	73128	368	130172	728070			0	902093	894191	-1309	625	0	0	6089	108416		
34434																																							331	15544	9400	20526	0	603	12742	1309	4647	329258	295830	1078	296911	0	2111	0	0	32347	325	329258	3	3	18617	0	0	14075	0	78190	217640			0	258264	256153	-670	8000	0	0	0	32347		
34452																																							8938	1586	0	45930	0	0	1876	1030	5015	145212	127697	255	130952	0	567	3000	0	14260	163	145212	0	0	12811	0	0	1738	0	15753	111944			0	81404	80837	-452	0	0	0	0	14260		
34537																																							31952	92242	357949	865831	14653	234351	71024	12802	256423	6748096	5177444	40928	5852825	0	32423	380000	0	895271	56793	6748096	0	0	84525	0	0	767013	11873	1569806	3607638			0	4825214	4792791	-13060	0	0	0	254453	895271	6205	
34555																																							6722	3058	0	94021	0	1231	2038	0	14808	276982	244844	2733	250002	0	2634	2425	0	26980	400	276982	0	0	25855	0	0	1900	0	54622	190222			0	157738	155104	-1175	0	0	0	0	26980		
34742																																							6213	6854	0	28678	1683	570	12598	3694	13974	424675	357282	3803	387885	0	3566	25100	0	36790	1	424675	0	0	19460	0	0	17526	2577	33435	323847			0	351400	347834	-197	0	0	1700	0	36790		
35057																																							5789	5962	0	7763	0	934	3408	77	4914	159371	142983	362	143345	0	1466	0	0	16026	500	159371	0	0	9225	0	0	6361	780	33989	108994			0	131210	129744	-60	0	0	0	0	16026	0	
35301	72547629	3444398	41913664	44905996	1792113	9514739	1705986	0	30051971	242037871	19038780	216019306	0	67265	4841584	969798	26018565	29931	242037871	5627607	4870208	14261177	0	0	12863599	9721		0	25908477	25841212	-1136142	4678952	1081931	26018565	3883	70825427	1160504	69664923			38476392	23123472							114391578					2841584					1557893	1216031						43923945	70467633							0	3598449	0	1081931		3883	
35570																																							88903	107989	1550137	2122162	0	99063	177432	6911	721714	26266236	17862420	144480	23526465	0	235818	5014565	0	2739770	100000	26266235	0	0	939998	0	0	1792603	4074	2817112	15045308			-81262	21618909	21383091	-11569	0	0	255000	250000	2739770	4760	
35646																																							4742	4690	19915	3914	0	0	135	0	3018	60496	47075	489	47564	0	209	0	0	12932	250	60496	0	0	10824	0	0	1900	0	10217	36858			0	24234	24025	-42	57	0	0	0	12932		
35879																																							12920	1873	0	42477	0	426	3712	0	9380	250503	183082	1351	229675	0	918	45242	0	20828	0	250503	0	0	22067	0	0	0	0	7275	175807			0	180633	179715	-1239	0	0	0	0	20828		
36456																																							1280	2812	0	23601	0	1510	2087	140	5898	129842	108885	507	114692	0	1409	5300	0	15150	700	129842	0	0	4835	0	0	9852	0	12761	96124			0	93923	92514	-237	0	0	0	0	15150	0	
36933																																							8032	8013	0	15977	0	0	1653	285	2107	148754	136158	873	137031	0	1196	0	0	11723	675	148754	0	0	5034	0	0	6400	0	27886	108272			0	113883	112687	-386	0	0	0	0	11723		
37051																																							8149	701	0	2479	0	5008	2080	0	1132	84816	72836	153	72989	0	728	0	0	11827	100	84816	0	0	295	0	0	11433	0	7037	65799			0	63097	62369	-1	2898	0	0	0	11827		
37341																																							996	752	0	8710	0	0	231	94	1461	49826	39009	341	44398	0	590	5048	0	5428	148	49826	0	0	4720	0	0	752	0	7588	31421			0	37629	37039	-192	543	0	0	0	5428		
37435																																							243215	46230	10135	425239	0	4972	19701	94	7593	1389578	1253092	6706	1259798	0	11766	0	0	129780	1028	1389578	0	0	97475	0	0	40000	1950	184561	1068531			0	642215	630449	-8723	0	0	0	0	129780	0	
37640																																							29383	64501	0	809074	0	114640	80627	286	105236	3921959	3091232	19151	3452040	0	15823	285149	0	469919	6747	3921959	1713	1734	163700	0	0	306511	4263	716526	2374706			0	2728059	2712236	-7039	0	0	9500	45274	469919	0	
37659																																							0	1991	3255	274	0	0	692	291	1359	43405	37258	716	37974	0	451	0	0	5431	400	43405	0	0	4434	0	0	600	0	11955	25303			0	33229	32778	-3	2765	0	0	0	5431		
37949																																							729	2986	0	100664	0	443	954	0	9643	229975	195087	330	205248	0	2052	2600	0	24727	660	229975	0	0	16202	0	0	7936	0	24342	170745			0	116608	114556	-71	0	0	1055	6176	24727		
38740																																							22101	2958	0	23149	0	0	4328	0	6932	221865	185073	669	200742	0	1829	15000	0	21123	900	221865	0	0	11470	0	0	8790	0	30755	154318			0	164226	162397	-37	0	0	0	0	21123		
39327																																							83533	11203	37353	42144	0	0	8369	0	14854	529698	446356	1066	447422	0	619	0	0	82276	8100	529698	0	0	61378	0	0	12902	0	154129	292227			0	327861	327242	-104	5000	0	0	0	82276		
39756																																							46770	18001	0	72495	0	710	18560	666	13129	725937	622708	3431	672189	0	6220	14548	0	53747	800	725936	0	0	33114	0	0	21857	0	264584	358124			0	561826	555606	-2024	0	0	0	31502	53747		
40033																																							8330	1450	8	17514	0	0	2619	105	3789	56602	46148	1573	47721	0	444	0	0	8881	89	56602	0	0	5222	0	0	4766	0	12949	33199			0	23231	22787	-1196	0	0	0	0	8881		
40499																																							75658	33822	44688	209293	1250	100785	56031	556	127642	3656684	2707348	58826	3286110	0	20655	519936	0	370574	0	3656684	0	0	307092	0	0	75931	42107	417009	2290339			-10091	2985507	2964852	-2358	0	0	0	0	370574		
40855																																							76	1971	0	16546	0	326	1490	3750	1361	111593	90562	404	101143	0	1004	10177	0	10450	130	111593	0	0	2675	0	0	7870	0	9326	81236			0	82626	81622	-225	4451	0	0	0	10450		
41245																																							7948	893	395	11703	0	0	165	0	1571	54633	46638	380	47458	0	472	0	0	7175	150	54633	0	0	5912	0	0	1200	0	8821	37817			0	32430	31958	-87	0	0	0	440	7175		
41553																																							7114	2427	16438	41568	0	0	533	0	2878	100773	88610	403	89013	0	729	0	0	11760	800	100773	0	0	11507	0	0	2500	0	14763	73847			0	29787	29058	-3047	757	0	0	0	11760		
41629																																							10429	4342	0	13974	0	360	4275	487	5547	208984	177628	1298	184801	0	2148	5875	0	24183	2107	208984	0	0	21767	0	0	422	0	54884	122744			0	169349	167201	-113	2369	0	0	0	24183		
41825																																							8675	6672	0	47967	0	0	6152	0	8761	435574	388631	2085	390716	0	3593	0	0	44858	0	435574	0	0	17419	0	0	28161	0	107475	281156			0	357742	354149	-722	3198	0	0	0	44858		
41937																																							2	1952	0	20505	0	240	450	0	2207	58548	51054	116	51346	0	237	0	0	7202	330	58548	0	0	5312	0	0	1920	0	12143	38911			0	33084	32847	-360	345	0	0	176	7202		
41955																																							107	1174	0	6536	0	0	273	0	812	35016	27464	18	31653	0	277	2665	0	3363	300	35016	0	0	896	0	0	2300	0	5894	21570			0	26391	26114	-133	0	0	1506	0	3363		
42037																																							1629	747	0	11833	0	0	1321	0	3024	62930	53255	69	53324	0	439	0	0	9606	5	62930	0	0	7862	0	0	2000	0	15289	37966			0	44541	44102	-261	274	0	0	0	9606		
42354																																							795	2734	0	62089	0	0	1951	158	5590	154371	135238	149	137098	0	1207	0	0	17273	150	154371	0	0	17815	0	0	710	0	37345	97893			0	82261	81054	-1402	0	0	1711	0	17273	0	
42372																																							10445	658	0	20559	0	0	6367	133	10253	381436	296404	1905	321309	0	2031	23000	0	60127	0	381436	0	0	60365	0	0	0	0	17666	278738			0	335052	333021	-238	0	0	0	0	60127		
42420																																							3013	94656	393855	908741	0	282096	76658	3935	310867	7812063	5920231	50515	6805458	0	47764	579768	98121	1006605	38971	7812063	0	0	325730	0	0	653250	11881	1488452	4431779			0	5774125	5726361	-11346	0	0	11000	145823	1006605	0	
42448																																							84353	13400	0	119319	0	10441	69075	2287	37733	1625199	1304473	6566	1462539	0	17120	151500	0	162660	1200	1625199	0	0	134954	0	0	27851	297	96374	1208100			0	1305414	1288294	-1345	0	0	0	0	162660		
42457																																							0	838	6679	7985	0	0	115	0	1831	51530	39860	170	45530	0	577	5500	0	6000	500	51530	0	0	5259	0	0	600	0	7819	32041			0	34659	34082	-359	0	0	0	0	6000		
43052																																							1510	1140	0	20887	0	0	233	81	4995	95320	74725	432	77419	0	840	1500	0	17901	50	95320	0	0	16201	0	0	2010	0	14288	60437			0	67314	66474	-360	0	0	762	0	17901		
43351																																							920	5922	0	12105	0	191	8541	0	7368	225924	196063	1352	207315	0	3162	9900	0	18609	50	225924	0	0	-388	0	0	19283	0	33938	162125			0	184410	181248	-336	9629	0	0	0	18609		
43856																																							10425	1950	3501	19139	0	0	677	133	2736	67986	61847	604	62451	0	243	0	0	5535	150	67986	0	0	5358	0	0	150	0	12442	49405			0	29668	29425	-123	0	0	0	0	5535		
43959																																							9615	4577	0	118942	0	0	1741	297	2065	208340	190459	177	190636	0	750	0	0	17704	1000	208340	0	0	14362	0	0	5000	0	46766	143693			0	71853	71103	-2658	0	0	0	0	17704		
44040																																							6329	1228	0	101597	0	0	967	590	14981	327584	268322	1286	289608	0	4607	0	0	37976	200	327584	0	0	39996	0	0	200	0	29575	238747			0	205188	200581	-2420	1311	0	20000	0	37976		
44433																																							3351	3177	0	64802	0	10	1748	1016	5788	363843	283517	1514	327036	0	4917	42000	0	36807	50072	363843	0	0	-20786	0	0	9528	0	62893	220624			-1	288868	283951	-2006	0	0	0	5	36807	0	
44741																																							4211	2453	0	95121	0	380	6377	295	4615	480610	395385	1543	432811	0	4932	18000	0	47799	1500	480610	0	0	38211	0	0	8500	0	94715	300670			0	372090	367158	-412	0	0	0	17883	47799		
44750																																							1544	1404	0	21446	0	0	3689	5970	7570	149826	122993	282	133106	0	1241	0	0	16719	62	149825	0	0	15395	0	0	1670	0	11420	111573			0	109444	108203	-408	0	0	9831	0	16719		
44929																																							12473	3152	0	32710	0	6113	2795	20	4493	145195	128201	951	129152	0	1062	0	0	16043	855	145195	0	0	6171	0	0	9671	0	28341	99860			0	82135	81073	-654	2366	0	0	0	16043	0	
45038																																							3267	1477	520	48705	0	0	870	2	3891	152151	124776	370	135030	0	1869	0	0	17121	100	152151	0	0	15602	1503	0	1633	0	14915	109861			0	93785	91916	-214	0	0	2014	7870	17121		
45047																																							8181	4968	0	6059	0	4992	4604	256	1645	168235	144455	439	144894	0	2006	0	0	23341	200	168235	0	0	7230	0	0	15971	0	37570	106885			0	139036	137030	-60	500	0	0	0	23341	0	
45056																																							13440	5563	6984	6225	0	0	205	0	1403	87542	76231	258	76489	0	449	0	0	11053	200	87542	0	0	9147	0	0	1800	0	21353	54878			0	48104	47655	-94	6067	0	0	0	11053		
45430																																							2076	831	10711	22217	0	0	923	0	4973	119136	97533	2923	100592	0	519	136	0	18544	400	119136	0	0	18095	0	0	400	0	18208	79325			0	64920	64401	-351	13004	0	0	0	18544		
45458																																							4323	2512	0	25722	0	1369	2737	2	3844	128567	100708	976	114189	0	1212	12505	0	14377	200	128566	0	0	3708	0	0	10784	0	28565	72143			0	89187	87975	-315	83	0	0	0	14377		
45551																																							5090	20396	0	104323	0	7263	23835	0	25599	927044	822933	5114	838047	0	9083	10000	0	88997	2100	927044	0	0	68748	0	0	18433	2912	147820	675113			0	746709	737626	-284	0	0	0	0	88997	0	
45560																																							29464	24845	161058	293492	0	2820	25840	0	63550	1905588	1687019	15356	1752388	0	11719	50013	0	153200	22000	1905588	0	0	106643	0	0	44801	4107	472151	1214868			0	1312131	1300412	-20244	0	0	0	0	153200		
45775																																							9600	1003	4442	8606	0	2	2066	0	5975	175982	146079	2678	158757	0	807	10000	0	17225	0	175982	0	0	17433	0	0	0	0	17461	128618			0	145095	144288	-208	0	0	0	0	17225	0	
46053																																							8829	2539	0	43920	0	453	6902	1167	9502	208809	185288	1886	187174	0	2319	0	0	21635	1000	208809	0	0	12161	0	0	9000	0	45349	139939			0	129625	127306	-526	8191	0	0	0	21635		
46941																																							3217	2960	2102	18813	0	0	1996	0	5500	130190	104728	1840	111779	0	1502	5211	0	18411	300	130190	0	0	16665	0	0	1700	0	25584	79144			0	97104	95602	-254	0	0	0	0	18411		
47247																																							26588	4898	0	37866	0	7272	13934	0	15885	454157	341331	4007	415438	0	3717	70100	0	38719	3000	454157	133	0	15390	0	0	21000	7278	92987	248344			0	342220	338503	-671	1800	0	0	0	38719		
47256																																							5253	1733	0	0	0	0	676	249	279	46856	42168	68	42236	0	372	0	0	4620	500	46856	0	0	3620	0	0	500	0	5932	36236			0	34704	34332	0	4334	0	0	0	4620		
47452																																							6911	712	0	9395	0	0	54	0	362	59000	44545	435	48172	0	1205	3192	0	10828	600	59000	0	0	9569	0	0	600	0	11243	33302			0	42771	41566	59	0	0	0	0	10828		
47500																																							5485	2903	0	65651	0	540	10899	0	4700	417193	322502	1498	359500	0	3705	35500	0	57693	0	417193	0	0	47413	0	0	10000	0	40967	281535			0	330720	327015	280	0	0	0	0	57693		
48057																																							81	2531	0	36248	0	566	2864	0	3246	106187	88107	1772	96379	0	686	6500	0	9808	180	106187	0	0	5906	0	0	4345	0	17541	70566			0	61197	60511	-623	140	0	0	0	9808		
