"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA243	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONJ472	RCONJ473	RCONJ474	RCONK219	RCONK220	RCONK221	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP755	RCONP756	RCONP757	RCONP758	RCONP759	
359472	3284	0	0	2267	0	2787	0	0	0	0	0	40257	0	0		10880	14877	8486	5304	0	1372	3932	2522	3054	1415	3104	2588	4109	2787	40257	0	0	4527	0	8300	2916	0	0	3855	664	0	true								
359650	3349	6	334	3522	0	6053	0	0	0	0	0	10157	0	2860		2910	1011	1024	1606	0	448	1158	980	324	977	1636	275	0	5713	7297	0	0	231	0	1126	1762	0	0	851	1762	0	true								
359744	5403	0	736	6232	0	11499	0	0	0	0	0	18898	0	1407		6597	2803	709	3477	0	973	2504	2695	425	648	1444	1626	377	10705	17491	58	0	0	0	3046	1049	0	0	1044	1048	0	true								
359838	4983	0	2668	15655	0	27931	0	0	0	0	0	45705	0	6359		14736	6053	4508	6499	0	1140	5359	7492	745	950	6395	11865	723	25263	39346	0	0	1922	0	13182	6751	0	0	4216	3129	0	false								
360777	2687	0	0	0	0	0	0	0	0	0	0	27664	0	0		11935	4424	1698	10050	0	3231	6894	1810	0	1967	4551	2100	0	0	27664	0	0	609	0	6696	1922	0	0	6213	305	0	false								
361055	280244	0	3392	36007	0	145677	0	0	0	0	0	439383	0	21203		54223	91889	15656	33876	0	10552	23324	18987	1360	3177	5978	3721	150	142265	418180	20	0	1615	0	9802	3224	0	0	6948	2207	0	true	8646	37856	95764	75388	15690	167390	93052	
361167	1229308	6	28424	295801	0	341960	0	0	61195	61195	0	3265036	0	957956		244341	1097840	79358	163500	54750	63360	100140	60160	20681	108420	227230	293730	64167	312926	2243562	604	63518	30426	0	244288	449259	0	0	99917	235733	82721	true	54773	45420	212733	454566	216722	734933	385269	
361279	5079	0	441	18384	0	43158	0	0	0	1000	0	71075	0	3718		11154	16082	1984	8012	0	2484	5528	2767	375	2385	20233	15287	855	42717	45826	0	21531	502	1000	32725	6035	1000	0	20757	1861	21531	true								
361354	4722	0	2072	7548	0	14286	0	0	0	250	0	44713	0	15212		10279	11010	2848	9363	0	2389	6974	875	41	9705	7020	1977	0	12214	29501	0	0	1278	250	10715	7987	100	0	9338	7387	0	true								
361439	28280	0	37258	73796	0	143120	0	0	0	0	0	160042	0	1731		31155	75939	11389	24994	0	6787	18208	5314	846	3629	14871	5510	659	105862	158311	0	0	4840	0	21773	2896	0	0	15876	2623	0	false								
361653	31260	0	10187	182139	0	207834	0	0	0	0	0	250884	0	4155		24767	50216	10411	20144	0	5458	14686	3826	797	28441	94361	18056	3783	197647	246261	0	468	6124	0	93875	50766	0	0	77194	45590	0	true								
362043	6125	0	6349	11438	0	16256	0	0	0	1229	0	23969	0	126		6988	6957	1332	3035	0	981	2054	2688	1266	757	1238	683	1221	9907	23843	0	0	392	0	3899	0	1229	0	1995	0	0	false								
362155	22978	0	3678	48869	0	62550	0	0	0	0	0	81040	0	3063		13899	10487	1280	10568	0	3765	6803	2710	621	3210	20265	7571	2630	58872	77977	0	0	292	0	12145	21531	0	0	8220	0	1245	true								
362717	215825	6	45437	98938	0	208790	0	0	0	0	0	461220	0	14121		100031	105403	44450	31987	0	17925	18779	29712	33615	7212	7860	14042	10847	163347	446789	0	310	10695	0	28307	11654	0	0	8002	5124	0	true								
362753	32802	0	144	19862	0	34172	0	0	0	0	0	61292	0	1417		17136	3940	10603	13412	0	3661	9751	3223	501	1274	4419	719	1001	32718	59875	1310	0	0	0	6750	663	0	0	5693	0	0	false								
362856	22924	0	13002	41908	0	60865	0	0	0	0	0	40023	0	502		5566	2058	1233	4608	0	1194	3414	958	0	3919	4688	868	0	47863	39521	0	0	331	0	4260	5215	0	0	4051	4556	0	true								
362940	16775	0	5571	11300	0	17325	0	0	0	0	0	33862	0	2182		10157	2437	3338	6025	0	1655	4370	3479	653	1055	1449	1380	608	11754	31680	0	0	1033	0	3167	1325	0	0	1938	566	0	false								
363442	4662	0	138	2410	0	2548	0	0	0	0	0	13625	0	1565		4696	670	391	2629	0	919	1710	1138	928	294	1254	472	1578	2410	12060	0	0	0	0	3337	261	0	0	1354	0	0	false								
363648	42831	2	7036	6468	0	35634	0	0	0	0	0	143973	0	30677		11626	73608	26034	10401	0	3656	6745	1225	0	3634	11204	1069	0	28596	113296	0	0	0	0	11410	4497	0	0	10607	4130	0	false								
363657	127375	8	4849	25607	0	37227	0	0	0	0	0	447284	0	30774		112189	114937	72795	53421	0	17008	37065	30432	27684	11032	29498	21406	30847	32370	416510	0	0	34082	0	62511	30272	0	0	26589	13799	0	true								
363778	21059	0	207	3941	0	14315	0	0	0	5014	0	42385	0	2349		10661	0	3681	6012	0	1966	4367	3573	755	1021	5615	2365	1663	14108	40036	0	0	900	0	6902	3762	0	0	3703	2933	0	true								
364131	11338	0	5556	27634	0	48489	0	0	0	0	0	66150	0	805		32284	8768	8250	26075	0	6956	19119	4122	2087	2736	7226	2027	1771	42933	65345	0	0	1421	0	12021	1739	0	0	8870	1092	0	true								
364270	33422	0	2225	48417	0	48486	0	0	0	0	0	48251	0	1293		1909	7589	0	1639	0	765	874	216	54	2605	2726	0	0	46261	46958	0	0	0	0	2112	3219	0	0	2112	3219	0	true								
364430	11887	0	8345	34948	0	55687	0	0	0	0	0	41700	0	5221		7866	6032	1760	6500	0	2056	4444	1052	314	6881	5328	3016	690	47342	36479	0	0	831	0	8605	7310	0	0	7202	5007	0	false								
364449	627609	9	5846	124490	0	150087	0	0	1856	1856	0	1031619	0	41224		102292	245691	34196	52533	1856	16630	36322	31945	17395	8026	21001	13693	13307	144187	990137	45	258	9832	0	39318	16709	0	0	21972	7055	0	true	20907	25017	98263	112367	121376	353864	248177	
364850	10178	0	2652	8658	0	18631	0	0	0	0	0	39861	0	7788		7394	16955	5598	4306	0	1431	2875	1739	1350	1324	2602	944	464	15979	32073	0	0	0	0	3011	2323	0	0	1603	2323	0	false								
365325	248969	0	21459	1932419	0	2751721	0	0	13697	525830	0	3229311	0	262589		360591	1780147	139919	198043	12890	64963	137056	95459	63113	158921	382629	174934	123120	2729764	2966722	498	0	54173	512133	356676	482928	372526	130415	248377	292916	0	true	265560	608157	1856048	582643	1131522	222852	25821	
365576	48557	0	0	41063	0	41063	0	0	2101	2580	0	385646	0	250		156659	65928	43870	84682	1104	22498	62339	52864	18958	15572	43434	38891	16605	40850	380499	213	4897	19507	479	92287	22215	479	0	46784	12117	0	true								
365745	7512	0	88	119175	0	131869	0	0	0	0	0	27036	0	1000		7977	8615	2630	3997	0	669	3328	3039	940	1605	886	212	231	131381	26036	400	0	340	0	1679	1255	0	0	1237	1254	0	true								
365848	13200	0	5445	16856	0	28156	0	0	0	0	0	61139	0	2723		19937	18832	4440	9860	0	2451	7463	6434	3589	1751	2684	3511	1224	22711	57942	0	474	920	0	7458	1712	0	0	3238	1197	4	true								
365950	5293	0	4390	11036	0	20825	0	0	0	0	0	34167	0	1361		10587	8729	3006	6268	0	2010	4258	2639	1680	633	5296	2186	1443	16435	32806	0	0	1242	0	6633	2925	0	0	4004	1925	0	true								
366078	69113	1	45096	68754	0	177042	0	0	8375	8624	0	139592	0	4802		37451	19705	7898	20102	7058	7342	12826	14644	2639	2610	4119	6082	512	131945	134043	0	747	3200	249	10737	2586	249	0	5750	729	348	true								
366238	288933	22	5822	36064	0	72262	0	0	588	4638	0	507915	0	42167		71493	106503	26201	58295	486	14623	43672	11255	1943	12065	21839	5564	1518	65753	465748	665	0	7352	4050	32957	8029	3926	0	28118	5786	0	false								
366247	17781	0	2805	18247	0	35727	0	0	0	249	0	60172	84	5055		19925	9005	3448	16750	0	5256	11494	2736	438	4198	7223	1931	108	32922	55033	0	0	751	249	8448	5012	0	0	7045	4376	0	false								
366359	0	0	5957	21360	0	40168	0	0	0	0	0	13896	0	7420		3455	6903	1046	2703	0	897	1806	603	149	817	2351	370	0	34211	6476	0	0	244	0	1788	1750	0	0	1418	1750	0	true								
366658	11974	0	132	16609	0	26152	0	0	0	0	0	60582	0	735		21468	13514	9978	14857	0	3728	11129	5362	1249	2301	6666	2864	1794	26020	59847	0	0	4464	0	9948	3677	0	0	6209	2758	0	true								
366854	4823	0	2336	11836	0	16242	0	0	0	0	0	15636	0	3183		6077	3624	2307	4023	0	2915	1935	1063	164	1011	100	0	0	13906	12453	0	0	804	0	1111	0	0	0	998	0	0	false								
367150	3828	222	167	12582	0	19158	0	0	0	0	0	31194	0	13765		6168	18602	1201	4392	0	988	3404	1429	349	1019	960	617	0	18536	17429	233	0	300	0	2596	0	0	0	1979	0	0	false								
367178	17349	0	28	18799	0	26398	0	0	0	0	0	78515	0	983		24916	1582	8969	13746	0	3848	10878	8545	1645	5063	14148	11902	3555	26370	77532	0	0	3515	0	19410	15258	0	0	11141	8070	0	true								
367431	11629	0	6770	37559	0	72100	0	0	0	0	0	101248	0	1361		32207	13478	15237	19825	0	5401	14424	7985	4397	9460	20096	11825	2553	65330	92194	0	7693	7657	0	32014	11920	0	0	21840	7715	7653	false								
367543	30113	0	7269	49120	0	83796	0	0	0	0	0	159608	0	8973		31307	53542	16696	18911	0	4179	14922	7819	4387	7401	22698	8945	5601	76527	150635	0	0	8794	0	31022	13623	0	0	19931	9794	0	true								
367954	19488	0	29911	58703	0	93773	0	0	0	0	0	77772	0	5726		24623	3506	7082	18548	0	4528	14020	6075	0	4120	19776	6259	0	63529	72046	333	0	0	0	21289	8866	0	0	17115	6780	0	false								
368054	17620	22	1824	29457	0	44454	0	0	0	0	0	44853	0	405		7673	8630	1958	6396	0	2859	3537	817	460	4070	5801	302	757	42608	44448	0	0	0	0	5677	5253	0	0	5121	4749	0	false								
368344	24483	5	15789	25909	0	67533	0	0	0	0	0	81523	0	3334		34124	13234	9095	17782	0	5203	12579	16330	12	3105	4102	2475	0	51739	78189	0	0	740	0	6940	2742	0	0	4761	2236	0	true								
368522	51728	0	3268	47107	0	51870	0	0	265	6705	0	74525	0	6755		11589	2311	4806	6443	265	1698	4745	2982	2164	5182	2978	106	631	48602	67770	0	0	750	6440	7967	930	6440	0	7231	929	0	true								
368933	18029	0	5434	18745	0	45397	0	0	3511	3511	0	51143	0	4196		15376	7852	3481	11134	3511	4282	7102	3459	533	1173	7072	1213	428	39466	46947	497	0	744	0	5468	4418	0	0	3827	4418	0	true								
368951	17292	0	2091	33537	0	45155	0	0	0	0	0	90271	0	9089		27170	27312	8753	16064	0	8489	9751	5081	3851	3659	7959	3280	3598	43064	81182	0	0	2192	0	10552	7944	0	0	5203	5515	0	true								
369453	20214	0	5366	19107	0	40609	0	0	0	0	0	71655	0	12743		18790	4761	5278	13909	0	3665	10244	4045	836	11373	13388	1727	1402	35243	58912	0	0	1342	0	11787	16103	0	0	8658	16103	0	true								
369659	29863	0	94	7092	0	23083	0	0	0	0	0	661045	0	19434		56700	469798	14911	36265	0	9161	27104	12169	8266	14468	52741	21089	16386	22586	641611	403	0	5664	0	68367	36317	0	0	41629	25580	0	false								
370020	34142	2	15779	58243	0	104983	0	0	244	1482	0	137053	0	5304		50474	15912	18838	23362	100	10220	14928	14877	10450	4767	13462	8962	9334	89202	131598	0	151	5962	1238	29138	7387	932	0	14551	3678	0	true								
370271	3222216	1	0	182914	0	412331	0	0	15015394	24870366	0	31565783	0	0		29907	28309118	7666866	20546	15015394	3799	16747	5692	3669	1063	2259	742	478	412330	31565783	0	0	4449	6971425	3476	1066	6971425	2883547	2790	532	0	true	356583	55747	0	28309118	0	3222216	0	
370347	11512	0	9446	11954	0	33216	0	0	0	0	0	56936	0	796		10915	17595	3048	8398	0	2627	5771	2356	161	5138	9742	2034	0	23770	54647	0	1493	318	0	15496	1418	0	0	13720	1160	1244	true								
370721	10530	0	7674	18128	0	37413	0	0	0	0	0	94586	0	22622		23186	34357	7572	15743	0	2068	13675	5253	2190	2017	18445	5467	584	29739	71964	0	0	2215	0	11598	14915	0	0	7283	13178	0	false								
370758	2154	0	728	4786	0	6488	0	0	0	0	0	11850	0	3533		3463	4972	862	2119	0	375	1744	738	606	101	652	100	407	5760	8317	0	0	0	0	1260	0	0	0	753	0	0	true								
370833	4568	0	1586	4684	0	8315	0	0	4123	6771	0	25173	0	1564		4588	2111	311	3501	0	1588	1913	735	352	1178	5680	3735	3313	6729	23408	0	201	0	2648	9193	4713	2447	0	6858	0	3034	true								
370954	6255	0	2839	16891	0	19817	0	0	99	4512	0	51089	0	7111		10153	12313	2500	9039	99	3045	5994	1114	0	3296	15510	3562	0	16978	43978	0	0	1301	4413	16036	6332	4170	0	14176	4630	0	false								
371223	20813	9	9018	41076	0	63762	0	0	11929	12174	0	59361	0	3210		25782	1271	4561	11051	59	3066	7985	2681	12050	3909	5071	2402	111	53713	56151	1022	0	1034	245	9242	2251	245	0	7012	1967	0	true								
371232	31592	1	18780	29484	0	59976	0	0	0	1468	0	66239	0	1220		12979	15381	3842	10737	0	2314	8423	1879	363	1620	3856	579	232	41195	65019	0	0	1112	1468	4759	1528	1468	0	3948	1528	0	true								
371362	29881	48	33945	85985	0	171290	0	0	0	0	0	120949	0	5849		25740	21717	8766	20543	0	6676	16060	2395	609	9694	24739	7920	1259	137297	115100	0	0	5624	0	32019	11593	0	0	25430	9003	0	true								
371559	10643	0	2436	15397	0	22582	0	0	0	0	0	44986	0	16065		8332	5217	2073	7638	0	2132	5506	669	25	12806	7674	207	107	20146	28921	0	0	578	0	6558	14236	0	0	6244	14236	0	true								
371755	8610	0	5551	14548	0	22905	0	0	0	500	0	42295	0	9890		4581	26154	1380	3304	0	1075	2258	978	270	413	2299	108	130	17354	32405	0	0	369	0	2950	0	0	500	1375	1337	0	true								
371849	14242	0	1462	7402	0	15635	0	0	0	0	0	45241	0	1661		20114	2766	8011	11603	0	4301	8160	5802	1851	2133	2272	2714	1000	14152	43580	21	0	2175	0	6798	1321	0	0	3643	559	0	true								
371924	299682	8	2728	78370	0	98455	0	0	55	15707	0	580010	0	81678		74661	140441	35051	28062	55	7602	20460	26633	19966	5927	19892	18930	20477	95719	498110	0	222	9385	15652	36463	28763	15652	0	8655	17164	0	false								
371942	12350	0	3783	12132	0	23081	0	0	0	0	0	57188	0	5285		23766	9886	8393	12866	0	3821	9045	8204	2696	3493	3255	3326	1112	19298	51903	0	0	1069	0	7073	4113	0	0	3033	3609	0	true								
372444	21594	0	865	18989	0	26825	0	0	0	0	0	55307	0	5981		10779	3719	3742	4285	0	916	3369	3854	2640	4779	7877	880	5679	25960	49326	0	0	1668	0	9419	9796	0	0	6225	6430	0	true								
372538	131988	0	10627	100123	0	139618	0	0	0	0	0	315276	0	33807		75612	7153	17836	61090	0	20685	41061	11560	2306	20089	67881	10507	2046	128991	281469	0	0	7287	0	64828	35695	0	0	55137	32664	0	false								
372640	15897	0	5701	21211	0	50571	0	0	0	0	0	71156	0	7253		7945	45081	3429	5371	0	1333	4038	2302	272	798	837	598	0	44870	63903	0	0	914	0	1496	737	0	0	898	737	0	true								
372855	8413	0	4683	18256	0	35075	0	0	0	0	0	29395	0	829		7108	10922	2757	3352	0	647	2705	2024	1732	349	794	685	1125	30392	28566	0	0	525	0	2569	384	0	0	1143	0	0	false								
373058	5481	0	2211	6138	0	13965	0	0	0	7511	0	44252	0	9644		9689	10137	1745	3559	0	736	2823	5001	1130	608	2605	8835	6897	11740	20544	14	14064	569	7511	18147	798	0	0	2464	300	2470	true								
373115	79798	0	83216	117709	0	169326	0	0	1265	7190	0	566256	255	46233		80561	288043	25536	49573	201	10954	38619	21987	9001	18162	61221	28212	10259	85739	517124	371	2644	7950	5925	52278	65576	649	0	26353	53030	1730	true								
373272	8943	131	0	3098	0	4477	0	0	0	10005	0	41851	0	0		9976	0	4482	3143	0	586	2557	3705	3128	561	2521	11802	8048	4346	41851	0	0	2030	0	10641	12291	0	0	3082	0	0	true								
373553	1880	4	739	11074	0	19247	0	0	1189	1189	0	31742	0	781		9193	3900	1798	7005	1189	4545	3509	814	325	4281	9405	1451	1632	18504	30961	0	0	749	0	11408	5361	0	0	9843	3565	0	false								
373601	206415	0	79	31042	0	31042	0	0	0	0	0	1494710	4000	56089		342322	59793	0	311559	0	102937	208622	30763	0	292854	574546	18780	0	30886	1432176	77	2445	0	0	667473	218707	0	0	654683	212717	0	false								
374130	5376	0	9581	39896	0	68187	0	0	0	0	0	50218	0	3697		9759	17894	3924	4363	0	1427	2936	3485	1911	3339	2808	4268	6774	58606	46521	0	0	1845	0	11204	5985	0	0	4528	1619	0	true								
374354	12187	0	1173	11581	0	22654	0	0	0	0	0	34334	0	1123		10314	6761	2437	7453	0	2307	5146	2514	347	2102	1825	915	230	21481	33211	0	0	347	0	3128	1944	0	0	1983	1944	0	false								
374653	477377	0	18683	337382	0	337382	0	0	151658	151658	0	852341	0	31865		203607	116518	10252	38308	23060	12277	26031	64721	100578	6265	19113	18349	11112	318699	820476	0	0	1485	0	28188	26651	0	0	10774	14604	0	true	0	29129	289570	46201	70317	164785	312592	
374774	15951	0	0	16438	0	18769	0	0	0	0	0	60812	0	0		18955	10844	4976	9051	0	1965	7128	6470	3392	2786	5246	5269	1760	18769	60812	0	0	1544	0	12552	2509	0	0	6555	1476	0	false								
375034	929311	0	61374	229775	0	259719	0	0	0	0	0	1732956	0	1327		164145	573329	91748	105012	0	30733	74279	40447	18686	11041	23276	19036	12818	198345	1731629	0	0	24668	0	51889	14282	0	0	27534	6783	0	true	0	28688	169657	457325	116004	909392	19919	
375043	511030	1	22422	57988	0	102606	0	0	2061	67945	0	864983	0	188052		129963	26618	32518	88747	1804	31502	57430	30919	10112	67821	76691	41049	11811	80183	675535	0	1396	11245	65884	150172	47200	50245	0	110445	34067	9622	true	14170	24986	41027	7485	12343	223356	132950	
375379	16779	0	0	4759	0	7397	0	0	0	0	0	32514	0	0		8574	1967	3164	7342	0	3119	4223	1035	197	1812	2162	1069	151	7397	32514	0	0	810	0	4664	530	0	0	3444	530	0	true								
375502	323569	0	7177	50005	0	70035	0	0	45789	45789	0	541238	0	22035		67576	120587	8493	45512	29181	18884	26628	20882	1182	14694	9170	4286	1355	62858	500035	0	19168	713	0	25826	3679	0	0	21844	2020	24592	true								
375566	7580	2	305	93597	0	123056	0	0	7664	22155	0	219543	0	22312		24036	99608	7234	7056	7664	2392	4664	8322	8658	25930	15940	23727	22721	122749	195889	0	1342	2079	14491	53419	34899	14491	0	23782	18088	0	true								
375650	3407	0	1364	9846	0	14268	0	0	0	0	0	14302	0	2425		3395	541	808	2977	0	836	2141	310	108	2674	2970	1078	237	12904	11877	0	0	103	0	3233	3726	0	0	2354	3289	0	false								
376237	7553	0	3418	17898	0	27589	0	0	0	3685	0	25915	0	4438		5323	8590	895	4046	0	980	3066	1135	142	1962	1474	790	223	24171	21477	0	0	0	3685	3071	1378	3685	0	2378	1058	0	true								
376273	463230	0	12472	61402	0	115835	0	0	0	0	0	1382208	3	7401		269621	541101	103178	134124	0	65387	92093	60704	51437	14497	28841	34682	30237	103363	1374804	0	0	22553	0	92646	15611	0	0	29759	2799	0	true	27577	52646	23139	421986	119046	456628	9	
376433	6547	0	3251	14753	0	34429	0	0	2023	2023	0	57647	110	9695		16335	15702	3232	12753	2023	3104	9649	2852	730	6029	3963	2831	6240	31178	47842	0	0	654	0	11010	8053	0	0	4724	5267	0	false								
376442	28170	4	11315	51218	0	107510	0	0	0	316	0	187622	0	39952		46082	79221	10417	24487	0	14619	16679	13892	892	6493	18379	9050	227	96120	147420	71	250	2869	316	23450	10699	316	0	12576	9110	0	true								
376947	8030	0	9656	18688	0	41727	0	0	0	0	0	64289	0	2224		22035	14202	8788	18394	0	4737	13657	2786	855	3089	13114	2924	894	31638	62065	433	0	3648	0	13242	6779	0	0	10458	5745	0	false								
377663	6977	15	6409	23010	0	40767	0	0	0	0	0	39324	0	2403		11495	13613	2771	7330	0	2741	4686	3245	823	647	4678	1082	831	34343	36921	0	0	0	0	5613	1625	0	0	3700	1625	0	true								
377850	7021	911	8	15822	0	18384	0	0	0	1000	0	26902	0	3220		4118	1959	803	3636	0	1576	2060	481	0	8146	5516	143	0	17465	23682	0	0	142	0	5686	8119	0	1000	5544	8118	0	true								
377908	438365	0	95399	115661	0	225211	0	0	9589	81297	0	3238597	0	1215380		115453	2342103	41826	52232	8366	18773	33459	15773	47449	67490	128013	48797	98375	129812	2018155	0	5062	15420	62484	111450	231225	47698	9224	33082	162421	0	true	21450	29427	78935	321319	916553	313473	121848	
378044	1088	0	268	4140	0	5127	0	0	0	0	0	7783	0	879		3605	640	554	3142	0	853	2382	370	0	545	1723	182	0	4859	6904	0	0	126	0	2450	0	0	0	2268	0	0	false								
378110	12337	0	2540	11786	0	15905	0	0	0	0	0	32474	0	3502		10542	1664	2153	5564	0	1605	3959	2811	2167	1193	2183	3547	1008	13365	28972	0	0	1033	0	4008	3923	0	0	1357	2019	0	true								
378558	12392	0	0	16913	0	29988	0	0	0	0	0	40618	0	0		6786	18407	2474	5636	0	1835	3801	929	221	371	2263	103	296	29988	40618	0	0	296	0	1968	1065	0	0	1865	769	0	true								
378642	14080	0	6849	15535	0	24072	0	0	0	0	0	17925	0	6		2274	491	1994	1827	0	469	1358	399	48	532	548	0	0	17223	17919	0	0	1080	0	205	875	0	0	205	875	0	true								
378950	263	0	3224	18064	0	54591	0	0	0	0	0	107471	0	12353		33217	61837	9797	24670	0	9538	15919	4021	3739	2992	4595	1562	3005	51367	95118	0	0	2711	0	8886	3268	0	0	4833	2754	0	false								
379050	2964	0	598	2437	0	5268	0	0	0	0	0	9742	0	806		3416	1104	1784	2839	0	547	2292	577	0	417	1383	459	0	4670	8936	0	0	539	0	2259	0	0	0	1800	0	0	true								
379153	3450	0	1090	20523	0	30106	0	0	0	0	0	37373	0	1676		6011	19051	4209	3131	0	1045	2312	1829	825	2039	3047	1990	1785	29016	35697	0	0	1820	0	6891	1970	0	0	3916	1170	0	true								
379171	37300	0	8325	97303	0	161486	0	0	0	14296	0	210080	0	7701		35942	90905	12268	26942	0	9322	17620	6891	2109	3093	33328	6949	2563	153161	202379	0	0	3157	0	38782	7151	0	0	14435	2845	7617	true								
379470	22321	0	0	5457	0	25379	0	0	0	0	0	64481	0	0		14346	17909	3929	11766	0	3836	7931	2218	361	2806	5415	1484	200	25379	64481	0	0	885	0	5994	3911	0	0	4622	3599	0	true								
379649	18017	205	5593	29580	0	44812	0	0	0	0	8	58313	0	1381		16034	5858	6367	12699	0	3619	9080	3334	0	4102	9185	5118	0	39014	56924	0	0	2399	0	11130	7275	0	0	7413	5873	0	true								
379920	2035589	0	1863213	1992945	0	3118954	0	0	297795	301915	0	13028560	0	979643		1655483	8430285	547810	890598	45610	299502	591096	450964	313921	124028	284885	265484	232806	1229522	12037859	26219	11058	159077	4120	656120	251083	2783	0	301035	107878	0	true	408923	378972	441627	3581993	3925147	1899519	122135	
380346	11446	0	0	15214	0	19535	0	0	0	0	0	95260	0	8152		27455	41165	4863	11626	0	2767	8859	12719	3110	2031	3115	7654	2392	19535	87108	0	0	1377	0	13333	1859	0	0	4823	323	0	true								
380458	23780	0	13564	161374	0	262364	0	0	0	0	0	284459	0	33148		22462	121813	7216	12230	0	3801	10318	7541	802	14074	59118	40046	3166	248800	251063	0	248	4001	0	41773	74631	0	0	26820	44556	0	true								
380533	20996	9	11520	22158	0	61193	0	0	0	0	0	99046	0	13995		30415	18722	8657	21929	0	9778	13660	5309	1668	7019	18382	3512	0	49664	83709	0	1342	2559	0	19313	9600	0	0	16732	8388	100	true								
380654	54521	0	3576	24329	0	41342	0	0	0	0	0	107878	0	11492		20944	19383	16294	13157	0	3169	9988	5746	2041	2276	3535	4516	2703	37766	96386	0	0	768	0	8368	4662	0	0	4274	1537	0	true								
380841	6798	0	954	7603	0	14982	0	0	0	0	0	14807	0	329		4805	2060	1912	3541	0	1074	2467	876	388	363	579	101	100	14028	14478	0	0	245	0	1143	0	0	0	942	0	0	true								
380878	9542	0	0	10037	0	10037	0	0	0	0	0	81162	0	0		30961	21893	7919	12511	0	4050	8461	12302	6148	1811	6888	6072	3995	10037	81162	0	0	2107	0	15195	3571	0	0	6397	2302	0	true								
380944	14597	0	13090	14811	0	25994	0	0	7547	7547	0	51686	0	4539		19106	12599	3696	6871	999	2407	5063	4621	7015	803	2949	1020	612	12904	42000	0	5147	1413	0	3631	1753	0	0	2258	1494	4899	true								
381026	11745	0	4585	8095	0	18734	0	0	0	0	0	31931	0	482		8292	7403	2199	4573	0	995	3578	1441	2278	203	1507	922	1857	14149	31449	0	0	908	0	3397	1092	0	0	1710	0	0	true								
381343	272231	0	19922	52230	0	117781	0	0	33270	33270	0	540237	0	54143		122095	69976	23293	45919	9591	46931	26643	35815	12706	50856	11931	12072	1076	97859	486094	0	0	4556	0	49920	26015	0	0	17430	6429	0	true	8711	31399	57749	33977	26255	155529	75319	
381754	3318	188	487	4415	0	12278	0	0	99	4181	0	27362	6	1619		6139	0	494	2291	0	473	1818	2937	911	1455	7761	6270	2419	11603	25737	0	0	218	4082	16796	1109	2741	0	8707	509	6510	false								
381839	11734	0	350	42072	0	49786	0	0	0	0	0	125589	0	18073		34088	21499	8891	17448	0	4953	12749	11434	4952	7421	17209	20118	13520	49232	107516	204	0	4061	0	43153	15115	0	0	17386	6866	0	true								
381932	10083	0	1759	66203	0	83793	0	0	2491	2491	0	100031	0	4899		18062	17877	7341	14219	2491	3800	10419	3203	640	11310	25420	10510	6769	82034	86562	0	8570	1631	0	37363	16646	0	0	23527	13203	8570	true								
381950	57312	0	21758	53935	0	82671	0	0	0	0	0	168168	0	28639		34404	33327	18857	25259	0	15470	13806	5128	0	12948	21560	8617	0	60913	139529	0	0	9443	0	33758	9367	0	0	26223	8285	0	true								
382050	32908	0	41785	60487	61	102771	0	0	13	2001	0	123769	0	14470		19071	26791	10704	10441	13	4379	6062	4938	3692	26205	10432	5967	2395	60654	109299	271	0	6215	1988	15706	29293	1988	0	11447	25190	0	true								
382069	44654	0	1370	12449	0	13602	0	0	0	0	0	333310	0	44787		31979	165691	3526	29205	0	12609	16596	2699	75	29387	45833	15480	286	12232	288273	0	250	1376	0	31168	59818	0	0	27597	47623	0	true								
382256	10372	0	5482	5854	0	16873	0	0	0	0	0	24259	0	4163		6241	4621	2799	5208	0	1128	4080	1033	0	466	2213	345	0	11391	20096	0	0	0	0	3024	0	0	0	2679	0	0	false								
382274	427	0	0	0	0	0	0	0	0	0	0	3750	0	0		2070	0	0	1305	0	342	963	316	449	572	581	0	100	0	3750	0	0	0	0	1253	0	0	0	1153	0	0	false								
382443	11610	0	1463	18208	0	35233	0	0	0	0	0	50197	0	10563		11764	21924	2054	6590	0	2969	4171	3825	799	543	1650	2425	281	33770	39384	0	250	403	0	3446	1453	0	0	1412	781	0	true								
382537	5819	0	13399	21596	0	40090	0	0	0	702	0	77982	0	4147		29680	19599	18430	15564	0	3493	12260	7740	6187	4150	8990	6325	3420	26691	73625	0	210	8115	702	17855	5030	702	0	9389	3750	0	true								
382649	283846	0	15833	30880	0	53352	0	0	0	0	0	453243	0	36455		65344	26913	10814	40987	0	11689	29298	19095	5262	5770	23633	29402	18335	37519	382332	0	34456	2082	0	61401	15739	0	0	20145	9258	34193	true								
382658	6536	1	5952	16331	0	32751	0	0	0	9586	0	131133	0	8487		33513	8558	11572	17240	0	4205	13035	10222	6049	7512	33741	25629	15644	26798	103374	0	19272	6504	9088	64524	18002	4519	498	498	8837	8837	false								
