"IDRSSD"	RCFD2221	RCFD3210	RCFD3792	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFDA221	RCFDB503	RCFDB504	RCFDB505	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDC227	RCFDC228	RCFDF264	RCFDL136	RCFDL137	RCFDL138	RCON2221	RCON3210	RCON3792	RCON4336	RCON5306	RCON5310	RCON5311	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCONA221	RCONB503	RCONB504	RCONB505	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONC227	RCONC228	RCONF264	RCONL136	RCONL137	RCONL138	
86358																																				0	7903	8811	0	0	368	368	0	0.1676	0.2996	0.2870	0.0000	0.0000	0.0000	8443	368	-540	0	0	0	0	0	0	0	0	0	0	0	0	8443	0	0	50383	0	50383	
86554																																				0	6472	6818	0	0	373	373	0	0.0941	0.2164	0.2045	0.0000	0.0000	0.0000	6445	373	27	0	0	0	0	0	0	0	0	0	0	0	0	6445	0	0	68502	0	68502	
86675																																				0	185809	190045	0	0	4236	4236	0	0.231250	0.429878	0.420296	0	0	0	185809	4236	0	0	0	0	0	0	0	0	0	0	0	0	0	185809	0	0	803497	0	803497	
87047																																				0	17398	18037	0	0	1107	1107	0	0.1099	0.2040	0.1915	0.0000	0.0000	0.0000	16930	1107	468	0	0	0	0	0	0	0	0	0	0	0	0	16930	0	0	153981	0	153981	
87159																																				0	19250	19198	0	0	632	632	0	0.122925	0.381253	0.368702	0	0	0	18566	632	639	0	0	0	0	0	0	45	0	0	0	0	0	18566	0	0	151080	0	151035	
87177																																				0	6054	5221	0	0	117	117	0	0.110807	0.399617	0.390662	0	0	0	5104	117	0	0	0	0	0	0	0	0	0	-950	0	0	0	6054	0	0	46062	0	46062	
87234																																				0	58720	61574	0	0	3139	3139	0	0.1226	0.2459	0.2334	0.0000	0.0000	0.0000	58435	3139	90	0	0	0	0	0	0	195	0	0	0	0	0	58435	0	0	476859	0	476664	
87476																																				0	24646	25624	0	0	1045	1045	0	0.191460	0.337216	0.323463	0	0	0	24579	1045	67	0	0	0	0	0	0	0	0	0	0	0	0	24579	0	0	128377	0	128377	
87579																																				222	38807	39350	-1345	0	2637	2859	3347	0.109121	0.187837	0.174190	0	0	0	36491	2859	314	0	0	0	0	0	0	0	0	0	0	0	0	39838	0	0	337756	0	334409	
88231																																				0	38929	41503	0	0	3018	3018	0	0.1041	0.1732	0.1606	0.0000	0.0000	0.0000	38485	3018	343	0	0	0	0	0	0	101	0	0	0	0	0	38485	0	0	370051	-343	369607	
88240																																				0	11878	8879	0	0	245	245	0	0.121498	0.258358	0.251229	0	0	0	8634	245	679	0	0	0	0	0	0	2565	0	0	0	0	0	8634	0	0	73628	0	71063	
88259																																				0	7418	8136	0	0	550	550	0	0.1262	0.1815	0.1692	0.0000	0.0000	0.0000	7586	550	-168	0	0	0	0	0	0	0	0	0	0	0	0	7586	0	0	60129	0	60129	
88352																																				0	19127	19536	0	0	1004	1004	0	0.1223	0.2440	0.2315	0.0000	0.0000	0.0000	18532	1004	595	0	0	0	0	0	0	0	0	0	0	0	0	18532	0	0	151476	0	151476	
88455																																				0	37002	32046	0	0	2391	2391	0	0.083609	0.110366	0.102132	0.000000	0.000000	0.000000	29655	2391	-137	0	0	0	0	0	0	7484	0	0	0	0	0	29655	0	0	362171	0	354687	
88530																																				167	22882	25036	0	0	1790	1957	0	0.0971	0.1749	0.1613	0.0000	0.0000	0.0000	23079	1957	-880	0	0	0	0	0	0	683	0	0	0	0	0	23079	0	0	238478	0	237795	
88772																																				0	65368	65595	0	0	3079	3079	771	0.118840	0.268886	0.256265	0	0	0	62516	3079	-1060	0	0	0	0	0	0	3069	72	0	0	0	0	63359	0	0	529965	0	526053	
88950																																				0	6624	7244	0	0	628	628	0	0.095727	0.119349	0.109002	0.000000	0.000000	0.000000	6616	628	8	0	0	0	0	0	0	0	0	0	0	0	0	6616	0	0	69113	0	69113	
89032																																				0	15355	15959	0	0	588	588	0	0.1170	0.2196	0.2115	0.0000	0.0000	0.0000	15371	588	-16	0	0	0	0	0	0	0	0	0	0	0	0	15371	0	0	131358	0	131358	
89135																																				0	7356	8338	-167	0	514	514	0	0.099084	0.207058	0.194293	0	0	0	7824	514	-301	0	0	0	0	0	0	0	0	0	0	0	0	7824	0	0	79297	-334	78963	
89751																																				0	67768	72197	0	0	6297	6297	0	0.084562	0.143937	0.131383	0	0	0	65900	6297	1868	0	0	0	0	0	0	0	0	0	0	0	0	65900	0	0	779314	0	779314	
89854																																				0	9919	11242	0	0	1083	1083	0	0.0889	0.1302	0.1177	0.0000	0.0000	0.0000	10159	1083	-240	0	0	0	0	0	0	0	0	0	0	0	0	10159	0	0	114262	0	114262	
89957																																				0	6800	7373	0	0	504	504	0	0.1204	0.1830	0.1705	0.0000	0.0000	0.0000	6869	504	-69	0	0	0	0	0	0	0	0	0	0	0	0	6869	0	0	57041	0	57041	
90047																																				0	4357	4306	0	0	191	191	0	0.1241	0.2594	0.2479	0.0000	0.0000	0.0000	4115	191	242	0	0	0	0	0	0	0	0	0	0	0	0	4115	0	0	33169	0	33169	
90177																																				0	23235	24225	0	0	1024	1024	0	0.084225	0.172517	0.165225	0	0	0	23201	1024	34	0	0	0	0	0	0	0	0	0	0	0	0	23201	0	0	275466	0	275466	
90328																																				227	29953	32090	423	0	2902	3129	1204	0.0883	0.1391	0.1255	0.0000	0.0000	0.0000	28961	3129	-635	0	0	0	0	0	0	0	0	0	0	0	0	30165	0	0	329242	0	328038	
90337																																				0	47402	51857	0	0	3112	3112	0	0.120002	0.171127	0.160857	0.000000	0.000000	0.000000	48745	3112	-1343	0	0	0	0	0	0	0	0	0	0	0	0	48745	0	0	406203	0	406203	
90579																																				0	53184	55887	0	0	2448	2448	0	0.1482	0.2863	0.2737	0.0000	0.0000	0.0000	53439	2448	-255	0	0	0	0	0	0	0	0	0	0	0	0	53439	0	0	360327	255	360582	
90645																																				0	9781	10573	0	0	451	451	0	0.1016	0.2374	0.2273	0.0000	0.0000	0.0000	10122	451	-341	0	0	0	0	0	0	0	0	0	0	0	0	10122	0	0	99616	0	99616	
90739																																				0	9977	10854	0	0	521	521	0	0.1111	0.1813	0.1726	0	0	0	10333	521	-356	0	0	0	0	0	0	0	0	0	0	0	0	10333	0	0	92979	0	92979	
91101																																				142	170181	127080	-1699	0	9944	10086	0	0.081515	0.126622	0.116572	0.000000	0.000000	0.000000	116994	10086	-88	0	0	0	0	0	0	54974	0	0	0	0	0	116994	0	0	1490220	0	1435246	
91156																																				0	24753	25461	0	0	1531	1531	0	0.084140	0.151901	0.142767	0.000000	0.000000	0.000000	23930	1531	753	0	0	0	0	0	0	70	0	0	0	0	0	23930	0	0	284476	0	284406	
91615																																				0	9170	9439	0	0	613	613	0	0.0971	0.1530	0.1431	0	0	0	8826	613	344	0	0	0	0	0	0	0	0	0	0	0	0	8826	0	0	90883	0	90883	
91651																																				0	5124	5328	0	0	222	222	0	0.0779	0.1298	0.1244	0.0000	0.0000	0.0000	5106	222	18	0	0	0	0	0	0	0	0	0	0	0	0	5106	0	0	65548	0	65548	
91754																																				0	69101	52041	0	0	2127	2127	0	0.0974	0.2361	0.2264	0.0000	0.0000	0.0000	49914	2127	-988	0	0	0	0	0	0	20175	0	0	0	0	0	49914	0	0	532550	0	512375	
91950																																				0	5198	5513	0	0	386	386	0	0.0968	0.1623	0.1509	0.0000	0.0000	0.0000	5127	386	71	0	0	0	0	0	0	0	0	0	0	0	0	5127	0	0	52977	0	52977	
92050																																				0	7583	7901	0	0	491	491	0	0.1022	0.2057	0.1929	0.0000	0.0000	0.0000	7410	491	173	0	0	0	0	0	0	0	0	0	0	0	0	7410	0	0	72492	0	72492	
92144																																				0	6725	6875	0	0	262	262	0	0.150961	0.327256	0.314785	0.000000	0.000000	0.000000	6613	262	112	0	0	0	0	0	0	0	0	0	0	0	0	6613	0	0	43806	0	43806	
92676																																				0	47523	49708	0	0	3220	3220	6	0.112509	0.193066	0.180559	0	0	0	46488	3220	388	12	0	0	0	0	0	629	0	0	0	0	0	46494	0	0	414226	-399	413192	
92706																																				104	37113	36780	-845	0	1558	1662	2618	0.139895	0.214298	0.204615	0.000000	0.000000	0.000000	35118	1662	195	0	0	0	0	0	0	0	27	0	0	0	0	37763	0	0	253676	0	251031	
92902																																				0	1542	1638	0	0	108	108	6	0.0767	0.1897	0.1772	0.0000	0.0000	0.0000	1530	108	6	0	0	0	0	0	0	0	0	0	0	0	0	1536	0	0	19941	0	19935	
93244																																				0	17014	18167	0	0	1607	1607	0	0.092205	0.142489	0.129884	0	0	0	16560	1607	32	0	0	0	0	0	0	422	0	0	0	0	0	16560	0	0	180022	0	179600	
93543																																				0	29648	31456	0	0	2375	2375	0	0.111862	0.166023	0.153488	0.000000	0.000000	0.000000	29081	2375	547	0	0	0	0	0	0	0	20	0	0	0	0	29101	0	0	259993	0	259973	
93619																																				0	27353	27353	0	0	0	0	0	1.000183	1.683676	1.683676	0.000000	0.000000	0.000000	27353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27353	0	0	27348	0	27348	
93721																																				0	919229	817474	-19877	0	51446	51446	0	0.093109	0.191833	0.179761	0.000000	0.000000	0.000000	766028	51446	1943	0	0	0	0	0	0	181135	0	10000	0	0	0	756028	0	0	8408361	0	8227226	
93758																																				0	8006	8627	0	0	343	343	0	0.0931	0.1386	0.1331	0.0000	0.0000	0.0000	8284	343	-278	0	0	0	0	0	0	0	0	0	0	0	0	8284	0	0	88992	0	88992	
94139																																				130	58745	66860	-2535	0	3521	3651	0	0.104822	0.227410	0.214992	0.000000	0.000000	0.000000	63209	3651	-4752	0	0	0	0	0	0	2823	0	0	0	0	0	63209	0	0	605836	0	603013	
94456																																				0	3848	4116	0	0	281	281	0	0.133160	0.184384	0.171796	0	0	0	3835	281	13	0	0	0	0	0	0	0	0	0	0	0	0	3835	0	0	28800	0	28800	
94522																																				0	53332	56636	0	0	4053	4053	0	0.1104	0.1749	0.1624	0.0000	0.0000	0.0000	52583	4053	749	0	0	0	0	0	0	0	0	0	0	0	0	52583	0	0	476171	0	476171	
94755																																				0	15610	16780	0	0	1392	1392	0	0.094945	0.150871	0.138355	0	0	0	15388	1392	222	0	0	0	0	0	0	0	0	0	0	0	0	15388	0	0	162072	0	162072	
94858																																				0	12592	13566	0	0	997	997	0	0.096345	0.145446	0.134756	0.000000	0.000000	0.000000	12569	997	23	0	0	0	0	0	0	0	0	0	0	0	0	12569	0	0	130458	0	130458	
95051																																				0	12989	13630	0	0	722	722	0	0.1596	0.2136	0.2023	0.0000	0.0000	0.0000	12908	722	50	0	0	0	0	0	0	31	0	0	0	0	0	12908	0	0	80909	0	80878	
95659																																				0	5673	6307	0	0	553	553	0	0.0831	0.1429	0.1304	0.0000	0.0000	0.0000	5754	553	-92	0	0	0	0	0	0	11	0	0	0	0	0	5754	0	0	69248	0	69237	
95677																																				0	11134	11639	0	0	667	667	162	0.133070	0.194042	0.182922	0	0	0	10972	667	0	0	0	0	0	0	0	0	0	0	0	0	0	11134	0	0	82615	0	82453	
96553																																				0	9230	9965	0	0	735	735	0	0.132218	0.171182	0.158556	0	0	0	9230	735	0	0	0	0	0	0	0	0	0	0	0	0	0	9230	0	0	69809	0	69809	
97055																																				0	17529	18967	0	0	1624	1624	0	0.086454	0.104835	0.095858	0	0	0	17343	1624	186	0	0	0	0	0	0	0	0	0	0	0	0	17343	0	0	200604	0	200604	
97279																																				0	3490	3847	0	0	111	111	77	0.066630	0.204769	0.198861	0.000000	0.000000	0.000000	3736	111	-323	0	0	0	0	0	0	0	0	0	0	0	0	3813	0	0	56148	0	56071	
97457																																				0	4023	4452	0	0	429	429	0	0.0709	0.1048	0.0947	0.0000	0.0000	0.0000	4023	429	0	0	0	0	0	0	0	0	0	0	0	0	0	4023	0	0	56713	0	56713	
97804																																				10	81764	81991	0	0	7655	7665	5286	0.094987	0.133979	0.121454	0.000000	0.000000	0.000000	74326	7665	-1056	0	0	0	0	0	0	3208	0	0	0	0	0	79612	0	0	790981	0	782487	
97943																																				0	29256	28855	0	0	1229	1229	0	0.1011	0.1574	0.1507	0.0000	0.0000	0.0000	27626	1229	1630	0	0	0	0	0	0	0	0	0	0	0	0	27626	0	0	273121	0	273121	
98351																																				0	9762	9711	0	0	414	414	0	0.1115	0.2679	0.2564	0.0000	0.0000	0.0000	9297	414	465	0	0	0	0	0	0	0	0	0	0	0	0	9297	0	0	83410	0	83410	
98463																																				0	62850	66663	0	0	3790	3790	0	0.115913	0.169413	0.159781	0.000000	0.000000	0.000000	62873	3790	-23	0	0	0	0	0	0	0	0	0	0	0	0	62873	0	0	542415	0	542415	
98717																																				0	29219	30483	0	0	1789	1789	0	0.1472	0.2139	0.2013	0.0000	0.0000	0.0000	28694	1789	525	0	0	0	0	0	0	0	0	0	0	0	0	28694	0	0	194948	0	194948	
99143																																				0	19988	21978	0	0	1207	1207	0	0.0819	0.1325	0.1252	0.0000	0.0000	0.0000	20771	1207	-783	0	0	0	0	0	0	0	0	0	0	0	0	20771	0	0	253654	0	253654	
99255																																				0	6670	6733	0	0	441	441	0	0.1031	0.1476	0.1379	0.0000	0.0000	0.0000	6292	441	227	0	0	0	0	0	0	151	0	0	0	0	0	6292	0	0	61183	0	61032	
99376																																				0	216957	228793	0	0	11555	11555	0	0.127510	0.154556	0.146751	0.000000	0.000000	0.000000	217238	11555	-463	0	0	0	0	0	0	102	0	-80	0	0	0	217318	0	0	1704797	-1000	1703695	
99442																																				0	26559	28773	-744	0	2776	2776	0	0.0819	0.1204	0.1088	0.0000	0.0000	0.0000	25997	2776	1306	0	0	0	0	0	0	0	0	0	0	0	0	25997	0	0	317551	0	317551	
99536																																				0	30932	32502	-526	0	1392	1392	108	0.081431	0.236442	0.226315	0	0	0	31110	1392	210	0	0	0	0	0	0	30	0	0	0	0	0	31218	0	0	382181	0	382043	
99853																																				0	4991	5108	0	0	301	301	0	0.0826	0.2048	0.1928	0.0000	0.0000	0.0000	4807	301	184	0	0	0	0	0	0	0	0	0	0	0	0	4807	0	0	58182	0	58182	
99974																																				0	14585	15959	0	0	1457	1457	0	0.0975	0.1376	0.1251	0.0000	0.0000	0.0000	14502	1457	83	0	0	0	0	0	0	0	0	0	0	0	0	14502	0	0	148688	0	148688	
100236																																				0	22656	24576	0	0	1739	1739	0	0.1090	0.1787	0.1660	0.0000	0.0000	0.0000	22837	1739	-181	0	0	0	0	0	0	0	0	0	0	0	0	22837	0	0	209546	0	209546	
100357																																				0	72482	63751	0	0	5158	5158	0	0.102002	0.154833	0.142305	0.000000	0.000000	0.000000	58593	5158	1705	0	0	0	0	0	0	12184	0	0	0	0	0	58593	0	0	586612	0	574428	
100562																																				0	298910	306334	-567	0	26501	26501	0	0.1029	0.1456	0.1330	0.0000	0.0000	0.0000	279833	26501	2755	0	0	0	0	0	0	16298	591	0	0	0	0	280424	0	0	2736302	0	2719413	
100777																																				0	68299	70223	0	0	1150	1150	0	0.126181	0.280212	0.275623	0	0	0	69073	1150	-774	0	0	0	0	0	0	0	0	0	0	0	0	69073	0	0	547410	0	547410	
100843																																				0	37468	41012	-2437	0	3008	3008	0	0.104272	0.171086	0.158538	0.000000	0.000000	0.000000	38004	3008	1901	0	0	0	0	0	0	0	0	0	0	0	0	38004	0	0	364469	0	364469	
101019	31	563449	644356	-13317	90000	33734	123765	57843	0.100837	0.150833	0.121862	0.098211	0.117784	0.142537	520591	123765	-6218	0	36355	6430	47013	0	0	4550	0	0	0	0	0	578434	18177	0	5225088	0	5162695																																				
101037																																				0	93767	99745	0	0	5900	5900	0	0.123726	0.214021	0.201361	0.000000	0.000000	0.000000	93845	5900	-78	0	0	0	0	0	0	0	0	0	0	0	0	93845	0	0	758488	0	758488	
101439																																				0	19767	21299	0	0	1155	1155	0	0.126557	0.235525	0.222753	0.000000	0.000000	0.000000	20144	1155	-417	40	0	0	0	0	0	0	0	0	0	0	0	20144	0	0	159170	0	159170	
101671																																				0	50692	50574	0	0	3086	3086	0	0.070642	0.149363	0.140248	0.000000	0.000000	0.000000	47488	3086	1112	0	0	0	0	0	0	2023	69	0	0	0	0	47557	0	0	674323	0	672231	
101738																																				0	25971	27774	0	0	1552	1552	0	0.095509	0.223794	0.211289	0.000000	0.000000	0.000000	26222	1552	-251	0	0	0	0	0	0	0	0	0	0	0	0	26222	0	0	274549	0	274549	
101952																																				0	8271	9843	0	0	623	623	0	0.0914	0.1988	0.1863	0.0000	0.0000	0.0000	9220	623	-959	0	0	0	0	0	0	10	0	0	0	0	0	9220	0	0	100832	0	100822	
102155																																				0	5394	5290	0	0	75	75	0	0.1231	0.1767	0.1742	0.0000	0.0000	0.0000	5215	75	43	0	0	0	0	0	0	136	0	0	0	0	0	5215	0	0	42513	0	42377	
102173																																				0	7871	8512	0	0	1206	1206	0	0.053963	0.089485	0.076807	0	0	0	7306	1206	11	0	0	0	0	0	0	556	0	2	0	0	0	7304	0	0	135953	-9	135388	
102333																																				0	5932	7167	-510	0	295	295	0	0.1461	0.3065	0.2939	0.0000	0.0000	0.0000	6872	295	-430	0	0	0	0	0	0	0	0	0	0	0	0	6872	0	0	47029	0	47029	
102342																																				0	16634	18543	0	0	1839	1839	0	0.0733	0.1156	0.1041	0.0000	0.0000	0.0000	16704	1839	-70	0	0	0	0	0	0	0	0	0	0	0	0	16704	0	0	227824	0	227824	
102539																																				0	5298	5503	0	0	205	205	0	0.104450	0.216696	0.208624	0	0	0	5298	205	0	0	0	0	0	0	0	0	0	0	0	0	0	5298	0	0	50723	0	50723	
102557																																				0	6566	6421	0	0	478	478	0	0.0993	0.1176	0.1089	0.0000	0.0000	0.0000	5943	478	-30	0	0	0	0	0	0	653	0	0	0	0	0	5943	0	0	60527	0	59874	
102874																																				0	17371	18010	0	0	681	681	0	0.105722	0.209750	0.201819	0	0	0	17329	681	0	0	0	0	0	0	0	0	42	0	0	0	0	17371	0	0	163953	0	163911	
103134																																				0	7482	7925	0	0	495	495	0	0.1251	0.2010	0.1884	0.0000	0.0000	0.0000	7430	495	52	0	0	0	0	0	0	0	0	0	0	0	0	7430	0	0	59399	0	59399	
103255																																				0	179198	185350	0	0	17059	17059	0	0.0842	0.1363	0.1237	0.0842	0.1237	0.1362	168291	17059	8538	0	75	75	75	0	0	2339	30	0	0	0	0	168321	38	0	2001630	0	1999261	
103563																																				0	8430	8115	0	0	283	283	0	0.0886	0.2894	0.2793	0.0000	0.0000	0.0000	7832	283	598	0	0	0	0	0	0	0	0	0	0	0	0	7832	0	0	88417	0	88417	
103602																																				0	16910	18761	-2364	0	0	0	0	0.089626	0.492971	0.492971	0.000000	0.000000	0.000000	18761	0	513	0	0	0	0	0	0	0	0	0	0	0	0	18761	0	0	209325	0	209325	
104234																																				0	9410	9886	0	0	331	331	0	0.093979	0.213585	0.206434	0.000000	0.000000	0.000000	9555	331	-145	0	0	0	0	0	0	0	0	0	0	0	0	9555	0	0	101672	0	101672	
104542																																				0	4685	4660	0	0	165	165	0	0.0917	0.2302	0.2220	0.0000	0.0000	0.0000	4495	165	190	0	0	0	0	0	0	0	0	0	0	0	0	4495	0	0	49025	0	49025	
104971																																				0	5761	5710	0	0	234	234	0	0.128279	0.306084	0.307478	0	0	0	5736	234	-71	96	0	0	0	0	0	0	0	0	0	0	260	5736	0	0	44715	0	44715	
105026																																				0	33515	35292	0	0	3056	3056	1256	0.105644	0.146462	0.133780	0.000000	0.000000	0.000000	32236	3056	-12	35	0	0	0	0	0	0	0	0	0	0	0	33492	0	0	306393	0	305137	
105053																																				0	26100	28322	0	0	1134	1134	0	0.115321	0.149407	0.143425	0	0	0	27188	1134	-1088	0	0	0	0	0	0	0	0	0	0	0	0	27188	0	0	235759	0	235759	
105071																																				0	21386	22026	0	0	1688	1688	1081	0.0889	0.1646	0.1520	0.0000	0.0000	0.0000	20338	1688	-33	0	0	0	0	0	0	0	0	0	0	0	0	21419	0	0	229847	0	228766	
105222																																				0	19492	19751	0	0	1890	1890	1387	0.086333	0.132477	0.119800	0	0	0	17861	1890	244	0	0	0	0	0	0	0	0	0	0	0	0	19248	0	0	208273	0	206886	
105473																																				1	348100	361003	-4587	0	8315	8316	0	0.1679	0.3310	0.3234	0.0000	0.0000	0.0000	352687	8316	0	0	0	0	0	0	0	0	0	0	0	0	0	352687	0	0	2101038	0	2101038	
105530																																				0	19862	19854	0	0	982	982	1341	0.142149	0.252953	0.240441	0.000000	0.000000	0.000000	18872	982	-351	0	0	0	0	0	0	0	0	0	0	0	0	20213	0	0	134103	0	132762	
106359																																				0	140329	129693	0	0	11394	11394	0	0.084571	0.142318	0.129815	0	0	0	118299	11394	1769	0	0	0	0	0	0	20261	0	0	0	0	0	118299	0	0	1419072	0	1398811	
106377																																				0	131095	110296	0	0	9671	9671	8730	0.0949	0.1426	0.1301	0.0000	0.0000	0.0000	100625	9671	-1366	210	0	0	0	0	0	22896	0	0	0	0	0	109355	0	0	1091453	0	1059827	
106452																																				0	34105	38359	0	0	2481	2481	0	0.112273	0.196641	0.183923	0	0	0	35878	2481	-1773	0	0	0	0	0	0	0	0	0	0	0	0	35878	0	0	319560	0	319560	
106519																																				0	8800	9183	0	0	736	736	463	0.080408	0.156384	0.143850	0.000000	0.000000	0.000000	8447	736	-110	0	0	0	0	0	0	0	0	0	0	0	0	8910	0	0	105515	0	105052	
106676																																				0	7191	7607	0	0	554	554	0	0.081893	0.172038	0.159509	0	0	0	7053	554	138	0	0	0	0	0	0	0	0	0	0	0	0	7053	0	0	86125	0	86125	
107226																																				0	15225	15596	0	0	371	371	0	0.1986	0.5256	0.5131	0	0	0	15225	371	0	0	0	0	0	0	0	0	0	0	0	0	0	15225	0	0	76668	0	76668	
107244																																				0	877451	806855	0	0	46958	46958	0	0.1376	0.1363	0.1284	0.0000	0.0000	0.0000	759897	46958	10006	0	0	0	0	0	0	107548	0	0	0	0	0	759897	0	0	5629485	0	5521937	
107459																																				0	1813	1903	0	0	120	120	0	0.099743	0.172124	0.161270	0	0	0	1783	120	30	0	0	0	0	0	0	0	0	0	0	0	0	1783	0	0	17876	0	17876	
107570																																				0	28577	29714	0	0	2148	2148	0	0.102045	0.174346	0.161743	0	0	0	27566	2148	213	0	0	0	0	0	0	131	667	0	0	0	0	28233	0	0	270934	0	270136	
107758																																				0	4965	5205	0	0	394	394	0	0.0822	0.1209	0.1118	0.0000	0.0000	0.0000	4811	394	154	0	0	0	0	0	0	0	0	0	0	0	0	4811	0	0	58549	0	58549	
108072																																				0	12465	13284	0	0	995	995	0	0.1038	0.1678	0.1553	0.0000	0.0000	0.0000	12289	995	18	26	0	0	0	0	0	132	0	0	0	0	0	12289	0	0	118608	-44	118432	
108269																																				0	8862	8929	0	0	330	330	0	0.1940	0.3421	0.3294	0.0000	0.0000	0.0000	8599	330	263	0	0	0	0	0	0	0	0	0	0	0	0	8599	0	0	44333	0	44333	
108474																																				0	47955	50030	0	0	2198	2198	0	0.151195	0.261930	0.250423	0	0	0	47832	2198	123	0	0	0	0	0	0	0	0	0	0	0	0	47832	0	0	316482	-123	316359	
108652																																				0	2243	1994	0	0	150	150	0	0.078046	0.120739	0.111656	0	0	0	1844	150	0	0	0	0	0	0	0	399	0	0	0	0	0	1844	0	0	24026	0	23627	
108746																																				0	10952	11015	0	0	127	127	0	0.1398	0.3861	0.3816	0.0000	0.0000	0.0000	10888	127	64	0	0	0	0	0	0	0	0	0	0	0	0	10888	0	0	77879	0	77879	
108951																																				0	24618	25017	0	0	1531	1531	0	0.089183	0.120415	0.113046	0	0	0	23486	1531	769	0	0	0	0	0	0	363	0	0	0	0	0	23486	0	0	263710	0	263347	
109136																																				0	16126	19374	0	0	2394	2394	0	0.0621	0.1012	0.0887	0	0	0	16980	2394	-854	0	0	0	0	0	0	0	0	0	0	0	0	16980	0	0	273622	0	273622	
109154																																				0	4644	5179	0	0	485	485	0	0.0849	0.1344	0.1218	0.0000	0.0000	0.0000	4694	485	-50	0	0	0	0	0	0	0	0	0	0	0	0	4694	0	0	55320	0	55320	
109453																																				0	13312	11058	0	0	566	566	0	0.0922	0.1248	0.1184	0.0000	0.0000	0.0000	10492	566	171	0	0	0	0	0	0	2649	0	0	0	0	0	10492	0	0	116497	0	113848	
109574																																				0	34832	37103	0	0	2492	2492	288	0.106013	0.186320	0.173806	0.000000	0.000000	0.000000	34611	2492	-297	12	0	0	0	0	0	218	0	0	0	0	0	34899	0	0	326985	0	326479	
109659																																				0	17269	19027	0	0	2029	2029	0	0.0835	0.1172	0.1047	0.0000	0.0000	0.0000	16998	2029	133	0	0	0	0	0	0	138	0	0	0	0	0	16998	0	0	203694	0	203556	
109686																																				0	126538	128372	-85	0	4580	4580	0	0.141250	0.216584	0.208857	0	0	0	123792	4580	-139	0	0	0	0	0	0	2893	77	0	0	0	0	123869	0	0	879148	224	876402	
110413																																				0	37964	38346	0	0	3139	3139	0	0.091994	0.133962	0.122996	0.000000	0.000000	0.000000	35207	3139	2716	0	0	0	0	0	0	0	41	0	0	0	0	35248	0	0	382751	0	382710	
110936																																				0	42555	32900	0	0	921	921	0	0.1693	0.4490	0.4364	0.0000	0.0000	0.0000	31979	921	60	0	0	0	0	0	0	10516	0	0	0	0	0	31979	0	0	199440	0	188924	
110945																																				0	26713	28796	0	0	1897	1897	0	0.104503	0.150958	0.141013	0	0	0	26899	1897	-228	42	0	0	0	0	0	0	0	0	0	0	0	26899	0	0	257399	0	257399	
110972																																				0	9230	9365	0	0	135	135	0	0.1149	0.2775	0.2735	0	0	0	9230	135	0	0	0	0	0	0	0	0	0	0	0	0	0	9230	0	0	80363	0	80363	
111157																																				0	3368	3495	0	0	140	140	0	0.0785	0.1027	0.0986	0.0000	0.0000	0.0000	3355	140	13	0	0	0	0	0	0	0	0	0	0	0	0	3355	0	0	42734	0	42734	
111205																																				1708	53006	57365	-895	0	4118	5826	0	0.114769	0.140604	0.126324	0.000000	0.000000	0.000000	51539	5826	2286	0	0	0	0	0	0	0	76	0	0	0	0	51615	0	0	450038	-895	449067	
111661																																				0	20905	19904	0	0	741	741	0	0.094341	0.303466	0.292168	0.000000	0.000000	0.000000	19163	741	1698	0	0	0	0	0	0	44	0	0	0	0	0	19163	0	0	203168	0	203124	
111942																																				0	29376	31848	0	0	2685	2685	0	0.0865	0.1328	0.1216	0.0000	0.0000	0.0000	29163	2685	-139	0	0	0	0	0	0	352	0	0	0	0	0	29163	0	0	337630	0	337278	
111979																																				0	43289	44527	0	0	2640	2640	0	0.113294	0.217166	0.204290	0	0	0	41887	2640	13	0	0	0	0	0	0	1389	0	0	0	0	0	41887	0	0	371107	0	369718	
112163																																				0	127815	131230	0	0	7261	7261	0	0.099411	0.168530	0.159205	0	0	0	123969	7261	-5669	0	0	0	0	0	0	9515	0	0	0	0	0	123969	0	0	1256549	0	1247034	
112332																																				0	15069	16007	0	0	784	784	0	0.1235	0.2575	0.2449	0	0	0	15223	784	-183	0	0	0	0	0	0	29	0	0	0	0	0	15223	0	0	123302	0	123273	
112444																																				0	23682	25265	0	0	1903	1903	0	0.115978	0.167023	0.154442	0.000000	0.000000	0.000000	23362	1903	320	0	0	0	0	0	0	0	0	0	0	0	0	23362	0	0	201435	0	201435	
112510																																				0	4854	5000	0	0	349	349	0	0.1043	0.1134	0.1055	0.0000	0.0000	0.0000	4651	349	203	0	0	0	0	0	0	0	0	0	0	0	0	4651	0	0	44572	0	44572	
