"IDRSSD"	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	RCONL186	RCONL187	RCONL188	
	LN RSTR SECD CNSTRTN MULTI PD 30 - 8	LN RSTR SECD CNSTRTN MULTI PD 90	LN RSTR SECD CNSTRTN MULTI NACRL	LN RSTR SECD NONFARM OWN PD 30 - 89	LN RSTR SECD NONFARM OWN PD 90	LN RSTR SECD NONFARM OWN NACRL	LN RSTR SECD NONFARM NONRES PD 30 - 	LN RSTR SECD NONFARM NONRES PD 90	LN RSTR SECD NONFARM NONRES NACRL	LN RSTR CMRL IND LN US ADR PD 30 - 8	LN RSTR CMRL IND LN US ADR PD 90	LN RSTR CMRL IND LN US ADR NACRL	LN RSTR CMRL IND LN NUS ADR PD 30 - 	LN RSTR CMRL IND LN NUS ADR PD 90	LN RSTR CMRL IND LN NUS ADR NACRL	LN RSTR ALL OTHR LN LEASE PD 30 - 89	LN RSTR ALL OTHR LN LEASE PD 90	LN RSTR ALL OTHR LN LEASE NACRL	ITEMIZE LN FARM PD 30 - 89	ITEMIZE LN FARM PD 90	ITEMIZE LN FARM NACRL	ITEMIZE LN FINANCE AGRI FARM PD 30 -	ITEMIZE LN FINANCE AGRI FARM PD 90	ITEMIZE LN FINANCE AGRI FARM NACRL	AUTO LN TO IND HH FAM PD 30 - 89	AUTO LN TO IND HH FAM PD 90	AUTO LN TO IND HH FAM NONACCRUAL	OTHR LN TO IND HH FAM PD 30 - 89	OTHR LN TO IND HH FAM PD 90	OTHR LN TO IND HH FAM NONACCRUAL	LN RSTR CMRL IND LN PD 30 - 89	LN RSTR CMRL IND LN PD 90	LN RSTR CMRL IND LN NACRL	CREDIT CARD LN HOUSE FAMILY PD 30 - 	CREDIT CARD LN HOUSE FAMILY PD 90	CREDIT CARD LN HOUSE FAMILY NACRL	ITEMIZE AUTO LN HOUSE FAMILY PD 30 -	ITEMIZE AUTO LN HOUSE FAMILY PD 90	ITEMIZE AUTO LN HOUSE FAMILY NACRL	OTHR CNSMR LN HOUSE FAMILY PD 30 - 8	OTHR CNSMR LN HOUSE FAMILY PD 90	OTHR CNSMR LN HOUSE FAMILY NACRL	PURCH CREDIT IMPR LN BAL PD 30 - 89	PURCH CREDIT IMPR LN BAL PD 90	PURCH CREDIT IMPR LN BAL NACRL	PURCH CREDIT IMPR LN CARRY PD 30 - 8	PURCH CREDIT IMPR LN CARRY 90	PURCH CREDIT IMPR LN CARRY NACRL	
592859	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	8	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593007	0	0	0	0	0	0	0	0	0	0	0	1708	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	48	0	0	0	0	1708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593052	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	6	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593249	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	100	3	0	268	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593333	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	56	0	0	28	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593771	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593940	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	9	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594433	0	0	0	0	0	2767	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	64	0	14	60	0	470	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594451	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	9	0	10	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594938	0	0	0	0	0	0	0	0	0							9	0	21	0	0	0	0	0	0	4	0	12	73	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	37	15	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8250	0	0	5968	
595270	0	0	0	91	0	891	0	0	11928	0	0	18538	0	0	0	6	1	274	0	0	0	0	0	0	59	0	39	162	0	31	0	0	18538	0	0	0	0	0	0	0	0	0	169326	266947	0	156013	245686	0	
595337	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	2	0	16	46	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595869	0	0	582	0	0	1874	0	0	11725										0	0	0																												
595944	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596062	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	432	6	77	564	14	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596277	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596455	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	6	0	9	76	21	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596642	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596848	0	0	0	0	0	120	0	0	805	0	0	520	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	63	0	18	0	0	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596978	0	0	0	0	0	0	0	0	139							0	0	0	0	0	0				0	0	0	11	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597041	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597313	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597452	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				1	0	0	35	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597546	0	0	0	0	0	165	0	0	0							0	0	1112	0	0	1112	0	0	0	0	0	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597658	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598002	0	0	0	0	0	479	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598048	0	0	0	0	0	275	0	0	0							0	0	0	0	0	0	0	0	0	33	15	6	170	145	1	0	0	382	0	0	0	0	0	0	0	0	0	0	0	910	0	0	432	
598132	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				52	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598534	0	0	1244	0	0	126	0	0	202	0	0	349	0	0	0	188	87	306	0	0	20	0	0	0	3337	87	1839	337	0	182	0	0	349	0	0	0	188	87	286	0	0	0	3095	9237	128	2227	6226	128	
598543	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598646	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
599643	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
599764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	1	351	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
600129	0	0	0	0	0	0	0	0	668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
600419	0	0	0	0	0	907	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601032	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	9	5	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601041	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	68	0	11	256	30	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601050	0	0	1299	0	0	0	0	0	0	0	0	46	0	0	0	953	650	5356	0	0	0	0	0	0	16567	2425	0	14887	1117	0	0	0	46	648	630	0	0	0	0	243	0	0	0	0	0	0	0	0	
601153	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	27	5	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601416	0	0	0	0	0	0	0	0	0	0	0	684	0	0	0	0	0	0	0	0	0	0	0	0	3473	0	1895	70	0	2	0	0	684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601443	0	0	439	0	0	112	0	0	601							0	0	5	0	0	0				5	0	8	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601658	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601733	0	0	0	0	0	1	0	0	0							0	0	0	0	0	0				21	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
602048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	936	0	65	577	0	
602356	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
602543	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	146	0	55	160	1	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
602842	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	6	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603232	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	105	0	0	61	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603540	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603559	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	30	0	17	13	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603755	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604024	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604033	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	18	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604547	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	2	0	24	13	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604640	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
605571	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
605610	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
605656	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
605973	485	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
606046	0	0	0	512	0	1135	0	0	0	115	0	610	0	0	0	150	23	166	0	0	0	0	0	0	158	17	42	744	0	147	115	0	610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
606176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
606653	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	6	0	0	307	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
607146	0	0	0	0	0	0	0	0	2499							0	0	33	0	0	0				0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
607333	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
608358	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	15	5	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
608451	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
608844	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
609010	0	0	0	0	0	0	0	0	402							0	0	0	0	0	0				0	0	0	0	0	14	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
609467	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
609476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
609609	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
609645	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
609832	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
610128	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	1013	8	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
610164	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	18	0	0	342	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
610539	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	61	0	56	85	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
610557	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
610913	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				142	1	14	271	0	17	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
611031	0	0	0	0	0	110	0	0	0							0	0	82	0	0	75				25	0	28	23	8	4	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	
611451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1367	0	398	174	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
612159	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	8	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
612878	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				54	0	53	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613008	0	0	0	46	0	782	0	0	594	8	0	369	0	0	0	20	0	30	0	0	0	0	0	0	12	0	14	96	0	56	8	0	369	0	0	0	0	0	0	0	0	0	0	0	649	0	0	538	
613156	0	0	0	182	0	0	0	0	0							0	0	43	0	0	43				60	0	0	508	0	49	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613307	0	0	0	202	0	2003	274	0	1102	1093	0	37066	0	0	0	0	0	460	0	0	0	0	0	0	12	0	0	384	0	37	1093	0	37066	0	0	0	0	0	0	0	0	0	11556	0	25099	9802	0	21291	
613343	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	89	0	76	147	1	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613558	0	0	0	0	0	1315	0	0	2742							0	0	0	0	0	0	0	0	0	0	0	0	2	0	80	0	0	2341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	8	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613839	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				9	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613950	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	5	3	18947	15999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613978	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614256	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	3	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614368	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				59	0	0	83	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614751	0	0	0	0	0	8	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614948	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	19	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
615217	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
615253	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	26	0	0	5	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
615776	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
615851	0	0	0	0	0	0	0	0	0							194	0	0	194	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
615879	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
615954	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	20	0	4	224	2	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
616036	0	0	89	0	0	0	0	0	26							0	0	0	0	0	0	0	0	0	5	0	9	100	0	9	344	0	1351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
616148	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	29	0	19	22	0	12	439	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
616540	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
616849	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
617051	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
617079	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
617145	0	0	0	0	0	0	0	0	65							0	0	0	0	0	0	0	0	0	70	52	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
617275	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
617341	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
617538	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	6	0	0	19	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
617743	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
618544	0	0	0	0	0	28	0	0	0							0	0	0	0	0	0	0	0	0	7	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
618647	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	13	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
618740	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	26	15	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612	0	0	483	
618777	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
618807	0	0	0	0	0	531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
619327	0	0	0	0	0	0	0	0	73							0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
619457	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				6	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
619701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
619859	0	0	0	0	0	202	0	0	0							0	0	0	0	0	0				1	0	0	16	5	14	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
619877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4379	0	28353	0	0	0	0	0	0	65440	0	30360	32321	0	20406	0	0	0	0	0	20641	0	0	0	0	0	0	0	0	0	0	0	0	
620015	0	0	0	0	0	0	0	0	0							0	0	50	0	0	0				0	0	0	121	58	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
620752	0	0	0	0	0	0	0	0	0							0	0	10	0	0	0				0	0	0	56	0	10	0	0	34	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	
621151	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
621245	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	62	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
621357	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	22	0	5	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
621441	0	0	48	0	0	290	0	0	0							0	0	90	0	0	0				308	40	119	7	0	51	0	0	20	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	
622037	0	0	0	0	0	1523	0	0	0							0	0	0	0	0	0	0	0	0	59	0	14	215	2	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
622653	0	0	0	0	0	0	0	0	0							20	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
622756	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
622774	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	64	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
623052	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
