"IDRSSD"	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC869	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	
721752	69	0	-463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5610	25104	5579	24041	0	5021	2790	24041	31852	0	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	
721949	1310	928	9063	235	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8864	0	0	0	8864	0	0	0	31977	73328	199118	178996	0	14666	99559	178996	293221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
722227	276	185	-296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	620	10756	9120	19364	0	2151	4560	19364	26075	0	1363	1363	0	0	0	0	0	0	0	0	0	0	0	0	0	
722432	1975	0	-2233	80	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6351	38784	118982	91705	0	7757	59491	91705	158953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
722544	2022	0	-8512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1605	1605	0	0	0	1605	0	0	0	0	0	0	91014	0	0	4187	86827	0	0	0	178550	307666	187270	784183	0	61533	93635	784183	939351	0	15000	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	
722777																																																																									
722816	2363	684	-4937	3679	0	3322	0	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11238	0	0	0	11238	0	0	0	75385	235743	232240	213283	0	47149	116120	213283	376552	0	771	771	0	0	0	0	0	0	0	0	0	0	0	0	0	
723112																																																																									
723158	0	0	-1529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2508	0	0	0	2508	0	0	0	359	21473	6836	75489	0	4295	3418	75489	83202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
723550	93	0	-268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	820	20755	11841	32933	0	4151	5921	32933	43005	0	2473	2473	0	0	0	0	0	0	0	0	0	0	0	0	0	
723653	712	479	-1844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3894	0	0	0	3894	0	0	0	29087	59411	18303	55960	0	11882	9152	55960	76994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
723710	1602	0	23362	3736	0	157	3575	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1159	1159	0	0	0	1159	0	0	0	0	0	0	11009	0	0	11009	0	0	0	0	47918	260116	164662	297943	0	52023	82331	297943	432297	0	14843	14843	0	0	0	0	0	0	0	0	0	0	0	0	0	
723747	149	66	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	19564	8582	18884	0	3913	4291	18884	27088	0	979	979	0	0	0	0	0	0	0	0	0	0	0	0	0	
723756	75	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	120	0	0	0	272	16421	11287	17645	0	3284	5644	17645	26573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
723822	40	102	-1753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12741	21445	49081	92459	0	4289	24541	92459	121289	0	400	400	0	0	0	0	0	0	0	0	0	0	0	0	0	
723868	0	0	1047	90	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1143	0	0	0	1143	0	0	0	14664	103184	30131	27990	0	20637	15066	27990	63693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
724230	680	232	-3759	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18047	26740	65235	148100	0	5348	32618	148100	186066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
724548	210	0	-2381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	583	58642	15847	15363	0	11728	7924	15363	35015	0	5070	5070	0	0	0	0	0	0	0	0	0	0	0	0	0	
724744	3885	0	4096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7084	0	0	0	7084	0	0	0	3077	114605	18308	244996	0	22921	9154	244996	277071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
724904	605	0	-3551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15642	14498	59516	127584	0	2900	29758	127584	160242	0	2245	2245	0	0	0	0	0	0	0	0	0	0	0	0	0	
724940	10	22	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18362	3746	8672	11791	0	749	4336	11791	16876	0	759	759	0	0	0	0	0	0	0	0	0	0	0	0	0	
725077	1183	34	-825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4081	0	0	0	4081	0	0	0	10655	28779	68218	62859	0	5756	34109	62859	102724	0	1756	1756	0	0	0	0	0	0	0	0	0	0	0	0	0	
725376	233	0	-330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	176	0	0	0	0	529	5984	24077	5658	0	1197	12039	5658	18894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
725732																																																																									
725741	72	0	-3153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	248	0	0	0	248	2104	0	0	0	2104	0	0	0	9821	46933	11003	48893	0	9387	5502	48893	63782	0	17943	17943	0	0	0	0	0	0	0	0	0	0	0	0	0	
725844	217	30	-254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1170	0	0	0	1170	0	0	0	1670	9439	15081	34269	0	1888	7541	34269	43698	0	2530	2530	0	0	0	0	0	0	0	0	0	0	0	0	0	
725853	189	0	-784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6173	6173	0	0	3087	3086	0	0	0	0	0	0	341	0	0	0	341	0	0	0	36174	27748	17639	88612	0	5550	8820	88612	102982	0	4511	4511	0	0	0	0	0	0	0	0	0	0	0	0	0	
726234	654	0	-2995	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6472	0	0	0	6472	0	126	0	49115	124277	21557	231754	0	24855	10779	231754	267388	0	30370	30370	0	0	0	0	0	0	0	0	0	0	0	0	0	
726458	78	0	-242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	667	0	0	0	667	0	0	0	9650	11797	14042	28127	0	2359	7021	28127	37507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
726953	1918	483	720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7822	39321	47400	146621	0	7864	23700	146621	178185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
727156	100	0	-255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	743	0	0	0	743	0	0	0	3870	16558	7277	21960	0	3312	3639	21960	28911	0	3670	3670	0	0	0	0	0	0	0	0	0	0	0	0	0	
727174	4454	559	-6327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32761	0	0	0	32761	0	0	0	9772	196479	456547	175523	0	39296	228274	175523	443093	0	1315	1315	0	0	0	0	0	0	0	0	0	0	0	0	0	
727343	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2733	0	0	0	2733	0	0	0	275	17242	4122	58220	0	3448	2061	58220	63729	0	0	4056	0	0	0	0	0	0	0	0	0	0	0	0	0	
727473	14476	2255	-49524	8929	0	0	0	8929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15877	15877	0	0	19	15858	58180	0	0	6096	52084	0	0	0	360979	240088	762529	888723	0	48018	381265	888723	1318006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
728452	617	0	-753	225	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4685	0	0	0	4685	0	0	0	7324	27671	35330	68783	0	5534	17665	68783	91982	0	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	
728742	3264	0	-1008	392	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7611	0	0	0	7611	0	0	0	37980	237834	200584	227825	0	47567	100292	227825	375684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
728948	3641	856	-2813	0	0	0	0	0	17	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10264	47839	112692	207478	0	9568	56346	207478	273392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
728957	422	46	-1826	0	0	0	0	0	175	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4334	0	0	0	4334	0	0	0	9811	34619	19564	111032	0	6924	9782	111032	127738	0	1795	1795	0	0	0	0	0	0	0	0	0	0	0	0	0	
729011	0	0	-1282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14025	100921	113780	145744	0	20184	56890	145744	222818	0	2547	2547	0	0	0	0	0	0	0	0	0	0	0	0	0	
729057	264	1	-591	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1086	0	0	0	1086	0	0	0	19846	29600	12964	43960	0	5920	6482	43960	56362	0	4605	4605	0	0	0	0	0	0	0	0	0	0	0	0	0	
729132																																																																									
729178	1188	12	-1306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14805	33736	68174	61595	0	6747	34087	61595	102429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729310	2924	0	-1018	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5308	104371	189839	250557	0	20874	94920	250557	366351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729459	467	0	-73	0	0	0	0	0	63	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2458	0	0	0	2458	0	0	0	339	19728	18547	39059	0	3946	9274	39059	52279	0	717	717	0	0	0	0	0	0	0	0	0	0	0	0	0	
729570	35	0	-422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1853	0	0	0	1853	0	0	0	4475	13853	8318	14584	0	2771	4159	14584	21514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729842	0	0	-1423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8062	18041	42254	72844	0	3608	21127	72844	97579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729945	434	0	-10892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6239	0	0	0	6239	0	0	0	3741	24253	19857	93948	0	4851	9929	93948	108728	0	3575	3575	0	0	0	0	0	0	0	0	0	0	0	0	0	
730446	2578	0	1857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4385	0	0	0	4385	0	0	0	8628	37441	13574	114978	0	7488	6787	114978	129253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
730745	0	0	-268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12020	9252	7187	0	2404	4626	7187	14217	0	1311	1311	0	0	0	0	0	0	0	0	0	0	0	0	0	
731050	192	30	3779	111	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9479	15958	4772	108091	0	3192	2386	108091	113669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
731247	7653	0	-20217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54117	54117	0	0	53504	613	0	0	0	0	0	0	10722	0	0	0	10722	0	0	0	23248	102202	1015412	1177963	0	20440	507706	1177963	1706109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
731957	0	0	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468	8688	7530	5698	0	1738	3765	5698	11201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
732178	328	0	-496	0	0	0	0	0	64	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37374	20772	51376	128816	0	4154	25688	128816	158658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
732253	0	0	4051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	227	0	0	0	2976	6860	17431	68723	0	1372	8716	68723	78811	0	4275	4275	0	0	0	0	0	0	0	0	0	0	0	0	0	
732459	113	0	-839	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2244	0	0	2	2242	0	0	0	9019	12782	13194	44095	0	2556	6597	44095	53248	0	816	816	0	0	0	0	0	0	0	0	0	0	0	0	0	
732637	0	0	-706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1204	0	0	0	1204	0	0	0	11819	13088	23416	44894	0	2618	11708	44894	59220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
732758	330	1	-2721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8076	0	0	0	8076	0	0	0	71956	62337	1445	189688	0	12467	723	189688	202878	0	29898	29898	0	0	0	0	0	0	0	0	0	0	0	0	0	
732918	4502	0	4696	398	0	0	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21451	0	0	0	21451	0	0	0	10496	96714	323043	483925	0	19343	161522	483925	664790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
732954	0	0	-251	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1257	45619	8264	12338	0	9124	4132	12338	25594	0	2000	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	
733054	223	0	-1251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2161	0	0	0	2161	0	0	0	15691	352644	116637	117758	0	70529	58319	117758	246606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
733540	0	0	-179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2851	4499	2667	19597	0	900	1334	19597	21831	0	0	4500	0	0	0	0	0	0	0	0	0	0	0	0	0	
733559	72	2	-306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	7867	306	27452	0	1573	153	27452	29178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
733661	0	0	-196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4399	10434	0	13343	0	2087	0	13343	15430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
733755	83	0	-734	31	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	0	0	0	358	0	0	0	10076	4602	19431	34619	0	920	9716	34619	45255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
733951	0	0	-887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4440	4440	0	0	0	4440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1076	51989	19872	44206	0	10398	9936	44206	64540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
734051	0	0	596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485	0	0	0	485	0	0	0	1295	7465	13201	34061	0	1493	6601	34061	42155	0	1113	1113	0	0	0	0	0	0	0	0	0	0	0	0	0	
734248	1167	0	688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	882	882	0	0	0	882	0	0	0	0	0	0	11453	0	0	0	11453	0	0	0	8616	80453	61224	153318	0	16091	30612	153318	200021	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
734350	0	0	-508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21334	34626	62828	199724	0	6925	31414	199724	238063	0	11625	11625	0	0	0	0	0	0	0	0	0	0	0	0	0	
734538	12057	83	-9255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15434	0	0	0	15434	0	0	0	184616	189050	11158	467057	0	37810	5579	467057	510446	0	93076	93076	0	0	0	0	0	0	0	0	0	0	0	0	0	
734613	545	179	-3532	193	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6479	0	0	0	6479	0	0	0	3287	84067	102854	75915	0	16813	51427	75915	144155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735049	117	59	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500	40114	8668	5268	0	8023	4334	5268	17625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735067	51	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	964	110	0	52	802	0	0	0	6243	30451	48229	46986	0	6090	24115	46986	77191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735142	53	0	-264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	617	0	0	50	567	0	0	0	1526	9532	7259	23033	0	1906	3630	23033	28569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735357	230	13	-127	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	67	0	0	0	426	1346	865	14254	0	269	433	14254	14956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735414	128	0	-134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1032	0	0	0	1032	0	0	0	799	11066	29080	15427	0	2213	14540	15427	32180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735441	2881	0	-8857	3598	0	0	0	3598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15874	15874	1048	0	14826	0	0	0	0	0	0	0	22419	0	0	0	22419	0	0	33	5374	31595	38536	648360	0	6319	19268	648360	673947	0	1053	1053	0	0	0	0	0	0	0	0	0	0	0	0	0	
735656	129	0	-763	75	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	224	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3899	26378	11486	51399	0	5276	5743	51399	62418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735768	7949	0	17030	3001	0	0	0	3001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7481	0	0	0	7481	0	0	0	82886	216339	31331	258606	0	43268	15666	258606	317540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735973	860	125	-180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	563	0	0	0	563	0	0	0	9300	26063	40958	17190	0	5213	20479	17190	42882	0	0	0	0	464	46	0	0	46	0	0	0	0	0	0	0	
736158	0	0	-197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5126	6652	6604	17215	0	1330	3302	17215	21847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
736206	7465	0	-13849	9665	0	0	0	9665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44227	0	0	0	44227	0	0	0	8814	476195	493246	616549	0	95239	246623	616549	958411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
736448	0	0	16235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31330	0	0	0	31330	0	0	0	11099	110254	167298	682490	0	22051	83649	682490	788190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
736550	561	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2121	0	0	0	2121	0	0	0	13667	40512	46090	167628	0	8102	23045	167628	198775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
736662	225	103	567	734	0	0	0	734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3829	41022	19391	63079	0	8204	9696	63079	80979	0	145	145	0	0	0	0	0	0	0	0	0	0	0	0	0	
737548	1909	115	528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14290	14290	0	0	9508	4782	0	0	0	0	0	0	5908	0	0	0	5908	0	0	0	8530	106079	91487	329744	0	21216	45744	329744	396704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
737632	1620	0	-4198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4371	0	0	0	4371	0	0	0	42986	74662	65676	143758	0	14932	32838	143758	191528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
738013	4665	1254	-4542	216	19	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32078	0	0	857	31221	0	0	0	29163	111529	75288	490564	0	22306	37644	490564	550514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
738040	9321	0	-11701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3776	0	1459	0	2317	0	0	198	98224	195026	103052	931217	0	39005	51526	931217	1021748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
