"IDRSSD"	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	RCONL136	RCONL137	RCONL138	
282048	0	0	0	0	0	0	0	0	0	0	304	44277	0	0	0	0	0	38647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	927	500	6157	0	0	0	0	0	123	120	1953	0	0	0	0	0	0	0	0	0	0	14619	24028	0	0	0	0	0	5359	0	1	1376	47	-738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	58	0	0	0	1048	15349	14666	34178	0	3070	7333	34178	44581	0	11520	11520	11502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65130	0	65130	
282075	0	0	0	0	0	0	0	0	0	0	0	580919	0	0	0	0	0	603410	93	1163	1163	7290	7290	0	0	0	7290	0	0	0	216	0	0	0	0	65813	11595	0	0	0	58562	2855	0	476	12087	133994	0	0	0	0	0	0	0	0	263	6	276298	326843	0	0	0	0	0	43009	241	920	2654	896	-6381	2258	0	0	0	2258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23679	0	0	0	23679	0	0	0	79083	206811	280049	399532	0	41362	140025	399532	580919	0	0	0	100340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	927979	0	927763	
282226	0	0	0	0	0	0	0	0	0	0	279	135538	0	0	0	0	0	131186	0	0	0	807	807	0	0	0	807	0	0	253	0	0	0	0	0	78725	482	0	0	0	0	0	0	-50	0	64018	0	0	0	0	0	0	0	0	0	1822	36738	92626	0	0	0	0	0	10165	253	0	688	0	-1717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	948	0	0	143	805	0	0	0	78725	69571	36881	103462	0	13914	18441	103462	135817	0	2561	2561	41305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309400	0	309147	
282329	0	0	0	0	0	0	0	0	986	0	6145	1475761	0	0	0	0	0	1304264	0	0	0	7130	7130	0	0	0	7130	0	0	2476	305	0	0	0	0	17381	25277	0	0	0	0	0	0	6151	148008	172817	43060	10739	0	0	0	19	18442	0	0	13806	160535	1129923	0	0	0	0	0	122671	2780	58	24979	0	-15561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71132	0	0	0	71132	0	0	986	165447	236929	204600	1332220	0	47386	102300	1332220	1481906	0	50	50	198011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1877126	0	1857167	
282824	0	0	0	0	0	0	0	0	0	0	211	156258	0	0	0	0	0	167674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4201	4763	0	0	0	0	0	0	219	4382	4777	2118	395	0	0	0	0	0	0	0	15439	21706	130529	0	0	0	0	0	8881	0	0	1129	84	-1948	476	0	0	0	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8583	27233	23908	139068	0	5447	11954	139068	156469	0	1125	1125	21952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196061	0	196061	
283157	0	0	0	0	0	0	0	0	0	0	355	22941	0	0	0	0	0	16462	0	0	0	169	169	0	0	0	169	0	0	0	0	0	0	0	0	282	15734	0	0	0	44	0	0	242	2493	10007	205	0	0	0	0	0	0	0	0	0	564	15898	0	0	0	0	0	1729	0	0	52	0	-403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2775	25837	769	17744	0	5167	385	17744	23296	0	0	0	5021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46674	0	46674	
283438	0	0	0	0	0	0	0	0	0	0	315	322607	0	0	0	0	0	270029	0	0	0	439	439	0	0	0	439	0	0	0	0	0	0	0	0	12562	22374	0	0	0	0	0	0	4188	26000	179178	6908	21470	0	0	0	0	12379	0	0	0	106672	163357	0	0	0	0	157	27905	0	0	0	0	-156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38562	202123	113580	225707	0	40425	56790	225707	322922	0	571	571	41512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	587531	0	587531	
283652	0	0	0	0	0	0	0	0	0	0	669	108311	0	0	0	0	0	132848	0	0	0	566	566	0	0	0	566	0	0	0	24	0	0	0	0	2559	2473	0	0	0	0	0	0	96	0	3012	0	0	0	0	0	0	0	0	0	34503	21168	77177	0	0	0	0	0	7950	24	249	889	0	-1911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1717	0	0	0	1717	0	0	0	2808	60738	21168	86248	0	12148	10584	86248	108980	0	19861	19861	14747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159017	0	158993	
283737	0	0	0	0	0	0	0	0	0	0	4462	405256	0	0	0	0	0	435595	0	0	0	1999	1999	0	0	0	1999	0	0	0	0	0	0	0	0	95392	61504	0	0	0	46050	0	0	0	0	0	0	0	0	0	0	0	0	0	5097	130	123993	306375	0	0	0	0	0	8577	0	111	1616	0	-9389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1772	0	0	0	1771	0	0	0	100600	153630	123993	316995	0	30726	61997	316995	409718	0	44330	44330	67661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	665671	0	665671	
283858	0	0	0	0	0	0	0	0	0	0	630	49627	0	0	0	0	0	39583	0	0	0	50	50	0	0	0	50	0	0	0	0	0	0	0	0	4791	8327	0	0	0	0	0	0	102	0	15540	295	0	0	0	0	961	0	0	0	0	7973	31610	0	0	0	0	0	7548	0	0	162	4	-1156	43	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1750	0	0	0	1750	0	0	0	4791	24029	9233	40834	0	4806	4617	40834	50257	0	0	0	4130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76057	0	76057	
283867	0	0	0	0	0	0	0	0	0	0	0	273236	0	0	0	0	0	255091	0	0	0	1251	1251	0	0	0	1251	0	0	665	0	0	0	0	0	64204	1576	0	0	0	85	0	0	-179	3412	6055	0	0	0	0	0	0	0	0	0	8587	12217	234287	0	0	0	0	0	20395	0	0	0	0	-2794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7778	0	0	0	7778	0	0	0	67616	17078	12217	263711	0	3416	6109	263711	273236	0	775	775	36798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345787	0	345122	
284154	0	0	0	0	0	0	0	0	0	0	276	25236	0	0	0	0	0	28488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1033	467	0	0	298	5978	0	0	0	0	3	0	0	0	0	0	0	0	0	243	0	14138	14107	0	0	0	0	0	2424	0	9	87	0	-595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	25	0	0	0	1583	9913	14138	16460	0	1983	7069	16460	25512	0	3378	3378	4612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40957	0	40957	
284190	0	0	0	0	0	0	0	0	0	0	530	87321	0	0	0	0	0	94190	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	1040	1984	0	0	0	14538	0	436	0	0	0	0	0	0	0	0	0	0	0	0	0	49613	44577	0	0	0	0	0	8627	0	0	177	0	-1627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1040	47888	49613	53466	0	9578	24807	53466	87851	0	31189	31189	20005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150377	0	147754	
284239	0	0	0	0	0	0	0	0	0	0	484	108489	0	0	0	0	0	122961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2292	10802	0	0	73	6221	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52356	70605	0	0	0	0	0	9300	0	540	0	0	-1846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2905	17023	52406	79365	0	3405	26203	79365	108973	0	0	0	14179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148847	0	148847	
284248	0	0	0	0	0	0	0	0	0	0	251	83702	0	0	0	0	0	83068	0	0	0	1069	1069	0	0	0	1069	0	0	0	84	0	0	0	0	537	1906	0	0	0	0	0	0	318	1426	7792	0	300	0	0	0	1224	0	0	0	0	22513	60555	0	0	0	0	0	5542	0	170	376	56	-983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1033	0	0	0	1033	0	0	0	2133	20795	23793	67897	0	4159	11897	67897	83953	0	10721	10721	9737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108188	0	108104	
284556	0	0	0	0	0	0	0	0	0	0	0	111921	0	0	0	0	0	120989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7349	3867	0	0	0	0	0	0	66	321	1530	2017	0	0	0	0	0	0	0	0	16529	12987	91473	0	0	0	0	0	8096	0	104	794	82	-691	0	0	0	0	0	65	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1911	0	914	0	997	0	0	0	7774	23634	15086	99651	0	4727	7543	99651	111921	0	0	0	11671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143436	0	143436	
284574	0	0	0	0	0	0	0	0	0	0	1393	58705	0	0	0	0	0	62566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1023	18056	0	0	79	0	0	0	174	17297	1610	0	0	0	0	0	0	0	0	0	0	30279	32287	0	0	0	0	0	10080	0	0	1678	0	-1970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18399	21344	30279	40689	0	4269	15140	40689	60098	0	0	0	4389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108741	679	109420	
284752	0	0	0	0	0	0	0	0	0	0	142	71624	0	0	0	0	0	55872	2292	12764	12764	0	0	0	0	0	0	0	0	30	36	0	0	0	0	874	953	0	0	0	247	0	0	747	9671	23230	2303	177	0	0	0	0	0	0	815	1696	19402	33959	0	0	0	0	0	10481	392	224	2740	54	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1143	0	0	0	1143	0	0	0	11584	28869	21759	55112	0	5774	10880	55112	71766	0	3	3	11920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103518	-789	102663	
284958	0	0	0	0	0	0	0	0	0	0	91	25856	0	0	0	0	0	22959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11640	1	0	0	0	0	0	0	0	1117	425	950	0	0	0	0	0	0	0	0	2697	20262	0	0	0	0	0	622	0	0	0	0	-415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12757	3122	21835	0	2551	1561	21835	25947	0	0	0	3646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36863	0	36863	
285151	0	0	0	0	0	0	0	0	0	0	1294	48122	0	0	0	0	0	44964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21139	607	0	0	0	0	0	0	163	0	27851	0	0	0	0	0	0	0	0	1198	79	11487	32200	0	0	0	0	0	5605	93	47	325	0	-1656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	560	0	0	0	560	0	0	0	22384	28862	11487	37900	0	5772	5744	37900	49416	0	0	0	7949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97351	0	97258	
285348	0	0	0	0	0	0	0	0	0	0	1410	98879	0	0	0	0	0	101441	0	0	0	915	915	0	0	0	915	0	0	0	0	0	0	0	0	7337	3938	0	0	0	1109	4490	0	410	1877	48768	0	0	0	0	0	0	0	0	0	0	57669	43772	0	0	0	0	0	9997	0	0	803	0	-2167	43	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4361	0	0	0	4361	0	0	0	9214	54618	62159	58285	0	10924	31080	58285	100289	0	0	0	17847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176791	0	176791	
285544	0	0	0	0	0	0	0	0	0	0	997	93211	0	0	0	0	0	94513	0	0	0	150	150	0	0	0	150	0	0	0	8	0	0	0	0	36506	2442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2201	7296	85016	0	0	0	0	0	4631	8	265	342	194	-2167	381	0	0	0	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	97	0	0	0	36771	4985	7490	89466	0	997	3745	89466	94208	0	0	0	11029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144136	0	144128	
285553	0	0	0	0	0	0	0	0	0	0	0	17384	0	0	0	0	0	10844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15195	4637	0	0	0	101	0	0	158	0	8726	898	2522	0	0	0	0	0	0	0	0	0	10844	0	0	0	0	0	797	0	52	16	0	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15247	14200	898	14095	0	2840	449	14095	17384	0	720	720	5202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44212	0	44212	
285740	0	0	0	0	0	0	0	0	12	0	1608	345760	0	0	0	0	0	343986	0	0	0	736	736	0	0	0	736	0	0	3327	0	0	0	0	0	29675	5995	0	0	0	392	409	0	5838	17612	77076	32787	5352	0	0	0	2861	0	0	0	10578	120819	212589	0	0	0	0	0	28631	3327	674	2591	375	3215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9072	0	0	0	9072	0	12	0	47961	96644	157251	249413	0	19329	78626	249413	347368	0	0	0	59064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	541316	0	537989	
285759	0	0	0	0	0	0	0	0	0	0	101	84422	0	0	0	0	0	80348	0	0	0	58	58	0	0	0	58	0	0	0	0	0	0	0	0	1327	5631	0	0	0	0	0	0	305	168	10823	10450	0	0	0	0	0	0	0	0	6254	12022	62072	0	0	0	0	0	5308	0	127	2999	0	-853	3235	0	0	0	3235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1622	28702	22472	67547	0	5740	11236	67547	84523	0	2995	2995	10878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115630	0	115630	
285777	0	0	0	0	0	0	0	0	0	0	7	3716	0	0	0	0	0	15465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	505	1434	0	0	0	476	0	0	629	1628	7538	1315	116	0	0	0	0	0	0	14538	0	648	279	0	0	0	0	0	712	0	4	303	18	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16675	9751	1981	782	0	1950	991	782	3723	0	0	0	4083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29611	0	29611	
285852	0	0	0	0	0	0	0	0	0	0	102	104754	0	0	0	0	0	116085	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	5662	3126	0	0	0	0	0	0	2783	35974	62455	1767	0	0	0	0	0	0	0	0	2016	64393	49677	0	0	0	0	0	9300	111	157	565	0	1481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41793	68162	66160	58144	0	13632	33080	58144	104856	0	0	0	18777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235244	0	235133	
285928	0	0	0	0	0	0	0	0	0	0	511	160690	0	0	0	0	0	147294	0	0	0	102	102	0	0	0	102	0	0	0	0	0	0	0	0	8599	3055	0	0	0	0	0	0	2205	29104	40551	6365	0	0	0	0	1004	0	0	0	0	42173	105121	0	0	0	0	0	21422	0	0	0	0	-278	22	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37703	48817	49542	126667	0	9763	24771	126667	161201	0	5211	5211	23665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256054	0	256054	
286251	0	0	0	0	0	0	0	0	0	0	0	23284	0	0	0	0	0	18271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	919	8847	0	0	0	0	0	0	317	1122	6957	383	0	0	0	0	0	0	0	0	0	2889	15382	0	0	0	0	0	1788	0	8	85	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2049	22856	3272	17077	0	4571	1636	17077	23284	0	6967	6967	4063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44306	0	44306	
286279	0	0	0	0	0	0	0	0	0	0	4035	127060	0	0	0	0	0	134146	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	26879	2299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1225	0	0	0	45639	88507	0	0	0	0	0	13300	0	0	1755	0	-5588	33	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5854	0	0	0	5854	0	0	0	26879	5554	45639	107164	0	1111	22820	107164	131095	0	1500	1500	8880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173761	0	173487	
286457	0	0	0	0	0	0	0	0	0	0	0	19956	0	0	0	0	0	20533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2116	2001	0	0	0	0	0	0	8	0	3693	327	0	0	0	0	0	0	0	0	153	7003	13377	0	0	0	0	0	1587	0	0	104	28	-216	0	0	0	0	0	31	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	134	0	0	0	2116	6401	7358	14997	0	1280	3679	14997	19956	0	450	450	1837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30482	0	30482	
286840	0	0	0	0	0	0	0	0	0	0	0	52181	0	0	0	0	0	48145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	4683	0	0	0	1789	444	0	32	17	3472	250	281	0	0	0	0	0	0	0	43	1012	47090	0	0	0	0	0	1046	0	0	31	11	-400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	14737	1717	48375	0	2947	859	48375	52181	0	4719	4719	5367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63866	0	63866	
287007	0	0	0	0	0	0	0	0	0	0	993	84771	0	0	0	0	0	85412	0	0	0	10	10	0	0	0	10	0	0	0	0	0	0	0	0	41688	1546	0	0	3	0	0	0	1306	24657	0	0	0	0	0	0	0	0	0	0	0	25388	60025	0	0	0	0	0	12154	0	207	0	0	-736	339	0	0	0	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440	0	0	0	440	0	0	0	66555	1546	25388	72761	0	309	12694	72761	85764	0	0	0	38251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165946	0	165946	
287342	0	0	0	0	0	0	0	0	0	0	0	43427	0	0	0	0	0	37924	0	0	0	245	245	0	0	0	245	0	0	0	0	0	0	0	0	1926	361	0	0	0	0	0	0	518	2544	6304	11107	2208	0	0	0	0	0	0	0	892	10544	26488	0	0	0	0	0	1466	0	0	467	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020	0	0	0	1020	0	0	0	4470	8205	21651	30960	0	1641	10826	30960	43427	0	181	181	7727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63902	0	63902	
287650	0	0	0	0	0	0	0	0	0	0	267	26360	0	0	0	0	0	21863	0	0	0	22	22	0	0	0	22	0	0	0	0	0	0	0	0	333	6654	0	0	0	0	0	0	297	0	11147	0	0	0	0	0	0	0	0	0	1014	605	20244	0	0	0	0	0	2023	0	2	227	3	-303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	66	0	0	0	335	21007	608	22122	0	4201	304	22122	26627	0	1965	1965	4422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45660	0	45660	
287856	0	0	0	0	0	0	0	0	0	0	0	10248	0	0	0	0	0	6369	0	0	0	4	4	0	0	0	4	0	0	0	0	0	0	0	0	4818	1960	0	0	0	12816	1017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1511	4858	0	0	0	0	0	734	0	0	124	19	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4818	17603	2547	5453	0	3521	1274	5453	10248	0	2703	2703	6144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29872	0	29872	
287922	0	0	0	0	0	0	0	0	0	0	74	29097	0	0	0	0	0	28566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2694	0	0	0	0	0	0	367	22	6749	12591	0	0	0	0	0	0	0	0	0	18299	10267	0	0	0	0	0	1084	0	0	0	0	-72	380	0	0	0	380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	9973	30890	11731	0	1995	15445	11731	29171	0	530	530	5672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51768	0	51768	
287959	0	0	0	0	0	0	0	0	0	0	0	43118	0	0	0	0	0	23418	60	750	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	780	13335	0	0	0	0	0	0	752	580	49788	14484	0	0	0	0	0	122	0	0	0	7238	16180	0	0	0	0	0	2785	0	0	256	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1360	63379	21722	19581	0	12676	10861	19581	43118	0	0	0	9939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108100	0	108100	
288152	0	0	0	0	0	0	0	0	0	0	24	8197	0	0	0	0	0	5581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3056	649	0	0	0	0	0	0	349	2	6629	0	0	0	0	0	0	0	0	0	0	79	5502	0	0	0	0	0	1275	0	21	38	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3079	7316	79	6718	0	1463	40	6718	8221	0	0	0	2355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18055	0	18055	
288358	0	0	0	0	0	0	0	0	0	0	0	240855	0	0	0	0	0	163887	4449	55613	55613	1053	1053	0	0	0	1053	0	0	3	0	0	0	0	0	1731	1707	0	0	0	0	0	0	4089	47898	114079	0	0	0	0	0	372	0	0	0	702	33672	129513	0	0	0	0	0	15247	3	273	1999	0	2294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985	0	0	0	985	0	0	0	49902	118487	34044	200136	0	23697	17022	200136	240855	0	0	0	28681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340982	0	340979	
288376	0	0	0	0	0	0	0	0	0	0	383	138807	0	0	0	0	0	96365	0	0	0	0	0	0	0	0	0	0	0	306	0	0	0	0	0	8430	93	0	0	0	0	0	0	2826	77	32515	52181	2968	0	0	0	0	0	0	0	0	23214	73151	0	0	0	0	0	16375	306	406	948	478	1009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4186	0	0	0	4186	0	0	0	8913	33556	75873	94542	0	6711	37937	94542	139190	0	0	0	23678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208787	0	208481	
