"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA243	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONJ472	RCONJ473	RCONJ474	RCONK219	RCONK220	RCONK221	RCONK222	RCONK223	
302030	6119	0	5378	25387	0	33352	0	0	0	0	0	45686	0	9664		1427	37094	686	1155	0	504	651	236	36	134	690	222	0	27974	36022	0	0	134	0	504	542	0	0	282	542	0	
302133	2186	0	518	2100	0	6494	0	0	99	2577	0	9974	0	0		2505	1785	1410	2406	99	1507	899	99	0	1516	498	349	1135	5976	7397	0	2577	408	2478	3498	0	485	0	2014	0	0	
302553	12722	0	13751	16422	0	68996	0	0	0	0	0	50187	0	2891		7760	0	4466	6552	0	2268	4284	1208	0	10664	15231	3809	0	55245	47296	0	0	2428	0	14417	15287	0	0	12563	13332	0	
302656	11172	0	12007	83620	0	135500	0	0	0	0	0	286458	0	3696		73513	170053	10820	52896	0	20724	32172	18985	1632	6961	10979	13441	339	123493	274022	0	8740	770	0	26486	5234	0	0	15151	2789	8740	
302665	8608	0	9792	15232	0	34967	0	0	0	0	0	53430	0	513		13778	10456	4826	13121	0	3300	9821	657	0	3993	16593	0	0	25175	52421	0	496	1176	0	13823	6763	0	0	13823	6763	0	
303550	93674	0	4706	41674	0	58954	0	0	606	8846	0	1260376	0	85397		210160	862868	58283	125487	606	38624	88626	56022	26888	20290	35272	22587	15525	54248	1174785	0	194	12596	4848	59372	34302	4848	1235	36203	18925	0	
303653	15358	0	6111	71063	0	96064	0	0	0	0	0	105642	0	4266		21936	28620	4030	19842	0	11116	9007	1813	0	20021	16656	3051	0	89953	101376	0	0	1741	0	32954	6774	0	0	29791	6774	0	
303701	26457	0	582	22872	0	37201	0	0	106	6931	0	103975	0	2916		34344	31714	10255	18850	106	6551	12299	13281	2213	2632	4684	3218	926	36619	101059	0	0	2893	825	9557	1903	825	0	5921	1395	0	
303747	9897	0	3493	7676	0	24862	0	0	0	0	0	33698	0	2164		10540	2402	2601	8337	0	2930	5416	2183	11	2415	5817	2287	340	21369	31534	0	0	1065	0	7840	3019	0	0	5678	2426	0	
303952	23809	0	14076	61226	0	113390	0	0	0	0	0	161056	0	10057		77386	36150	16328	60039	0	26192	33847	12495	4852	9344	8450	2703	3214	99314	150999	0	0	4495	0	16573	7138	0	0	11386	6408	0	
304155	5551	0	227	10857	0	12471	0	0	0	0	0	34460	0	1740		14693	5758	2905	12440	0	3703	8737	1527	726	3471	3776	774	437	12244	32720	0	0	754	0	7808	650	0	0	6597	650	0	
304173	108836	0	16612	46676	0	100155	0	0	0	0	0	582740	0	3657		218578	163929	107230	90364	0	24570	65794	69568	58645	6248	21963	32344	30842	83543	574672	0	4411	38044	0	73473	17924	0	0	23930	4281	0	
304520	7990	0	641	17134	0	27547	0	0	0	0	0	37109	0	0		10478	6895	3910	5487	0	1540	3947	3484	1507	3108	2201	5068	1370	26906	37109	0	0	1767	0	8034	3713	0	0	3343	1966	0	
304575	4993	0	0	1221	0	3742	0	0	0	0	0	15405	0	0		7140	823	1703	5753	0	1354	4399	1154	233	117	1130	1097	105	3742	15405	0	0	273	0	2192	257	0	0	1247	0	0	
304762	3986	0	1993	11229	0	17288	0	0	0	0	0	21799	0	7147		5205	5971	1090	5150	0	2748	2402	0	55	2815	3822	0	0	15295	14652	0	0	289	0	5069	1568	0	0	6636	0	0	
304913	0	0	0	2698	0	2698	0	0	0	0	0	1000	0	0		0	0	0	0	0	0	0	0	0	1000	0	0	0	2698	1000	0	0	0	0	0	1000	0	0	0	1000	0	
305059	1044	0	284	11677	0	11677	0	0	0	0	0	12333	0	960		3350	2965	0	3350	0	1402	1948	0	0	748	4227	0	0	11393	11373	0	0	0	0	3217	1758	0	0	3217	1758	0	
305077	18815	0	3454	5322	0	19714	0	0	0	0	0	102414	0	1079		36603	27539	11732	20342	0	6852	13490	11943	4318	2309	6856	8949	1344	16260	101335	0	0	3788	0	16668	2790	0	0	7860	1305	0	
305152	6629	0	1581	24283	0	47106	0	0	0	0	0	46736	0	6674		11022	23605	3583	6474	0	2793	3681	3753	795	684	3694	965	137	45370	40062	155	0	494	0	3229	2251	0	0	2126	2251	0	
305237	8965	0	10063	50341	0	75268	0	0	0	0	0	66809	0	847		22578	11519	13400	13982	0	3851	10131	4738	3858	3109	7215	10683	2740	65203	65713	2	249	6633	0	15042	8705	0	0	6733	3591	0	
305433	7002	0	3112	12484	0	19880	0	0	0	0	0	50696	0	8536		14186	6021	5949	11420	0	7120	6046	891	129	8335	12741	1478	933	16768	42160	0	0	1974	0	15650	7837	0	0	12883	6563	0	
305442	46691	0	6242	36727	0	76509	0	0	0	0	0	137396	0	11110		38463	34764	15712	19093	0	6406	13016	14670	4371	4917	4659	6751	1149	70267	126286	0	0	5228	0	13444	4032	0	0	6178	3398	0	
305648	7389	0	2444	18002	0	36915	0	0	0	0	0	30185	0	1533		8672	6341	4263	6284	0	2338	3946	1661	727	2406	4557	820	0	34471	28652	0	0	505	0	5349	2434	0	0	4041	2128	0	
305750	44412	1	559	123627	0	123627	0	0	0	0	0	81520	0	0		20507	8849	4319	12729	0	3372	9357	6960	818	1886	4575	852	439	121881	81520	1186	0	422	0	6381	1371	0	0	5090	1371	0	
306056	3737	0	582	3139	0	5291	0	0	0	0	0	15073	0	1767		3177	1353	585	2484	0	250	2234	693	0	3381	3325	100	0	4670	12593	39	713	0	0	6434	372	0	0	6334	372	0	
306140	12670	0	4343	11186	0	14100	0	0	0	0	0	44119	0	5466		7656	18378	1763	6461	0	2404	4057	1155	40	2065	2630	564	156	9757	38653	0	0	111	0	3103	2312	0	0	2385	2310	0	
306159	8515	0	8	9528	0	30007	0	0	0	0	0	174075	477	5136		45486	81828	8817	32818	0	8944	23874	9058	3610	2508	28678	5271	1789	29999	151031	0	17431	1588	0	33232	5014	0	0	28578	2608	19288	
306270	8792	0	0	6490	0	8850	0	0	106	2542	0	31800	0	0		8063	10294	1936	4008	0	1393	2615	1954	2101	0	722	1440	2489	8850	31800	0	0	167	2436	4241	410	0	0	722	0	0	
306337	23195	0	17905	26958	0	71085	0	0	0	0	0	141090	0	1646		50525	39480	16546	35471	0	9652	25819	10572	4482	4780	15827	3532	3751	52969	139444	211	0	1662	0	20940	6950	0	0	15123	5483	0	
306579	33881	0	0	0	0	0	0	0	0	0	0	33951	0	0		70	0	0	0	0	0	0	39	31	0	0	0	0	0	33951	0	0	0	0	0	0	0	0	0	0	0	
306739	0	0	408	8584	0	13427	0	0	0	0	0	16084	0	2675		4444	8508	1218	3133	0	827	2306	1311	0	1491	909	732	0	13019	13409	0	0	602	0	2089	1043	0	0	1357	1043	0	
306908	189510	0	16476	23347	0	29941	0	0	0	0	0	346892	0	25079		78378	34018	27156	52290	0	17922	34368	19567	6521	16521	13680	11659	3126	13465	321813	0	0	5189	0	33604	11382	0	0	20643	9558	0	
307062	131956	0	3865	25608	0	36662	0	0	0	0	0	300717	0	944		56509	63952	24152	43143	0	12970	30174	12502	863	9504	27395	9665	1736	32797	299523	0	250	7974	0	32913	15387	0	0	24624	12274	0	
307334	8633	0	5688	8718	0	18856	0	0	0	0	0	53821	0	2019		23004	1946	3333	13015	0	3012	10003	8335	1654	2294	7084	8868	1992	13168	51703	0	99	0	0	19233	1005	0	0	8373	1004	297	
307361	172225	0	4249	11341	0	12825	0	0	0	0	0	319937	0	44658		28869	28295	9429	16106	0	5568	14385	6584	2332	35200	44568	7957	2823	8548	275279	28	0	3576	0	26111	64437	0	0	16940	62828	0	
307679	304574	0	3441	33704	0	60444	0	0	437	24079	0	558640	0	29695		52310	118087	26253	34369	257	12007	22607	12877	4819	12132	28479	30288	12770	56967	527676	36	1269	11965	3908	47937	35732	3342	3000	29361	11028	800	
307745	21377	2	10324	41203	0	81257	0	0	0	0	0	143646	0	12517		52473	48194	13528	33203	0	15590	17613	14261	5009	9004	6146	5329	1121	68972	131129	1959	0	1934	0	18050	3550	0	0	11600	3550	0	
307932	12964	0	1052	9512	0	14087	0	0	0	0	0	24876	0	3522		5817	0	893	4558	0	1261	3297	1154	105	1357	4104	634	0	13035	21354	0	0	0	0	4119	1976	0	0	3485	1976	0	
307950	5776	0	2190	18731	0	44233	0	0	0	0	0	51622	0	3199		18156	13823	3974	12078	0	3582	8496	4120	1959	1673	6327	4212	1655	42043	48423	0	0	1283	0	11844	2023	0	0	6125	1761	0	
308256	3473	0	12667	11615	0	31806	0	0	0	0	0	23329	0	4471		11006	4413	1974	7716	0	1923	5806	2923	354	1243	1519	1675	0	19139	18858	0	0	247	0	3850	587	0	0	2762	0	0	
308340	7550	4	5761	13232	0	26605	0	0	424	1012	0	107485	0	8154		31195	34708	13641	16828	252	9983	8636	7853	4722	8011	15356	6872	3793	20840	99220	0	111	4426	588	19447	14585	360	0	10552	12507	0	
308443	30862	0	3322	16426	0	40290	0	0	176	516	0	239667	0	5082		40533	140977	7489	32769	176	9041	23994	7119	379	5964	14731	6600	0	36968	234207	0	378	1131	340	22539	4756	340	0	17227	3468	0	
308836	5434	0	2051	13970	0	17570	0	0	0	0	0	54205	0	11335		16367	9417	4315	11291	0	3486	7806	4725	351	4831	11805	5190	1161	15445	42870	74	0	1707	0	11491	11496	0	0	5140	11496	0	
309150	14223	0	7690	38263	0	58732	0	0	0	0	0	109546	0	9731		46060	33129	9376	29252	0	8201	21051	12177	4631	2173	6747	4972	2242	51042	99815	0	0	3027	0	12824	3310	0	0	6637	2283	0	
309570	62619	220	100	97936	0	106902	0	0	0	0	0	875007	0	0		205955	164026	50967	129038	0	48490	80548	59397	17520	128047	177980	115213	21168	106582	583106	0	291901	16595	0	372084	70324	0	0	255650	50377	291169	
309655	3632	0	3098	51940	0	55038	0	0	655	15093	0	94263	0	3510		13041	13222	2750	9851	564	4342	5509	2704	487	13900	25624	15416	9427	51940	89977	0	776	939	14438	54292	10075	13074	0	30283	9241	20702	
309851	4104	0	2543	3990	0	25909	0	0	0	0	0	36195	0	1505		16992	9690	3611	11349	0	2953	8396	4376	1267	786	2261	1273	1090	23366	34690	0	0	594	0	3938	1472	0	0	2620	427	0	
309972	15614	0	0	467	0	3563	0	0	0	0	0	108178	0	0		22574	24188	9176	19179	0	5185	13994	3197	198	9362	28198	6732	1510	3563	108178	0	0	3761	0	34859	10943	0	0	28942	8618	0	
310071	17517	0	0	148	0	9480	0	0	0	0	0	104208	0	0		41410	15809	15225	20191	0	6190	14001	14974	6245	4028	10627	11213	3604	9480	104208	0	0	4065	0	27556	1916	0	0	13090	1565	8505	
310437	2175	1	0	12559	0	14393	0	0	0	0	0	42481	0	0		14261	12197	2211	10939	0	3004	7935	2250	1072	3311	6393	4144	0	14279	42316	113	165	624	0	11397	2451	0	0	7503	2201	0	
310754	1183	0	274	3465	0	5439	0	0	0	3297	0	34090	0	809		18976	1779	982	15914	0	11719	4195	2258	804	3656	6406	1668	423	5165	33281	0	0	0	0	7624	4529	0	3297	5533	4529	17730	
310875	19625	0	2239	73839	0	128033	0	0	5091	6007	0	146878	0	4782		48534	51211	12051	25986	91	6503	19483	15128	7420	2868	14583	4281	5776	125794	142005	0	91	4006	916	23521	3987	916	0	14802	2649	0	
310950	2787	0	800	14715	0	17575	0	0	0	2432	0	28816	0	4405		8388	7143	2182	7333	0	2040	5293	903	152	4375	3692	2182	249	16692	21730	83	2681	255	2432	7835	2663	0	0	5403	2663	0	
310978	139103	0	0	30528	0	38611	0	0	0	100	0	859951	0	990		486116	64312	115410	368274	0	59744	308530	89939	27903	17307	115510	27268	10335	38611	858961	0	0	23808	100	145315	25105	100	0	112958	19859	0	
311050	443821	0	8442	45885	0	78217	0	0	0	0	0	712588	0	67517		114661	30141	55123	82878	0	36804	49908	24484	3465	40419	55080	25609	2857	68472	645015	1303	56	21237	0	61540	62425	0	0	42533	49031	0	
311144	1839	0	2057	13260	0	18396	0	0	0	0	0	17141	0	3453		4575	4328	933	3012	0	809	2203	1238	325	1117	3410	1872	0	16339	13688	0	0	377	0	5318	1081	0	0	3445	1081	0	
311256	9306	0	380	17580	0	21844	0	0	0	0	0	52601	0	10118		11522	13554	3370	9063	0	2731	6332	2431	28	2333	13056	2829	0	21464	42483	0	0	532	0	16624	1594	0	0	15389	0	14621	
311265	10154	1	1407	34850	0	60413	0	0	0	0	0	116910	0	18868		20647	42910	7509	16345	0	5712	10711	3233	991	12542	21643	6623	2389	59005	98042	0	0	2915	0	36984	6213	0	0	28735	5449	0	
311603	287056	2	3276	36107	0	47966	0	0	4000	4000	0	481220	0	22229		110400	4000	52446	43284	4000	16187	27151	36876	30186	11413	16970	29697	21684	44688	458991	0	0	20338	0	55370	24394	0	0	16564	11819	0	
311649	3678	0	10	9430	0	13327	0	0	0	0	0	51345	0	3118		12434	19733	1336	9715	0	2761	7055	2309	309	2839	9704	2459	498	13317	48227	0	0	118	0	9357	6143	0	0	7404	5139	0	
311658	17510	0	5888	10183	0	26593	0	0	0	0	0	44272	0	4960		11910	3093	5794	7088	0	1944	5144	3853	969	3245	4654	1904	1956	20705	39312	0	0	2444	0	6350	5409	0	0	1457	1788	0	
311845	484404	3388	92847	1405625	0	1886717	0	0	2239	66575	0	9916743	3345	308386		1012869	7762699	354333	648422	2067	240677	407745	222851	141596	105981	265847	188885	96058	1788715	9605012	1767	0	81434	64336	446814	209957	63257	0	256483	115345	1873	
311939	12447	0	12952	37198	0	53241	0	0	0	0	0	70248	0	8339		18763	10363	5546	14515	0	4512	10660	2477	1114	8934	15220	2406	2115	40289	61909	0	0	2572	0	18578	10097	0	0	14826	9328	0	
312244	46374	2	2350	52019	0	82668	0	0	0	0	0	300100	0	37845		51999	171662	21926	19722	0	5309	15040	23545	8105	4387	7609	12808	5261	80035	262222	281	33	5639	0	19973	10092	0	0	5457	6111	0	
312356	12560	0	853	15638	0	25292	0	0	0	0	0	84725	7	12998		36613	0	21538	34012	0	18093	15919	2599	2	20836	10649	3736	331	24439	71720	0	0	10432	0	30058	5494	0	0	25062	5239	0	
312570	1447	0	0	0	0	0	0	0	0	0	0	21524	0	848		9164	4612	1634	5007	0	879	4128	3752	405	1484	3489	1328	0	0	20676	0	0	294	0	5651	650	0	0	4323	650	0	
312730	223667	0	39345	91250	0	179723	0	0	10032	10032	0	785162	0	21567		219066	215078	53220	146581	6391	51683	94898	68225	4260	23373	50466	50036	3476	140378	729738	0	33857	10125	0	97289	30062	0	0	59895	13944	33857	
313009	10506	0	1454	12384	0	16402	0	0	0	0	0	55718	0	5105		29924	4517	1351	7800	0	2719	5081	20283	1841	2427	1662	5779	902	14948	24644	0	25969	582	0	8751	2019	0	0	2070	2019	25969	
313157	3549	0	3748	6080	0	26934	0	0	0	0	0	42881	0	13833		9745	1609	3290	9688	0	3546	6142	57	0	17280	10697	0	0	23186	29048	0	0	1180	0	12848	15129	0	0	12848	15129	0	
313175	22230	0	415	13578	0	16015	0	0	0	0	0	67434	0	11984		12924	21840	6657	9371	0	5945	4880	1684	415	3065	2506	3940	929	15600	55450	0	0	2593	0	8106	2334	0	0	2849	1238	1088	
313223	26977	0	2197	23673	0	39055	0	0	0	0	0	85284	0	6889		30251	20504	9220	15541	0	4164	11408	11071	3607	482	2716	3337	1017	36858	78395	0	0	3323	0	5783	1769	0	0	2144	1054	0	
313401	37277	0	9557	36655	0	97654	0	0	0	0	0	191145	0	20450		22998	100598	10324	16308	0	11654	7213	3682	449	6911	15022	8339	0	88097	170695	0	0	2100	0	24770	5502	0	0	16063	5502	8907	
313577	40532	0	4224	61836	0	86675	0	0	206	1518	0	156164	0	3204		47794	48714	13785	34077	206	9217	24860	11995	1722	3288	9736	4584	1516	82451	152563	0	397	2052	1312	14001	5123	319	0	9238	3786	397	
313773	17094	0	0	1763	0	1763	0	0	0	0	0	55419	0	250		18996	2853	2718	10285	0	3607	6678	6048	2663	2572	5329	5755	2820	1763	54521	0	648	871	0	13715	2761	0	0	6216	1685	0	
314257	6132	0	17237	64472	0	110025	0	0	0	0	0	112604	0	12195		23445	72306	9046	17530	0	5941	11589	5653	262	2165	5334	3093	129	92788	100409	0	0	2196	0	5650	5071	0	0	4033	3466	0	
314444	12336	0	4748	24303	0	35019	0	0	0	0	0	68857	0	531		23840	7650	5122	19686	0	8178	12449	2604	609	9769	12897	2163	202	30271	68326	0	0	1872	0	20184	4847	0	0	14917	7597	0	
315339	4688	0	824	6517	0	9171	0	0	0	0	0	30079	0	5547		10147	8946	2741	9358	0	4493	4865	718	71	1852	3358	1088	0	8347	24532	0	0	378	0	3035	3263	0	0	2697	2513	0	
315357	8407	13	1488	14840	0	22662	0	0	0	0	0	46343	0	6829		19031	10340	6313	6386	0	3705	4296	7189	3841	810	2364	2839	2553	21161	39514	0	0	1328	0	7614	952	0	0	2551	417	0	
315629	69821	0	39669	180364	0	271483	0	0	0	0	0	194814	0	4504		41412	72564	11398	26534	0	6738	19796	11011	3867	1936	4642	2056	2383	231499	190286	315	24	1865	0	9600	1417	0	0	5161	1417	0	
315656	6950	0	158	35192	0	48019	0	0	1626	15983	0	61485	0	100		15909	15140	2277	12783	1238	3841	8942	2814	312	2942	12818	7219	507	47861	45402	0	15983	497	13858	21266	2220	8357	499	14150	1609	0	
315674	18142	0	2936	10428	0	21377	0	0	0	0	0	129218	0	10710		44154	47585	19209	27559	0	9562	18096	15087	1409	3741	9526	5870	200	18441	118508	0	0	4772	0	14634	4703	0	0	7957	4139	0	
315852	38944	4	6353	16319	0	42221	0	0	2260	6747	0	458050	0	3242		84089	285859	18975	50746	2035	16533	34213	28090	5253	10773	21545	12293	4548	35849	454045	15	763	4890	4218	40779	8380	4016	268	25646	5330	0	
316354	12668	0	1395	49011	0	66832	0	0	11638	12782	0	196185	0	2754		69230	64554	10751	57078	5368	17834	39530	8383	3483	9512	28444	5685	6092	65308	182666	129	10765	3583	1144	38465	11268	398	0	20662	0	9709	
316840	112231	2	20	46166	0	49080	0	0	49271	118547	0	2012443	0	24818		155386	1645265	38002	76737	1969	25084	51653	58310	20339	23800	51364	18727	5669	27250	1963904	21808	23721	10251	69025	83199	16361	31326	0	58604	16560	3926	
316859	10695	0	7064	14980	0	31433	0	0	73	73	0	43324	0	762		11601	9407	4039	7831	0	2191	5640	1866	1904	643	5250	2469	3259	24369	42562	0	0	1503	0	9059	2562	0	0	3831	2062	198	
316934	11580	0	541	10170	0	12151	0	0	0	0	0	29945	0	714		7284	7391	3358	5852	0	1426	4426	1432	0	596	2274	820	0	11610	29231	0	0	1026	0	3390	300	0	0	2870	0	0	
317100	136256	0	28	8720	0	20603	0	0	381	10231	0	263831	0	14481		44544	36418	17499	28734	169	7605	21129	12339	3471	6311	24662	12242	3398	20575	248878	0	472	4390	9850	36212	10401	6333	0	23861	7112	0	
317258	25251	5	2807	26930	0	84786	0	0	121	1699	0	168784	0	29032		45805	57721	16730	29090	121	10050	19040	10483	6232	6177	17524	8248	8058	80886	139725	1088	27	5663	1578	21030	18977	1578	0	10304	13397	0	
317342	101250	140	16791	65058	0	91511	0	0	182	5047	0	1831434	10	35730		218403	1375613	62810	135512	182	37112	98400	69416	13475	23415	55749	49017	7987	68581	1789237	5999	6457	18304	4865	97630	38538	3374	0	57917	21247	0	
317379	8721	0	324	87660	0	105396	0	0	0	0	0	93022	0	13443		38786	23797	17704	18083	0	4988	13095	17640	3063	6432	10224	3772	1290	105072	79579	0	0	3309	0	8531	13187	0	0	3631	12847	0	
317650	5141	0	1477	16890	0	20368	0	0	0	0	0	37143	0	2799		9207	8163	2033	7804	0	2301	5507	1380	19	4894	7331	2007	399	18891	33989	0	355	370	0	13118	1513	0	0	10712	1513	0	
318639	2292	0	252	3991	0	4365	0	0	0	200	0	10979	0	1254		3928	1852	899	2973	0	913	2081	794	140	536	2131	240	0	4113	9725	0	0	254	200	1741	1166	200	0	1501	1166	0	
318835	16702	0	0	26662	0	42361	0	0	4500	4500	0	123415	0	0		47966	42612	5598	1569	987	5437	11954	20703	9872	2006	2504	8628	2997	42361	109697	0	13718	1569	0	13735	2400	0	0	3257	1252	13718	
318947	1949	0	100	14409	0	20560	0	0	3060	3060	0	66410	0	740		15000	33109	6031	10334	3060	1886	8448	3920	746	1616	9291	3963	1482	20460	65321	0	349	3621	0	12133	4219	0	0	8520	2387	0	
318974	297845	4	44774	12751	0	53433	0	0	0	0	0	1124768	0	1243		340586	294651	144330	159433	0	62148	107385	140435	30618	31091	52747	88002	19846	8655	1123525	0	0	51817	0	154526	37160	0	0	66996	10243	0	
319047	25066	10	5712	19964	0	51594	0	0	0	0	0	101390	0	1202		51606	0	12704	27949	0	5625	22329	16944	6708	1458	10552	7929	4779	45872	100188	0	0	4872	0	15878	8840	0	0	7616	4379	0	
319458	11012	0	7321	28966	0	46292	0	0	0	0	0	45152	0	1240		15274	7124	2006	12379	0	6018	6861	2395	0	4363	5267	2112	0	38971	43912	0	0	381	0	9676	2066	0	0	8191	1326	0	
319551	9511	0	1057	29728	0	35686	0	0	0	0	0	72171	0	5692		15061	25391	7265	14424	0	8693	5731	637	0	13359	3031	5818	0	34346	49930	283	16549	1476	0	20933	1275	0	0	13911	1003	16549	
320034	7581	2	7878	15236	0	28811	0	0	0	1550	0	53545	0	780		19090	5792	4997	14349	0	3882	10468	4741	0	2417	11678	6038	950	20931	52765	0	0	2183	0	13531	7552	0	0	9214	4880	0	
320052	189854	0	632	43901	0	57403	0	0	0	0	0	382141	0	8469		57177	99191	12758	45120	0	16767	28353	10457	1600	14700	13248	6952	1019	56771	373672	0	0	2435	0	29398	6521	0	0	22733	5215	0	
320070	16223	0	0	579	0	6935	0	0	0	0	0	49321	0	0		20792	2692	9316	15879	0	5844	10035	4912	0	3120	4240	2256	0	6935	49321	0	0	2811	0	8529	1087	0	0	6271	1087	0	
320119	0	0	0	252094	2979	266126	25	0	536465	539804	0	5354632	11000	172945		198320	3193877	623	89413	457514	47840	41573	101649	7258	707361	796640	368309	90125	263122	4875494	0	295193	244	2839	843420	1119015	0	0	587988	916013	0	
320155	75074	0	38629	136883	0	222861	0	0	18108	45331	0	455707	0	67430		145363	91617	36410	114405	9450	32830	83537	27397	1599	28811	74737	38881	1224	184232	387598	0	679	11548	21811	111818	31835	11138	1822	84200	19036	0	
320771	5089	0	0	0	0	0	0	0	0	0	0	112704	0	0		77671	7836	13956	38627	0	14745	23882	33340	5704	4131	4315	10389	3272	0	112704	0	0	4089	0	17232	4875	0	0	6025	2421	0	
321152	0	0	3930	2892	0	10786	0	0	0	0	0	13156	0	4088		4403	0	0	3586	0	1123	2463	671	146	1228	6339	1186	0	6856	9068	0	0	0	0	6967	1786	0	0	5781	1786	0	
321255	2211	0	1199	4137	0	9836	0	0	0	0	0	12984	0	764		5066	0	459	4503	0	1022	3481	563	0	843	4251	614	0	8637	12220	0	0	118	0	5383	325	0	0	4769	325	0	
321273	18608	0	0	10969	0	27201	0	0	0	0	0	157590	0	0		68705	23488	47187	33079	0	10749	22330	16715	18911	6798	10790	12977	16224	27201	157590	0	0	21708	0	35587	11202	0	0	14415	3173	0	
321330	7682	0	5975	12993	0	27520	0	0	0	0	0	25550	0	1751		9624	4964	4418	6365	0	1462	4903	2126	1133	241	1624	1161	252	21545	23799	0	0	1544	0	2917	361	0	0	1504	361	0	
321947	61408	0	13717	49702	0	103007	0	0	0	0	0	253229	0	20741		79165	61585	27613	35411	0	10612	24799	27884	15870	5615	13629	17933	13895	89290	232488	0	0	8650	0	40451	10621	0	0	14513	4731	0	
322056	26123	0	16767	29437	0	62490	0	0	0	0	0	423346	0	7349		52841	284925	21470	32119	0	9034	23085	13825	6897	10835	30219	11464	6939	44623	415992	1100	5	6530	0	39869	19588	0	0	26396	14658	0	
322177	54278	0	1063	10138	0	80198	0	0	0	0	0	310684	0	14180		72572	116882	18490	42031	0	12252	29780	18080	12461	8489	35934	14372	8157	79135	296504	0	0	6310	0	39809	27143	0	0	20683	23740	0	
322449	5590	0	4665	8486	0	18163	0	0	0	0	0	33644	0	8463		7730	2133	982	4038	0	1126	2912	1997	1695	9191	2989	3185	2826	13498	25181	0	0	213	0	7827	10364	0	0	2382	9797	0	
322476	1163	0	0	83	0	1126	0	0	0	0	0	8705	0	0		4286	1589	0	2768	0	758	2010	1323	195	0	1262	304	101	1126	8705	0	0	0	0	1667	0	0	0	1262	0	0	
322551	4493	0	398	2789	0	6933	0	0	0	0	0	14980	0	1055		6243	1540	2542	3716	0	1307	2410	1835	691	464	695	1225	320	6535	13925	0	0	1302	0	2446	258	0	0	901	258	0	
322757	2136	0	2453	5734	0	12619	0	0	0	0	0	16723	0	1745		7529	957	1545	6764	0	2725	4070	734	0	790	4710	601	0	10166	14978	0	0	204	0	4263	1838	0	0	3661	1838	0	
322850	6025	0	10763	17150	0	35857	0	0	200	3200	0	45155	2385	11101		12035	5808	3490	10903	0	5345	5558	732	400	9751	6818	4268	450	25094	31669	0	0	1062	0	8961	12326	200	1000	7654	8915	498	
323204	161988	0	46857	124150	0	205554	0	0	11034	11034	0	417026	0	89038		65889	117935	18685	54059	2987	14909	39150	10286	1544	11179	42506	12429	5101	158697	327988	0	0	4693	0	34919	36296	0	0	27113	26572	0	
323651	39606	0	2	19076	0	43182	0	0	0	0	0	139920	0	101		36954	807	9917	28269	0	13331	17194	4816	1613	12287	27824	17260	5182	43180	139819	0	0	3922	0	50847	11706	0	0	32924	5960	0	
323718	125367	0	7665	21146	0	25509	0	0	0	0	0	224186	0	1548		38054	28557	11726	22396	0	15028	13955	6122	2949	11234	14532	3628	2815	17844	222638	0	0	3526	0	24975	7234	0	0	15780	6143	0	
324153	9517	0	12473	32419	0	53973	0	0	345	1670	0	89164	464	2996		26407	31559	5093	20760	156	7580	13180	4685	962	4742	12640	3162	1136	41500	85704	0	0	1389	1325	17649	4031	713	250	14328	3054	0	
324229	8851	0	5047	7268	0	19019	0	0	0	0	0	25137	0	2486		9389	0	2162	6155	0	1968	4187	2891	343	2658	2626	1314	300	13972	22651	0	0	575	0	4506	2392	0	0	2892	2392	0	
324256	6805	0	3348	13304	0	22886	0	0	0	0	0	27272	0	3799		10228	3090	614	10150	0	4829	5321	78	0	3251	3898	0	0	19538	23473	0	0	0	0	5619	1530	0	0	5619	1530	0	
324274	53267	0	0	1206	0	21914	0	0	0	0	0	307939	0	159		159418	13371	48050	95769	0	19402	76381	48803	14832	11293	32905	28241	9444	21914	307780	0	0	12621	0	70414	11469	0	0	38086	6112	0	
324340	63170	0	12072	25970	0	35632	0	0	725	9109	0	371215	0	60910		56566	191740	21021	29790	725	7799	22016	20146	6605	16214	22195	15279	6050	23560	309931	0	374	8221	8384	34510	25228	8384	0	14583	23826	0	
324649	57219	0	33949	111864	0	256497	0	0	0	0	0	271211	0	12746		81820	77622	28340	71444	0	31067	40377	9456	920	18163	29598	6188	601	222548	258465	0	0	6844	0	33278	21272	0	0	29091	18670	0	
324854	34150	0	4824	19593	0	34855	0	0	0	0	0	85343	0	14264		24018	570	12414	19851	0	8043	11934	4041	0	13567	12256	782	0	30031	71079	0	0	4555	0	14441	12164	0	0	13659	12164	0	
324863	369981	0	1831	74553	0	84614	0	0	0	0	0	710258	0	126625		66757	126839	19545	49818	0	23964	29809	9486	3498	40078	70074	23010	13518	81419	574420	1364	9213	4479	0	64246	82434	0	0	44040	64494	0	
324975	12950	0	224	5471	0	20076	0	0	317	2758	0	63093	0	6923		18367	17042	5097	12478	99	3194	9284	4697	1192	2592	5723	5641	778	18823	55603	1029	567	1349	2441	11753	2981	1346	0	6988	1327	0	
