"IDRSSD"	RCFD2221	RCFD3210	RCFD3792	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFDA221	RCFDB503	RCFDB504	RCFDB505	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDC227	RCFDC228	RCFDF264	RCFDL136	RCFDL137	RCFDL138	RCON2221	RCON3210	RCON3792	RCON4336	RCON5306	RCON5310	RCON5311	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCONA221	RCONB503	RCONB504	RCONB505	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONC227	RCONC228	RCONF264	RCONL136	RCONL137	RCONL138	
100562																																				0	305543	313725	-562	0	26822	26822	0	0.1042	0.1471	0.1345	0.0000	0.0000	0.0000	286903	26822	2358	0	0	0	0	0	0	16245	599	0	0	0	0	287502	0	0	2770542	0	2753698	
100777																																				0	68936	71180	0	0	1148	1148	0	0.129561	0.286009	0.281397	0	0	0	70032	1148	-1096	0	0	0	0	0	0	0	0	0	0	0	0	70032	0	0	540533	0	540533	
100843																																				0	38521	42202	-2651	0	3019	3019	0	0.108390	0.175330	0.162787	0.000000	0.000000	0.000000	39183	3019	1989	0	0	0	0	0	0	0	0	0	0	0	0	39183	0	0	361500	0	361500	
101019	22	558947	643702	-13317	90000	36057	126079	57513	0.101740	0.149310	0.120065	0.099055	0.116235	0.141247	517623	126079	-7422	0	37442	18998	51118	0	0	4550	0	0	0	0	0	575136	18721	0	5149790	0	5087727																																				
101037																																				0	96238	101852	0	0	5986	5986	0	0.126405	0.215284	0.202631	0.000000	0.000000	0.000000	95866	5986	372	0	0	0	0	0	0	0	0	0	0	0	0	95866	0	0	758404	0	758404	
101439																																				0	20638	22061	0	0	1165	1165	0	0.135382	0.241405	0.228656	0.000000	0.000000	0.000000	20896	1165	-300	42	0	0	0	0	0	0	0	0	0	0	0	20896	0	0	154349	0	154349	
101671																																				0	51832	51552	0	0	3047	3047	0	0.073673	0.150423	0.141532	0.000000	0.000000	0.000000	48505	3047	1228	0	0	0	0	0	0	2023	76	0	0	0	0	48581	0	0	660481	0	658382	
101738																																				0	25910	27723	0	0	1559	1559	0	0.094686	0.222277	0.209777	0.000000	0.000000	0.000000	26164	1559	-254	0	0	0	0	0	0	0	0	0	0	0	0	26164	0	0	276324	0	276324	
101952																																				0	8323	9994	0	0	656	656	0	0.0929	0.1918	0.1792	0.0000	0.0000	0.0000	9338	656	-1021	0	0	0	0	0	0	6	0	0	0	0	0	9338	0	0	100527	0	100521	
102155																																				0	5465	5346	0	0	88	88	0	0.1206	0.1748	0.1719	0.0000	0.0000	0.0000	5258	88	75	0	0	0	0	0	0	132	0	0	0	0	0	5258	0	0	43714	0	43582	
102173																																				0	7705	8357	0	0	1191	1191	0	0.055061	0.089206	0.076493	0	0	0	7166	1191	4	0	0	0	0	0	0	537	0	2	0	0	0	7164	0	0	130686	-2	130147	
102333																																				0	6091	7252	-510	0	290	290	0	0.1543	0.3155	0.3029	0.0000	0.0000	0.0000	6962	290	-361	0	0	0	0	0	0	0	0	0	0	0	0	6962	0	0	45106	0	45106	
102342																																				0	16755	18794	0	0	1835	1835	0	0.0755	0.1074	0.0970	0.0000	0.0000	0.0000	16959	1835	-204	0	0	0	0	0	0	0	0	0	0	0	0	16959	0	0	224544	0	224544	
102539																																				0	5297	5506	0	0	209	209	0	0.104945	0.213015	0.204929	0	0	0	5297	209	0	0	0	0	0	0	0	0	0	0	0	0	0	5297	0	0	50474	0	50474	
102557																																				0	6756	6591	0	0	455	455	0	0.0985	0.1110	0.1034	0.0000	0.0000	0.0000	6136	455	-33	0	0	0	0	0	0	653	0	0	0	0	0	6136	0	0	62939	0	62286	
102874																																				0	17591	18127	0	0	578	578	0	0.105666	0.211848	0.205093	0	0	0	17549	578	0	0	0	0	0	0	0	0	42	0	0	0	0	17591	0	0	166122	0	166080	
103134																																				0	7513	8016	0	0	534	534	0	0.1286	0.1881	0.1756	0.0000	0.0000	0.0000	7482	534	31	0	0	0	0	0	0	0	0	0	0	0	0	7482	0	0	58166	0	58166	
103255																																				0	185802	190767	0	0	17533	17533	0	0.0847	0.1364	0.1238	0.0847	0.1238	0.1363	173234	17533	10319	0	75	75	75	0	0	2222	27	0	0	0	0	173261	38	0	2046874	0	2044625	
103563																																				0	8700	8330	0	0	279	279	0	0.0904	0.3022	0.2920	0.0000	0.0000	0.0000	8051	279	649	0	0	0	0	0	0	0	0	0	0	0	0	8051	0	0	89105	0	89105	
103602																																				0	17863	19471	-2276	0	0	0	0	0.095282	0.506978	0.506978	0.000000	0.000000	0.000000	19471	0	668	0	0	0	0	0	0	0	0	0	0	0	0	19471	0	0	204352	0	204352	
104234																																				0	9543	10117	0	0	393	393	0	0.098159	0.212208	0.203964	0.000000	0.000000	0.000000	9724	393	-181	0	0	0	0	0	0	0	0	0	0	0	0	9724	0	0	99064	0	99064	
104542																																				0	4841	4738	0	0	160	160	0	0.091630	0.224592	0.217008	0	0	0	4578	160	263	0	0	0	0	0	0	0	0	0	0	0	0	4578	0	0	49962	0	49962	
104971																																				0	5798	5790	0	0	232	232	0	0.131638	0.312956	0.314469	0	0	0	5818	232	-20	0	0	0	0	0	0	0	0	0	0	0	260	5818	0	0	44197	0	44197	
105026																																				0	33755	36142	0	0	3055	3055	646	0.106905	0.149622	0.136974	0.000000	0.000000	0.000000	33087	3055	-6	28	0	0	0	0	0	0	0	0	0	0	0	33733	0	0	310146	0	309500	
105053																																				0	26610	28676	0	0	1104	1104	0	0.118816	0.169255	0.162739	0	0	0	27572	1104	-962	0	0	0	0	0	0	0	0	0	0	0	0	27572	0	0	232057	0	232057	
105071																																				0	21779	22428	0	0	1705	1705	1108	0.0912	0.1659	0.1533	0.0000	0.0000	0.0000	20723	1705	-52	0	0	0	0	0	0	0	0	0	0	0	0	21831	0	0	228257	0	227149	
105222																																				0	19600	20843	0	0	1815	1815	572	0.091404	0.140610	0.128365	0	0	0	19028	1815	0	0	0	0	0	0	0	0	0	0	0	0	0	19600	0	0	208746	0	208174	
105473																																				0	351217	364320	-4588	0	8515	8515	0	0.1640	0.3311	0.3234	0.0000	0.0000	0.0000	355805	8515	0	0	0	0	0	0	0	0	0	0	0	0	0	355805	0	0	2169123	0	2169123	
105530																																				0	20180	20298	0	0	989	989	1204	0.147221	0.256181	0.243699	0.000000	0.000000	0.000000	19309	989	-333	0	0	0	0	0	0	0	0	0	0	0	0	20513	0	0	132361	0	131157	
106359																																				0	140930	131235	0	0	11331	11331	0	0.086821	0.143942	0.131514	0	0	0	119904	11331	1224	0	0	0	0	0	0	19802	0	0	0	0	0	119904	0	0	1400844	0	1381042	
106377																																				0	130892	110446	0	0	9673	9673	8735	0.0960	0.1428	0.1303	0.0000	0.0000	0.0000	100773	9673	-1759	224	0	0	0	0	0	22919	0	0	0	0	0	109508	0	0	1081481	0	1049827	
106452																																				0	34197	38626	0	0	2620	2620	0	0.110375	0.187213	0.174514	0	0	0	36006	2620	-1809	0	0	0	0	0	0	0	0	0	0	0	0	36006	0	0	326215	0	326215	
106519																																				0	8802	9201	0	0	754	754	463	0.081707	0.152775	0.140255	0.000000	0.000000	0.000000	8447	754	-108	0	0	0	0	0	0	0	0	0	0	0	0	8910	0	0	103844	0	103381	
106676																																				0	7384	7799	0	0	564	564	0	0.082656	0.173165	0.160642	0	0	0	7235	564	149	0	0	0	0	0	0	0	0	0	0	0	0	7235	0	0	87531	0	87531	
107226																																				0	15395	15761	0	0	366	366	0	0.1999	0.5385	0.5260	0	0	0	15395	366	0	0	0	0	0	0	0	0	0	0	0	0	0	15395	0	0	77013	0	77013	
107244																																				0	901727	834593	0	0	49606	49606	0	0.1243	0.1249	0.1175	0.0000	0.0000	0.0000	784987	49606	10724	0	0	0	0	0	0	106016	0	0	0	0	0	784987	0	0	6423654	0	6317638	
107459																																				0	1833	1936	0	0	135	135	0	0.098875	0.179110	0.166620	0	0	0	1801	135	32	0	0	0	0	0	0	0	0	0	0	0	0	1801	0	0	18215	0	18215	
107570																																				0	29052	30205	0	0	2223	2223	0	0.103188	0.171255	0.158652	0	0	0	27982	2223	274	0	0	0	0	0	0	131	665	0	0	0	0	28647	0	0	271970	0	271174	
107758																																				0	5228	5406	0	0	360	360	0	0.0824	0.1188	0.1109	0.0000	0.0000	0.0000	5046	360	182	0	0	0	0	0	0	0	0	0	0	0	0	5046	0	0	61262	0	61262	
108072																																				0	12718	13487	0	0	864	864	0	0.1076	0.1963	0.1837	0.0000	0.0000	0.0000	12623	864	-37	0	0	0	0	0	0	132	0	0	0	0	0	12623	0	0	117363	37	117268	
108269																																				0	8897	8982	0	0	317	317	0	0.1913	0.3575	0.3449	0.0000	0.0000	0.0000	8665	317	232	0	0	0	0	0	0	0	0	0	0	0	0	8665	0	0	45294	0	45294	
108474																																				0	42807	44966	0	0	2265	2265	0	0.133105	0.231112	0.219470	0	0	0	42701	2265	106	0	0	0	0	0	0	0	0	0	0	0	0	42701	0	0	320912	-106	320806	
108652																																				0	2166	1912	0	0	145	145	0	0.075019	0.120403	0.111272	0	0	0	1767	145	0	0	0	0	0	0	0	399	0	0	0	0	0	1767	0	0	23953	0	23554	
108746																																				0	11142	11175	0	0	127	127	0	0.1448	0.3664	0.3622	0.0000	0.0000	0.0000	11048	127	94	0	0	0	0	0	0	0	0	0	0	0	0	11048	0	0	76316	0	76316	
108951																																				0	25506	25801	0	0	1529	1529	0	0.092971	0.121824	0.114604	0	0	0	24272	1529	871	0	0	0	0	0	0	363	0	0	0	0	0	24272	0	0	261433	0	261070	
109136																																				0	17144	20062	0	0	2412	2412	0	0.0643	0.1040	0.0915	0	0	0	17650	2412	-506	0	0	0	0	0	0	0	0	0	0	0	0	17650	0	0	274516	0	274516	
109154																																				0	4703	5265	0	0	494	494	0	0.0841	0.1342	0.1216	0.0000	0.0000	0.0000	4771	494	-68	0	0	0	0	0	0	0	0	0	0	0	0	4771	0	0	56719	0	56719	
109453																																				0	13549	11304	0	0	564	564	0	0.0911	0.1232	0.1171	0.0000	0.0000	0.0000	10740	564	176	0	0	0	0	0	0	2633	0	0	0	0	0	10740	0	0	120534	0	117901	
109574																																				0	35198	37426	0	0	2495	2495	307	0.104932	0.187737	0.175222	0.000000	0.000000	0.000000	34931	2495	-272	14	0	0	0	0	0	218	0	0	0	0	0	35238	0	0	333417	0	332892	
109659																																				0	17870	19669	0	0	2090	2090	0	0.0852	0.1176	0.1051	0.0000	0.0000	0.0000	17579	2090	153	0	0	0	0	0	0	138	0	0	0	0	0	17579	0	0	206485	0	206347	
109686																																				0	128257	129865	-86	0	4330	4330	0	0.145872	0.231450	0.223733	0	0	0	125535	4330	-171	0	0	0	0	0	0	2894	85	0	0	0	0	125620	0	0	863303	257	860581	
110413																																				0	38984	39121	0	0	3211	3211	0	0.092996	0.140316	0.128799	0.000000	0.000000	0.000000	35910	3211	3036	0	0	0	0	0	0	0	38	0	0	0	0	35948	0	0	386182	0	386144	
110936																																				0	44992	35684	0	0	1176	1176	0	0.1372	0.3819	0.3693	0.0000	0.0000	0.0000	34508	1176	-30	0	0	0	0	0	0	10514	0	0	0	0	0	34508	0	0	261949	0	251435	
110945																																				0	25068	27603	0	0	2389	2389	0	0.097823	0.141987	0.129698	0	0	0	25214	2389	-188	42	0	0	0	0	0	0	0	0	0	0	0	25214	0	0	257752	0	257752	
110972																																				0	9284	9419	0	0	135	135	0	0.1241	0.2880	0.2839	0	0	0	9284	135	0	0	0	0	0	0	0	0	0	0	0	0	0	9284	0	0	74819	0	74819	
111157																																				0	3490	3619	0	0	140	140	0	0.0791	0.1041	0.1001	0.0000	0.0000	0.0000	3479	140	11	0	0	0	0	0	0	0	0	0	0	0	0	3479	0	0	43992	0	43992	
111205																																				1424	53599	58147	-895	0	4203	5627	0	0.117333	0.141720	0.128006	0.000000	0.000000	0.000000	52520	5627	1899	0	0	0	0	0	0	0	75	0	0	0	0	52595	0	0	448585	-895	447615	
111661																																				0	20969	20472	0	0	736	736	0	0.096932	0.312197	0.300973	0.000000	0.000000	0.000000	19736	736	1193	0	0	0	0	0	0	40	0	0	0	0	0	19736	0	0	203647	0	203607	
111942																																				0	29529	32167	0	0	2773	2773	0	0.084674	0.130081	0.118867	0	0	0	29394	2773	-202	0	0	0	0	0	0	337	0	0	0	0	0	29394	0	0	347479	0	347142	
111979																																				0	43699	45006	0	0	2695	2695	0	0.114524	0.214954	0.202082	0	0	0	42311	2695	-1	0	0	0	0	0	0	1389	0	0	0	0	0	42311	0	0	370839	0	369450	
112163																																				0	128123	132805	0	0	7720	7720	0	0.099843	0.163673	0.154159	0	0	0	125085	7720	-6067	0	0	0	0	0	0	9105	0	0	0	0	0	125085	0	0	1261928	0	1252823	
112332																																				0	15419	16222	0	0	798	798	0	0.1268	0.2563	0.2437	0	0	0	15424	798	-30	0	0	0	0	0	0	25	0	0	0	0	0	15424	0	0	121660	0	121635	
112444																																				0	24179	25842	0	0	1930	1930	0	0.117590	0.168448	0.155868	0.000000	0.000000	0.000000	23912	1930	267	0	0	0	0	0	0	0	0	0	0	0	0	23912	0	0	203351	0	203351	
112510																																				0	4986	5101	0	0	349	349	0	0.1085	0.1769	0.1648	0.0000	0.0000	0.0000	4752	349	234	0	0	0	0	0	0	0	0	0	0	0	0	4752	0	0	43797	0	43797	
112556																																				0	4968	5177	0	0	389	389	0	0.109912	0.167119	0.154561	0	0	0	4788	389	180	0	0	0	0	0	0	0	0	0	0	0	0	4788	0	0	43562	0	43562	
112837		34320775																																																																					
113003																																				0	82584	63156	-1540	0	1441	1441	0	0.280701	0.531652	0.519522	0.000000	0.000000	0.000000	61715	1441	22409	0	0	0	0	0	0	0	0	0	0	0	0	61715	0	0	218320	1540	219860	
113030																																				0	15565	16824	0	0	1053	1053	0	0.136189	0.201632	0.189012	0	0	0	15771	1053	-206	0	0	0	0	0	0	0	0	0	0	0	0	15771	0	0	115802	0	115802	
113441																																				0	52396	53721	0	0	4558	4558	0	0.0925	0.1473	0.1348	0.0000	0.0000	0.0000	49163	4558	324	0	0	0	0	0	0	2898	11	0	0	0	0	49174	0	0	534415	0	531506	
113601																																				0	78321	85503	0	0	7182	7182	0	0.1273	0.1350	0.1237	0.0000	0.0000	0.0000	78321	7182	-15	15	0	0	0	0	0	0	0	0	0	0	0	78321	0	0	615062	0	615062	
113740																																				0	66576	68964	0	0	6044	6044	0	0.0981	0.1431	0.1306	0	0	0	62920	6044	3656	0	0	0	0	0	0	0	0	0	0	0	0	62920	0	0	641278	0	641278	
113937																																				0	23616	25757	0	0	1959	1959	0	0.095415	0.164452	0.151944	0.000000	0.000000	0.000000	23798	1959	-182	0	0	0	0	0	0	0	0	0	0	0	0	23798	0	0	249415	0	249415	
114149																																				0	11494	12287	0	0	877	877	0	0.1112	0.1765	0.1639	0.0000	0.0000	0.0000	11410	877	84	0	0	0	0	0	0	0	0	0	0	0	0	11410	0	0	102568	0	102568	
114158																																				0	25408	27350	0	0	2177	2177	0	0.0834	0.1456	0.1340	0	0	0	25173	2177	235	0	0	0	0	0	0	0	0	0	0	0	0	25173	0	0	301924	0	301924	
114251																																				0	12198	11408	0	0	572	572	0	0.091235	0.128460	0.122019	0	0	0	10836	572	611	0	0	0	0	0	0	751	0	0	0	0	0	10836	0	0	119521	0	118770	
114260																																				0	467307	479671	0	0	13900	13900	0	0.1447	0.2259	0.2194	0.0000	0.0000	0.0000	465771	13900	1145	0	0	0	0	0	0	0	391	0	0	0	0	466162	0	0	3218806	0	3218415	
114457																																				0	34749	34910	0	0	2445	2445	0	0.100383	0.178684	0.166169	0.000000	0.000000	0.000000	32465	2445	2282	0	0	0	0	0	0	2	0	0	0	0	0	32465	0	0	323413	0	323411	
114774																																				0	13630	13744	0	0	520	520	0	0.239730	0.330766	0.318252	0.000000	0.000000	0.000000	13224	520	0	0	0	0	0	0	0	0	406	0	0	0	0	13630	0	0	55568	0	55162	
114840																																				0	22750	24652	0	0	1846	1846	0	0.1085	0.1680	0.1554	0.0000	0.0000	0.0000	22806	1846	-56	0	0	0	0	0	0	0	0	0	0	0	0	22806	0	0	210212	0	210212	
114859																																				0	7060	7261	0	0	423	423	0	0.094296	0.176199	0.165935	0	0	0	6838	423	136	86	0	0	0	0	0	0	0	0	0	0	0	6838	0	0	72516	0	72516	
115100																																				0	24537	26200	-128	0	1540	1540	0	0.1005	0.1954	0.1839	0.0000	0.0000	0.0000	24660	1540	5	0	0	0	0	0	0	0	0	0	0	0	0	24660	0	0	245425	-128	245297	
115146																																				0	13175	13847	0	0	672	672	0	0.1329	0.1934	0.1840	0.0000	0.0000	0.0000	13175	672	0	0	0	0	0	0	0	0	0	0	0	0	0	13175	0	0	99166	0	99166	
115575																																				0	17758	19074	0	0	1167	1167	0	0.084367	0.161585	0.151699	0.000000	0.000000	0.000000	17907	1167	-149	0	0	0	0	0	0	0	0	0	0	0	0	17907	0	0	212251	0	212251	
116077																																				0	18039	18923	167	0	994	994	223	0.0962	0.1421	0.1346	0.0000	0.0000	0.0000	17929	994	-280	0	0	0	0	0	0	0	0	0	0	0	0	18152	0	0	186501	0	186278	
116358																																				0	4825	5123	0	0	321	321	0	0.092111	0.189271	0.177412	0	0	0	4802	321	23	0	0	0	0	0	0	0	0	0	0	0	0	4802	0	0	52133	0	52133	
116554																																				0	765	790	0	0	51	51	0	0.070522	0.107454	0.100517	0.000000	0.000000	0.000000	739	51	0	0	0	0	0	0	0	26	0	0	0	0	0	739	0	0	10505	0	10479	
116639																																				0	8014	8364	0	0	350	350	0	0.1473	0.3015	0.2889	0.0000	0.0000	0.0000	8014	350	0	0	0	0	0	0	0	0	0	0	0	0	0	8014	0	0	54411	0	54411	
116732																																				0	4568	4823	0	0	246	246	9	0.1134	0.2467	0.2341	0.0000	0.0000	0.0000	4577	246	-18	0	0	0	0	0	0	0	0	0	0	0	0	4586	0	0	40364	0	40355	
116741																																				0	18994	19573	0	0	951	951	0	0.1232	0.2052	0.1952	0.0000	0.0000	0.0000	18622	951	372	0	0	0	0	0	0	0	0	0	0	0	0	18622	0	0	151152	0	151152	
116871																																				0	78437	70708	0	0	5013	5013	0	0.107777	0.170294	0.161115	0	0	0	66897	5013	-150	0	0	0	0	0	0	11596	94	0	0	0	1202	66991	0	0	631187	1202	620699	
117038																																				0	12451	13416	0	0	928	928	0	0.1215	0.1811	0.1686	0.0000	0.0000	0.0000	12488	928	-37	0	0	0	0	0	0	0	0	0	0	0	0	12488	0	0	102808	0	102808	
117074																																				0	35821	36907	0	0	1166	1166	0	0.125082	0.320448	0.310324	0	0	0	35741	1166	80	0	0	0	0	0	0	0	0	0	0	0	0	35741	0	0	285740	0	285740	
117458																																				0	45643	42103	0	0	2837	2837	0	0.131855	0.186013	0.173479	0	0	0	39266	2837	1123	0	0	0	0	0	0	5254	0	0	0	0	0	39266	0	0	303050	0	297796	
117672																																				0	10344	11320	0	0	877	877	0	0.087739	0.141214	0.130274	0.000000	0.000000	0.000000	10443	877	-111	0	0	0	0	0	0	0	12	0	0	0	0	10455	0	0	119035	0	119023	
117775																																				0	13955	14054	0	0	359	359	0	0.1449	0.3109	0.3029	0.0000	0.0000	0.0000	13695	359	260	0	0	0	0	0	0	0	0	0	0	0	0	13695	0	0	94518	0	94518	
118156																																				0	17553	18069	0	0	610	610	0	0.0997	0.1343	0.1298	0.0000	0.0000	0.0000	17459	610	94	0	0	0	0	0	0	0	0	0	0	0	0	17459	0	0	175037	0	175037	
118660																																				0	21645	22686	0	0	1048	1048	0	0.1953	0.2697	0.2573	0.0000	0.0000	0.0000	21638	1048	-21	0	0	0	0	0	0	0	28	0	0	0	0	21666	0	0	110804	0	110776	
118736																																				0	22053	24615	-1032	0	1846	1846	0	0.0992	0.1675	0.1549	0.0000	0.0000	0.0000	22769	1846	316	0	0	0	0	0	0	0	0	0	0	0	0	22769	0	0	230232	-644	229588	
119153																																				0	31047	31164	0	0	2403	2403	0	0.087825	0.157182	0.145062	0.000000	0.000000	0.000000	28761	2403	2286	0	0	0	0	0	0	0	0	0	0	0	0	28761	0	0	327481	0	327481	
119528																																				7	48302	50309	-1410	0	4264	4271	0	0.077586	0.147860	0.135308	0	0	0	46038	4271	-788	0	0	0	0	0	0	4462	0	0	0	0	0	46038	0	0	597840	0	593378	
119779																																				708	73674	79408	0	0	6435	7143	0	0.0959	0.1543	0.1404	0	0	0	72265	7143	1409	0	0	0	0	0	0	0	0	0	0	0	0	72265	0	0	753477	0	753477	
119872																																				0	28808	31097	0	0	2340	2340	0	0.096957	0.166546	0.154014	0	0	0	28757	2340	0	0	0	0	0	0	0	0	51	0	0	0	0	28808	0	0	296645	0	296594	
120476																																				0	7032	7182	0	0	150	150	0	0.136332	0.277383	0.271590	0	0	0	7032	150	0	0	0	0	0	0	0	0	0	0	0	0	0	7032	0	0	51580	0	51580	
120542																																				0	25325	26927	0	0	1620	1620	0	0.157141	0.208313	0.195781	0	0	0	25307	1620	18	0	0	0	0	0	0	0	0	0	0	0	0	25307	0	0	161046	0	161046	
120609																																				1913	101609	108997	0	0	4785	6698	0	0.126737	0.212974	0.199887	0.000000	0.000000	0.000000	102299	6698	-690	0	0	0	0	0	0	0	0	0	0	0	0	102299	0	0	807176	0	807176	
120953																																				0	16582	18145	0	0	1044	1044	0	0.126773	0.217877	0.205341	0.000000	0.000000	0.000000	17101	1044	-646	0	0	0	0	0	0	127	0	0	0	0	0	17101	0	0	135022	0	134895	
121642																																				0	233180	251524	0	0	19899	19899	0	0.0962	0.1580	0.1455	0.0000	0.0000	0.0000	231625	19899	-2575	0	0	0	0	0	0	4122	0	-8	0	0	0	231633	0	0	2413182	-101	2408959	
121651																																				0	24196	22243	0	0	588	588	0	0.1257	0.3669	0.3572	0.0000	0.0000	0.0000	21655	588	2541	0	0	0	0	0	0	0	0	0	0	0	0	21655	0	0	172276	0	172276	
121679																																				0	37692	39991	-303	0	2321	2321	0	0.087290	0.168830	0.159031	0	0	0	37670	2321	310	0	0	0	0	0	0	0	15	0	0	0	0	37685	0	0	431261	303	431549	
121914																																				0	30893	33525	0	0	2605	2605	0	0.0962	0.1615	0.1490	0	0	0	30920	2605	-27	0	0	0	0	0	0	0	0	0	0	0	0	30920	0	0	321358	0	321358	
122153																																				0	8411	8089	0	0	227	227	0	0.1244	0.3253	0.3162	0.0000	0.0000	0.0000	7862	227	549	0	0	0	0	0	0	0	0	0	0	0	0	7862	0	0	63192	0	63192	
122546																																				0	4949	5049	0	0	300	300	0	0.101592	0.210586	0.198073	0	0	0	4749	300	200	0	0	0	0	0	0	0	0	0	0	0	0	4749	0	0	46746	0	46746	
122573																																				0	12912	12198	0	0	892	892	1749	0.090394	0.171740	0.159181	0	0	0	11306	892	-143	0	0	0	0	0	0	0	0	0	0	0	0	13055	0	0	126824	0	125075	
122854																																				0	564652	361351	0	0	16840	16840	0	0.099793	0.125689	0.119831	0	0	0	344511	16840	2116	0	0	0	0	0	0	218025	0	0	0	0	0	344511	0	0	3670280	0	3452255	
123075																																				0	13148	13479	0	0	346	346	0	0.198792	0.493971	0.481291	0	0	0	13133	346	15	0	0	0	0	0	0	0	0	0	0	0	0	13133	0	0	66064	0	66064	
123374																																				0	10236	10596	0	0	360	360	0	0.181589	0.370697	0.358102	0	0	0	10236	360	0	0	0	0	0	0	0	0	0	0	0	0	0	10236	0	0	56369	0	56369	
123646																																				0	93875	98073	0	0	7013	7013	0	0.117656	0.175296	0.162761	0.000000	0.000000	0.000000	91060	7013	2708	0	0	0	0	0	0	0	107	0	0	0	0	91167	0	0	774061	0	773954	
124344																																				0	44956	47844	0	0	3106	3106	0	0.1537	0.1952	0.1825	0.0000	0.0000	0.0000	44738	3106	218	0	0	0	0	0	0	0	0	0	0	0	0	44738	0	0	291022	0	291022	
124830																																				0	14355	14573	0	0	749	749	0	0.1438	0.2439	0.2313	0.0000	0.0000	0.0000	13824	749	515	0	0	0	0	0	0	16	0	0	0	0	0	13824	0	0	96146	0	96130	
125154																																				0	48280	47485	-3494	0	2179	2179	0	0.118164	0.264945	0.252787	0.000000	0.000000	0.000000	45306	2179	6468	0	0	0	0	0	0	0	0	0	0	0	0	45306	0	0	383416	0	383416	
125471																																				0	1011973	677514	-3644	0	41007	41007	0	0.093418	0.127128	0.119433	0	0	0	636507	41007	-7809	0	0	0	0	0	0	386766	153	0	0	0	0	636660	0	0	7189004	11453	6813538	
125855																																				0	75320	78695	0	0	6071	6071	0	0.094299	0.134851	0.124447	0.000000	0.000000	0.000000	72624	6071	304	0	0	0	0	0	0	2112	280	0	0	0	0	72904	0	0	772541	0	770149	
125873																																				0	9991	10191	0	0	699	699	501	0.109940	0.185254	0.172547	0	0	0	9492	699	-2	0	0	0	0	0	0	0	0	0	0	0	0	9993	0	0	86837	2	86338	
125958																																				0	2922	3028	0	0	142	142	0	0.114207	0.174786	0.166590	0	0	0	2886	142	36	0	0	0	0	0	0	0	0	0	0	0	0	2886	0	0	25270	0	25270	
126012																																				0	22541	24515	-927	0	2073	2073	0	0.0885	0.1485	0.1359	0.0000	0.0000	0.0000	22442	2073	1026	0	0	0	0	0	0	0	0	0	0	0	0	22442	0	0	253687	0	253687	
126049																																				0	13373	14349	0	0	804	804	0	0.143614	0.226790	0.214083	0.000000	0.000000	0.000000	13545	804	-172	0	0	0	0	0	0	0	0	0	0	0	0	13545	0	0	94315	0	94315	
126254																																				0	197615	211842	0	0	15327	15327	0	0.101415	0.172798	0.160296	0.000000	0.000000	0.000000	196515	15327	-874	0	0	0	0	0	0	1974	0	0	0	0	0	196515	0	0	1939703	0	1937729	
126375																																				0	28472	28972	0	0	500	500	0	0.1247	0.4735	0.4653	0.0000	0.0000	0.0000	28472	500	0	0	0	0	0	0	0	0	0	0	0	0	0	28472	0	0	228362	0	228362	
126553																																				0	15178	16681	0	0	1472	1472	0	0.0637	0.1120	0.1022	0.0000	0.0000	0.0000	15209	1472	-31	0	0	0	0	0	0	0	0	0	0	0	0	15209	0	0	238880	0	238880	
126740																																				0	58594	57708	0	0	3886	3886	0	0.114356	0.188397	0.175711	0	0	0	53822	3886	1235	0	0	0	0	0	0	3537	0	0	0	0	0	53822	0	0	474191	0	470654	
126834																																				0	86532	90932	0	0	3046	3046	0	0.166784	0.285139	0.275588	0	0	0	87886	3046	-1354	0	0	0	0	0	0	0	0	0	0	0	0	87886	0	0	526945	0	526945	
127055																																				0	13386	11170	0	0	708	708	0	0.0904	0.1373	0.1286	0.0000	0.0000	0.0000	10462	708	-16	0	0	0	0	0	0	2916	24	0	0	0	0	10486	0	0	118632	0	115692	
127224																																				0	21628	23270	0	0	1711	1711	0	0.080793	0.161900	0.149995	0.000000	0.000000	0.000000	21559	1711	-156	0	0	0	0	0	0	225	0	0	0	0	0	21559	0	0	267066	0	266841	
127701																																				343	14470	14954	0	0	1284	1627	683	0.088207	0.146247	0.130335	0.000000	0.000000	0.000000	13327	1627	456	0	0	0	0	0	0	0	4	0	0	0	0	14014	0	0	151774	0	151087	
128089																																				0	32533	33688	0	0	1826	1826	575	0.091405	0.134138	0.126867	0	0	0	31862	1826	96	0	0	0	0	0	0	0	0	0	0	0	0	32437	0	0	349155	0	348580	
128258																																				0	2670	2723	0	0	83	83	0	0.0791	0.2119	0.2054	0.0000	0.0000	0.0000	2640	83	30	0	0	0	0	0	0	0	0	0	0	0	0	2640	0	0	33355	0	33355	
