"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
231279	0	0					343	0	9178					0	0	0			0	2402	0	0	0												
231671	0	0					1514	1075	2071					17000	0	0			0	0	71	0	0												
232847	0	0					173	0	48781					0	0	0			0	9283	32	0	3923												
232856	0	0					1894	28645	15419					0	0	0			28645	0		0	0										0		
233031	0	161000	0	0	0	665000	915000	1375000	22965000	0	127543000	0	110637000	10364000	159000	38000	0	45000	0	0		0	0	569000	13468000	806000	7158000	0	1292000	0	176000	0	414000	497000	
233246	0	0					333	0	20031					4350	0	0			0	139	0	0	0												
233358	0	15948					524	17729	61333					0	0	0			17729	0	0	0	0												
233442	0	0					241	0	4706					3947	0	0			0	2651	8	0	0												
233527	0	0					7124	13117	121740					136272	0	0			13117	0	0	0	0												
233554	0	0					2709	0	61132					34917	0	0			0	876	32	0	0												
234355	0	34056					2338	3624	268838					507	0	0			3624	86396	1391	0	20968												
234506	0	4001					814	5092	108900					0	0	0			4092	9526	0	0	0												
234739	0	0					2130	0	23696					0	0	0			0	291	79	0	4262												
234841	0	0					619	0	178294					8300	0	0			0	79558	0	0	0												
235174	0	0					188	0	1258					0	0	0			0	0		0	0										0		
235231	0	0					483	0	47577					0	0	0			0	9535	0	0	0												
235316	0	0					243	0	0					281	0	0			0	0	0	0	0												
235446	0	0					789	0	40201					15000	0	0			0	17549	0	0	0												
235530	0	0					594	0	165797					0	0	0			0	136460	0	0	0												
235558	0	0					189	0	0					3020	0	0			0	0	0	0	0												
235950	0	0					160	0	29659					2757	0	0			0	16585	0	0	0												
236153	0	0					7874	7561	419047					56000	0	0			7561	218493	1064	0	0												
236256	0	0					174	0	44312					0	0	0			0	25409	0	0	8121												
236603	0	0					233	1272	70458					171	0	0			1272	6168	0	0	0												
236706	0	0					22619	0	349989					179793	0	0			0	12196		0	0										7881		
236957	0	3009					292	0	42192					4000	0	0			0	25180	1777	0	0												
237066	0	44992					4032	0	413794					0	0	0			0	123100	84	0	0												
237619	0	70947					924	3962	91181					13644	19030	28			3962	13750		0	0										3536		
237954	0	0					446	0	48075					8000	0	0			0	26758	33	0	0												
238139	0	10011					249	9237	27766					0	0	0			9216	0	0	0	0												
238250	0	0					81	0	11426					0	0	0			0	8811	32	0	0												
238737	0	0					869	0	97892					0	0	0			0	2015	533	0	0												
239275	0	5079					10919	0	349327					210349	0	0			0	120156		0	0										6947		
239556	0	0					1288	828	54736					18522	0	0			828	32981	0	0	0												
239613	0	0					4194	0	252482					79458	0	0			0	101683		0	0										922		
239659	0	0					1117	3878	0					5000	368	36			2985	0	0	0	0												
239752	0	0					1127	0	40319					13293	0	0			0	21000	0	0	0												
240954	0	0					866	84107	6931					0	0	0			67103	0	0	0	0												
241009	0	0					270	3837	78955					0	0	0			3837	32298	0	0	0												
241157	0	0					2584	0	148347					6424	0	0			0	68416		0	75522										0		
241559	0	4510					495	5146	13541					9500	0	0			5146	0	0	0	2694												
241607	0	0					4523	4443	157199					61372	4706	0			0	0	0	0	5481												
242257	0	6990					675	0	22797					980	0	0			0	14718	0	0	0												
242444	0	0					322	0	342216					0	0	0			0	45454	0	0	0												
242949	0	0					316	0	20282					0	0	0			0	1813	0	0	0												
242958	0	0					202	0	17232					4000	0	0			0	10954	830	0	0												
242976	0	0					570	4657	10664					3255	0	0			0	0	0	0	0												
243375	0	0					5355	0	240220					0	0	0			0	355		0	0										1384		
243414	0	0					1301	0	25663					5190	0	0			0	10599	819	0	0												
243955	0	996					149	255	1004					854	0	0			255	0	7	0	0												
244037	0	0					126	0	16293					0	0	0			0	5273	35	0	0												
244149	0	0					3580	12461	23685					57646	0	0			12461	0	0	0	0												
244158	0	0					700	0	44386					9072	0	0			0	20262	0	0	0												
244251	0	0					741	0	273895					10479	0	0			0	134016	0	0	712												
245016	0	0	0	0	0	0	1036	0	0	0	1804537	462228	1185114	0					0	0		0	0	0	0	0	0			0	0		0	0	
245276	0	10938					10525	0	520145					111558	13	12			0	0	1050	0	190000												
245351	0	0					1296	0	95851					16000	0	0			0	26939		0	6618										0		
245557	0	2772					1535	0	197799					0	0	0			0	66560	0	0	0												
246022	0	28209					0	0	98298					13326	0	0			0	24513	0	0	0												
246134	0	0					454	0	131100					0	0	0			0	44927	0	0	0												
246237	0	500					21	1962	6457					0	0	0			1662	4363	16	0	0												
246451	0	0					1066	0	7955					15200	0	0			0	3045	0	0	0												
246657	0	0					637	0	255261					2361	0	0			0	32630	0	0	53424												
246947	0	0					108	0	29140					3083	0	0			0	12086		0	0										0		
246956	0	0					565	0	69167					2500	0	0			0	13367	2251	0	0												
247140	0	0					2548	24787	8919					42500	0	0			18062	7927	0	0	0												
247355	0	998					1886	130930	79862					578	0	0			120574	20349	1518	0	35168												
247476	0	0					169	8276	2231					1000	0	0			773	0		0	0										0		
247551	0	0					1518	1204	12740					9874	0	0			1204	0	0	0	0												
247908	0	0					1138	0	119384					10475	0	0			0	8144		0	0										2558		
248240	0	1599					1890	0	61870					47000	0	0			0	33652	0	0	9214												
248352	0	0					244	0	13257					1800	0	0			0	7977		0	0										0		
248455	0	0					1105	0	257394					2000	0	0			0	192315	0	0	0												
248633	0	0					937	3134	55485					16500	0	0			3134	23914	1655	4008	0												
248745	0	0					1372	0	48480					8346	0	0			0	40235		0	0										178		
249416	0	0					94	0	39647					0	0	0			0	1601		0	0										0		
249612	0	184818					28187	485308	2947226					400760	222097	531			0	0		0	0										4080		
249658	0	6246					1090	0	15411					0	0	0			0	4581		0	0										0		
250430	0	250					293	502	40119					0	0	0			502	29758	0	0	0												
250476	0	0					231	13774	30959					0	0	0			0	0	0	0	0												
250850	0	0					233	0	56032					0	0	0			0	42022	0	0	0												
251352	0	0					882	103	186225					0	0	0			103	123761	148	0	0												
251558	0	1497					641	0	108997					2587	0	0			0	60580		0	6474										0		
251745	0	18915					105	46977	79261					0	0	0			46977	0		0	0										160		
251857	0	0					86	0	28299					0	0	0			0	2407		0	2012										0		
251978	0	0					2889	5738	9401					13500	0	0			3174	0	0	0	0												
252041	0	0					960	0	37155					10846	0	0			0	36902	0	10249	0												
252256	0	503					0	0	2502					0	0	0			0	1228	0	0	0												
252452	0	4947					152	0	54604					0	0	0			0	22200	0	0	0												
252658	0	3642					872	0	4799					11768	0	0			0	621		0	345										0		
253356	0	0					3131	22708	178699					0	0	0			22708	45543	0	0	3042												
253468	1700	20992					14980	1700	540333					177427	0	0			0	5848	96	0	0												
253646	0	0					325	0	26680					1500	0	0			0	14688	0	0	6111												
253730	0	0					176	3160	12369					0	0	0			3160	287	0	0	0												
253776	0	0					28	0	1239					0	0	0			0	0		0	0										21		
254317	0	0					16	934472	0					0	0	0			136555	0		0	0										79904		
254504	0	0					224	0	26597					0	0	0			0	7095	0	0	0												
254849	0	498					900	0	4553					43292	0	0			0	0	0	0	3000												
255350	0	0					319	441	25250					4850	0	0			441	14795	0	0	0												
255547	0	0					187	744	10498					4950	0	0			744	6279	0	0	792												
255556	0	0					1491	16788	30239					17416	0	0			7602	16229	0	0	3850												
255574	0	0					2795	0	126935					45598	0	0			0	0	0	0	0												
255659	0	105402					3182	0	1387915					67319	0	0			0	114414		0	157606										0		
255873	0	0					680	1187	398					16670	0	0			0	0	0	0	0												
256049	0	0					0	0	0					0	0	0			0	0	0	0	0												
256058	0	1015					1309	0	148402					16000	0	0			0	65061	0	0	0												
256076	0	0					164	0	8759					1000	0	0			0	3136	0	0	0												
256179	0	0					41	4313	9654					0	0	0			590	0	0	0	0												
256553	0	6041					13217	0	246426					22000	0	0			0	54614	0	0	0												
257233	0	0					3251	0	122714					2000	0	0			0	85461	0	0	0												
257345	0	0					274	0	67521					0	0	0			0	38761	0	0	0												
257466	0	15994					55	0	25378					0	0	0			0	3351	0	0	0												
257578	0	0					4257	0	0					27000	0	0			0	0	0	0	0												
257653	0	5301					0	0	22203					0	0	0			0	2864	0	0	0												
257756	0	0					1617	0	24724					1310	0	0			0	3571		0	5950										0		
258146	0	0					33	0	6161					600	0	0			0	3353	0	0	0												
258306	0	0					2006	1377	20164					32500	0	0			0	0	0	0	0												
258379	0	0					239	0	5679					2000	0	0			0	1019		0	0										0		
258445	0	26509					407	138	70578					0	0	0			137	0	0	0	18042												
258539	0	0					0	0	15886					0	0	0			0	14163	0	0	0												
258771	0	0					8764	4397	856842					136909	0	0			4397	382751		0	0										0		
258874	0	0					304	184	8643					1500	0	0			0	8643	0	0	0												
259059	0	0					158	0	38184					6880	0	0			0	31563	0	0	0												
259330	0	80					713	17759	96550					0	0	0			1627	4305		0	221										0		
259442	0	0					1327	3230	35821					23856	0	0			0	13948		0	0										0		
259956	0	1009					485	0	54073					3000	0	0			0	30807	0	0	2043												
260055	0	0					8051	564189	131947					10210	8847	8859			559180	0		0	34171										28512		
260831	0	4519					71	0	6218					0	0	0			0	0	0	0	0												
260868	0	32563					6233	0	166669					74164	0	0			0	25628		0	0										0		
261146	0	597					2229	0	23630					18033	0	0			0	7551	0	0	0												
261360	0	63564					120	1969	121344					0	0	0			1354	13660	1002	0	0												
261940	0	1003					5903	0	93093					5071	0	0			0	74761		0	0										0		
262059	0	0					391	0	32060					0	0	0			0	5466	0	0	0												
262237	0	0					495	0	22439					6913	0	0			0	8776	5	0	0												
262358	0	0					3400	659	13781					5000	0	0			655	5298	0	0	0												
262741	0	13915					1884	2495	38409					26000	0	0			1576	10523		0	0										0		
262844	0	0					1519	0	177919					43000	0	0			0	93601	0	0	22550												
262956	0	498					492	328	32703					0	0	0			328	16684	0	0	0												
263243	0	0					2033	29257	84950					28351	0	0			29257	0	0	0	1438												
263627	1006	0					924	27794	0					0	0	0			8436	0		0	0										0		
264455	0	5046					1595	0	106627					0	0	0			0	21484	0	0	0												
264772	0	0					0	0	234444					17848	0	0			0	36852	0	0	7613												
265340	0	0					655	1	69309					10000	0	0			0	34818		0	0										0		
265407	0	0					7200	6318	196516					142387	0	0			6318	19135	0	0	31541												
265452	0	0					657	13192	17635					11900	0	0			13054	16668	0	0	1880												
265676	0	0					720	0	12850					213	0	0			0	2283	0	0	0												
266066	0	0					1632	3493	43922					19000	0	0			3493	20497	0	0	0												
266244	0	0					1238	0	24643					27500	0	0			0	16237	0	0	0												
266253	0	0					648	0	19542					678	0	0			0	11252	0	0	0												
266271	0	0	0	3	0	445535	290238	144000	5579835	179210	45178151	0	39850564	2901298	0	0	0	247147	0	789671		73425	271340	140324	3518713	0	578341	3676	425	0	0	0	0	36534	
266655	0	0					1051	0	12581					13743	0	0			0	8079	0	0	0												
266851	0	1000					524	0	28654					400	0	0			0	1693	0	0	0												
266945	0	0					5755	0	99179					16302	0	0			0	86418	0	0	0												
267652	0	0					619	0	22846					0	0	0			0	4249	0	0	0												
268006	0	0					4488	0	180200					63964	8757	0			0	31337	0	0	15103												
268136	0	0					360	0	18295					4000	0	0			0	6532	0	0	0												
268677	0	0					1468	10681	75109					20149	0	0			0	0		0	0										0		
268828	0	0					600	0	109338					0	0	0			0	6038	0	0	0												
268976	0	0					3001	81143	0					17500	0	0			1851	0	0	0	0												
269049	0	6700					4607	1007	6700					67500	0	0			0	0	0	0	0												
269058	0	0					2195	0	59389					0	0	0			0	36722	0	0	0												
269571	0	0					50	23922	2940					0	0	0			4406	0	2940	0	0												
269759	0	0					152	0	5604					0	0	0			0	3821	0	0	0												
270148	0	0					0	0	35310					0	0	0			0	15031		0	0										0		
270353	0	0					174	0	16750					0	0	0			0	1032	0	0	0												
270504	0	0					1380	0	33732					1725	0	0			0	0		0	35770										0		
270531	0	0					180	0	4591					4000	0	0			0	0	0	0	0												
270652	0	9360					0	0	20216					0	0	0			0	6159	0	0	0												
271136	0	0					20	1486	0					0	0	0			0	0		0	0										3455		
271275	0	0					1554	4053	48876					19000	0	0			4053	10614	2084	0	0												
271341	0	0					1974	0	13484					528	0	0			0	7758		0	0										0		
271529	0	0					466	0	111334					909	0	0			0	27578	0	0	32415												
271752	0	0					274	0	59457					0	0	0			0	1978	0	0	0												
272030	0	0					0	0	12964					0	0	0			0	841		0	0										0		
272058	0	0					238	173	6163					0	0	0			173	6163	0	0	0												
272151	0	0					19	0	14038					0	0	0			0	3467	0	0	0												
272272	0	0					16375	0	171006					103327	0	0			0	41785		0	0										0		
272302	10026	0					23336	118005	91235					461203	0	0			44085	4734		0	10013										308063		
273336	0	0					3605	8501	495677					50000	0	0			7501	38877		0	0										1518		
273550	0	0					3020	2	160030					32885	0	0			0	71980	42	0	3083												
273653	0	0					230	0	1735					0	0	0			0	753	0	0	0												
273662	0	10042					794	0	890217					0	0	0			0	137796	0	0	0												
273840	0	0					612	0	16658					1500	0	0			0	13844	41	0	0												
273859	0	0					188	2776	0					0	0	0			1291	0	0	0	0												
274025	0	0					112	0	4268					0	0	0			0	766	0	0	0												
274052	0	998					91	0	4887					0	0	0			0	1789	0	0	0												
274548	0	1004					508	6738	13403					6150	0	0			6738	0		0	0										0		
274641	0	505					43	0	4983					0	0	0			0	4478	0	0	0												
274829	0	0					1286	0	79942					15000	0	0			0	1296	0	0	9169												
274856	0	0					339	0	21453					0	0	0			0	12611		0	0										0		
275255	0	0					745	0	12494					11000	0	0			0	4322	0	0	0												
275358	0	0					5311	0	152373					30859	0	0			0	61348	110	0	8438												
275479	0	0					1489	378	22484					18750	0	0			0	11045	0	0	0												
275657	0	0					39	5333	23989					0	0	0			5333	18852	0	0	0												
276074	0	0					3218	0	27920					41660	0	0			0	10066	0	0	0												
276159	0	0					84	0	54683					0	0	0			0	34845	0	0	0												
276551	0	0					824	0	25101					2857	0	0			0	12407	0	0	0												
276579	0	24911					366619	657995	14033359					4550915	485158	19762			657658	1343356		375134	504967										0		
276645	0	996					1179	0	37646					21760	0	0			0	28480	0	0	2866												
276654	0	999					100	423	12031					200	0	0			423	0	0	0	0												
276850	0	19933					4086	3456	196612					77122	9	0			3456	85589	0	0	0												
276953	0	0					0	0	19427					0	0	0			0	8980	81	0	0												
277053	0	997					1075	0	26781					0	0	0			0	1565	0	0	0												
277240	0	11731					499	0	11739					11000	0	0			0	0	0	0	10775												
277277	0	0					2846	5	8534					31368	0	0			0	1397	0	0	0												
277679	0	0					16	1	0					125	0	0			0	0		0	0										0		
277736	0	0					431	0	209					0	0	0			0	209	0	0	193												
277820	0	5014					492	233890	86418					0	0	0			30604	0	0	0	7051												
278078	0	0					6589	0	33793					128533	0	0			0	7847		0	0										0		
278153	0	0					161	0	0					0	0	0			0	0	0	0	0												
278256	0	0					1000	0	31230					12990	0	0			0	16974	0	0	5349												
278555	0	3502					1810	0	68848					14270	0	0			0	20367		0	0										0		
278733	0	0					80	0	9246					0	0	0			0	1070	0	0	0												
278751	0	0					117	0	1736					0	0	0			0	0	0	0	0												
278818	0	24066					4470	7808	268823					58794	0	0			6853	83183		0	0										0		
278872	0	0					816	0	0					0	0	0			0	0		0	0										0		
279105	0	0					3061	111661	166339					5000	0	0			6567	0		0	0										2144		
279842	0	0					1627	0	35137					32000	0	0			0	22690	0	0	1389												
279954	0	0					2280	0	150073					24178	0	0			0	83883	64	0	0												
280110	0	169012	0	0	0	0	515285	10489899	22367435	204960	144967682	0	128319280	7975210	1068234	330331	0	103476	0	4510		215388	182212	1210245	2179962	9252015	19910475	12639	0	15000	0	29309	0	105633	
280138	0	0					116	0	57606					0	0	0			0	23790		0	0										0		
280352	0	0					124	4730	2					0	0	0			571	0	0	0	0												
280558	0	0					100	255	5299					0	0	0			255	0	0	0	0												
282048	0	0					1398	0	7164					0	0	0			0	2469	0	0	0												
282075	0	0					3456	52675	117497					0	0	0			32272	0		0	0										0		
282226	0	5975					397	0	105034					0	0	0			0	0	0	0	0												
282824	0	0					722	0	15988					14470	0	0			0	5832		0	0										0		
283157	0	2502					167	8	16849					1048	0	0			0	8441		0	0										27		
283438	0	13978					2067	1800	181780					20000	0	0			1800	35980	0	0	0												
283652	0	0					365	0	0					1214	0	0			0	0		0	0										0		
283737	119622	0					1717	179614	0					123	0	0			0	0	0	0	0												
283867	0	0					3028	0	11384					26084	0	0			0	7183	0	0	0												
284154	0	0					1207	0	11301					7500	0	0			0	806	0	0	0												
284239	0	0					633	7125	0					14026	0	0			0	0	0	0	0												
284556	0	1498					1192	0	9290					689	0	0			0	81	0	0	0												
284752	0	0					1186	25	41912					5273	0	0			25	19434	0	0	0												
284958	0	0					171	0	250					4750	0	0			0	0	0	0	0												
285151	0	1992					285	0	37351					0	0	0			0	0	0	0	0												
285348	0	4005					601	1447	34398					0	0	0			1447	0	0	0	0												
285544	0	0					834	0	996					0	0	0			0	0	0	0	0												
285553	0	0					0	0	2103					0	0	0			0	830	0	0	0												
285740	0	1999					3863	80	110189					56000	0	0			0	38301		0	20332										0		
285759	0	3526					1549	0	13157					5750	0	0			0	7453		0	0										0		
285777	0	0					214	65	8526					4750	0	0			0	1875	0	0	0												
285852	0	0					658	0	163074					0	0	0			0	68310	0	0	0												
285928	0	0					694	974	87637					8500	0	0			974	49220	0	0	0												
286251	0	0					0	0	6734					0	0	0			0	956	0	0	0												
286457	0	1603					164	0	3389					0	0	0			0	886	0	0	0												
286840	0	0					0	0	1839					0	0	0			0	1145	694	0	0												
287007	17995	6278					60	17995	6278					0	0	0			0	0	0	0	0												
287342	0	602					507	0	15915					10427	0	0			0	12612	0	0	0												
287856	0	0					0	14162	0					0	0	0			13412	0	0	0	0												
287922	0	4513					128	0	32052					0	0	0			0	10527	0	0	0												
287959	0	13749					298	0	73861					9081	0	0			0	6614	0	0	2000												
288152	0	0					136	0	4900					0	0	0			0	528	0	0	0												
288358	0	0					1007	0	142713					12500	0	0			0	575	17	0	0												
288376	0	0					724	0	97810					704	0	0			0	80378	0	0	0												
288853	39990	524458					9316	1617519	4759501					85330	0	0			696765	295009		0	0										256		
289056	0	0					707	26991	18138					750	0	0			8694	1729	0	0	0												
289225	0	0					2159	1313	47098					10566	0	0			608	26331		0	0										0		
289515	0	1000					465	0	147328					5543	0	0			0	74691		0	0										0		
289702	0	0					2197	3416	57845					16795	0	0			2416	10163		0	0										49314		
289739	9999	0					1208	10374	23427					10000	0	0			375	1196	0	0	0												
289757	0	0					1028	0	25241					7000	0	0			0	14811	0	0	0												
290052	0	50935					4822	14413	242079					47105	0	0			14413	13851		0	16604										0		
290230	0	0					669	3499	43576					0	0	0			0	8203		0	0										0		
290249	0	9163					1409	0	220913					0	0	0			0	102455	0	0	50963												
290838	0	0					0	0	4951					0	0	0			0	0	0	0	0												
290922	14788	0					78	16785	0					0	0	0			0	0	0	0	0												
291059	0	0					178	0	0					1055	0	0			0	0	0	0	0												
291273	0	0					5463	0	71808					46700	0	0			0	0	12	0	0												
291330	0	0					79	0	43749					0	0	0			0	23902		0	0										0		
291376	0	0					208	0	14588					2634	0	0			0	8680	13	0	0												
291611	0	0					203	0	107412					153	0	0			0	28759		0	0										32926		
291732	0	0					77	0	70780					0	0	0			0	43664	0	0	0												
292234	0	0					1695	0	57128					0	0	0			0	35831	0	0	0												
292467	0	0					380	4650	21533					0	0	0			4650	0	0	0	1403												
292850	0	0					105	1537	16548					0	0	0			1537	0	0	0	0												
292908	0	4066					4339	2520	134457					13871	0	0			2520	3786		0	7418										0		
293053	0	0					2203	0	182137					0	0	0			0	6201	0	0	0												
293352	0	0					144	0	1934					2087	0	0			0	1177		0	0										0		
293437	0	0					2851	0	173726					44900	0	0			0	155885		0	0										0		
293651	0	0					982	0	27010					4679	0	0			0	9494	0	0	0												
293754	0	7575					154	0	10087					0	0	0			0	0	0	0	4505												
294023	0	0					1309	0	121934					15253	0	0			0	65548	513	0	0												
294564	0	0					3885	0	300840					1543	0	0			0	68998		0	0										0		
294676	0	0					468	0	0					4927	0	0			0	0	0	0	0												
294751	0	3999					440	5171	72642					1370	0	0			4847	50774		0	0										0		
294779	2999	0					4437	31101	22532					0	0	0			0	0		0	0										958		
294827	0	0					56	0	4157					0	0	0			0	1167	0	0	0												
295011	0	0					2234	0	76168					26508	0	0			0	26873		0	3992										0		
295057	0	0					364	0	11330					0	0	0			0	6684		0	2049										0		
295646	0	0					0	0	9065					0	0	0			0	6150	0	0	0												
296456	0	0					802	0	2042					0	0	0			0	1836	0	0	0												
296474	0	0					1359	7	24009					10012	0	0			7	4955	11	0	0												
296559	0	18931					384	0	169827					3000	0	0			0	85471	3132	0	0												
296755	0	0					208	0	0					0	0	0			0	0	0	0	0												
296858	0	0					112	0	9842					0	0	0			0	7573	0	0	0												
297051	0	1296					336	0	18732					4200	0	0			0	17135	0	0	0												
297257	0	0					816	0	2033					0	0	0			0	0		0	0										0		
297547	0	0					0	0	0					0	0	0			0	0	0	0	0												
297631	0	0					219	19425	14792					0	0	0			6862	2479	0	0	0												
297761	0	0					885	0	36109					9010	0	0			0	0	426	0	0												
298049	0	0					196	0	7959					0	0	0			0	1379	0	0	0												
298218	0	11985					4909	5840	103652					0	0	0			839	4348	8756	0	0												
298245	0	0					1179	0	178658					29030	0	0			0	37172	0	0	2008												
299046	0	88624					3106	17204	586336					68221	0	0			17204	32181		52514	146323										0		
299251	0	0					106	0	2307					32	0	0			0	395	0	0	0												
299868	0	0					933	211	0					30000	0	0			0	0	0	0	0												
300009	0	0					2033	0	39438					33998	0	0			0	12126		0	0										18366		
300036	0	72390					454	0	72390					7731	0	0			0	0		0	0										2176		
300063	0	0					3405	0	27001					40000	0	0			0	0	0	0	0												
300157	0	6975					82	574	7007					0	0	0			574	0	32	0	0												
300353	0	0					631	2705	64301					0	0	0			2705	19021	0	0	0												
300456	0	598					0	5884	1348					0	0	0			5884	0	0	0	0												
300933	0	0					302	0	35286					0	0	0			0	6523		0	0										0		
300942	0	0					754	0	13602					6862	0	0			0	12103	0	0	1175												
300960	0	0					403	0	80806					0	0	0			0	0	0	0	0												
301574	0	0					2059	0	75012					37815	0	0			0	37432		0	0										80		
301800	0	0					2628	0	68444					17275	0	0			0	0	0	0	0												
302030	0	0					98	9729	23087					0	0	0			0	0		0	0										0		
302133	0	0					69	0	2418					0	0	0			0	1039	0	0	558												
302553	0	0					942	0	47730					15235	0	0			0	25912	0	0	0												
302656	0	2011					4131	0	141912					38661	0	0			0	14620	0	0	0												
303653	0	3995					50	0	149977					0	0	0			0	37523	0	0	0												
303701	0	0					923	0	38870					10352	1802	0			0	19470		0	0										0		
303747	0	0					73	0	14867					0	0	0			0	3535	0	0	1715												
303952	0	0					1065	6396	97776					387	0	0			6396	29570	2	0	0												
304155	0	0					0	0	7371					0	0	0			0	616	1255	0	0												
304173	0	0					5331	117	283801					0	0	0			0	86392		0	0										242		
304520	0	8988					302	0	21480					2000	0	0			0	0	0	0	18900												
304575	0	0					98	0	3205					0	0	0			0	0	0	0	0												
304762	0	0					234	14732	2575					0	0	0			14732	738	0	0	0												
304913	0	0					1570	0	2233					0	0	0			0	5		0	0										0		
305059	0	0					519	0	6073					9161	0	0			0	0	0	0	0												
305077	0	0					243	1852	50219					0	0	0			1719	22767	0	0	0												
305237	0	0					159	0	33305					0	0	0			0	12738	0	0	0												
305433	0	0					478	0	41169					0	0	0			0	7184	0	0	0												
305442	0	0					591	6979	30819					0	0	0			6979	0	0	0	0												
305648	0	0					193	0	24803					4130	0	0			0	5617	0	0	9313												
305750	0	0					42	0	106687					0	0	0			0	18922	0	0	4420												
306056	1997	0					138	1997	0					900	0	0			0	0	0	0	0												
306140	0	1010					439	0	32614					8500	0	0			0	18807	0	0	0												
306159	0	0					1967	0	8034					22000	0	0			0	3211		0	0										0		
306337	0	0					309	0	55574					0	0	0			0	23512		0	0										0		
306908	0	0					366	7010	95485					352	0	0			7010	52497	0	0	0												
307062	0	0					556	30665	124587					0	0	0			30665	0	61	0	0												
307334	0	0					69	18641	250					0	0	0			7089	0	0	0	0												
307361	0	10419					1460	3814	60625					12411	0	0			3814	0	0	0	431												
307679	0	0					2218	1095	98046					3241	0	0			1077	31300		0	0										0		
307932	0	5240					72	0	12883					0	0	0			0	1575	0	0	0												
308256	0	8966					88	0	16362					0	0	0			0	932	0	0	1000												
308340	0	0					724	34	13022					9000	0	0			0	0	0	0	0												
308836	0	499					225	0	502					5000	0	0			0	0	0	0	2468												
309150	0	508					967	0	54721					0	0	0			0	53424	0	0	2607												
309655	0	0					2402	0	14560					52432	0	0			0	5542	0	0	0												
309851	0	0					195	8057	15540					0	0	0			1726	7584	0	0	0												
310071	0	0					773	15265	10855					16232	0	0			0	0		0	0										0		
310754	0	0					95	0	13					1000	0	0			0	0		0	0										0		
310950	0	0					320	0	29906					0	0	0			0	3866		0	0										0		
310978	0	0					22050	0	187331					515795	0	0			0	54892		0	0										281		
311050	0	49985					2008	114630	467750					0	0	0			110963	209283	0	0	113226												
311144	0	0					0	3001	8207					0	0	0			2401	0	0	0	0												
311256	0	0					223	462	8662					0	0	0			462	8037	0	0	0												
311265	0	0					199	0	96377					0	0	0			0	17939		0	0										0		
311603	0	0					5321	0	128549					86553	0	0			0	3619		0	0										22088		
311658	0	0					408	0	37244					0	0	0			0	11609	0	0	0												
311845	0	248852					48277	0	3845605					300509	28772	0			0	1098818	165	0	171135												
311939	0	0					646	672	19504					6754	0	0			672	6407		0	0										0		
312244	0	498					2940	0	114738					25000	0	0			0	40632	0	0	11189												
312356	0	0					210	0	16486					1008	0	0			0	12859	0	0	0												
313009	0	0					1973	10	15260					28000	0	0			10	1793		0	0										0		
313157	0	4805					152	0	27965					0	0	0			0	9250	0	0	0												
313223	0	0					908	2361	58366					3287	0	0			2361	45211	0	0	0												
313577	0	0					540	305	45496					11000	0	0			0	21854	0	0	0												
314257	0	0					1223	0	57937					4000	0	0			0	1889	0	0	206												
314444	0	0					1054	0	47819					12100	0	0			0	33686	0	0	0												
315656	0	0					255	0	0					3000	0	0			0	0	0	0	0												
316354	0	0					2198	0	3754					37125	0	0			0	276	482	0	0												
316840	0	159894					32267	63315	568015					1207391	6483	3			462	0		0	167949										3367		
316859	0	0					205	350	31488					0	0	0			350	13446	0	0	0												
316934	0	0					0	11201	0					0	0	0			0	0	0	0	0												
317258	0	0					478	0	47838					0	0	0			0	24089	0	0	1086												
317342	0	0					11316	0	375601					107641	0	0			0	18235		0	33172										0		
317379	0	0					657	1576	70585					10000	0	0			59	5548	0	0	0												
317650	0	0					0	35	37084					0	0	0			35	2969	0	0	0												
318639	0	0					31	0	2246					0	0	0			0	614	0	0	0												
318835	0	0					2612	0	39419					21500	0	0			0	633	0	0	1797												
318947	0	0					184	56	11842					0	0	0			0	0	0	0	187												
318974	0	0					10888	0	126709					80000	0	0			0	2285		0	0										0		
319047	0	0					1782	0	25565					13700	0	0			0	10931	260	0	0												
319458	0	0					183	0	58426					0	0	0			0	13258	0	0	0												
319551	0	0					3463	0	55171					55506	0	0			0	7533	20042	0	0												
320034	0	0					346	0	31999					4500	0	0			0	3970	0	0	0												
320052	0	69717					1454	31379	70467					0	0	0			31379	0	0	0	0												
320070	0	319					1162	6	5088					11100	0	0			0	553	161	0	0												
320119	0	40453					38773	153746	2219984					140000	90249	67610			53080	254686		0	425000										5406		
321152	0	0					40	0	11124					0	0	0			0	0		0	0										0		
321255	0	0					31	2263	0					0	0	0			2263	0	0	0	0												
321273	0	0					278	0	4047					2686	0	0			0	0		0	0										0		
321330	244	3454					50	2901	12038					0	0	0			2317	4319	0	0	0												
321947	0	0					1104	0	153169					5000	0	0			0	63563	42	0	11578												
322056	0	1994					578	2582	128943					0	0	0			2582	21932		0	0										0		
322449	0	0					540	0	5955					3000	0	0			0	4346	0	0	0												
