"IDRSSD"	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	
2938769	0	0	0	0	0	0	0	0	0	0	0	0	72329	94020	0	0	0	0	0	62623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1305	890	0	0	0	3275	1640	0	-9208	6046	5909	514	12254	0	0	0	0	0	0	2585	0	24762	35276	0	0	0	0	0	7533	0	239	191	21	-9907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1690	0	0	0	1689	0	0	0	10175	12795	26937	56301	0	2559	13469	56301	72329	0	2530	2530	9819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2939001	0	0	0	0	0	0	0	0	0	0	0	1040	50067	75513	0	0	0	0	0	48373	0	0	0	15	15	0	0	0	15	0	0	0	0	0	0	0	0	0	8737	6829	0	0	0	0	0	0	196	0	6399	382	0	0	0	0	0	0	0	0	0	13739	34634	0	0	0	0	0	8520	0	192	2037	0	-1487	33	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	20	0	0	0	8929	15265	14121	40993	0	3053	7061	40993	51107	0	0	0	6158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2939391	0	0	0	0	0	0	0	0	0	0	0	0	69918	112929	0	0	0	0	0	59120	0	0	0	542	542	0	542	0	0	0	0	0	0	0	0	0	0	0	506	4843	0	0	0	10335	0	0	627	0	34415	0	0	0	0	498	0	0	0	0	0	9070	50050	0	0	0	0	0	5615	0	234	242	47	-202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740	51085	9117	55142	0	10217	4559	55142	69918	0	210	210	13638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2941068	0	0	0	0	0	0	0	0	0	0	0	0	488330	619052	0	0	0	0	0	495678	0	0	0	0	0	0	0	0	0	0	0	3226	0	0	0	0	0	0	10886	13709	0	0	0	0	0	0	2423	17029	33161	1050	0	0	0	0	3433	0	0	20539	1564	71183	402392	0	0	0	0	0	37001	3226	3196	1705	0	-252	3311	0	0	0	3311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15216	0	11904	0	3312	0	0	0	51650	63038	75666	437889	0	12608	37833	437889	488330	0	995	995	60798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2941509	0	0	0	0	0	0	0	0	0	0	0	12071	290949	363555	0	0	0	0	0	283074	0	0	0	759	759	0	0	0	759	0	0	0	0	0	0	0	0	0	36120	13023	0	0	0	0	0	0	869	8000	23704	0	4468	0	0	0	0	0	0	0	1270	14434	267370	0	0	0	0	0	15358	0	1807	532	0	-14877	250	0	0	0	250	75	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2156	0	0	0	2156	0	0	0	45927	38529	14434	288097	0	7706	7217	288097	303020	0	0	0	29410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2942690	0	0	0	0	0	0	0	0	0	27	213	0	7305503	12724341	0	0	0	0	0	6107448	14600	182500	182500	221281	221281	87807	30655	21790	81029	0	0	0	0	0	0	0	0	0	161270	4643	0	-25515	98747	340516	8109	62542	-272422	751882	4247420	173012	858439	0	309737	0	0	0	0	76183	51344	2606127	3373794	0	0	27	0	0	337362	5055	34229	97886	1925	-371252	0	0	0	0	0	3806	129	0	0	3677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	702	702	0	0	0	702	193561	672	8082	3707	181100	0	27	0	1520656	4780600	2814670	4942048	0	956120	1407335	4942048	7305503	0	0	0	1037321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2942823	0	0	0	0	0	0	0	0	0	0	0	203	91564	156840	0	0	0	0	0	90533	0	0	0	664	664	664	0	0	0	0	0	0	0	0	0	0	0	0	2278	4842	0	0	0	0	0	0	2201	26985	24629	0	0	0	0	0	0	0	0	0	9596	5207	75730	0	0	0	0	0	7264	673	367	755	0	1572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30294	39822	5207	81199	0	7964	2604	81199	91767	0	0	0	13432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2943389	0	0	0	0	0	0	0	0	0	0	0	9494	351042	416024	0	0	0	0	0	346440	0	0	0	80	80	0	0	0	80	0	0	0	29	0	0	0	0	0	2203	17842	0	0	0	0	0	0	80	0	9120	0	0	0	0	0	0	0	0	23090	0	7129	316221	0	0	0	0	0	16837	0	1895	2025	0	-13872	11030	0	0	0	11030	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4307	0	0	0	4307	0	0	0	27188	62037	7129	344564	0	12407	3565	344564	360536	0	33050	33050	55366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2943615	0	0	0	0	0	0	0	0	0	0	0	1910	222516	293625	0	0	0	0	0	213164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14221	621	0	0	0	0	0	0	-34	9841	27244	3434	2003	0	0	0	0	0	0	0	67	52796	160301	0	0	0	0	0	33692	4863	31	853	22	114	316	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24093	28785	56252	190543	0	5757	28126	190543	224426	0	0	0	17803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2947556	0	0	0	0	0	0	0	0	0	0	0	0	1707	7742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2753	2940	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2753	3855	0	936	0	771	0	936	1707	0	915	915	6193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2948058	0	0	0	0	0	0	0	0	0	0	0	96	228263	263595	0	0	0	0	0	214151	0	0	0	5645	5645	0	0	0	5645	0	0	0	0	0	0	0	0	0	1151	3551	0	0	0	0	0	0	330	0	20584	0	611	0	0	0	0	0	0	0	2600	28552	182999	0	0	0	0	0	7357	0	0	981	0	-2623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9305	0	0	0	9304	0	0	0	1151	45741	28552	204935	0	9148	14276	204935	228359	0	18025	18025	28929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2948423	0	0	0	0	0	0	0	0	0	0	0	746	64490	151805	0	0	0	0	0	70457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16347	4057	0	0	0	0	0	0	1439	2628	55353	0	0	0	0	0	0	0	0	0	21899	8263	40295	0	0	0	0	0	3997	0	0	0	0	-97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	150	0	0	0	18975	83309	8263	44442	0	16662	4132	44442	65236	0	2000	2000	18453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2948450	0	0	0	0	0	0	0	0	0	0	0	212	58120	106446	0	0	0	0	0	56730	0	0	0	75	75	0	34	0	41	0	0	0	0	0	0	0	0	0	2575	26924	0	0	0	5999	0	0	171	0	6624	0	0	0	0	0	0	0	0	0	2905	12916	40909	0	0	0	0	0	2656	0	0	296	0	-770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	15	0	0	0	0	2575	42782	12931	43310	0	8556	6466	43310	58332	0	0	0	10909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2949710	0	0	0	0	0	0	0	0	0	0	0	6763	752231	1093924	0	0	0	0	0	615249	0	0	0	8411	8411	0	0	0	8411	0	0	48329	29	0	0	0	0	0	84260	14212	0	0	0	1400	0	450	5339	218	270846	1086	31493	0	0	0	7056	0	0	1544	288	70010	543407	0	0	0	0	0	143000	51320	7077	22632	0	40409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1139	1139	0	0	0	1139	11172	0	0	0	11171	0	0	0	93099	309378	78152	658042	0	61876	39076	658042	758994	0	0	0	91902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2950604	0	0	0	0	0	0	0	0	0	0	553	0	187450	238050	0	0	0	0	0	162781	0	0	0	937	937	0	75	25	837	0	0	0	0	0	0	0	0	0	17969	1805	0	0	0	2636	4397	0	-7149	314	15782	1076	12571	0	0	0	0	0	0	0	5152	33568	124061	0	0	0	0	0	25098	0	973	1368	280	-9436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2632	0	24	291	2317	0	0	0	19256	26842	39637	162263	0	5368	19819	162263	187450	0	0	0	23698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2950677	0	0	0	0	0	0	0	0	0	0	0	0	3854703	6684329	0	0	0	0	0	5101294	0	0	0	84886	84886	0	0	0	84886	0	0	0	0	0	0	0	0	0	794488	6066	0	0	28447	130445	385	0	134	0	35417	0	0	0	0	557284	0	18720	0	0	2792298	3218	2305778	0	0	0	0	0	270963	80732	27725	77899	0	59537	631	0	0	0	631	6267	0	0	0	6267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	629698	0	0	0	629698	0	0	0	850660	3611570	3603	3130587	0	722314	1802	3130587	3854703	0	12161	12161	1913387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2953418	0	0	0	0	0	0	0	0	0	0	0	1426	130490	182801	0	0	0	0	0	105212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	1663	0	0	0	0	0	0	-875	0	17512	598	21716	0	0	0	0	0	0	0	0	27026	78186	0	0	0	0	0	12587	0	0	2811	148	-3950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	42502	27772	109530	0	8500	13886	109530	131916	0	20516	20516	4818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2954059	0	0	0	0	0	0	0	0	0	0	0	0	632756	1102842	0	0	0	0	0	771509	26	325	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10654	63247	0	0	14223	197357	0	6403	217	0	0	0	1097	0	0	0	2147	0	0	0	0	463670	307839	0	0	0	0	0	39639	0	694	7580	2128	-6312	0	0	0	0	0	245	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25571	268184	467945	345146	0	53637	233973	345146	632756	0	0	0	102951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2954497	0	0	0	0	0	0	0	0	0	0	0	557	95414	130852	0	0	0	0	0	84327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14679	4813	0	0	0	0	0	0	16	611	0	0	1000	0	0	0	5275	0	0	0	0	13894	70433	0	0	0	0	0	12515	0	252	536	0	-1732	95	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2060	0	0	0	2059	0	0	0	15542	5349	19169	85316	0	1070	9585	85316	95971	0	0	0	15598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2955458	0	0	0	0	0	0	0	0	0	0	0	7317	510998	696883	0	0	0	0	0	452163	0	0	0	1336	1336	0	0	0	1336	0	0	0	0	0	0	0	0	0	86061	3379	0	0	0	68300	0	500	0	0	0	0	0	0	0	0	0	0	0	0	1951	41343	408869	0	0	0	0	0	74340	0	3046	548	3762	-13796	284	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1742	0	0	0	1741	0	0	0	89107	80243	45105	479713	0	16049	22553	479713	518315	0	6065	6065	41155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2957014	0	0	0	0	0	0	0	0	0	120	0	125	180319	291637	0	0	0	0	0	127847	547	6838	6838	0	0	0	0	0	0	0	0	6046	0	0	0	0	0	0	963	3949	0	0	0	30872	2929	496	791	8060	111688	0	0	0	0	0	0	0	0	0	0	6193	121654	0	0	0	0	0	17200	6046	739	59	76	4456	2225	0	0	0	2225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5014	0	0	0	5014	0	120	0	9762	146688	9198	146507	0	29338	4599	146507	180444	0	0	0	29652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2958048	0	0	0	0	0	0	0	0	0	0	0	241	48008	82820	0	0	0	0	0	47613	0	0	0	652	652	0	0	0	652	0	0	0	0	0	0	0	0	0	2964	22702	0	0	0	0	0	0	8	20	1233	0	0	0	0	0	0	0	0	0	0	20167	27446	0	0	0	0	0	4668	0	176	8	75	-836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	189	0	0	0	3160	27158	20242	32696	0	5432	10121	32696	48249	0	3215	3215	7656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2958972	0	0	0	0	0	0	0	0	0	0	0	3596	180462	229103	0	0	0	0	0	201312	0	0	0	0	0	0	0	0	0	0	0	3796	0	0	0	0	0	0	10906	222	0	0	0	0	0	0	210	0	10644	1045	500	0	0	0	130	0	0	0	18128	35774	147410	0	0	0	0	0	13781	3796	661	1034	135	-1892	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3425	0	0	0	3425	0	0	0	11567	30028	37084	159510	0	6006	18542	159510	184058	0	0	0	20868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2960555	0	0	0	0	0	0	0	0	0	0	0	0	52607	70976	0	0	0	0	0	44034	0	0	0	233	233	0	0	0	233	0	0	0	0	0	0	0	0	0	3873	2508	0	0	0	0	0	0	226	0	15578	0	0	0	0	0	0	0	0	0	0	0	44034	0	0	0	0	0	4297	0	0	0	0	-409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	0	331	0	0	0	3873	18561	0	48895	0	3712	0	48895	52607	0	475	475	7630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2960788	0	0	0	0	0	0	0	0	0	0	0	0	135	3283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	2849	0	0	0	0	0	134	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2926	183	0	98	0	37	0	98	135	0	0	0	3116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2961703	0	0	0	0	0	0	0	0	0	0	0	3098	111468	151914	0	0	0	0	0	102472	0	0	0	25	25	0	0	0	25	0	0	0	15	0	0	0	0	0	9992	2039	0	0	0	0	0	0	224	13329	11465	0	0	0	0	0	0	0	0	2589	0	2526	97358	0	0	0	0	0	11637	55	503	46	3	-4121	132	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2046	0	0	0	2046	0	0	0	26413	13550	2529	110591	0	2710	1265	110591	114566	0	0	0	14179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2961776	0	0	0	0	0	0	0	0	0	0	0	1013	164752	232643	0	0	0	0	0	138624	0	0	0	174	174	0	0	0	174	0	0	0	0	0	0	0	0	0	14210	32504	0	0	0	43484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2369	136255	0	0	0	0	0	8097	0	0	0	0	-3025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4856	0	0	0	4856	0	0	0	14210	75988	2369	149382	0	15198	1185	149382	165765	0	0	0	22956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2963266	0	0	0	0	0	0	0	0	0	0	0	2123	65217	97969	0	0	0	0	0	66533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14257	993	0	0	0	0	0	0	46	0	7553	0	0	0	0	0	199	0	0	0	885	17483	48165	0	0	0	0	0	8615	0	43	773	37	-2919	0	0	0	0	0	34	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	0	0	78	439	0	0	0	14300	10204	17797	56400	0	2041	8899	56400	67340	0	0	0	2083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2963275	0	0	0	0	0	0	0	0	0	0	0	144	76122	91787	0	0	0	0	0	67980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	853	14569	0	0	0	0	0	0	85	0	2636	577	0	0	0	0	0	0	0	0	0	8342	59638	0	0	0	0	0	5222	0	0	0	0	-1002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4686	0	0	2361	2325	0	0	0	853	17205	11280	67185	0	3441	5640	67185	76266	0	0	0	9396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2963547	0	0	0	0	0	0	0	0	0	0	0	0	165960	205099	0	0	0	0	0	158414	0	0	0	1735	1735	0	0	0	1735	0	0	0	0	0	0	0	0	0	4255	1674	0	0	0	16	0	0	798	293	27348	503	1412	0	0	0	0	0	0	2343	4384	21491	130196	0	0	0	0	0	13703	0	975	777	0	-975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	138	66	0	0	72	0	0	0	0	0	0	2757	0	0	0	2757	0	0	0	7932	34199	21994	148123	0	6840	10997	148123	165960	0	0	0	19178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2963864	0	0	0	0	0	0	0	0	0	0	0	0	76903	106229	0	0	0	0	0	70175	0	0	0	111	111	0	0	0	111	0	0	0	0	0	0	0	0	0	667	364	0	0	0	0	0	0	491	478	10736	7417	3003	0	0	0	0	0	0	0	0	23217	46958	0	0	0	0	0	5731	0	0	397	0	-386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2392	0	0	0	2392	0	0	0	1145	18939	30634	57798	0	3788	15317	57798	76903	0	7442	7442	9764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2966614	0	0	0	0	0	0	0	0	0	0	0	1238	217935	277069	0	0	0	0	0	206240	0	0	0	0	0	0	0	0	0	0	0	576	0	0	0	0	0	0	19113	4925	0	0	0	0	0	0	253	2889	26720	0	750	0	0	0	0	0	0	0	0	45679	160561	0	0	0	0	0	18520	576	22	1421	39	-3133	0	0	0	0	0	92	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11447	0	0	0	11447	0	0	0	22024	35010	45718	189312	0	7002	22859	189312	219173	0	1944	1944	26049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2967349	0	0	0	0	0	0	0	0	0	0	0	5685	1866387	2502669	0	0	0	0	0	1715856	0	0	0	6100	6100	0	0	0	6100	0	0	92088	0	0	0	0	0	0	17640	20911	0	0	0	271713	7779	0	2699	0	335390	14843	0	0	0	0	0	5992	0	7948	7633	281419	1418857	0	0	0	0	0	253171	92088	7763	11965	1756	65701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19079	0	0	0	19079	0	0	0	33351	647732	305797	1589627	0	129546	152899	1589627	1872072	0	120	120	264700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2967796	0	0	0	0	0	0	0	0	0	0	0	191	70231	102215	0	0	0	0	0	67755	0	0	0	986	986	0	0	0	986	0	0	0	0	0	0	0	0	0	732	1221	0	0	0	0	0	0	322	0	24752	0	0	0	0	0	0	0	0	0	0	20711	47044	0	0	0	0	0	7274	0	302	139	391	-718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1034	26987	21102	54474	0	5397	10551	54474	70422	0	875	875	10455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2970657	0	0	0	0	0	0	0	0	0	3570	0	0	443219	592125	0	0	0	0	0	404151	0	0	0	0	0	0	0	0	0	0	0	14388	0	0	0	0	0	0	26882	3554	0	0	0	0	0	0	574	6151	26133	3519	12950	0	0	0	0	0	0	0	59608	28778	315765	0	0	0	0	0	115094	14388	1573	68198	0	10909	8423	0	0	0	8423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25713	0	0	0	25713	0	0	3570	34606	157493	35867	393786	0	31499	17934	393786	443219	0	0	0	50886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2973041	0	0	0	0	0	0	0	0	0	0	0	0	2926	5426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427	0	0	0	0	0	0	77	501	1887	0	1669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	954	0	149	14	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	2328	0	2460	0	466	0	2460	2926	0	0	0	5307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2980209	0	0	0	2095	267807	101670	33496	656316	119836	144658	0	328314	10934474	14227950	0	0	0	0	0	9781513	0	0	0	0	0	0	0	0	0	0	0	319022	0	0	0	0	0	0	2219032	138139	0	0	0	0	0	0	1042	0	19690	149	119719	0	0	0	0	0	0	0	0	2609	9778904	0	0	0	0	4204	1627553	365607	0	0	0	-102450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	0	0	106	312	0	25412	119246	3419032	183241	122110	11165085	0	36648	61055	11165085	11262788	1200000	0	1200000	1804815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2981813	0	0	0	0	0	0	0	0	0	0	0	193	127083	161473	0	0	0	0	0	125784	0	0	0	812	812	302	0	0	509	0	0	258	0	0	0	0	0	0	5895	3207	0	0	0	0	0	0	451	3053	11270	499	0	0	0	0	984	0	0	1495	633	26804	96852	0	0	0	0	0	7039	258	699	811	0	-1078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9487	9487	0	0	9487	0	0	0	0	0	0	0	1229	0	0	0	1229	0	0	0	11444	22645	37774	103860	0	4529	18887	103860	127276	0	6724	6724	13287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2981822	0	0	0	0	0	0	0	0	0	0	0	2570	195070	267329	0	0	0	0	0	183886	0	0	0	50	50	0	0	0	50	0	0	0	0	0	0	0	0	0	1263	1202	0	0	0	0	0	0	1215	1847	54136	0	0	0	0	0	0	0	0	2561	0	37172	144153	0	0	0	0	0	20206	0	1892	1085	173	-3825	64	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6510	0	0	301	6209	0	0	0	7563	56423	37646	167532	0	11285	18823	167532	197640	0	0	0	17947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2986304	0	0	0	0	0	0	0	0	0	0	0	3479	267718	356332	0	0	0	0	0	257928	0	0	0	42	42	0	0	42	0	0	0	0	0	0	0	0	0	0	32635	5395	0	0	0	0	0	0	227	1501	34543	0	0	0	0	0	0	0	0	0	2384	43635	211909	0	0	0	0	0	24653	0	0	1932	138	-6637	283	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5661	0	0	0	5661	0	0	0	34136	44254	43815	240438	0	8851	21908	240438	271197	0	0	0	29092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2989006	0	0	0	0	0	0	0	0	0	0	0	874	166469	218476	0	0	0	0	0	162431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9747	18324	0	0	0	0	0	0	73	18303	9784	0	0	0	0	0	0	0	0	0	1796	46022	114613	0	0	0	0	0	8226	0	0	308	924	-2893	0	0	0	0	0	72	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11466	11466	0	0	0	11466	4683	0	0	0	4683	0	0	0	28050	30212	46946	137828	0	6042	23473	137828	167343	0	0	0	22376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
