"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLG24	RCONLG25	RIADG377	
1470150																																																															0	12391	5349		13518			34354	9095		900	113419	0	0	0	18508	970	1728	29344	979	1104	6850	9374	127	0	36422	17754	21026	15635	2286	0				0	1467			0	0	0	3601	6260	4640			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		26196				1791		0	3							0	700	0	0	0	0	0			1791	1791	0	0	0	1663	0	CONF	CONF		
1474309																																																																67	239		0			4242	0		0	18477	55	0	0	5725	261	0	5925	194	1525	1409	2218	280	0	1858	2502	5576	1953	395	239				0	0			0	0	417	762	3067	1450			0			41	0														0	0	0	0	41		0	23							0	1201	0	0	0	0	0			0	0		0	0	1078	0	CONF	CONF		
1478231																																																															0	1972	24742		0			45621	4276		340	212373	0	0	0	20838	309	0	14805	3363	1862	8107	6989	103	289	10994	17882	74266	77663	10187	189				0	0			0	0	4530	3934	61565	43560			0			47	148														140107	0	0	0	526		0	341							0	18	0	0	0	139	332			0	0		0	0	327	8	CONF	CONF		
1479470																																																																5037	11347		659			64046	37406		1468	338711	0	0	254	91761	10578	47874	22686	7610	3789	9914	18297	31256	19296	47767	20285	63502	54383	39583	17675				0	332			0	0	1448	9498	64498	37644			0			0	340														1862	0	0	0	1595		0	2302							0	189	0	0	0	0	0			1595	0	0	0	0	498	0	CONF	CONF		
1481745																																																																4653	14496		40			44729	3347		4220	228542	0	100	0	12316	672	734	37278	522	1779	5205	4810	0	0	45284	15974	82282	71728	0	0				0	76			0	0	17997	11635	62938	48700			0			0	0													0	8716	0	0	0	1377		0	2003							0	290	555	0	0	286	0			0	0		0	0	330	536	CONF	CONF	0	
1481754																																																																3024	6006		0			28925	2540		3362	207254	0	0	0	21583	1615	10818	34668	2169	2723	5248	11442	0	0	43597	15746	68234	57961	0	0				0	32			0	0	18712	14021	68004	38690			0			0	0													0	75240	0	0	0	439		0	515							0	119	0	0	0	195	0			0	0		0	0	106	244	CONF	CONF	0	
1492817																																																																11038	2015		8704			9326	1923		0	65477	0	400	0	24239	0	1280	14664	274	621	80	148	10305	12812	3474	12430	5142	4273	9103	6816				0	0			0	0	537	0	3203	853			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23753				0		903	72							0	2112	0	0	0	0	0			0	0	0	0	0	152	0	CONF	CONF	0	
1493319																																																																0	9121		0			20589	0		0	116083	0	0	0	73164	612	52183	1041	6875	10869	1236	19020	17848	17022	3155	3165	22602	8890	4960	147				0	0			0	0	0	0	3730	8867			0			3703	0													0	40163	0	0	0	3703		0	0							0	0	0	0	0	0	0			0	0		0	0	0	0	CONF	CONF	0	
1494482																																																																149	5935		195			3265	0		0	38642	0	0	0	11857	1545	2934	13654	755	2179	2031	6892	0	0	3883	6838	6724	8945	395	0				0	0			0	0	2762	745	7106	4798			0			0	0														0	0	0	0	0		0	0							0	26	0	0	0	0	0			0	0		0	0	259	0	CONF	CONF		
1494914																																																															0	1498	15405	0	0	316585	0	316585	2232		0	1489145	2981	0	0	256129	212	256129	561632	26163	42187	71644	103667	11866	0	380566	114002	279619	255114	182753	22582	0	0	0	687	2610	0		0	0	0	3250	297229	595979	0	0	0			87	0	0	0	0	0	0	0	0	0	0	0	0	0		128639				315	26	0	26							0	0	0	0	0	228	0	0	0	0	0	0	0	0	284	0	CONF	CONF		
1629903																																																																0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0							0	0	0	0	0	0	0			0	0		0	0	0	0	CONF	CONF		
1718188																																																															0	563	18193		8105			702597	14875		16944	1578819	15007	0	8497	162431	4864	6519	220005	112036	2343	5345	4489	7093	31059	212555	136585	542883	157997	293745	72105				0	1454			531	196	34514	80530	187064	351936			0			118	0													63887	477686	0	0	0	2886		0	4911							0	751	0	374	0	186	177			0	0	0	0	0	4094	2031	CONF	CONF	1587	
1718469																																																																0	269377	0	0	13490	0	13490	0		0	964534	0	0	77969	351255	7400	106339	183233	25987	16814	26967	3749	150271	126766	197878	92143	163418	133183	26413	26	0	0	0	0	0	0		39808	35445	80773	114214	0	39857	0	0	0			8572	720	0	0	0	0	0	0	0	0	0	0	0	0	0	257568				21245	4500	83668	4500							0	0	0	12673	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	
1820979																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0							0	0	0	0	0	0	0			0	0		0	0	0	0	CONF	CONF		
1826382																																																																3	0		0			151	0		0	107981	7	0	0	2205	0	2058	1681	141	453	553	885	32	19	315	1464	17274	50364	35838	0				0	0			0	0	0	0	0	195			0			0	0														0	0	0	0	141		0	30							0	104356	0	0	0	0	0			141	0		0	141	1048	0	CONF	CONF		
1836701																																																															0	1102	38655		0			69664	4443		0	329857	470	0	41	16429	1276	90	30029	2244	1022	6099	5055	0	2009	41934	17912	91734	123877	38441	0				0	989			0	0	1006	31020	38760	114765			0			0	0														329857	0	0	0	0		0	10067							0	346	0	0	0	0	0			0	0	0	0	0	1805	0	CONF	CONF		
1842065																																																															1967	9963	1675938	257946	11427	9837012	84700	9921712	67016		1675	25987708	161614	0	1750930	1608606	11819	1285400	5261135	154846	28583	50898	167293	939286	257430	19902376	561284	2983031	729989	163288	14949	1605	362	0	0	191418	154017		5192	4504	335860	860026	2171290	4373315	0	0	0			481	1688	0	0	0	0	0	0	0	0	0	0	0	0		5806965				141900	128560	4491645	386506							0	11	0	0	0	41843	0	99576	0	0	0	0	0	0	29128	99576	CONF	CONF		
1852569																																																																0	5793		0			33439	315		0	87480	0	0	26089	18506	98	11399	16762	309	246	1284	1049	6261	6405	4540	12753	17046	22362	8524	12				246	0			0	0	0	3904	12320	12565			0			0	0														41	0	0	0	0		0	0							0	127	0	0	0	0	0			0	0	0	0	0	167	0	CONF	CONF		
1862719																																																																641	62187		50			193269	18439		0	1049605	0	0	0	212022	3854	51378	205527	49301	22301	20885	17125	14850	85881	126274	138025	175053	69014	113995	205462				1263	11			0	0	80067	40737	133179	268140			0			183	0													0	401768	0	0	0	183		1750	0							0	256	0	0	0	0	0			0	0	0	0	0	33740	0	CONF	CONF	0	
1863097																																																																853	14307	0	0	77957	0	77957	8383		0	359099	1338	0	0	118931	1500	29869	11993	2011	6804	5207	7936	43275	52234	27155	13710	84713	42056	68404	5333	0	0	0	0	11007	0		0	0	574	4398	56918	63664	0	0	0			334	71	0	0	0	0	0	0	0	0	0	0	0	0		171693				758	5	0	5							0	0	0	0	0	424	0	0	0	0	0	0	0	0	1940	0	CONF	CONF		
1864197																																																															0	76255	46292	0	46516	240213	0	240213	10407		8332	996247	6925	0	886	26259	749	14615	81020	2489	854	2388	6887	12671	832	111222	43342	369991	203464	238749	9356	0	0	0	0	529	0		0	0	1627	44756	154095	315826	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		768230				0	30740	0	30740							0	0	0	0	0	0	0	0	0	0	0	0	0	0	576	0	CONF	CONF		
1867983																																																															0	1378	5485	0	0	320822	0	320822	64701		41858	888272	3222	0	0	193419	0	78115	50206	23855	35997	20003	23819	34635	54523	223735	7244	148719	81407	113784	123070	0	0	0	0	286	0		0	0	1241	77187	75485	107447	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		185509				0	77	0	77							0	622	0	0	0	0	0	0	0	0	0	0	0	0	1486	0	CONF	CONF		
1872941																																																															0	60477	5755		53712			124269	18402		3822	394942	2178	0	0	54392	2126	4122	99958	28805	1962	7607	9777	4620	1577	33882	43853	125338	96224	43103	0				0	696			0	0	4470	4162	20620	39756			0			891	0														155283	0	0	0	1401		0	193							0	2403	0	0	0	157	0			147	0	147	0	0	1865	206	CONF	CONF		
1872996																																																																21109	89058		5070			160713	35997		23916	873266	0	744	0	119347	5181	45165	219080	3593	13610	22588	30236	21445	26748	117176	84701	240259	158055	143573	9831				3472	40			0	0	8273	36487	105888	239065			0			46	122														410656	0	0	0	46		16246	597							0	1168	0	0	0	0	0			0	0	0	0	0	895	0	CONF	CONF		
1879016																																																															0	10000	6485		490			28878	201		0	191889	0	0	0	51348	583	29	42720	1097	3163	24600	12486	9527	114	16182	22278	60387	24516	15489	1482				0	0			28021	6357	11559	9122	18184	50733			0			0	64													0	70308	0	0	0	0		0	77							0	1816	0	0	0	0	0			0	0		0	0	2413	0	CONF	CONF	0	
1883321																																																																0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF		
1885932																																																															0	0	0	0	0	26239	0	26239	0		0	794258	0	0	0	22862	25	12613	56927	3725	5167	3138	217	3345	7262	19486	32685	156215	310178	225368	0	0	0	0	0	0	0		0	0	0	1355	2783	13214	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		682521				6018	1222	0	1222							0	719399	0	0	0	0	0	0	0	6018	0	0	6018	0	7159	0	CONF	CONF		
1890525																																																																80	0		0			229083	59930		0	1594764	0	0	0	484638	19837	309875	102145	48214	76017	135164	66195	79977	72992	136536	55425	225223	115413	179163	394974				0	193			0	0	86000	65486	386925	260809			0			0	6409														572276	0	0	0	684		0	988							0	316	0	0	0	684	0			0	0	0	0	0	479	0	CONF	CONF		
1892154																																																																17997	13144		0			32528	1842		0	178732	0	0	0	33132	695	4151	25564	1840	6028	9803	10659	4534	269	22980	9228	39454	18774	49271	5353				0	25			0	0	4019	2876	27049	43558			0			0	0													0	6444	0	0	0	0		0	0							0	943	0	0	0	0	0			0	0		0	0	924	0	CONF	CONF	0	
1893049		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	0	0	0	0	0		0	0	0		0	0	0	0	0	0							0	0	0	0	0					0	0	0	0			0			0	0													0						0	0									0	0	0	0	0	0				0				0		CONF	CONF	0	
1914421																																																																46010	15778	0	10497	108379	0	108379	17304		0	479830	0	0	0	28503	4728	8819	150193	7069	3106	5372	59	2646	10252	82148	94819	150602	26930	90013	6679	0	0	0	0	101	0		0	0	12517	53744	107987	73268	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	33075	67766				388	62	0	62							0	365	0	0	0	388	0	0	0	0	0	0	0	0	587	0	CONF	CONF	259	
1917301	811179			11217	0	1999740	521010		0	15525	3736238	0	20213			1495265	1773209	1052433	566153	162722	51647	8006	0	0	0	0	0	0	453	0								0	43528	0	0	0	0	0	0	0	0	0	0	0	0	958840	5210	0	16	1588	0	0	0	0	0	333570		382	70825	0	0	1999740	0		46587	0	15525	3176451	0	43528		103353	2999	79823		12558	4481	15008	27508	32832	9104							0	0	0	0	453					6749	83778	150859	345646			0			2381	828																			7991	3226									16	0	0	0	1241	0				0				294794		CONF	CONF		
1918344																																																															20000	0	234792	0	0	1262915	0	1262915	1557		0	3978550	0	0	0	474132	30210	458289	1428003	459256	0	10592	658	2348	929	1304540	584084	760083	619896	206102	3645	20000	0	0	0	0	0				186461	224782	238152	1305308	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		892121				23000	241	0	241							0	0	0	0	23000	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF		
1929247																																																																154197	470512	5806	16613	4446719	0	4446719	1416795		550958	26102357	0	0	0	5208190	39438	2515293	6865479	419557	536581	568180	1049908	913845	1681710	6488141	1333681	4235521	3910213	4187753	655522	0	0	0	0	34295	59170				627578	1362053	4792663	5750076	0	0	0			29	7024	7064334	7156026	91691	2735278	2744886	9608	196995	196222	0	0	0	0		5410289				494	267726	68027	273532							0	256003	0	0	0	0	0	465	0	0	0	0	0	0	634708	465	CONF	CONF		
1940747																																																															0	0	6687		0			5749	14447		0	179669	0	0	0	140774	0	131117	21224	19297	40281	39429	2781	11722	26195	22137	6934	5857	2571	706	690				0	0			0	0	0	0	0	2258			0			755	0														28059	0	0	0	755		0	4							0	0	0	0	0	0	0			0	0		0	0	9750	0	CONF	CONF		
1945247																																																															0	0	37		0			9408	9		0	36257	0	0	0	3389	590	0	8139	809	663	630	0	933	0	19735	2830	4729	523	1306	31				40	8			0	0	0	1967	19207	1050			0			0	0														0	0	0	0	0		0	0							0	0	0	0	0	0	0			0	0		0	0	552	0	CONF	CONF		
2002222																																																															0	21261	0		9658			35741	145		597	165607	0	0	219	40092	4490	15560	62381	5587	12680	7203	3034	2357	8927	14761	43707	31487	9467	9632	13160				0	28			0	0	9914	14966	12086	8357			0			0	0														0	0	0	0	0		0	54							0	3858	0	0	0	0	0			0	0	0	0	0	4360	0	CONF	CONF		
2006024																																																																874	23458		0			82675	447		0	511204	0	0	0	131008	4960	15841	143475	19813	28719	51980	28322	430	1320	76202	26377	148910	96916	5611	4287				0	19			22011	19763	2494	33279	91453	140433			0			427	157														142854	0	0	0	3990		0	5							0	0	0	0	721	1330	1512			0	0	0	0	0	99	0	CONF	CONF		
2007991																																																															0	42609	27987		8915			30170	5904		6582	264784	0	16	0	42908	749	1184	57522	870	5948	9066	14235	3981	8639	24520	27707	69070	65925	32500	0				0	110			0	0	8222	19550	22596	44401			0			315	205													0	36137	0	0	0	5565		0	76							0	1053	0	36	0	355	0			4859	4859	0	0	0	2936	0	CONF	CONF	0	
2009605																																																															0	77894	81484	1336	89518	215903	0	215903	12490		23930	984539	0	16528	0	89349	10159	17766	190340	2174	8155	15133	20845	27685	14250	96374	124953	293785	278326	92368	1021	0	0	0	0	6588	0		0	0	8248	49911	119140	158174	0	16528	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388977				5968	2188	0	3524							0	15174	0	41	3688	265	0	155	0	1819	233	1585	0	0	6525	155	CONF	CONF	0	
2010722																																																															0	945	9330		760			95069	6879		3720	244819	0	0	0	23132	643	866	31390	881	3717	5000	10244	3019	0	9244	17560	102327	33741	47243	10942				0	130			0	0	6100	8221	44379	42788			0			101	0														70480	0	0	0	2623		0	26							0	1605	0	0	0	390	2132			0	0		0	0	1092	0	CONF	CONF		
2037185																																																															0	1012	725		0			15060	2759		847	113520	0	0	921	35085	459	2291	17000	589	1428	584	3166	24722	4243	13245	7230	21986	16283	18676	462				0	69			0	0	2324	11048	16482	18818			0			0	6													0	43619	0	0	0	0		5432	0							0	267	0	0	0	0	0			0	0		0	0	3133	0	CONF	CONF	0	
2044811																																																																0	33028	425	0	831244	0	831244	42336		11176	1765333	0	44027	63	85759	1843	61533	814694	6958	3131	17484	19914	28586	9549	588603	542421	387133	80155	72676	388	0	0	0	0	36	0				2974	42915	130095	155618	0	44027	0			2272	769	0	0	0	0	0	0	0	0	0	0	0	0		290344				2273	854	0	1279							0	30	0	0	0	0	0	1	0	0	0	0	0	0	382973	1	CONF	CONF		
2044820																																																															0	0	351		0			33589	15166		580	105315	0	0	0	24482	228	0	34554	2031	2321	5393	9713	2545	2081	24136	6444	37112	12308	786	43				0	70			0	0	2912	0	27827	0			0			811	0														0	0	0	0	1025		0	0							0	63	0	0	0	0	0			0	0		0	0	47	214	CONF	CONF		
2051127																																																															0	352	3115		851			94314	3399		0	264451	0	0	0	14929	878	0	45579	672	1888	2688	8000	963	718	16883	33155	81226	64377	38024	15839				0	0			0	0	767	6119	78478	60628			0			30	0													0	52412	0	0	0	2265		0	6							0	305	0	0	0	1550	685			0	0	0	0	0	310	0	CONF	CONF	0	
2059990																																																															0	3559	0		560			3468	594		0	82100	0	0	0	61775	261	23	26779	2978	11990	17637	8459	4978	13656	3526	9077	6277	1349	88	0				0	0			0	0	6059	2707	2039	7			0			0	139														62426	0	0	0	0		0	0							0	477	0	0	0	0	0			0	0		0	0	594	0	CONF	CONF		
2068107																																																															0	161	23583		0			83422	450		0	369291	1212	6	0	3305	221	3305	58948	969	461	579	1296	0	0	59382	41113	108544	142387	9202	0				0	65			0	0	7907	22551	85002	34765			0			0	0														118311	0	0	0	25		0	278							0	1088	0	0	0	0	0			25	0	0	0	25	107699	0	CONF	CONF		
2078290																																																																304261	378690	68	541701	2861896	23946	2885842	286524		512786	9800700	0	891	70320	418939	16790	184527	1447950	48596	34428	31101	47598	189227	67375	2112600	438780	1808694	1114334	3533248	320988	0	0	0	8	21206	0				126814	177696	1963691	1689068	0	891	0			2073	451	0	0	0	0	0	0	0	0	0	0	0	0		3628262				6480	226726	233200	226794							0	3409	0	0	0	631	0	2846	0	930	0	902	0	28	12390	2846	CONF	CONF		
2107181																																																																0	0		0			874	0		0	1459	0	0	0	0	0	0	1459	0	0	0	0	0	0	1459	0	0	0	0	0				585	0			0	0	0	0	0	0			0			0	0													0	1459	0	0	0	0		0	0							0	0	0	0	0	0	0			0	0		0	0	0	0	CONF	CONF	0	
2107341																																																																4463	219		588			7736	1560		0	81846	0	198	0	28145	8	20110	14545	939	1148	3257	2754	2793	17192	3377	9081	18375	6807	10225	5836				0	6			0	0	1725	4272	17168	13700			0			0	0													0	50125	0	0	0	561		0	0							0	1196	0	0	0	561	0			0	0		0	0	862	0	CONF	CONF	0	
2119773																																																																1220	191426	0	0	1239788	0	1239788	47461		1019	2784767	0	55430	18509	191393	3566	121792	1371855	28755	9068	19969	40467	66175	24616	874788	915967	449685	212163	117884	4331	0	0	0	0	2688	0				127151	101101	228265	238004	0	55430	0			2046	0	0	0	0	0	0	0	0	0	0	0	0	0		735089				2112	2310	0	2310							0	18	0	0	0	0	65	1	0	0	0	0	0	0	353927	1	CONF	CONF		
2121196																																																															0	0	25963	0	0	284955	0	284955	110		15000	8927831	0	0	15	2486	0	183	45100	123	0	0	22	265	1084	8631567	7653	233104	27085	16738	3648	0	0	0	8520181	0	0	158024	0	0	0	55100	958	5425	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				118758	1824	15829	1824							118758	0	0	0	0	0	0	0	0	118758	0	0	0	0	0	0	CONF	CONF	0	
2122997																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0							0	0	0	0	0	0	0			0	0		0	0	0	0	CONF	CONF		
2123930																																																																1893	411		1174			10303	1554		27	43260	0	0	884	14423	62	729	7400	851	866	1819	3132	7488	267	1427	4256	8494	7789	6871	0				0	106			0	0	168	0	10662	1500			0			0	0													0	0	0	0	0	0		0	5							0	294	0	0	0	0	0			0	0		0	0	678	0	CONF	CONF	0	
2132594																																																															0	0	43063		0			38705	1753		0	345157	0	0	2500	37770	608	8565	24757	82	0	1032	425	12388	23786	18985	9735	47365	39759	142275	48675				0	202			0	0	0	32032	53005	134040			0			140	0														75974	0	0	0	2197		3250	62							0	450	0	0	0	1209	848			0	0	0	0	0	217	0	CONF	CONF		
2132941	1042659			118986	0	501309	0		0	0	1697602	0	0			354196	536968	85486	466331	182994	139999	0	0	0	0	0	0	1690	28368	1213		0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	559911	3678	0	380	763	0	195	0	0	195	4210		1079	5843	0	0	501309	0		122717	0	0	1697602	0	0		284918	2375	122153		6215	9818	9826	3670	164150	88951							0	0	0	1690	28368					17398	124802	309130	174397			0			2201	659																			118986	0									380	0	0	0	519	0				0				4210		CONF	CONF		
2140348																																																															0	0	0		0			16803	5098		0	100301	1	0	0	67354	360	14459	3093	1440	8186	1971	5110	7117	43254	6232	2423	17984	3512	2313	480				0	0			0	0	1238	0	0	6697			0			1420	0														58479	0	0	0	2424		0	0							0	2204	0	0	0	0	1004			0	0		0	0	548	0	CONF	CONF		
2142155																																																																3301	39818	1388	430	514166	0	514166	15251		63581	1485971	0	80553	1668	138047	4629	4352	165174	782	3987	5498	8235	84600	31689	400752	98030	512345	228566	64067	41034	0	0	0	0	5044	0		0	0	5959	126568	121519	181517	0	80553	0			0	585	0	0	0	0	0	0	0	0	0	0	0	0		445771				261	104096	73264	105484							0	363	0	0	0	0	0	107	0	154	0	0	0	0	6477	107	CONF	CONF		
2163477																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0		0	0							0	0	0	0	0	0	0			0	0		0	0	0	0	CONF	CONF	0	
2164111																																																															0	12247	19399		795			12901	1578		0	132160	0	0	0	44030	371	6739	33271	2695	6931	14452	18992	724	0	14901	14889	30793	16000	10266	9				0	12			0	0	2644	9902	15620	12050			0			0	0													0	103346	0	0	0	16		0	55							0	296	0	0	0	0	0			0	0		0	0	260	16	CONF	CONF	0	
2182786		14000	740000	37823000	0	20052000	6610000	36000	699000	131000	94859000	0	1545000	11265000	160000	13276000	68357000	3224000	4157000	3011000	1689000	985000	0	0	0	0	25000	2282000	0	303000	22000			664000	2028000	86000	4114000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6256000	0	0	0	0	0	0	0	0	0	8130000		14000	740000	942000	0	20052000	6610000		36000	699000	131000	94859000	0	0		11265000	160000	8170000		747000	633000	1316000	1958000	3670000	2847000							0	0	25000	2282000	0					664000	2028000	86000	4114000			186000			0	16000													0						5042000	31839000									0	0	0	0	0	0				0				8130000		CONF	CONF	0	
2193616		0	546576	1596911	0	6303563	1509617	24497	0	1251290	21557054	0	103336	4904802	303	4342556	13632654	177812	525533	746845	1416626	145111	0	0	0	0	0	0	0	770560		0	0	19935	216974	0	2234750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5352304	9098	0	0	0	0	0	0	0	0	2947836		0	519618	0	0	6303563	1166652		24497	0	1251290	20411142	0	0		4904802	303	4679646		92043	197960	294399	736200	2322180	1248455							0	0	0	0	0					19935	214571	0	1474629			0			9098	6435													0						38417	1545029									0	0	0	0	0	0				0				2947836		CONF	CONF	0	
2209553																																																																10330	174904	0	1724	770744	0	770744	137773		0	2690714	0	0	98122	95331	4020	95331	624160	1621	364	7728	13118	32299	40201	965957	250174	505376	315649	549769	0	0	0	0	0	15245	0				91769	45037	559151	743908	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		985056				92	37696	0	37696							0	33	0	0	0	0	0	92	0	0	0	0	0	0	3049	92	CONF	CONF		
2218443																																																																21225	14467		21717			18203	4837		421	161177	0	0	0	24900	4712	23184	21372	577	1350	9030	9784	3849	310	25473	7999	45082	41179	16094	436				0	19			0	0	1605	1608	13804	30524			0			0	0														23297	0	0	0	1449		0	960							0	1408	0	0	954	0	495			0	0	0	0	0	767	0	CONF	CONF		
2232757																																																																66	2402		41			28680	9683		1115	136010	0	0	0	34877	4913	2089	22052	1603	4049	10889	12066	1897	4106	11512	10349	36474	26025	10256	5505				427	0			0	0	5177	7103	16298	18741			0			700	0														32798	0	0	0	872		0	1185							0	1837	0	0	0	65	90			0	0		0	0	3465	17	CONF	CONF		
2233875																																																																241	0		0			2357	3007		0	157216	0	0	2357	146454	0	101784	15239	6435	48206	58180	18707	14724	0	1275	1185	2883	1564	1339	2517				0	2026			0	0	0	2607	0	15			0			0	0													0	0	0	0	0	0		0	14							0	20	0	0	0	0	0			0	0		0	0	475	0	CONF	CONF	0	
2236821																																																																0	35877		8			164042	25050		0	800078	0	0	0	184131	6494	91349	115827	10802	14381	21027	20111	50967	58352	180988	84441	109589	108755	58106	60967				446	348			0	0	18116	67000	75316	164200			0			1126	0													0	286075	0	0	0	2309		0	1							0	16	0	0	0	0	1183			0	0	0	0	0	59033	0	CONF	CONF	0	
2239288																																																																890	258816	14623	0	3436370	0	3436370	72664		19628	6578130	0	309300	68456	373713	8478	257645	1917656	27531	15711	40279	83087	143363	57155	3282608	963699	1260082	428956	243915	2428	0	0	0	0	258	0				18853	387033	270144	956447	0	309300	0			1071	1631	0	0	0	0	0	0	0	0	0	0	0	0		1590076				4730	818	0	15441							0	65	0	0	0	0	3481	178	0	0	0	0	0	0	450030	178	CONF	CONF		
2253891		0	0	5	0	7814849	0	0	0	0	89524118	0	0	0	0	213455	78207152	398571	10895673	0	0	0	0	0	0	0	0	81709264	0	0	1451526			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44515618	553816	541037	0	12779	0	541037	0	0	0	0		0	0	0	0	7814849	0		0	0	0	81603810	0	0		0	0	0		0	0	0	0	0	0							0	0	0	73788956	0					0	0	0	0			0			0	0													0						5	0									0	0	0	0	0	0				0				0		CONF	CONF	0	
2262718																																																																0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0							0	0	0	0	0	0	0			0	0		0	0	0	0	CONF	CONF		
2265456																																																															0	0	0	0	0	0	0	0	76422		1	128028	0	0	0	39907	0	775	11839	195	580	2080	2435	14124	19139	77536	79	615	680	5823	1677	0	0	0	0	0	0				0	0	0	0	0	0	0			2404	1451	0	0	0	0	0	0	0	0	0	0	0	0		0				2404	11698	0	11698							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF		
2297998																																																															0	0	79070		0			106997	6511		0	666950	2363	0	0	20280	225	17984	223036	2296	0	0	0	0	17984	206694	97538	96981	212738	24045	0				0	0			0	0	55295	139999	56329	204607			0			0	0													0	467283	0	0	0	0		0	0							0	0	0	0	0	0	0			0	0	0	0	0	0	0	CONF	CONF	0	
