"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAKW00	RCFAKW03	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAKW00	RCOAKW03	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
178851																																																																	43616	2990	2990	9.4464%	18.2584%	17.0067%	40626	238882	430068	3124	0			10.2584%				37125	431826	5263	17.0067%	1	0	45512	0	1758	0	3124	4	0	0	0		0	0	40626	0	0	0	0	0	0	40626	0	0	0	0	0	0	0	0	0	2990	0	1758	0	0										
179148																																																																	24914	1939	1939	11.9544%	14.9415%	13.7786%	22975	166744	192189	80	0			6.9415%				19975	192189	3000	13.7786%	1	0	23055	0	0	0	80	0	0	0	0		0	0	22975	0	0	0	0	0	0	22975	0	0	0	0	0	0	0	0	0	1939	0	0	0	0										
179335																																																																	31762	1230	1230	17.9554%	32.3264%	31.0746%	30532	98254	170044	154	0			24.3264%				5512	170044	25020	31.0746%	1	0	30686	0	0	0	154	0	0	0	0		0	0	30532	0	0	0	0	0	0	30532	0	0	0	0	0	0	0	0	0	1230	0	0	0	0										
179700																																																																	69242	4477	4477	11.1470%	17.1289%	16.0214%	64765	404240	581008	360	-1072			9.1289%				3699	579936	61066	16.0214%	1	0	65125	0	0	0	1432		0	-1072	0		0	0	64765	0	0	0	0	0	0	64765	0	0	0	0	0	0	0	0	0	4477	0	0		0										
180144																																																																	13517	485	485	12.0514%	17.8669%	17.2258%	13032	75654	108137	461	0			9.8669%				5900	108230	7225	17.2258%	1	0	13586	0	93	0	461	0	0	0	0		0	0	13032	0	0	0	0	0	0	13032	0	0	0	0	0	0	0	0	0	485	0	93	0	0										
180443																																																																	5195	456	456	7.6701%	14.2786%	13.0253%	4739	36383	61785	263	0			6.2786%				2189	61785	2550	13.0253%	1	0	5002	0	0	0	263	0	0	0	0		0	0	4739	0	0	0	0	0	0	4739	0	0	0	0	0	0	0	0	0	456	0	0	0	0										
180537																																																																	21564	958	958	18.8598%	28.6904%	27.4158%	20606	75161	109259	258	0			20.6904%				19856	109259	750	27.4158%	1	0	20864	0	0	0	258	0	0	0	0		0	0	20606	0	0	0	0	0	0	20606	0	0	0	0	0	0	0	0	0	958	0	0	0	0										
180845																																																																	16401	661	661	13.7925%	20.8468%	20.0066%	15740	78674	114120	-158	0			12.8468%				3400	118642	16862	20.0066%	1	0	20104	4341	181	0	-158		0	0	0		0	0	15740	0	0	0	0	0	0	15740	0	0	0	0	0	0	0	0	0	661	0	4522		0										
181963																																																																	24262	1158	1158	11.8536%	26.3460%	25.0885%	23104	92090	194912	224	0			18.3460%				21476	194912	1628	25.0885%	1	0	23328	0	0	0	224		0	0	0		0	0	23104	0	0	0	0	0	0	23104	0	0	0	0	0	0	0	0	0	1158	0	0		0										
182353																																																																	5157	339	339	10.8355%	18.8818%	17.6406%	4818	27312	44465	245	0			10.8818%				4668	44465	150	17.6406%	1	0	5063	0	0	0	245		0	0	0		0	0	4818	0	0	0	0	0	0	4818	0	0	0	0	0	0	0	0	0	339	0	0		0										
182951																																																																	38544	3487	3487	9.3251%	13.4404%	12.2245%	35057	286777	375943	1393	0			5.4404%				31249	376142	4007	12.2245%	1	0	36649	199	0	0	1393		0	0	0		0	0	35057	0	0	0	0	0	0	35057	0	0	0	0	0	0	0	0	0	3487	0	199		0										
183668																																																																	87397	7181	7181	10.8667%	14.3636%	13.1834%	80216	608460	738182	799	0			6.3636%				60422	738182	19794	13.1834%	1	0	81015	0	0	0	799		0	0	0		0	0	80216	0	0	0	0	0	0	80216	0	0	0	0	0	0	0	0	0	7181	0	0		0										
183770																																																																	65221	3935	3935	10.2714%	15.0697%	14.1605%	61286	432795	596666	-911	0			7.0697%				61286	596666	0	14.1605%	1	0	60375	0	0	0	220		-998	-133	0		0	0	61286	0	0	0	0	0	0	61286	0	0	0	0	0	0	0	0	0	3935	0	0		0										
183846																																																																	42786	1907	1907	16.1750%	22.0444%	21.0619%	40879	194090	252729	315	0			14.0444%				39116	252729	1763	21.0619%	1	0	41194	0	0	0	315	0	0	0	0		0	0	40879	0	0	0	0	0	0	40879	0	0	0	0	0	0	0	0	0	1907	0	0	0	0										
183958																																																																	36445	2172	2172	15.5343%	21.0711%	19.8153%	34273	172962	220628	1009	0			13.0711%				32223	220628	2050	19.8153%	1	0	35282	0	0	0	1009	0	0	0	0		0	0	34273	0	0	0	0	0	0	34273	0	0	0	0	0	0	0	0	0	2172	0	0	0	0										
184142																																																																	66859	1855	1855	9.7508%	14.6200%	14.2143%	65004	457313	666653	1751	0			6.6200%				20222	667622	45751	14.2143%	1	0	67724	0	969	0	1751		0	0	0		0	0	65004	0	0	0	0	0	0	65004	0	0	0	0	0	0	0	0	0	1855	0	969		0										
184656																																																																	24346	471	471	14.6926%	34.3758%	33.7108%	23875	70823	162497	1089	0			26.3758%				23475	162497	400	33.7108%	1	0	24964	0	0	0	1089	0	0	0	0		0	0	23875	0	0	0	0	0	0	23875	0	0	0	0	0	0	0	0	0	471	0	0	0	0										
184759																																																																	7955	398	398	17.5797%	23.6890%	22.5038%	7557	33581	42987	-124	0			15.6890%				6381	42987	1300	22.5038%	1	0	7557	0	0	0	-124	124	0	0	0		0	0	7557	0	0	0	0	0	0	7557	0	0	0	0	0	0	0	0	0	398	0	0	0	0										
185251																																																																	2388	147	147	11.5100%	20.3946%	19.1391%	2241	11709	19470	227	0			12.3946%				1191	19470	1050	19.1391%	1	0	2468	0	0	0	227	0	0	0	0		0	0	2241	0	0	0	0	0	0	2241	0	0	0	0	0	0	0	0	0	147	0	0	0	0										
185448																																																																	23470	480	480	23.0386%	26.6157%	26.0714%	22990	88181	99789	2045	0			18.6157%				20790	99789	2200	26.0714%	1	0	25035	0	0	0	2045	0	0	0	0		0	0	22990	0	0	0	0	0	0	22990	0	0	0	0	0	0	0	0	0	480	0	0	0	0										
185859																																																																	99752	3494	3494	18.7939%	38.1954%	36.8576%	96258	261162	512178	-503	0			30.1954%				69251	519149	33978	36.8576%	1	0	102726	6128	843	0	-503	0	0	0	0		0	0	96258	0	0	0	0	0	0	96258	0	0	0	0	0	0	0	0	0	3494	0	6971	0	0										
186221																																																																	110899	10724	10724	9.6649%	12.8634%	11.6195%	100175	862125	1036484	666	0			4.8634%				92961	1039220	9950	11.6195%	1	0	103577	1650	374	712	666	0	0	0	0		0	0	100175	0	0	0	0	0	0	100175	0	0	0	0	0	0	0	0	0	10724	0	2736	0	0										
186548																																																																	18242	1018	1018	12.2718%	15.8436%	14.9594%	17224	115138	140354	-150	0			7.8436%				15599	140354	1625	14.9594%	1	0	17074	0	0	0	-150	0	0	0	0		0	0	17224	0	0	0	0	0	0	17224	0	0	0	0	0	0	0	0	0	1018	0	0	0	0										
186717																																																																	108220	5596	5596	14.5178%	20.9471%	19.8639%	102624	516635	706886	2724	0			12.9471%				100622	706886	2002	19.8639%	1	0	105348	0	0	0	2724	0	0	0	0		0	0	102624	0	0	0	0	0	0	102624	0	0	0	0	0	0	0	0	0	5596	0	0	0	0										
186744																																																																	170234	12028	12028	12.7017%	15.8027%	14.6862%	158206	1077246	1245550	5073	0			7.8027%				121840	1245725	36541	14.6862%	1	0	163454	0	175	0	5073	0	0	0	0		0	0	158206	0	0	0	0	0	0	158206	0	0	0	0	0	0	0	0	0	12028	0	175	0	0										
186856																																																																	4529	0	0	7.6298%	10.7736%	10.7736%	4529	42038	59359	-17	0			2.7736%				-24	62076	7270	10.7736%	1	0	7229	1517	1200	0	-17	0	0	0	0		0	0	4529	0	0	0	0	0	0	4529	0	0	0	0	0	0	0	0	0	0	0	2717	0	0										
187648																																																																	4341	273	273	13.3242%	19.9595%	18.7043%	4068	21749	30531	15	0			11.9595%				1812	30531	2256	18.7043%	1	0	4083	0	0	0	15		0	0	0		0	0	4068	0	0	0	0	0	0	4068	0	0	0	0	0	0	0	0	0	273	0	0		0										
187947																																																																	138603	13640	13640	9.3198%	12.7131%	11.4620%	124963	1090234	1340832	1490	0			4.7131%				91258	1340832	33705	11.4620%	1	0	126453	0	0	0	1490	0	0	0	0		0	0	124963	0	0	0	0	0	0	124963	0	0	0	0	0	0	0	0	0	13640	0	0	0	0										
188056																																																																	37183	1727	1727	10.1888%	27.0367%	25.7809%	35456	137528	347990	49	0			19.0367%				17456	347990	18000	25.7809%	1	0	35505	0	0	0	49		0	0	0		0	0	35456	0	0	0	0	0	0	35456	0	0	0	0	0	0	0	0	0	1727	0	0		0										
188177																																																																	42847	385	491	24.5908%	59.9225%	59.2358%	42356	71504	172243	283	0			51.9225%				42356	172243	0	59.2358%	1	0	42639	0	0	0	283	0	0	0	0		0	0	42356	0	0	0	0	0	0	42356	0	0	0	0	0	0	0	0	0	491	0	0	106	0										
188430																																																																	41092	2302	2302	8.5309%	10.7538%	10.1514%	38790	382116	454702	-35	0			2.7538%				-124148	458315	166551	10.1514%	1	0	42368	0	331	3282	-35	0	0	0	0		0	0	38790	0	0	0	0	0	0	38790	0	0	0	0	0	0	0	0	0	2302	0	3613	0	0										
188449																																																																	28114	1869	1869	10.4891%	14.7449%	13.7647%	26245	190669	250211	681	0			6.7449%				21495	250211	4750	13.7647%	1	0	26926	0	0	0	681	0	0	0	0		0	0	26245	0	0	0	0	0	0	26245	0	0	0	0	0	0	0	0	0	1869	0	0	0	0										
188720																																																																	35017	1006	1006	14.5570%	21.2152%	20.6057%	34011	165056	233640	-947	0			13.2152%				30844	233640	3167	20.6057%	1	0	33064	0	0	0	510	0	0	-1457	0		0	0	34011	0	0	0	0	0	0	34011	0	0	0	0	0	0	0	0	0	1006	0	0	0	0										
188739																																																																	7122	479	479	11.5706%	18.6040%	17.3528%	6643	38282	57413	11	0			10.6040%				4043	57413	2600	17.3528%	1	0	6654	0	0	0	11	0	0	0	0		0	0	6643	0	0	0	0	0	0	6643	0	0	0	0	0	0	0	0	0	479	0	0	0	0										
188917																																																																	17247	787	787	11.1537%	24.6830%	23.5567%	16460	69874	147575	-117	-762			16.6830%				16300	146813	160	23.5567%	1	0	16343	0	0	0	645	0	0	-762	0		0	0	16460	0	0	0	0	0	0	16460	0	0	0	0	0	0	0	0	0	787	0	0	0	0										
189044																																																																	110682	8627	8627	9.8104%	12.4318%	11.4628%	102055	890314	1040278	2677	0			4.4318%				59079	1040278	42976	11.4628%	1	0	104732	0	0	0	2677	0	0	0	0		0	0	102055	0	0	0	0	0	0	102055	0	0	0	0	0	0	0	0	0	8627	0	0	0	0										
189129																																																																	84425	6784	6784	10.1039%	14.9260%	13.7266%	77641	565625	768428	35	0			6.9260%				66779	773275	15709	13.7266%	1	0	82523	4728	119	0	201		0	0	-166		0	0	77641	0	0	0	0	0	0	77641	0	0	0	0	0	0	0	0	0	6784	0	4847		0										
189549																																																																	19868	1160	1160	12.7938%	19.5813%	18.4381%	18708	101464	146227	360	0			11.5813%				11885	146480	7076	18.4381%	1	0	19321	253	0	0	360		0	0	0		0	0	18708	0	0	0	0	0	0	18708	0	0	0	0	0	0	0	0	0	1160	0	253		0										
189745																																																																	150143	10474	10474	12.4466%	15.6283%	14.5380%	139669	960715	1122146	1300	0			7.6283%				-49684	1122226	189433	14.5380%	1	0	141049	0	80	0	1715	0	0	0	-415		0	0	139669	0	0	0	0	0	0	139669	0	0	0	0	0	0	0	0	0	10474	0	80	0	0										
189950																																																																	14199	1124	1124	12.1705%	15.8171%	14.5650%	13075	89770	107432	101	0			7.8171%				2849	107706	10500	14.5650%	1	0	13450	274	0	0	101	0	0	0	0		0	0	13075	0	0	0	0	0	0	13075	0	0	0	0	0	0	0	0	0	1124	0	274	0	0										
190563																																																																	20195	949	949	11.5745%	15.4343%	14.7090%	19246	130845	166279	19	0			7.4343%				741	170766	22992	14.7090%	1	0	23752	3201	1286	0	19	0	0	0	0		0	0	19246	0	0	0	0	0	0	19246	0	0	0	0	0	0	0	0	0	949	0	4487	0	0										
190648																																																																	20411	2043	2043	9.3393%	12.5110%	11.2587%	18368	163145	196674	41	0			4.5110%				13551	196850	4993	11.2587%	1	0	18585	176	0	0	41	0	0	0	0		0	0	18368	0	0	0	0	0	0	18368	0	0	0	0	0	0	0	0	0	2043	0	176	0	0										
190947																																																																	12049	730	730	11.1852%	20.6992%	19.4451%	11319	58210	101196	48	0			12.6992%				9420	101196	1899	19.4451%	1	0	11367	0	0	0	48	0	0	0	0		0	0	11319	0	0	0	0	0	0	11319	0	0	0	0	0	0	0	0	0	730	0	0	0	0										
190956																																																																	23914	1251	1251	16.7746%	24.0192%	22.7627%	22663	99562	135103	-68	0			16.0192%				12831	135831	10560	22.7627%	1	0	23323	0	0	728	-68	0	0	0	0		0	0	22663	0	0	0	0	0	0	22663	0	0	0	0	0	0	0	0	0	1251	0	728	0	0										
191355																																																																	34892	2343	2343	10.7407%	18.7992%	17.5368%	32549	185604	303044	2285	0			10.7992%				24281	303140	8364	17.5368%	1	0	34930	0	96	0	2285	0	0	0	0		0	0	32549	0	0	0	0	0	0	32549	0	0	0	0	0	0	0	0	0	2343	0	96	0	0										
191935																																																																	92802	7112	7112	8.9078%	16.3205%	15.0697%	85690	568624	961969	477	0			8.3205%				49189	961969	36501	15.0697%	1	0	86167	0	0	0	477	0	0	0	0		0	0	85690	0	0	0	0	0	0	85690	0	0	0	0	0	0	0	0	0	7112	0	0	0	0										
192147																																																																	56219	3430	3430	13.2128%	20.5404%	19.2872%	52789	273699	399530	1119	0			12.5404%				50800	400007	2500	19.2872%	1	0	54419	477	0	0	1153	0	0	0	0		0	0	52789	0	0	0	0	0	0	52789	0	0	0	0	0	0	0	0	0	3430	0	477	0	0										
192558																																																																	43555	3152	3152	9.2599%	17.3740%	16.1167%	40403	250691	436320	2727	0			9.3740%				34403	436320	6000	16.1167%	1	0	43130	0	0	0	2727	0	0	0	0		0	0	40403	0	0	0	0	0	0	40403	0	0	0	0	0	0	0	0	0	3152	0	0	0	0										
192651																																																																	6457	528	528	11.0595%	15.2919%	14.0414%	5929	42225	53610	36	0			7.2919%				944	54575	5950	14.0414%	1	0	6930	839	126	0	36	0	0	0	0		0	0	5929	0	0	0	0	0	0	5929	0	0	0	0	0	0	0	0	0	528	0	965	0	0										
192857																																																																	22522	1577	1577	12.9855%	17.7266%	16.4854%	20945	127052	161295	1243	0			9.7266%				19415	161295	1530	16.4854%	1	0	22188	0	0	0	1243	0	0	0	0		0	0	20945	0	0	0	0	0	0	20945	0	0	0	0	0	0	0	0	0	1577	0	0	0	0										
193162																																																																	11936	1082	1082	9.0268%	13.9101%	12.6492%	10854	85808	120242	0	0			5.9101%				7017	120780	4375	12.6492%	1	0	11392	0	538	0	0	0	0	0	0		0	0	10854	0	0	0	0	0	0	10854	0	0	0	0	0	0	0	0	0	1082	0	538	0	0										
193247																																																																	8984	670	670	9.2386%	13.2762%	12.2861%	8314	67670	89992	-2	0			5.2762%				2215	91682	7789	12.2861%	1	0	10002	1690	0	0	-2	0	0	0	0		0	0	8314	0	0	0	0	0	0	8314	0	0	0	0	0	0	0	0	0	670	0	1690	0	0										
193537																																																																	24724	1119	1119	19.4128%	27.6877%	26.4346%	23605	89296	121595	197	0			19.6877%				13605	121595	10000	26.4346%	1	0	23802	0	0	0	197	0	0	0	0		0	0	23605	0	0	0	0	0	0	23605	0	0	0	0	0	0	0	0	0	1119	0	0	0	0										
193649																																																																	41678	1620	1620	16.0296%	29.9812%	28.8158%	40058	139014	249900	432	0			21.9812%				34158	249900	5900	28.8158%	1	0	40490	0	0	0	432	0	0	0	0		0	0	40058	0	0	0	0	0	0	40058	0	0	0	0	0	0	0	0	0	1620	0	0	0	0										
193809																																																																	196800	7650	7650	12.5580%	17.1021%	16.4373%	189150	1150739	1506213	-6033	0			9.1021%				189150	1506213	0	16.4373%	1	0	183117	0	0	0	3704		0	-9737	0		0	0	189150	0	0	0	0	0	0	189150	0	0	0	0	0	0	0	0	0	7650	0	0		0										
194440																																																																	17983	1705	1705	8.5853%	12.5107%	11.3245%	16278	143741	189604	38	0			4.5107%				13591	189604	2687	11.3245%	1	0	16316	0	0	0	38	0	0	0	0		0	0	16278	0	0	0	0	0	0	16278	0	0	0	0	0	0	0	0	0	1705	0	0	0	0										
194570																																																																	19584	756	756	14.1596%	23.9025%	22.9798%	18828	81933	132970	18	0			15.9025%				11105	132970	7723	22.9798%	1	0	18846	0	0	0	18	0	0	0	0		0	0	18828	0	0	0	0	0	0	18828	0	0	0	0	0	0	0	0	0	756	0	0	0	0										
194936																																																																	37936	1427	1427	20.2927%	33.6410%	32.3756%	36509	112767	179912	343	0			25.6410%				26505	179912	10025	32.3756%	1	0	36873	0	0	0	364	0	0	0	0		0	0	36509	0	0	0	0	0	0	36509	0	0	0	0	0	0	0	0	0	1427	0	0	0	0										
195111																																																																	110099	7903	7903	11.0090%	13.4356%	12.4712%	102196	819457	928296	-3933	-4342			5.4356%				59828	925616	44030	12.4712%	1	0	99925	1410	252	0	363		0	-4296	0		0	0	102196	0	0	0	0	0	0	102196	0	0	0	0	0	0	0	0	0	7903	0	1662		0										
195157																																																																	7473	404	404	12.5738%	23.1549%	21.9031%	7069	32274	56220	-15	0			15.1549%				4269	56220	2800	21.9031%	1	0	7054	0	0	0	-15		0	0	0		0	0	7069	0	0	0	0	0	0	7069	0	0	0	0	0	0	0	0	0	404	0	0		0										
195456																																																																	8566	597	597	9.4848%	16.6586%	15.4976%	7969	51421	84019	15	0			8.6586%				3369	84019	4600	15.4976%	1	0	7984	0	0	0	15	0	0	0	0		0	0	7969	0	0	0	0	0	0	7969	0	0	0	0	0	0	0	0	0	597	0	0	0	0										
196752																																																																	12910	933	933	12.0130%	17.3568%	16.1024%	11977	74380	99700	0	0			9.3568%				3447	99838	8668	16.1024%	1	0	12115	0	18	120	0		0	0	0		0	0	11977	0	0	0	0	0	0	11977	0	0	0	0	0	0	0	0	0	933	0	138		0										
196800																																																																	112895	5512	5512	12.8671%	20.4359%	19.4382%	107383	552434	834558	-107	0			12.4359%				6515	834612	100922	19.4382%	1	0	107330	0	54	0	1327	0	0	-1434	0		0	0	107383	0	0	0	0	0	0	107383	0	0	0	0	0	0	0	0	0	5512	0	54	0	0										
197142																																																																	52360	1785	1785	15.9441%	25.9947%	25.1085%	50575	201426	317201	-949	0			17.9947%				35075	317201	15500	25.1085%	1	0	49626	0	0	0	651		0	-1600	0		0	0	50575	0	0	0	0	0	0	50575	0	0	0	0	0	0	0	0	0	1785	0	0		0										
197254																																																																	5841	284	284	15.2493%	25.8944%	24.6354%	5557	22557	36441	0	0			17.8944%				1952	37458	4622	24.6354%	1	0	6574	983	34	0	0	0	0	0	0		0	0	5557	0	0	0	0	0	0	5557	0	0	0	0	0	0	0	0	0	284	0	1017	0	0										
197302																																																																	59292	3929	3929	12.1296%	15.2932%	14.2798%	55363	387702	456430	-2187	0			7.2932%				56211	457278	0	14.2798%	1	0	54024	0	0	848	251		0	-2438	0		0	0	55363	0	0	0	0	0	0	55363	0	0	0	0	0	0	0	0	0	3929	0	848		0										
197478	4725350	359000	359000	10.2441%	13.7374%	12.6937%	4366350	34397680	42622901	-967	0			5.7374%			2916240	43099081	1944337	12.6937%	0	4859610	465547	8488	2145	17080		0	0	0		0	0	4366350	0	0	0	0	0	0	4366350	0	0	0	0	0	0	0	0	0	359000	0	476180		0																															1																																													
197759																																																																	24672	2265	2265	10.3411%	13.6247%	12.3739%	22407	181083	216680	209	0			5.6247%				11783	217190	11134	12.3739%	1	0	23126	510	0	0	209	0	0	0	0		0	0	22407	0	0	0	0	0	0	22407	0	0	0	0	0	0	0	0	0	2265	0	510	0	0										
198046																																																																	9328	725	725	10.1509%	16.0769%	14.8274%	8603	58021	84751	15	0			8.0769%				5903	84751	2700	14.8274%	1	0	8618	0	0	0	15	0	0	0	0		0	0	8603	0	0	0	0	0	0	8603	0	0	0	0	0	0	0	0	0	725	0	0	0	0										
198073																																																																	12263	664	664	12.1452%	23.1356%	21.8828%	11599	53005	95503	0	0			15.1356%				9030	95503	2569	21.8828%	1	0	11599	0	0	0	0		0	0	0		0	0	11599	0	0	0	0	0	0	11599	0	0	0	0	0	0	0	0	0	664	0	0		0										
198149																																																																	51209	5358	5372	8.8748%	11.9501%	10.6965%	45837	428522	516487	363	0			3.9501%				33259	516936	13027	10.6965%	1	0	46649	0	449	0	363	0	0	0	0		0	0	45837	0	0	0	0	0	0	45837	0	0	0	0	0	0	0	0	0	5372	0	449	14	0										
198251																																																																	11728	1312	1312	8.3674%	11.2059%	9.9523%	10416	104659	124483	119	0			3.2059%				2916	124483	7500	9.9523%	1	0	10535	0	0	0	119	0	0	0	0		0	0	10416	0	0	0	0	0	0	10416	0	0	0	0	0	0	0	0	0	1312	0	0	0	0										
198961																																																																	14864	1145	1145	11.5893%	16.2434%	14.9921%	13719	91508	118376	62	0			8.2434%				13319	118376	400	14.9921%	1	0	13781	0	0	0	62	0	0	0	0		0	0	13719	0	0	0	0	0	0	13719	0	0	0	0	0	0	0	0	0	1145	0	0	0	0										
199137																																																																	16242	293	293	18.7876%	47.0783%	46.2290%	15949	34500	84891	119	0			39.0783%				15537	84891	412	46.2290%	1	0	16068	0	0	0	119	0	0	0	0		0	0	15949	0	0	0	0	0	0	15949	0	0	0	0	0	0	0	0	0	293	0	0	0	0										
199351																																																																	13183	1361	1361	9.1335%	12.1281%	10.8760%	11822	108698	129435	0	0			4.1281%				2908	132169	11648	10.8760%	1	0	14556	2516	218	0	0	0	0	0	0		0	0	11822	0	0	0	0	0	0	11822	0	0	0	0	0	0	0	0	0	1361	0	2734	0	0										
199436																																																																	21543	1332	1332	11.9132%	18.1090%	16.9893%	20211	118963	169652	219	0			10.1090%				13211	169652	7000	16.9893%	1	0	20430	0	0	0	219	0	0	0	0		0	0	20211	0	0	0	0	0	0	20211	0	0	0	0	0	0	0	0	0	1332	0	0	0	0										
199463																																																																	33366	2087	2087	9.0501%	11.8996%	11.1553%	31279	280397	345619	-131	0			3.8996%				10346	346011	21325	11.1553%	1	0	31540	0	392	0	-131	0	0	0	0		0	0	31279	0	0	0	0	0	0	31279	0	0	0	0	0	0	0	0	0	2087	0	392	0	0										
200042																																																																	5421	69	69	14.3732%	28.3911%	28.0297%	5352	19094	37236	83	0			20.3911%				4153	37236	1199	28.0297%	1	0	5435	0	0	0	83	0	0	0	0		0	0	5352	0	0	0	0	0	0	5352	0	0	0	0	0	0	0	0	0	69	0	0	0	0										
200378																																																																	995039	67288	67288	10.7489%	15.6549%	14.5963%	927751	6356079	8631095	-9571	0			7.6549%				86088	8692916	903484	14.5963%	1	0	980001	36407	5792	19622	-9571		0	0	0		0	0	927751	0	0	0	0	0	0	927751	0	0	0	0	0	0	0	0	0	67288	0	61821		0										
200435																																																																	93887	5596	5596	12.6737%	21.0988%	19.8413%	88291	444987	696646	967	0			13.0988%				85791	696646	2500	19.8413%	1	0	89258	0	0	0	1239	0	0	0	-272		0	0	88291	0	0	0	0	0	0	88291	0	0	0	0	0	0	0	0	0	5596	0	0	0	0										
200640																																																																	126542	8306	8306	11.8999%	15.3166%	14.3113%	118236	826175	993592	-90	0			7.3166%				95736	993592	22500	14.3113%	1	0	118146	0	0	0	-90	0	0	0	0		0	0	118236	0	0	0	0	0	0	118236	0	0	0	0	0	0	0	0	0	8306	0	0	0	0										
201254																																																																	11231	1189	1189	8.0816%	11.7774%	10.5305%	10042	95361	124257	137	0			3.7774%				-7468	124257	17510	10.5305%	1	0	10179	0	0	0	137	0	0	0	0		0	0	10042	0	0	0	0	0	0	10042	0	0	0	0	0	0	0	0	0	1189	0	0	0	0										
201834																																																																	230663	19935	19935	11.9564%	14.5085%	13.2546%	210728	1589849	1762477	-5982	0			6.5085%				147998	1762477	62730	13.2546%	1	0	204746	0	0	0	264	0	0	-6246	0		0	0	210728	0	0	0	0	0	0	210728	0	0	0	0	0	0	0	0	0	19935	0	0	0	0										
202514																																																																	32462	2100	2100	13.7528%	19.6219%	18.3525%	30362	165438	220770	139	0			11.6219%				20908	220816	9500	18.3525%	1	0	30547	46	0	0	139	0	0	0	0		0	0	30362	0	0	0	0	0	0	30362	0	0	0	0	0	0	0	0	0	2100	0	46	0	0										
202541																																																																	20741	1410	1410	11.1363%	18.3510%	17.1034%	19331	113024	173586	652	0			10.3510%				16831	173586	2500	17.1034%	1	0	19983	0	0	0	652	0	0	0	0		0	0	19331	0	0	0	0	0	0	19331	0	0	0	0	0	0	0	0	0	1410	0	0	0	0										
202907																																																																	951648	49854	49854	8.7515%	14.4337%	13.6776%	901794	6593231	10304429	2451	0			6.4337%				530703	10964103	1030711	13.6767%	1	0	1563865	641200	18474	0	33885		0	-31433	0		0	0	901739	0	0	0	0	0	0	901739	0	0	55	55	0	55	0	0	0	49854	0	659674		0										
203043																																																																	38369	2257	2257	13.1209%	17.9616%	16.9050%	36112	213617	275225	125	0			9.9616%				28219	276591	9259	16.9050%	1	0	37603	1116	250	0	125	0	0	0	0		0	0	36112	0	0	0	0	0	0	36112	0	0	0	0	0	0	0	0	0	2257	0	1366	0	0										
203052																																																																	12807	547	547	16.0776%	29.4258%	28.1690%	12260	43523	76255	16	0			21.4258%				11744	76255	500	28.1690%	1	0	12260	0	0	0	0		0	0	0		0	0	12260	0	0	0	0	0	0	12260	0	0	0	0	0	0	0	0	0	547	0	0		0										
203070																																																																	24599	61	61	8.2696%	16.6235%	16.5823%	24538	147977	296726	0	0			8.6235%				22704	309872	14980	16.5823%	1	0	37684	10935	2211	0	0		0	0	0		0	0	24538	0	0	0	0	0	0	24538	0	0	0	0	0	0	0	0	0	61	0	13146		0										
203575																																																																	11574	283	283	14.6959%	33.2424%	32.4296%	11291	34817	76831	51	0			25.2424%				8256	76831	3035	32.4296%	1	0	11342	0	0	0	51	0	0	0	0		0	0	11291	0	0	0	0	0	0	11291	0	0	0	0	0	0	0	0	0	283	0	0	0	0										
204004																																																																	962282	57344	57486	9.5586%	12.3015%	11.5666%	904796	7822487	9465787	6762	0			4.3015%				215864	9903058	1126204	11.5666%	1	0	1348830	419762	17252	257	10250		81	-3568	0		0	0	904796	0	0	0	0	0	0	904796	0	0	0	0	0	0	0	0	142	57486	0	437271		0										
