"IDRSSD"	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC869	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	
82079	882	0	-1380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	39383	45811	32070	0	7877	22906	32070	62853	0	7568	7568	0	0	0	0	0	0	0	0	0	0	0	0	0	
82257	45	10	-195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	10564	1049	17915	0	2113	525	17915	20553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
82350	246	16	-315	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	31	0	0	0	3734	20338	8108	19243	0	4068	4054	19243	27365	0	3567	3567	0	0	0	0	0	0	0	0	0	0	0	0	0	
82659	130	0	-869	0	0	0	0	0	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10185	13507	9595	47526	0	2701	4798	47526	55025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83151	52	24	3501	82	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	763	0	0	0	763	0	0	0	10790	11808	7062	61542	0	2362	3531	61542	67435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83236	246	0	-612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1756	0	0	0	1756	0	0	0	49299	5456	1928	16261	0	1091	964	16261	18316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83375	3394	0	-5737	1870	240	0	0	1630	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4060	0	119	483	3458	0	0	0	20671	130573	91288	355717	0	26115	45644	355717	427476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83638																																																																									
83834	0	0	-1592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	17	0	0	0	18658	48329	36592	63717	0	9666	18296	63717	91679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83852	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3568	24548	2207	11090	0	4910	1104	11090	17104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83955	0	0	-356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5612	0	45357	0	1122	0	45357	46479	0	1275	1275	0	0	0	0	0	0	0	0	0	0	0	0	0	
84046	158	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	984	0	0	0	984	0	0	0	1450	13688	13279	21168	0	2738	6640	21168	30546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84055	36	6	-138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1286	0	0	0	1286	0	0	0	8990	12204	488	6949	0	2441	244	6949	9634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84251	1	4	-122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	724	7984	89	12522	0	1597	45	12522	14164	0	2587	2587	0	0	0	0	0	0	0	0	0	0	0	0	0	
84541	911	164	-23467	0	0	0	0	0	455	0	0	0	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10322	0	0	0	10322	0	0	0	71276	139664	95275	372537	0	27933	47638	372537	448108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84804	275	76	-566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3111	24737	22207	10634	0	4947	11104	10634	26685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85052	89	34	-721	58	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633	0	0	0	633	0	0	0	48419	18465	6837	40420	0	3693	3419	40420	47532	0	27	27	0	0	0	0	0	0	0	0	0	0	0	0	0	
85258	624	0	-489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4642	0	0	7	4635	0	0	0	3754	37946	8328	107904	0	7589	4164	107904	119657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85454	210	0	-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	21	0	0	0	5533	20124	13003	25391	0	4025	6502	25391	35918	0	3000	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	
85472	28157	1955	-17981	0	0	0	0	0	197	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2422	2422	0	0	0	2422	0	0	0	0	0	0	63981	0	0	0	63981	0	0	0	11781	532246	855439	970767	0	106449	427720	970767	1504936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85931	679	16	-2285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	179	0	0	0	5702	67435	102772	48511	0	13487	51386	48511	113384	0	14250	14250	0	0	0	0	0	0	0	0	0	0	0	0	0	
86349	215	0	-2781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	592	0	0	0	592	0	0	0	8023	35056	78618	80465	0	7011	39309	80465	126785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86358	144	288	-1579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	304	21291	9500	20470	0	4258	4750	20470	29478	0	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	
86554	300	82	-601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10054	25806	12965	20062	0	5161	6483	20062	31706	0	1303	1303	0	0	0	0	0	0	0	0	0	0	0	0	0	
86675	708	0	-4032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2351	273468	294696	234614	0	54694	147348	234614	436656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87047	652	327	-1170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	0	0	0	523	0	0	0	9522	36304	59003	53105	0	7261	29502	53105	89868	0	618	618	0	0	0	0	0	0	0	0	0	0	0	0	0	
87159	326	118	-327	290	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372	0	0	0	372	0	0	0	33402	70137	19832	27347	0	14027	9916	27347	51290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87177	0	0	-51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	16	0	0	0	12746	21748	8196	5059	0	4350	4098	5059	13507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87234	2135	688	-5992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85861	94576	144897	163470	0	18915	72449	163470	254834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87476	3145	0	-8738	375	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1197	0	0	0	1197	0	0	0	16066	15900	45530	60114	0	3180	22765	60114	86059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87579	3316	0	-3954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7130	0	0	0	7130	0	0	0	45460	39492	132806	129297	0	7898	66403	129297	203598	0	2573	2573	0	0	0	0	0	0	0	0	0	0	0	0	0	
88231	2704	291	-4908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7727	0	0	334	7393	0	0	0	47458	57054	108570	163845	0	11411	54285	163845	229541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88240	0	0	2958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436	28440	27605	14126	0	5688	13803	14126	33617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88259	186	0	-824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2432	0	0	0	2431	0	0	0	4208	16127	300	42853	0	3225	150	42853	46228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88352	0	0	-1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	56	0	0	0	24828	49079	11150	69427	0	9816	5575	69427	84818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88455	1577	23	4478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15026	88437	14070	249756	0	17687	7035	249756	274478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88530	0	0	-3374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1663	0	0	0	1663	0	0	0	18000	62168	65503	100467	0	12434	32752	100467	145653	0	14615	14615	0	0	0	0	0	0	0	0	0	0	0	0	0	
88772	7233	468	-4985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67644	174149	151038	135635	0	34830	75519	135635	245984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88950	174	23	-622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2557	0	0	0	2557	0	0	0	2377	10092	7664	51281	0	2018	3832	51281	57131	0	960	960	0	0	0	0	0	0	0	0	0	0	0	0	0	
89032	80	0	-603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2555	0	0	0	2555	0	0	0	1213	60201	24811	49718	0	12040	12406	49718	74164	0	1800	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	
89135	65	0	-1892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17263	17661	18058	29402	0	3532	9029	29402	41963	0	21	21	0	0	0	0	0	0	0	0	0	0	0	0	0	
89751	2405	0	-5711	648	0	0	0	648	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23648	272196	102506	382220	0	54439	51253	382220	487912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
89854	271	122	-1830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	325	0	0	0	8964	22223	20439	65869	0	4445	10220	65869	80534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
89957	0	0	-635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1037	0	0	0	1037	0	0	0	842	9246	20542	26097	0	1849	10271	26097	38217	0	2467	2467	0	0	0	0	0	0	0	0	0	0	0	0	0	
90047	88	122	-108	0	0	0	0	0	22	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1611	10723	12135	8145	0	2145	6068	8145	16358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
90177	4956	833	-1027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1226	0	0	0	1226	0	0	0	12451	26474	206686	31543	0	5295	103343	31543	140181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
90328	980	362	-5143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3887	0	0	0	3887	0	0	0	19940	63500	91336	168218	0	12700	45668	168218	226586	0	11472	11472	0	0	0	0	0	0	0	0	0	0	0	0	0	
90337	1600	0	-6234	0	0	0	0	0	1350	0	0	0	1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24514	71036	46524	260152	0	14207	23262	260152	297621	0	10775	10775	0	0	0	0	0	0	0	0	0	0	0	0	0	
90579	1978	0	-4031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3630	0	0	0	3630	0	0	0	47947	77760	130382	112558	0	15552	65191	112558	193301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
90645	0	0	-1384	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20956	42251	20305	24260	0	8450	10153	24260	42863	0	1500	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	
90739	130	63	-996	214	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	0	0	0	398	0	0	0	16760	13437	17806	47135	0	2687	8903	47135	58725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
91101	9818	0	44136	0	0	0	0	0	200	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58943	0	0	34493	24450	0	0	0	40325	106248	686933	616093	0	21250	343467	616093	980810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
91156	938	40	-779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3626	0	0	0	3626	0	0	0	13708	114423	39335	124272	0	22885	19668	124272	166825	0	3445	3445	0	0	0	0	0	0	0	0	0	0	0	0	0	
91615	389	0	-342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	961	0	0	0	961	0	0	0	990	24703	21827	43915	0	4941	10914	43915	59770	0	757	757	0	0	0	0	0	0	0	0	0	0	0	0	0	
91651	79	0	-259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	602	0	0	0	602	0	0	0	6756	18473	8293	32711	0	3695	4147	32711	40553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
91754	190	0	6172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	615	0	0	0	615	0	0	0	11511	269444	136330	98241	0	53889	68165	98241	220295	0	26	26	0	0	0	0	0	0	0	0	0	0	0	0	0	
91950	5	44	-262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2052	10967	14533	25097	0	2193	7267	25097	34557	0	6420	6420	0	0	0	0	0	0	0	0	0	0	0	0	0	
92050	336	50	-1300	103	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463	0	0	0	463	0	0	0	7785	22015	17348	27627	0	4403	8674	27627	40704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
92144	0	0	-318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1605	0	0	0	1605	0	0	0	2487	27347	1347	14072	0	5469	674	14072	20215	0	1956	1956	0	0	0	0	0	0	0	0	0	0	0	0	0	
92676	2085	279	-3299	271	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14559	0	0	732	13827	0	0	0	49946	81765	131300	170511	0	16353	65650	170511	252514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
92706	2272	0	334	0	0	0	0	0	142	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6903	14341	111624	121599	0	2868	55812	121599	180279	0	747	747	0	0	0	0	0	0	0	0	0	0	0	0	0	
92902	10	0	-114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7901	470	9634	4395	0	94	4817	4395	9306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
93244	641	84	-2313	0	0	0	0	0	77	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7404	0	0	0	7404	0	0	0	26085	35021	28236	102710	0	7004	14118	102710	123832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
93543	1922	0	-2504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10139	0	0	0	10139	0	0	0	14394	36012	84658	129695	0	7202	42329	129695	179226	0	796	796	0	0	0	0	0	0	0	0	0	0	0	0	0	
93619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	18632	0	8462	0	3726	0	8462	12188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
93721	34816	3884	118834	85	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222255	222255	0	0	0	494	0	0	2495688	1357449	1549047	3179157	0	271490	774524	3179157	4225171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
93758	767	0	-803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	607	0	0	68	539	0	0	0	9093	25436	8420	48576	0	5087	4210	48576	57873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
94139	0	0	-11492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1676	0	0	0	1676	0	0	0	124647	279691	69342	212801	0	55938	34671	212801	303410	0	96	96	0	0	0	0	0	0	0	0	0	0	0	0	0	
94456	0	0	-493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	10783	1213	18458	0	2157	607	18458	21222	0	1236	1236	0	0	0	0	0	0	0	0	0	0	0	0	0	
94522	1820	0	-3902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10246	0	0	0	10246	0	0	0	46543	43196	185724	211526	0	8639	92862	211526	313027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
94755	12	0	-1597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5229	45161	26411	86557	0	9032	13206	86557	108795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
94858	358	63	-1262	341	0	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2090	40863	15258	75650	0	8173	7629	75650	91452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
95051	165	14	-642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1423	0	0	0	1422	0	0	0	13228	2769	6992	60774	0	554	3496	60774	64824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
95659	329	0	-790	450	0	0	449	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4630	10201	25506	29744	0	2040	12753	29744	44537	0	761	761	0	0	0	0	0	0	0	0	0	0	0	0	0	
95677	561	107	-1132	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2031	0	0	0	2031	0	0	0	7922	5459	37547	41399	0	1092	18774	41399	61265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
96553	102	0	-1278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	669	0	0	0	669	0	0	0	4360	10979	9194	48511	0	2196	4597	48511	55304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
97055	2676	22	-1573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3806	0	0	0	3806	0	0	0	833	26990	1723	169803	0	5398	862	169803	176063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
97279	410	27	-1034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	18	83	0	0	0	7778	30094	12675	6377	0	6019	6338	6377	18734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
97457	0	0	-419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	62	0	0	0	1186	6074	23163	28776	0	1215	11582	28776	41573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
97804	13530	0	-1948	52	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38334	0	0	0	38334	0	188	0	19454	104526	248488	454677	0	20905	124244	454677	599826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
97943	804	0	-589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2221	2221	0	0	2221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1471	86048	44687	137987	0	17210	22344	137987	177541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
98351	516	0	253	168	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13374	43454	5763	21479	0	8691	2882	21479	33052	0	250	250	0	0	0	0	0	0	0	0	0	0	0	0	0	
98463	1144	6	-3675	1048	0	0	0	1048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1855	1855	0	0	0	1855	0	0	0	0	0	0	19008	0	0	0	19008	0	0	0	78869	112199	26356	345945	0	22440	13178	345945	381563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
98717	536	0	-2175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	45	0	0	0	19711	30731	15301	127636	0	6146	7651	127636	141433	0	200	200	0	0	0	0	0	0	0	0	0	0	0	0	0	
99143	280	0	-3187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8391	0	0	0	8391	0	0	0	23897	99388	26703	118667	0	19878	13352	118667	151897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
99255	65	0	-43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	695	21382	5341	36266	0	4276	2671	36266	43213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
