"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
66154																																							709	5499	18012	0	0	3054	11	4405	127644	113298	2274	118715	0	732	3143	0	8929	300	127644	0	0	7909	0	0	1605	0	25816	87482			0	95711	94979	-885	975	0	0	0	8929		0	
66275																																							13967	4057	25698	0	0	5998	0	5622	253436	220383	784	228667	0	2962	7500	0	24769	1	253436	0	0	3188	0	0	21488	86	29431	190952			0	200970	198008	92	0	0	0	0	24769	0	0	
66677																																							7633	1635	427	0	1606	3398	0	9724	206444	140395	1960	183672	0	1405	41317	0	22773	5625	206445	0	0	17415	0	0	0	4128	10219	130176			0	177642	176237	-267	1656	0	0	0	22773	0	0	
67142																																							523	1756	53278	0	9	5573	247	3270	194335	146556	308	161864	0	316	15000	0	32471	100	194335	0	0	16524	0	0	13689	0	12200	134356			0	128148	127832	2158	1847	0	0	0	32471		0	
67151																																							74842	6507	128070	0	325	6894	0	8158	805548	665595	4595	714325	0	11990	44135	0	91223	1152	805548	0	0	64521	0	0	26168	1655	184850	480745			0	584497	572507	-618	0	0	0	0	91223		6590	
67209																																							7892	11621	102155	0	302	19492	0	29795	979148	777911	10670	852478	0	7506	62669	0	126670	0	979148	0	0	125824	0	0	10	837	108314	669597			0	769827	762321	836	0	0	0	1228	126670	44733	0	
67254																																							17161	686	111	0	0	81	0	91	20648	19015	87	19102	0	11	0	0	1546	800	20648	0	0	-17076	0	0	17811	0	3155	15860			0	84	73	11	2445	0	0	0	1546		0	
67656																																							70462	12373	81274	0	7682	20972	2245	15822	842906	694930	15144	710074	0	40256	0	0	132832	5161	842906	0	0	96578	0	0	30566	0	166191	528739			0	644781	604525	527	6500	0	0	0	132832		21051	
67870																																							15969	1504	24305	0	0	3374	378	15892	304256	257330	4176	264414	0	3143	2908	0	39842	0	304256	0	0	40996	0	0	0	593	19266	238064			0	245384	242241	-1154	0	0	0	0	39842		0	
68448																																							2737	2587	17798	0	4784	3493	0	924	141529	111475	1010	115485	0	737	3000	0	26044	205	141529	0	0	3971	0	0	21825	0	18974	92501			0	109389	108652	43	554	0	0	0	26044		0	
68671																																							9374	620	0	0	0	3142	914	1540	82383	64050	596	71646	0	476	7000	0	10737	5695	82383	0	0	5042	0	0	0	202	5916	58134			0	67067	66591	0	0	0	0	0	10737		0	
68756																																							72606	9935	69937	0	4294	10909	0	15860	570037	502406	3547	505953	0	4722	0	0	64084	200	570037	0	0	26523	0	0	36256	464	106357	396048			0	380753	376031	1105	1	0	0	0	64084		10000	
68831																																							5900	4379	33994	0	0	4719	513	2925	145528	128209	552	128761	0	1066	0	0	16767	600	145528	0	0	5539	0	0	10590	0	31583	96626			0	94005	92939	38	0	0	0	0	16767		159	
69333																																							94468	20260	164268	0	0	32444	1153	24883	1442476	1260280	4744	1282722	0	12707	0	0	159754	1430	1442476	0	0	78814	0	0	79765	2451	244149	1016131			-19	992337	979630	-236	100	0	0	17698	159754	0	122819	
69678																																							155142	4753	113574	0	520	13696	0	6346	581645	514177	553	524891	0	6273	0	0	56754	4615	581645	0	0	43052	0	0	8913	0	167049	347128			-462	292545	286272	636	0	0	0	10161	56754	32	1310	
70058																																							2915	1375	49633	413	321	3728	928	3931	100909	86778	1348	91393	0	187	3267	0	9516	180	100909	0	0	6766	0	0	2691	0	9142	77636			0	34132	33945	-121	3720	0	0	0	9516		0	
70218																																							5523	1330	1998	0	0	106	0	1299	86664	67581	407	72988	0	1027	5000	0	13676	5060	86664	0	0	5589	0	0	3032	0	19434	48147			0	76435	75408	-5	1000	0	0	0	13676		0	
70414																																							3090	7705	134573	0	605	9355	0	18450	534242	477431	2154	480001	-51	3266	416	0	54292	900	534242	0	0	50975	0	0	2950	851	97451	379980			0	361978	358712	-533	0	0	0	0	54241		901	
70638																																							13992	5294	34109	644	0	2743	3148	9215	315374	281172	1282	284639	0	3071	2185	0	30735	600	315374	0	0	15624	0	0	13658	4022	44759	236413			0	245278	242207	853	0	0	0	0	30735		0	
70955																																							5995	225	0	0	0	0	0	338	17201	14078	174	14453	0	148	0	0	2748	30	17201	0	0	2423	0	0	295	0	2978	11100			0	10791	10643	0	0	0	201	0	2748		0	
71073																																							2126	726	33047	0	0	310	377	5663	94230	57954	139	81686	0	398	23593	0	12544	18	94230	0	0	4034	844	0	8433	0	1552	56402			0	49533	49135	59	0	0	0	0	12544		2002	
71318																																							37935	8481	69931	0	15942	11021	2720	24244	1154573	976202	6455	1018305	0	6672	35648	0	136268	7024	1154573	0	0	60623	0	0	70290	501	178785	797417			0	930521	923849	-1669	0	0	0	0	136268		59949	
71457																																							10979	2273	70447	579	590	5563	0	11702	343526	281813	1155	301130	0	4696	3646	0	42396	600	343526	0	0	14380	0	0	27400	0	53253	228560			0	245746	241050	16	0	0	0	14516	42396		343	
71859																																							54662	16772	4193	0	0	190	0	375	81455	66537	1328	67865	0	49	0	0	13590	25	81455	0	0	12308	0	0	1236	1758	61249	5288			0	3470	3421	21	84	0	0	0	13590		0	
72258																																							42887	1407	374919	0	0	2997	396	6084	598762	537895	1485	539380	0	2465	0	0	59382	100	598762	0	0	46742	0	0	9500	1523	131667	406228			0	171014	168549	3040	0	0	0	0	59382		0	
72351																																							0	1078	31161	0	0	343	0	518	62379	51359	257	51616	0	1261	0	0	10763	150	62379	0	0	10281	0	0	150	0	11644	39715			0	28893	27632	182	1647	0	0	0	10763		0	
72454																																							4499	2625	0	0	0	2998	0	955	117341	101329	652	105481	0	746	3500	0	11860	50	117341	0	0	1850	0	0	9960	0	18872	82457			0	90662	89916	0	0	0	0	0	11860		16348	
72678																																							3793	5021	254711	0	0	2250	109	12578	381086	287270	5892	310731	0	1679	17569	0	70355	0	381086	0	0	69444	4641	0	0	0	3964	283306			0	99167	97488	911	0	0	0	0	70355		495	
73116																																							13915	5669	104888	0	0	20720	93	15438	538675	468861	8401	487262	0	3837	10000	0	51413	0	538675	0	0	43484	0	0	7000	0	27515	441346			0	381789	377952	929	0	0	0	0	51413		0	
73152																																							2709	2426	64418	0	0	1748	0	4767	118860	100923	1016	103647	0	937	1000	0	15213	120	118860	0	0	13303	0	0	914	0	25776	75147			0	43729	42792	876	0	0	708	0	15213		0	
73554																																							12890	2877	11195	0	386	948	441	7131	174289	135017	804	155303	0	2565	19482	0	18986	700	174289	0	0	6068	0	0	12169	0	21250	113767			0	130769	128204	49	6699	0	0	0	18986		3518	
73956																																							691	1097	28513	0	1	258	156	1552	52813	44192	153	45645	0	615	1300	0	7167	1500	52812	0	0	4178	0	0	1500	0	8902	35290			0	20237	19622	-11	511	0	0	0	7167		412	
74056																																							0	2278	26725	0	382	2537	0	5047	134541	113611	1092	118119	0	1063	3416	0	16422	250	134541	0	0	8408	0	0	7750	0	22311	91300			0	95890	94827	14	2745	0	0	0	16422		0	
74140																																							14028	21923	470449	0	7270	24980	317	61838	1770761	1283750	15013	1619225	0	8037	295000	0	151536	6831	1770761	0	0	84143	0	0	59794	1372	245719	1038031			0	1176621	1168584	768	0	0	0	25462	151536	0	0	
74403																																							14295	11745	83087	20	6960	17128	257	25218	917228	698689	5607	824788	0	5493	64763	0	92440	0	917228	0	0	87576	0	0	5075	1675	30597	668092			0	762029	756536	-211	307	0	0	55729	92440	0	0	
74449																																							6616	506	0	0	0	272	0	127	24134	20739	21	20760	0	80	0	0	3374	50	24134	0	0	3194	0	0	130	0	4301	16438			0	10756	10676	0	0	0	0	0	3374		5937	
75053																																							68887	2112	100044	0	1162	8167	0	15262	351952	283642	1339	294981	0	1658	10000	0	56971	1000	351952	0	0	16970	0	0	39000	1129	49826	233816			0	124020	122362	1	0	0	0	0	56971		32827	
75259																																							68284	10089	0	0	1518	16309	829	14624	708974	633980	1747	645727	0	5744	10000	0	63247	100	708974	0	0	11497	0	0	51650	2938	71873	562107			0	581709	575965	0	17916	0	0	0	63247	0	502	
75446																																							11040	5723	150248	0	4938	6309	7	12000	405774	311270	1325	347897	0	2942	35302	0	57877	670	405774	0	0	40154	0	0	16362	0	52425	258845			0	216530	213588	691	921	0	0	0	57877		1000	
75455																																							772	957	23355	0	0	1	0	99	35588	28891	76	28970	0	680	3	0	6617	59	35587	0	0	4086	0	0	2441	0	5972	22919			0	7059	6379	31	4025	0	0	0	6617	0	0	
75558																																							18846	12633	4576	13	0	9880	102	14047	415802	372154	3479	375633	0	3571	0	0	40169	500	415802	0	0	35986	0	0	5545	0	138569	233585			0	352370	348799	-1862	6906	0	0	0	40169		0	
75633	11407000	1484925	14024149	0	3255448	983457	19652	6705885	129575217	2180409	113012940	0	775669	9096277	400000	16562277	510185	129575217	562192	23927	4319385	0	0	11521230	65130		0	86379781	85604112	211477	203643	247304	16562277	0	5256774	0					0							101014596										0	0						26462053	74552543							2850		50427			0		
75651																																							280	1092	9703	0	0	1123	0	2529	49440	41129	149	41278	0	609	0	0	8162	300	49440	0	0	4287	0	0	3700	0	6851	34279			0	33150	32541	-125	2172	0	0	0	8162		0	
76153																																							9	971	0	0	0	318	0	1239	36983	31383	309	32692	0	430	1000	0	4291	500	36983	0	0	2282	0	0	1509	0	7997	23386			0	32322	31892	0	1129	0	0	0	4291		1425	
76443																																							9353	1210	25011	0	72	1397	0	2077	107835	90394	432	94408	0	826	3582	0	13427	150	107835	0	0	5587	0	0	7350	0	28406	61988			0	69169	68343	340	372	0	0	0	13427		0	
76854																																							18300	1293	21521	0	1042	10345	146	9494	372913	325672	1192	332364	0	4566	5500	0	40549	500	372913	0	0	23609	0	0	15522	0	65343	260329			0	315293	310727	918	45	0	0	0	40549		0	
77150																																							4231	1056	5263	0	0	928	607	858	68337	54811	374	60815	0	748	5630	0	7522	100	68337	0	0	2498	0	0	4923	0	7040	47771			0	54372	53624	1	1575	0	0	0	7522		195	
77253																																							7274	5889	51953	0	120	3753	132	9893	264993	236503	1350	237853	0	1587	0	0	27140	812	264993	0	0	20788	0	0	5474	250	62654	173849			0	180268	178681	66	4425	0	0	0	27140		2623	
77422																																							9355	8	18417	0	0	873	0	9853	135241	97539	2600	117139	0	1914	11000	0	18102	2087	135241	0	0	8472	0	0	7189	0	46591	50948			0	85071	83157	354	13578	0	6000	0	18102		0	
77851																																							44921	18115	212501	3407	37404	20966	157	72712	1958396	1669091	24181	1737253	0	16195	30205	0	221143	758	1958396	0	0	110252	1583	0	107538	15168	308958	1360133			0	1465185	1448990	2595	20000	0	3453	10323	221143		62472	
78157																																							24265	3246	0	0	0	260	0	320	72593	64960	84	65044	0	335	0	0	7549	400	72593	0	0	3299	0	0	3850	0	30614	34346			0	38068	37733	0	0	0	0	0	7549		6769	
78241																																							2342	1446	13786	118	0	707	0	804	59072	52627	47	52674	0	477	0	0	6398	340	59072	0	0	5777	0	0	340	0	16791	35836			0	38971	38494	-59	1375	0	0	0	6398		0	
78559																																							1743	2626	9229	0	566	2459	147	1182	73482	65090	219	66059	0	1015	750	0	7422	420	73481	0	0	2748	0	0	4249	0	22392	42698			0	56171	55156	5	374	0	0	0	7422		0	
79042																																							4997	2405	85605	0	0	4201	0	5937	276060	171415	1440	252342	0	632	2442	0	23718	1000	276060	0	0	21050	0	0	2000	0	40572	130843			0	173547	172915	-332	0	0	1500	75545	23718		0	
79127																																							469	1469	12312	0	0	2251	68	3071	65943	55274	503	57108	0	675	1331	0	8836	125	65944	0	0	8469	0	0	125	0	13419	41855			0	46219	45544	117	759	0	0	0	8836		0	
79145																																							20285	1409	15296	3	0	1658	0	2886	181892	131714	1996	161908	0	1955	26839	0	19984	489	181892	0	0	12205	0	0	7337	745	26690	105024			0	141565	139610	-47	0	0	1359	0	19984		0	
79257																																							5117	888	248	0	2031	175	0	206	28813	23625	9	23634	0	3	0	0	5179	50	28813	0	0	108	0	0	5021	0	4637	18988			0	14851	14848	0	5300	0	0	0	5179		0	
79855																																							24648	3415	21982	0	0	654	0	1189	164350	141144	443	141588	0	1010	0	0	22762	608	164350	0	0	6678	0	0	15442	654	40440	100704			0	109749	108739	34	1900	0	0	1	22762		1169	
80150																																							2390	4637	111004	0	0	5806	0	13348	361412	321802	2048	323949	0	313	99	0	37463	1000	361412	0	0	31466	0	0	5000	0	88997	232805			0	221311	220998	-3	3229	0	0	0	37463		0	
80374																																							32728	1642	31331	0	0	2576	0	9508	162822	140978	780	141758	0	396	0	0	21064	0	162822	0	0	20668	0	0	0	0	25397	115581			0	85433	85037	396	0	0	0	0	21064		0	
80431																																							2514	2868	13663	409	0	1140	557	1186	81105	69534	290	69824	0	1067	0	0	11281	155	81105	0	0	10857	0	0	155	0	16331	53203			0	59835	58768	114	0	0	0	0	11281	0	0	
80552																																							5122	473	6530	0	0	314	0	139	22492	20281	111	20392	0	107	0	0	2100	300	22492	0	0	-353	0	0	2120	0	5068	15213			0	10021	9914	33	0	0	0	0	2100		0	
81175																																							1410	3149	9364	0	2929	6413	223	6379	330224	287464	4388	297833	0	4445	5981	0	32391	0	330224	0	0	17821	0	0	15676	698	34053	253411			-1103	303834	299389	-3	0	0	0	0	32391		270	
82033																																							642	3417	38959	0	0	5165	0	7099	176850	149347	628	156975	0	2266	7000	0	19875	638	176850	0	0	11704	0	0	7675	0	48864	100483			0	123834	121568	-142	0	0	0	0	19875		0	
82257																																							6375	608	3253	0	0	332	0	428	34249	29173	655	30228	0	818	0	0	4021	50	34249	0	0	300	0	0	3658	0	7415	21759			0	24071	23253	13	0	0	400	0	4021		0	
82350																																							3083	1445	12611	0	0	943	0	1403	48412	42083	680	42814	0	231	51	0	5598	355	48412	0	0	4216	0	0	975	0	9866	32217			0	24416	24185	52	4732	0	0	0	5598		10	
82659																																							11206	1098	12609	0	13	1144	132	2125	98765	89537	225	90946	0	985	1184	0	7819	480	98765	0	0	1194	0	0	6020	0	25369	64168			0	69652	68667	125	1750	0	0	0	7819	21	0	
83151																																							10458	3477	10355	0	894	7258	186	5380	231535	197897	1174	207071	0	1145	8000	0	24464	100	231535	0	0	-1023	0	0	25368	0	35537	162360			0	194672	193527	19	0	0	0	0	24464		0	
83236																																							9634	3222	12026	0	0	711	0	648	77459	63002	17	63019	0	261	0	0	14440	250	77459	0	0	13905	0	0	250	0	20309	42693			0	25487	25226	35	0	0	0	0	14440		25992	
83375																																							21582	13360	258104	610	1349	19745	3447	29172	879192	770497	8327	784047	0	7400	5223	0	95145	322	879192	905	0	57184	0	0	30583	0	291921	478576			0	536786	529386	7056	0	0	0	0	95145	1532	0	
83638																																							64504	25813	1501222	0	19841	124456	0	343339	7915766	5873643	54704	7053347	94	57404	1125000	0	862325	118961	7915766	0	0	420759	0	0	311466	0	785727	5087916			0	5812755	5755351	11139	0	0	0	0	862419		81240	
83834																																							13247	4835	33041	0	0	2067	0	4504	187935	161064	1835	164900	0	1387	2001	0	23035	600	187935	0	0	17614	0	0	4400	0	61992	99072			0	131628	130241	421	0	0	0	0	23035		0	
83852																																							2251	2391	15224	0	489	488	0	446	34654	29828	109	29937	0	88	0	0	4717	25	34654	0	0	346	0	0	4040	136	4795	25033			0	13317	13229	306	0	0	0	0	4717		0	
83955																																							4354	801	3763	0	0	1674	97	1058	62882	55225	106	56835	0	679	1504	0	6047	160	62882	0	0	5722	0	0	160	0	10144	45080			0	50693	50014	5	775	0	0	0	6047		346	
84046																																							769	1553	36791	0	0	1508	0	1419	53741	41283	56	47385	0	205	4991	0	6356	200	53741	0	0	5211	0	0	725	0	4705	36578			0	11906	11701	220	0	0	1055	0	6356		0	
84541																																							33580	16782	77444	0	374	16642	854	21517	870220	759842	7412	780528	0	7699	12562	0	89692	328	870220	0	0	33556	0	0	54658	1940	47837	712005			0	641309	633610	1150	1000	0	0	712	89692		66477	
84804																																							2372	2361	28045	0	0	922	516	672	69798	62684	238	62922	0	637	0	0	6876	40	69798	0	0	6578	0	0	120	0	17382	45302			0	35547	34910	138	0	0	0	0	6876		0	
85052																																							1637	1424	121458	0	0	1398	53	3635	202712	184102	811	184913	0	1076	0	0	17799	1878	202712	0	0	6052	0	0	8760	0	10762	173340			0	70889	69813	1109	3294	0	0	0	17799	0	0	
85454																																							6630	2409	16485	0	0	479	0	856	59091	48833	243	49076	0	1039	0	0	10015	100	59091	0	0	9509	0	0	150	0	14407	34427			0	29171	28132	256	4100	0	0	0	10015		0	
85472																																							37725	106528	123610	0	392269	130453	865	420718	8030251	6216001	49004	6825336	0	16135	498245	0	1204915	1	8030251	0	0	202188	0	0	1013621	0	366204	5849797			-9252	5960065	5943930	-1643	0	0	0	62086	1204915	11315	862838	
85931																																							528	4167	39237	0	0	1192	0	5527	227069	195798	2017	202815	0	2174	5000	0	24254	225	227069	0	0	17869	0	0	5775	0	46323	149475			0	155782	153608	385	5225	0	0	0	24254		17585	
86349																																							12570	6428	64955	0	0	3740	532	5155	266892	235205	3817	239045	0	2913	23	0	27846	1200	266891	0	0	24318	0	0	1800	0	64315	170890			0	176425	173512	528	0	0	0	0	27846		0	
86554																																							11163	4153	24430	0	0	694	0	639	70985	62384	145	62529	0	406	0	0	8456	230	70985	0	0	7615	0	0	465	0	22595	39789			0	25541	25135	146	4771	0	0	0	8456		0	
86675																																							89238	2081	136159	0	200	22330	1594	17350	963257	717663	2420	720083	0	5326	0	0	243174	0	963257	0	0	243380	0	0	0	0	19726	697937			0	699631	694305	-206	0	0	0	0	243174		0	
87047																																							980	2533	45971	0	0	795	0	6591	140614	116594	626	117220	0	1119	0	0	23394	100	140614	0	0	22817	0	0	2233	0	17573	99021			-2458	80219	79100	702	4644	0	0	0	23394	0	0	
87159																																							24881	2508	70557	0	4	1644	0	1409	149515	127688	324	128012	0	981	0	0	21503	100	149515	0	0	16994	0	0	3400	0	23527	104161			0	41740	40759	1009	0	0	0	0	21503		7753	
87234																																							49124	3806	117987	1840	195	8400	64	23057	526886	416576	3844	460319	0	3462	15000	0	66567	1512	526886	0	0	62890	0	0	1512	24589	51083	365493			0	301286	297824	653	0	0	0	24899	66567		0	
87476																																							16269	480	8909	0	2	488	0	5139	156995	113237	543	126780	0	6917	13000	0	30215	0	156995	0	0	30290	0	0	0	0	6485	106752			0	132625	125708	-75	0	0	0	0	30215		0	
87579																																							20793	3468	0	0	0	1383	0	19505	420725	315164	4077	381595	0	4327	62354	0	39130	0	420725	0	0	43513	0	0	0	0	16727	298437			0	340989	336662	-4383	0	0	0	0	39130	8100	30814	
88231																																							38567	4754	7615	0	1193	10003	446	22193	671801	566578	10906	609622	0	6481	32138	0	62179	771	671801	0	0	58591	434	0	2729	67793	121734	444843			0	504323	497842	88	0	0	0	0	62179		20961	
88240																																							3057	1737	28877	0	3455	582	0	589	69763	52941	202	59396	0	132	0	0	10367	218	69763	0	0	760	0	0	8666	0	6696	46245			0	31598	31466	723	0	0	0	6253	10367	0	0	
88259																																							1983	1531	8020	0	0	342	0	3519	71486	58003	611	62365	0	733	3751	0	9121	100	71486	0	0	2121	0	0	6900	0	13794	44209			0	56824	56091	0	0	0	0	0	9121		0	
88352																																							11199	9993	36690	0	0	3164	0	4585	158049	131833	543	132376	0	1306	0	0	25673	321	158049	0	0	21833	0	0	3679	0	34506	97327			0	93724	92418	-160	0	0	0	0	25673		0	
88455																																							20883	10368	105029	0	18358	13697	0	24767	607872	483955	1990	529485	0	4247	43540	0	78387	1337	607872	0	0	14693	0	0	60726	0	62360	421595			0	407562	403315	1631	789	0	0	0	78387		10666	
88950																																							1443	1411	5291	0	0	3543	341	1225	99444	75772	113	90226	0	692	10000	0	9219	100	99445	0	0	1211	0	0	7900	0	19597	56175			0	86882	86190	8	0	0	4341	0	9219		0	
89032																																							7797	2703	43322	0	0	1486	390	4296	157947	138294	1216	139510	0	651	0	0	18437	600	157947	0	0	14380	0	0	3400	0	31159	107135			0	90329	89678	57	500	0	0	0	18437		7775	
89135																																							3264	4713	9188	0	0	1397	0	3402	70596	60325	1916	62241	0	927	0	0	8355	250	70596	0	0	8133	0	0	250	0	15973	44352			0	49559	48632	-278	0	0	0	0	8355		0	
89854																																							3081	2353	3247	0	0	3265	1309	4206	125969	106476	1399	113902	0	1580	6027	0	12066	200	125968	0	0	8900	0	0	2950	0	35720	70756			0	110088	108508	16	0	0	0	0	12066		0	
89957																																							3770	1997	3466	0	0	1404	0	2038	102950	89593	334	89927	0	854	0	0	13023	100	102950	0	0	5616	0	0	7339	0	18668	70925			0	88765	87911	-32	2364	0	0	0	13023		0	
90047																																							249	1635	11949	0	0	2231	0	284	35463	30784	63	30847	0	200	0	0	4616	100	35463	0	0	3533	0	0	900	0	5975	24809			0	17939	17739	83	1376	0	0	0	4616		0	
90177																																							3543	4567	16280	0	0	5715	957	10875	308117	188433	1091	279510	0	1008	89986	0	28607	0	308117	0	0	28653	0	0	0	0	24003	164430			0	250759	249751	-46	0	0	0	0	28607	124	16305	
90328																																							11102	7945	41096	228	6712	20990	0	31951	680038	599905	2637	602542	0	3818	0	0	77496	537	680038	0	0	38323	0	0	39603	0	162376	437530			0	549820	546002	-967	14012	0	0	0	77496		0	
90337																																							51432	12540	19591	0	0	17740	1543	20836	537272	440933	3949	461982	0	11271	17100	0	75290	2971	537272	0	0	50839	0	0	21279	0	95987	344946			0	424861	413590	201	0	0	0	0	75290		0	
90579																																							31406	3786	117363	0	2	2591	0	10713	445616	376473	3697	380170	0	3182	0	0	65446	0	445616	0	0	65310	0	0	0	0	45175	331298			0	281868	278686	136	0	0	0	0	65446	0	1069	
91615																																							637	2702	12891	0	0	3827	98	3534	110632	95258	281	98678	0	841	2750	0	11954	420	110632	0	0	11037	0	0	420	0	18004	77254			0	87784	86943	77	0	0	389	0	11954		0	
91754																																							10838	1130	468964	0	20175	7951	0	28262	705223	594787	6612	602059	0	2721	0	0	103164	488	705223	0	0	59885	0	0	36272	0	65030	529757			0	170581	167860	6519	43	0	660	0	103164		0	
91950																																							3521	1132	6363	0	0	159	0	2814	46800	39581	987	40992	0	361	4	0	5808	500	46800	0	0	3529	0	0	1750	0	7469	32112			0	33172	32811	29	0	0	420	0	5808		0	
92144																																							2338	710	23725	0	0	14	0	1483	45761	36668	208	36876	0	212	0	0	8885	150	45761	0	0	7186	0	0	1350	0	7359	29309			0	16424	16212	199	1279	0	0	0	8885		0	
92676																																							1529	6897	92118	0	887	4737	0	18527	515337	433506	3430	453424	0	3106	8820	0	61913	0	515337	0	0	61573	0	0	100	0	104802	328704			0	393555	390449	240	0	0	0	7668	61913		193	
92706																																							22353	1215	57207	0	54	7647	0	17017	313517	243187	4292	270479	0	2190	23000	0	43037	0	313516	0	0	38111	0	0	6031	0	48430	194757			0	209959	207769	-1105	255	0	0	0	43037		0	
92902																																							3687	2333	20	0	0	434	0	639	24092	22041	31	22072	0	130	0	0	2020	100	24092	0	0	1720	0	0	200	0	7024	15017			0	9152	9022	0	0	0	0	0	2020	0	7957	
93244																																							5886	5510	20743	0	362	2595	0	7711	239160	188286	400	217590	0	2723	25694	0	21570	64	239160	0	0	7442	0	0	13614	0	27482	160804			0	166288	163565	450	0	0	0	3210	21570	0	32788	
93543																																							3478	4938	61230	0	484	6734	133	16702	440587	340260	3990	393238	0	4326	48988	0	47349	1420	440587	0	0	30645	0	125	13067	671	12668	327592			0	343057	338731	2092	6070	0	0	0	47349	1416	0	
93619																																							28701	335	0	0	0	0	0	4861	33897	0	95	95	0	0	0	0	33802	500	33897	0	0	31302	0	0	2000	0	0	0			0	0	0	0	0	0	0	0	33802	0	0	
94139																																							21006	16864	122771	0	2824	18299	1201	24042	574220	487254	9839	501130	0	3351	0	0	73090	3326	574220	0	0	60047	0	0	14500	0	109503	377751			0	319537	316186	-4783	1	0	0	4037	73090	0	51026	
94522																																							50411	11411	37604	0	0	15699	1813	22546	702303	626644	3747	630391	0	5582	0	0	71912	2000	702303	0	0	68457	0	0	900	965	144925	481720			0	537351	531769	555	30085	0	0	0	71912		0	
94755																																							7755	2821	49816	0	0	2376	380	6356	183937	161854	333	162187	0	1759	0	0	21751	50	183938	0	0	17221	0	0	3650	0	30671	131183			0	116192	114433	830	0	0	0	0	21751		0	
94858																																							8103	3446	33085	0	0	756	42	1497	142057	124639	565	125204	0	1199	0	0	16853	100	142057	0	0	15764	0	0	600	0	29143	95496			0	94425	93226	389	1902	0	0	0	16853	0	0	
95051																																							5480	2790	1574	0	364	4751	9	7111	119952	71491	3233	105224	0	2936	30500	0	14728	1000	119952	0	0	5295	0	1	8400	32087	11224	60267			0	65222	62286	32	3500	0	0	0	14728		0	
95677																																							7649	744	100	0	0	2502	0	1442	77353	62671	288	67959	0	911	5000	0	9394	0	77353	0	0	173	0	0	9221	0	5710	56961			0	65822	64911	0	0	0	0	0	9394		5	
96553																																							951	2114	0	0	0	667	2086	1728	76222	61698	252	61950	0	1308	0	0	14272	100	76222	0	0	12872	0	0	1300	0	7644	54054			0	60435	59127	0	5263	0	0	0	14272		4286	
97055																																							6	2757	47503	0	0	2206	0	7789	261745	175895	2054	231789	0	3282	53840	0	29956	300	261745	0	0	7554	0	0	21380	0	18537	157358			0	204766	201484	722	0	0	0	0	29956		0	
97279																																							13367	907	14959	0	0	2080	0	605	69048	63014	353	63367	0	306	0	0	5681	148	69048	0	0	4080	0	0	1321	0	12904	50110			-1	37436	37130	133	0	0	0	0	5681	0	0	
97457																																							1837	2274	507	0	0	4578	879	3714	115631	103649	135	105984	0	1015	2200	0	9647	50	115631	0	0	4038	0	0	5544	0	30768	72881			0	102857	101842	15	0	0	0	0	9647		0	
97804																																							6343	13710	98983	0	3336	15602	795	51556	893637	652830	14056	785186	0	9948	118300	0	108451	550	893637	0	0	99569	0	0	7754	1197	108707	544123			0	711945	701997	578	6	0	0	0	108451	112	0	
97943																																							17	5171	67735	0	392	1816	1261	3100	312979	274092	1346	286003	0	1935	6000	0	26976	432	312979	0	0	19914	0	0	5474	504	33263	240829			0	234918	232983	1156	0	0	4565	0	26976		0	
98351																																							7795	1441	29689	0	250	6019	87	2874	105229	93681	765	94446	0	433	0	0	10783	226	105229	0	0	3451	0	0	7153	0	27716	65965			0	56374	55941	-47	0	0	0	0	10783	0	1133	
98463																																							53636	16525	252790	0	0	11889	805	27884	774350	645251	8092	685637	0	5249	0	0	88713	30002	774350	0	0	32456	0	0	24512	0	258782	386469			0	416070	410821	1743	0	0	0	32294	88713	0	0	
98717																																							19797	1333	38434	0	0	871	0	6893	178375	139316	1471	144916	0	2233	4129	0	33459	2750	178375	0	0	27631	0	0	3251	0	16861	122455			0	113080	110847	-173	200	0	0	0	33459		0	
99143																																							356	10781	45802	0	0	11406	780	12885	269312	230010	3846	239638	0	1450	5782	0	29674	225	269312	0	0	26945	0	0	2700	0	55215	174795			0	186794	185344	-196	0	0	0	0	29674		1958	
99255																																							11000	2807	14177	0	0	979	0	2248	58441	49692	1535	51227	0	871	0	0	7214	51	58441	0	0	4323	0	0	3115	0	12704	36988			-400	28101	27230	125	0	0	0	0	7214		0	
